 R   <X|d2/dR2|X>   <A|d2/dR2|A> 
28.57417 -7.546983740929747e-11 -7.546983740929747e-11
28.58135 -9.130947608877176e-11 -9.130947608877176e-11
28.58853 -8.352119301511317e-11 -8.352119301511317e-11
28.59571 -8.294949990534588e-11 -8.294949990534588e-11
28.60289 -6.64510679881492e-11 -6.64510679881492e-11
28.61008 -9.277152663285264e-11 -9.277152663285264e-11
28.61726 -9.095826683844378e-11 -9.095826683844378e-11
28.62444 -7.019939269516907e-11 -7.019939269516907e-11
28.63162 -9.51771464828975e-11 -9.51771464828975e-11
28.6388 -7.071951016542478e-11 -7.071951016542478e-11
28.64598 -8.099145297916477e-11 -8.099145297916477e-11
28.65316 -7.45834996443291e-11 -7.45834996443291e-11
28.66034 -8.081347103798769e-11 -8.081347103798769e-11
28.66752 -4.9141508201617244e-11 -4.9141508201617244e-11
28.6747 -8.00629817007437e-11 -8.00629817007437e-11
28.68189 -6.183300781716929e-11 -6.183300781716929e-11
28.68907 -4.9790075780690524e-11 -4.9790075780690524e-11
28.69625 -5.6504147834908265e-11 -5.6504147834908265e-11
28.70343 -5.769600936174817e-11 -5.769600936174817e-11
28.71061 -6.293339707221606e-11 -6.293339707221606e-11
28.71779 -4.759611084734441e-11 -4.759611084734441e-11
28.72497 -6.583492767711446e-11 -6.583492767711446e-11
28.73215 -5.803362508858995e-11 -5.803362508858995e-11
28.73933 -7.313010891562864e-11 -7.313010891562864e-11
28.74651 -5.967692469534762e-11 -5.967692469534762e-11
28.75369 -5.503728354403866e-11 -5.503728354403866e-11
28.76088 -5.377941227127467e-11 -5.377941227127467e-11
28.76806 -3.7190773916014165e-11 -3.7190773916014165e-11
28.77524 -5.0760073931947636e-11 -5.0760073931947636e-11
28.78242 -4.903338147954286e-11 -4.903338147954286e-11
28.7896 -4.5321712724953785e-11 -4.5321712724953785e-11
28.79678 -5.118389569350924e-11 -5.118389569350924e-11
28.80396 -5.284228967089292e-11 -5.284228967089292e-11
28.81114 -5.252660727945019e-11 -5.252660727945019e-11
28.81832 -3.398334487373967e-11 -3.398334487373967e-11
28.8255 -4.618233568394012e-11 -4.618233568394012e-11
28.83269 -2.8489267503123612e-11 -2.8489267503123612e-11
28.83987 -4.1910382269255175e-11 -4.1910382269255175e-11
28.84705 -5.352322606793866e-11 -5.352322606793866e-11
28.85423 -4.140307841339364e-11 -4.140307841339364e-11
28.86141 -2.0431600500419714e-11 -2.0431600500419714e-11
28.86859 -3.2301384444724465e-11 -3.2301384444724465e-11
28.87577 -3.130502288984957e-11 -3.130502288984957e-11
28.88295 -5.618722251550197e-11 -5.618722251550197e-11
28.89013 -3.0540475677152643e-11 -3.0540475677152643e-11
28.89731 -3.234714880180558e-11 -3.234714880180558e-11
28.9045 -5.0851333846378426e-11 -5.0851333846378426e-11
28.91168 -2.455996917563541e-11 -2.455996917563541e-11
28.91886 -2.4046674371955314e-11 -2.4046674371955314e-11
28.92604 -2.922239049240433e-11 -2.922239049240433e-11
28.93322 -1.5389088383331576e-11 -1.5389088383331576e-11
28.9404 -2.5161681095819498e-11 -2.5161681095819498e-11
28.94758 -3.644078502827289e-11 -3.644078502827289e-11
28.95476 -2.6270596679874268e-11 -2.6270596679874268e-11
28.96194 -2.4541675952100955e-11 -2.4541675952100955e-11
28.96912 -2.614601790795667e-11 -2.614601790795667e-11
28.9763 -2.194854645911711e-11 -2.194854645911711e-11
28.98349 -2.623177730930463e-11 -2.623177730930463e-11
28.99067 -3.060553543488658e-11 -3.060553543488658e-11
28.99785 -3.4334304589660704e-11 -3.4334304589660704e-11
29.00503 -2.943441870342778e-11 -2.943441870342778e-11
29.01221 -2.7367744149972354e-11 -2.7367744149972354e-11
29.01939 -1.7553155252281746e-11 -1.7553155252281746e-11
29.02657 -2.5827166958970096e-11 -2.5827166958970096e-11
29.03375 -1.998742295555371e-11 -1.998742295555371e-11
29.04093 -2.1789865995670818e-11 -2.1789865995670818e-11
29.04811 -2.7521920901218052e-11 -2.7521920901218052e-11
29.0553 -3.672229054961491e-11 -3.672229054961491e-11
29.06248 -3.941097467596546e-11 -3.941097467596546e-11
29.06966 -9.639843051428113e-12 -9.639843051428113e-12
29.07684 -7.096560052323183e-12 -7.096560052323183e-12
29.08402 -2.0416511894612458e-11 -2.0416511894612458e-11
29.0912 -1.1846483311233291e-11 -1.1846483311233291e-11
29.09838 -1.5428246778209792e-11 -1.5428246778209792e-11
29.10556 -1.6978202969204336e-11 -1.6978202969204336e-11
29.11274 -1.1998340291431997e-11 -1.1998340291431997e-11
29.11992 -1.530866245348443e-11 -1.530866245348443e-11
29.1271 -3.182800682048997e-11 -3.182800682048997e-11
29.13429 -3.420127242231702e-12 -3.420127242231702e-12
29.14147 -6.806765656311302e-13 -6.806765656311302e-13
29.14865 -1.2304675180106972e-11 -1.2304675180106972e-11
29.15583 -3.392073678165433e-11 -3.392073678165433e-11
29.16301 -3.227440218919995e-11 -3.227440218919995e-11
29.17019 -2.0335897444377555e-12 -2.0335897444377555e-12
29.17737 -5.297002024425058e-15 -5.297002024425058e-15
29.18455 -2.0259729661774683e-12 -2.0259729661774683e-12
29.19173 -6.12053200704467e-12 -6.12053200704467e-12
29.19891 -7.836138598841985e-12 -7.836138598841985e-12
29.2061 -6.737828048931181e-12 -6.737828048931181e-12
29.21328 -8.440283645541124e-12 -8.440283645541124e-12
29.22046 -9.646473720443779e-12 -9.646473720443779e-12
29.22764 -7.021487926939271e-13 -7.021487926939271e-13
29.23482 -5.104882051312014e-12 -5.104882051312014e-12
29.242 -1.7681954542928038e-11 -1.7681954542928038e-11
29.24918 -1.0288272115370774e-11 -1.0288272115370774e-11
29.25636 -3.0682957253809466e-16 -3.0682957253809466e-16
29.26354 -3.910256600935359e-12 -3.910256600935359e-12
29.27072 -1.290272181901893e-11 -1.290272181901893e-11
29.2779 -1.5670306501380056e-11 -1.5670306501380056e-11
29.28509 -6.035541942070398e-12 -6.035541942070398e-12
29.29227 -1.765042334851187e-11 -1.765042334851187e-11
29.29945 -5.373205364111973e-12 -5.373205364111973e-12
29.30663 -1.6691171415705635e-12 -1.6691171415705635e-12
29.31381 -1.495366894326587e-11 -1.495366894326587e-11
29.32099 -4.325878316828829e-15 -4.325878316828829e-15
29.32817 -3.6151639178591093e-12 -3.6151639178591093e-12
29.33535 -2.1835030722106758e-12 -2.1835030722106758e-12
29.34253 -7.82084110990978e-12 -7.82084110990978e-12
29.34971 -2.6216435998400995e-12 -2.6216435998400995e-12
29.3569 -9.892746515270787e-11 -9.892746515270787e-11
29.36408 -2.5517865634394544e-13 -2.5517865634394544e-13
29.37126 -1.582231377737464e-12 -1.582231377737464e-12
29.37844 -3.8127513582338107e-13 -3.8127513582338107e-13
29.38562 -4.603248660388459e-13 -4.603248660388459e-13
29.3928 -2.5178025183977235e-11 -2.5178025183977235e-11
29.39998 -6.541832534822661e-12 -6.541832534822661e-12
29.40716 -1.0118372423757187e-11 -1.0118372423757187e-11
29.41434 -3.059250846702291e-13 -3.059250846702291e-13
29.42152 -4.132943552034595e-12 -4.132943552034595e-12
29.42871 -1.1344503872447084e-11 -1.1344503872447084e-11
29.43589 -1.8807723592606323e-12 -1.8807723592606323e-12
29.44307 -1.3887524218137757e-12 -1.3887524218137757e-12
29.45025 -6.378848715905585e-12 -6.378848715905585e-12
29.45743 -9.122098057197564e-11 -9.122098057197564e-11
29.46461 -5.603226967092713e-12 -5.603226967092713e-12
29.47179 -5.090561633738548e-13 -5.090561633738548e-13
29.47897 -4.4026134198347306e-11 -4.4026134198347306e-11
29.48615 -7.790635624470973e-11 -7.790635624470973e-11
29.49333 -1.9004659982568326e-11 -1.9004659982568326e-11
29.50051 -2.28196227262706e-11 -2.28196227262706e-11
29.5077 -9.098270863256287e-11 -9.098270863256287e-11
29.51488 -1.215559019357441e-11 -1.215559019357441e-11
29.52206 -6.371166150438781e-12 -6.371166150438781e-12
29.52924 -3.9404639926963683e-10 -3.9404639926963683e-10
29.53642 -8.57966638605501e-14 -8.57966638605501e-14
29.5436 -4.719249247734104e-11 -4.719249247734104e-11
29.55078 -2.253037316606279e-12 -2.253037316606279e-12
29.55796 -4.3315237658378873e-13 -4.3315237658378873e-13
29.56514 -1.1142782782243944e-10 -1.1142782782243944e-10
29.57232 -6.412789545210025e-10 -6.412789545210025e-10
29.57951 -1.723667828298777e-11 -1.723667828298777e-11
29.58669 -5.313923630048917e-10 -5.313923630048917e-10
29.59387 -7.292318621685947e-11 -7.292318621685947e-11
29.60105 -5.375689339981603e-10 -5.375689339981603e-10
29.60823 -3.9829086506497266e-10 -3.9829086506497266e-10
29.61182 -0.0002301679561435034 -0.0002301679561435034
29.61541 -1.2313313945620747e-9 -1.2313313945620747e-9
29.617803333333335 -0.0016070938313252944 -0.0016070938313252944
29.620196666666665 -0.0036276227979528957 -0.0036276227979528957
29.62259 -1.3925900594192264e-8 -1.3925900594192264e-8
29.6234875 -0.0029399355329398865 -0.0029399355329398865
29.624385 -0.012723086738523017 -0.012723086738523017
29.6252825 -0.02562619647968064 -0.02562619647968064
29.626179999999998 -0.03327218707174555 -0.03327218707174555
29.6270775 -0.028869993901977625 -0.028869993901977625
29.627975 -0.01444069446205172 -0.01444069446205172
29.6288725 -0.0021679670018574554 -0.0021679670018574554
29.62977 -2.7732551123327286e-8 -2.7732551123327286e-8
29.6299 -2.7822650856699043e-6 -2.7822650856699043e-6
29.63003 -5.040351996742318e-6 -5.040351996742318e-6
29.630055 -3.6864749319533127e-6 -3.6864749319533127e-6
29.63008 -2.250848482924462e-6 -2.250848482924462e-6
29.630105 -1.1415788278878686e-6 -1.1415788278878686e-6
29.63013 -4.391135888474961e-7 -4.391135888474961e-7
29.630155000000002 -8.700773641944038e-8 -8.700773641944038e-8
29.63018 -6.884403973041209e-9 -6.884403973041209e-9
29.630205 -3.395974595917125e-7 -3.395974595917125e-7
29.63023 -2.2769003419952244e-6 -2.2769003419952244e-6
29.630255 -7.81146421629326e-6 -7.81146421629326e-6
29.63028 -7.272222288387132e-6 -7.272222288387132e-6
29.63031 -6.922382313237527e-7 -6.922382313237527e-7
29.63034 -1.9660245657057188e-5 -1.9660245657057188e-5
29.630364999999998 -2.209536174029949e-5 -2.209536174029949e-5
29.63039 -1.3365844726220649e-5 -1.3365844726220649e-5
29.630415 -8.908426302562842e-6 -8.908426302562842e-6
29.63044 -6.6157644441846435e-6 -6.6157644441846435e-6
29.630465 -3.932688123681198e-6 -3.932688123681198e-6
29.63049 -1.6895771970302586e-6 -1.6895771970302586e-6
29.630515000000003 -5.014293704311359e-7 -5.014293704311359e-7
29.63054 -8.41179380519353e-8 -8.41179380519353e-8
29.630565 -1.777611761541383e-9 -1.777611761541383e-9
29.63059 -9.079095757428544e-7 -9.079095757428544e-7
29.630615 -6.749728188205595e-6 -6.749728188205595e-6
29.63064 -6.37407059467466e-6 -6.37407059467466e-6
29.630670000000002 -4.7084477742458915e-6 -4.7084477742458915e-6
29.6307 -4.859207514094305e-5 -4.859207514094305e-5
29.630724999999998 -5.271915199118463e-5 -5.271915199118463e-5
29.63075 -3.3309742738776226e-5 -3.3309742738776226e-5
29.630775 -2.3172705945891555e-5 -2.3172705945891555e-5
29.6308 -1.8969217190447594e-5 -1.8969217190447594e-5
29.630825 -1.5035743012757058e-5 -1.5035743012757058e-5
29.63085 -1.0624020102262838e-5 -1.0624020102262838e-5
29.630875 -6.181183994442601e-6 -6.181183994442601e-6
29.6309 -2.4619143040545984e-6 -2.4619143040545984e-6
29.630924999999998 -3.346748000691706e-7 -3.346748000691706e-7
29.63095 -4.226306146468127e-8 -4.226306146468127e-8
29.630975 -5.416157629986191e-7 -5.416157629986191e-7
29.631 -4.439380629823988e-6 -4.439380629823988e-6
29.631025 -2.180748644193128e-5 -2.180748644193128e-5
29.63105 -2.174709945627426e-5 -2.174709945627426e-5
29.631079999999997 -5.606818463866496e-6 -5.606818463866496e-6
29.63111 -9.216892497468218e-5 -9.216892497468218e-5
29.631135 -0.0001003244928214323 -0.0001003244928214323
29.63116 -5.991681666850171e-5 -5.991681666850171e-5
29.631185000000002 -3.9187077422294103e-5 -3.9187077422294103e-5
29.63121 -2.9756132160561833e-5 -2.9756132160561833e-5
29.631235 -2.0327284546670054e-5 -2.0327284546670054e-5
29.63126 -1.1669984706872188e-5 -1.1669984706872188e-5
29.631285 -5.325039347872581e-6 -5.325039347872581e-6
29.63131 -1.0737409455628174e-6 -1.0737409455628174e-6
29.631335 -2.3089901178760164e-7 -2.3089901178760164e-7
29.63136 -3.2241394246857846e-6 -3.2241394246857846e-6
29.631385 -7.498611812725848e-6 -7.498611812725848e-6
29.63141 -2.283061365441444e-5 -2.283061365441444e-5
29.631435 -6.95239941839785e-5 -6.95239941839785e-5
29.63146 -6.436048490274025e-5 -6.436048490274025e-5
29.63149 -6.814885676809927e-6 -6.814885676809927e-6
29.63152 -0.00018164697473345483 -0.00018164697473345483
29.631545 -0.00020362474764010503 -0.00020362474764010503
29.63157 -0.00012191958269301829 -0.00012191958269301829
29.631595 -7.859057387126601e-5 -7.859057387126601e-5
29.63162 -5.733096700967173e-5 -5.733096700967173e-5
29.631645 -3.580897489170941e-5 -3.580897489170941e-5
29.63167 -1.6962434658359426e-5 -1.6962434658359426e-5
29.631695 -4.8454169626336405e-6 -4.8454169626336405e-6
29.63172 -8.580972955074013e-9 -8.580972955074013e-9
29.631745000000002 -5.2580487987430856e-6 -5.2580487987430856e-6
29.63177 -2.0008140744527292e-5 -2.0008140744527292e-5
29.631795 -4.078277709848724e-5 -4.078277709848724e-5
29.63182 -0.00010483740016761019 -0.00010483740016761019
29.631845 -0.00027007269593026865 -0.00027007269593026865
29.63187 -0.0002528848372706437 -0.0002528848372706437
29.6319 -4.5509116401628054e-6 -4.5509116401628054e-6
29.63193 -0.00042293305211534466 -0.00042293305211534466
29.631954999999998 -0.00048027118038420047 -0.00048027118038420047
29.63198 -0.00026723935868029023 -0.00026723935868029023
29.632005 -0.00015429981397688705 -0.00015429981397688705
29.63203 -0.00010303242621719874 -0.00010303242621719874
29.632055 -5.9250892127405035e-5 -5.9250892127405035e-5
29.63208 -1.8929840414276885e-5 -1.8929840414276885e-5
29.632105 -9.376634251810932e-9 -9.376634251810932e-9
29.63213 -1.1851088513052455e-5 -1.1851088513052455e-5
29.632155 -3.1689967274379796e-5 -3.1689967274379796e-5
29.63218 -0.00013076520772748457 -0.00013076520772748457
29.632205 -0.0005105257813118444 -0.0005105257813118444
29.63223 -0.0004985821569559783 -0.0004985821569559783
29.632260000000002 -8.730357480575763e-5 -8.730357480575763e-5
29.63229 -0.001764689297624886 -0.001764689297624886
29.632315 -0.0019675582272770196 -0.0019675582272770196
29.63234 -0.001224853406430687 -0.001224853406430687
29.632365 -0.0008693767603550361 -0.0008693767603550361
29.63239 -0.0007068295341971016 -0.0007068295341971016
29.632415 -0.0004868973146987734 -0.0004868973146987734
29.63244 -0.00026821097303737947 -0.00026821097303737947
29.632465 -0.00011317196602702562 -0.00011317196602702562
29.63249 -1.4661608992682127e-5 -1.4661608992682127e-5
29.632514999999998 -2.232493305331173e-5 -2.232493305331173e-5
29.63254 -0.00015145305358639074 -0.00015145305358639074
29.632565 -0.0003250123442827043 -0.0003250123442827043
29.63259 -0.0010153559636652404 -0.0010153559636652404
29.632615 -0.003209940590166446 -0.003209940590166446
29.63264 -0.0031392047767506135 -0.0031392047767506135
29.632669999999997 -0.00017681692296034308 -0.00017681692296034308
29.6327 -0.007266402896125248 -0.007266402896125248
29.632725 -0.008360354757456516 -0.008360354757456516
29.63275 -0.005126549342171637 -0.005126549342171637
29.6328 -0.002637065523273338 -0.002637065523273338
29.632825 -0.001638744374009599 -0.001638744374009599
29.63285 -0.0007095783972323982 -0.0007095783972323982
29.6328625 -0.0003734942293233033 -0.0003734942293233033
29.632875 -0.0001331756017350917 -0.0001331756017350917
29.6328875 -8.300829236622983e-6 -8.300829236622983e-6
29.6329 -4.936233624115197e-5 -4.936233624115197e-5
29.63291 -0.00025469786122318176 -0.00025469786122318176
29.63292 -0.0006414309812214774 -0.0006414309812214774
29.63293 -0.0011921186627098046 -0.0011921186627098046
29.63294 -0.0018445091001555757 -0.0018445091001555757
29.63295 -0.002496176133219754 -0.002496176133219754
29.632957142857144 -0.002910117640322027 -0.002910117640322027
29.632964285714287 -0.00333893780633302 -0.00333893780633302
29.63297142857143 -0.0038900783865315216 -0.0038900783865315216
29.63297857142857 -0.0047055134823146 -0.0047055134823146
29.632985714285713 -0.0059827543450048475 -0.0059827543450048475
29.632992857142856 -0.008011398919256143 -0.008011398919256143
29.633 -0.011224929293865416 -0.011224929293865416
29.633005555555556 -0.014868565697852809 -0.014868565697852809
29.63301111111111 -0.019472379676667456 -0.019472379676667456
29.633016666666666 -0.024732399908300815 -0.024732399908300815
29.633022222222223 -0.030136204229986082 -0.030136204229986082
29.633027777777777 -0.034981738445768316 -0.034981738445768316
29.633033333333334 -0.03844155161159829 -0.03844155161159829
29.63303888888889 -0.039672678696600204 -0.039672678696600204
29.633044444444444 -0.03797241441534811 -0.03797241441534811
29.63305 -0.032980235485718566 -0.032980235485718566
29.633056 -0.024398482348023064 -0.024398482348023064
29.633062 -0.014633141696397465 -0.014633141696397465
29.633068 -0.0061277929576116314 -0.0061277929576116314
29.633074 -0.0009307331197852852 -0.0009307331197852852
29.63308 -0.0003993437077223956 -0.0003993437077223956
29.633086 -0.005017248878935296 -0.005017248878935296
29.633091999999998 -0.01432363540898895 -0.01432363540898895
29.633098 -0.026954067777809863 -0.026954067777809863
29.633104 -0.04079209131793211 -0.04079209131793211
29.63311 -0.05323087375476572 -0.05323087375476572
29.633114166666665 -0.059705403970225675 -0.059705403970225675
29.633118333333332 -0.06403123794616497 -0.06403123794616497
29.6331225 -0.0662390226917946 -0.0662390226917946
29.633126666666666 -0.06650451565118293 -0.06650451565118293
29.633130833333333 -0.06510273478853251 -0.06510273478853251
29.633135 -0.062368280699630886 -0.062368280699630886
29.633139166666666 -0.05866187671569297 -0.05866187671569297
29.633143333333333 -0.05434317516287038 -0.05434317516287038
29.6331475 -0.049749880252469354 -0.049749880252469354
29.633151666666667 -0.04518324051082515 -0.04518324051082515
29.633155833333333 -0.04089996622013487 -0.04089996622013487
29.63316 -0.03711063004033407 -0.03711063004033407
29.63316357142857 -0.03435665553716216 -0.03435665553716216
29.633167142857143 -0.032016287805197226 -0.032016287805197226
29.633170714285715 -0.03002303916025673 -0.03002303916025673
29.633174285714286 -0.028318909779065725 -0.028318909779065725
29.633177857142858 -0.026852976630419457 -0.026852976630419457
29.63318142857143 -0.025580179452509334 -0.025580179452509334
29.633184999999997 -0.02446029797305391 -0.02446029797305391
29.63318857142857 -0.02345711439420211 -0.02345711439420211
29.63319214285714 -0.022537755015698668 -0.022537755015698668
29.633195714285712 -0.021672204655671563 -0.021672204655671563
29.633199285714284 -0.020832987387832586 -0.020832987387832586
29.633202857142855 -0.019995006905840607 -0.019995006905840607
29.633206428571427 -0.0191355396454117 -0.0191355396454117
29.63321 -0.018234373600888094 -0.018234373600888094
29.63321294117647 -0.017449920163754056 -0.017449920163754056
29.63321588235294 -0.01662533139227556 -0.01662533139227556
29.63321882352941 -0.015761472533162457 -0.015761472533162457
29.63322176470588 -0.014860040110684515 -0.014860040110684515
29.633224705882352 -0.013923605945189526 -0.013923605945189526
29.633227647058824 -0.01295565916661245 -0.01295565916661245
29.633230588235293 -0.011960645505003404 -0.011960645505003404
29.633233529411765 -0.010944003181098214 -0.010944003181098214
29.633236470588233 -0.009912194728673687 -0.009912194728673687
29.633239411764706 -0.00887273404438414 -0.00887273404438414
29.633242352941174 -0.00783420803811488 -0.00783420803811488
29.633245294117646 -0.006806292189922518 -0.006806292189922518
29.63324823529412 -0.0057997594103603905 -0.0057997594103603905
29.633251176470587 -0.004826481545398916 -0.004826481545398916
29.63325411764706 -0.00389942292820941 -0.00389942292820941
29.633257058823528 -0.003032625396955989 -0.003032625396955989
29.63326 -0.0022411841796402395 -0.0022411841796402395
29.633262631578948 -0.0016107109959307294 -0.0016107109959307294
29.633265263157895 -0.0010684728331917196 -0.0010684728331917196
29.633267894736843 -0.0006274282173091397 -0.0006274282173091397
29.63327052631579 -0.000298015569106696 -0.000298015569106696
29.633273157894738 -8.795306371976459e-5 -8.795306371976459e-5
29.633275789473686 -2.0785224870241824e-6 -2.0785224870241824e-6
29.633278421052633 -4.2231161935506125e-5 -4.2231161935506125e-5
29.63328105263158 -0.00020717711030083 -0.00020717711030083
29.63328368421053 -0.0004925806920400586 -0.0004925806920400586
29.633286315789473 -0.000891023574506437 -0.000891023574506437
29.63328894736842 -0.001392073973964423 -0.001392073973964423
29.633291578947368 -0.0019824082097660745 -0.0019824082097660745
29.633294210526316 -0.0026459870234588657 -0.0026459870234588657
29.633296842105263 -0.0033642891749556887 -0.0033642891749556887
29.63329947368421 -0.004116604958058814 -0.004116604958058814
29.63330210526316 -0.004880392399440646 -0.004880392399440646
29.633304736842106 -0.005631699037115673 -0.005631699037115673
29.633307368421054 -0.0063456523121769685 -0.0063456523121769685
29.63331 -0.006997021752185349 -0.006997021752185349
29.633312272727274 -0.007495236598910109 -0.007495236598910109
29.633314545454546 -0.007945151343092472 -0.007945151343092472
29.633316818181818 -0.008367303009371411 -0.008367303009371411
29.633319090909094 -0.008785285031225006 -0.008785285031225006
29.633321363636366 -0.009225300758766923 -0.009225300758766923
29.633323636363638 -0.0097161235150637 -0.0097161235150637
29.63332590909091 -0.01028945840366933 -0.01028945840366933
29.633328181818182 -0.010980700961978871 -0.010980700961978871
29.633330454545455 -0.011830087606807335 -0.011830087606807335
29.633332727272727 -0.012884232684720519 -0.012884232684720519
29.633335000000002 -0.014198046798572523 -0.014198046798572523
29.633337272727275 -0.015837030919687887 -0.015837030919687887
29.633339545454547 -0.017879940688769514 -0.017879940688769514
29.63334181818182 -0.020421815080920787 -0.020421815080920787
29.63334409090909 -0.02357736352010939 -0.02357736352010939
29.633346363636363 -0.027484705322948038 -0.027484705322948038
29.633348636363635 -0.032309455195086864 -0.032309455195086864
29.633350909090908 -0.03824914832728832 -0.03824914832728832
29.633353181818183 -0.04553799847071801 -0.04553799847071801
29.633355454545455 -0.05445198210090494 -0.05445198210090494
29.633357727272728 -0.0653142418370589 -0.0653142418370589
29.63336 -0.07850080168598238 -0.07850080168598238
29.633364 -0.10834144054786952 -0.10834144054786952
29.633366 -0.126546151583444 -0.126546151583444
29.633368 -0.14688823612073487 -0.14688823612073487
29.63337 -0.1692456334887405 -0.1692456334887405
29.633372 -0.19342305734541984 -0.19342305734541984
29.633374 -0.21914889394202294 -0.21914889394202294
29.633376000000002 -0.24607439017349014 -0.24607439017349014
29.633378 -0.27377514076751513 -0.27377514076751513
29.63338 -0.3017548870511062 -0.3017548870511062
29.633382 -0.32945163751320244 -0.32945163751320244
29.633384 -0.35624612235887315 -0.35624612235887315
29.633386 -0.3814725946486641 -0.3814725946486641
29.633388 -0.4044319892889694 -0.4044319892889694
29.633390000000002 -0.4244074541749779 -0.4244074541749779
29.633392 -0.44068226534487026 -0.44068226534487026
29.633394 -0.4525601410740848 -0.4525601410740848
29.633396 -0.4593879680285785 -0.4593879680285785
29.633398 -0.46058095456732906 -0.46058095456732906
29.6334 -0.4556502261210637 -0.4556502261210637
29.633402 -0.44423287799439176 -0.44423287799439176
29.633404000000002 -0.4261245015766882 -0.4261245015766882
29.633406 -0.40131420073990304 -0.40131420073990304
29.633408000000003 -0.3700221147726613 -0.3700221147726613
29.63341 -0.3327394664321773 -0.3327394664321773
29.633412142857143 -0.28725587012657494 -0.28725587012657494
29.633414285714288 -0.23826689302658205 -0.23826689302658205
29.63341642857143 -0.18831093513463443 -0.18831093513463443
29.63341857142857 -0.13991380998900407 -0.13991380998900407
29.633420714285716 -0.09551426334688905 -0.09551426334688905
29.633422857142858 -0.057397373974128287 -0.057397373974128287
29.633425000000003 -0.02763580036824937 -0.02763580036824937
29.633427142857144 -0.008038838430467153 -0.008038838430467153
29.633429285714286 -0.0001092503984711341 -0.0001092503984711341
29.63343142857143 -0.00500782745668931 -0.00500782745668931
29.633433571428572 -0.023525644737731752 -0.023525644737731752
29.633435714285714 -0.056063967579679415 -0.056063967579679415
29.63343785714286 -0.10262176592083197 -0.10262176592083197
29.63344 -0.16279079198742313 -0.16279079198742313
29.63344214285714 -0.23575817663812457 -0.23575817663812457
29.633444285714287 -0.3203164956089382 -0.3203164956089382
29.63344642857143 -0.41488125696711226 -0.41488125696711226
29.63344857142857 -0.5175157609832338 -0.5175157609832338
29.633450714285715 -0.6259632776536366 -0.6259632776536366
29.633452857142856 -0.7376864889068698 -0.7376864889068698
29.633455 -0.8499141418708301 -0.8499141418708301
29.633457142857143 -0.9596948510119967 -0.9596948510119967
29.633459285714284 -1.0639579951184426 -1.0639579951184426
29.63346142857143 -1.1595816429522714 -1.1595816429522714
29.63346357142857 -1.2434674460493447 -1.2434674460493447
29.633465714285713 -1.3126224341605628 -1.3126224341605628
29.633467857142858 -1.3642476424391008 -1.3642476424391008
29.63347 -1.395833502090102 -1.395833502090102
29.6334715625 -1.4052585184870954 -1.4052585184870954
29.633473125 -1.4037922002626348 -1.4037922002626348
29.633474687499998 -1.3924657140667491 -1.3924657140667491
29.63347625 -1.3724067541813276 -1.3724067541813276
29.6334778125 -1.3448055028573753 -1.3448055028573753
29.633479375 -1.3108842434277046 -1.3108842434277046
29.6334809375 -1.2718706401616513 -1.2718706401616513
29.6334825 -1.2289746976279967 -1.2289746976279967
29.6334840625 -1.1833694135964423 -1.1833694135964423
29.633485625 -1.1361751396265498 -1.1361751396265498
29.6334871875 -1.0884476639320877 -1.0884476639320877
29.633488749999998 -1.041170031528671 -1.041170031528671
29.6334903125 -0.9952481169975443 -0.9952481169975443
29.633491875 -0.9515099663664386 -0.9515099663664386
29.6334934375 -0.9107089228836768 -0.9107089228836768
29.633495 -0.8735305555924682 -0.8735305555924682
29.6334965625 -0.8406034064214234 -0.8406034064214234
29.633498125 -0.8125135742263738 -0.8125135742263738
29.6334996875 -0.7898231539963004 -0.7898231539963004
29.633501250000002 -0.7730925500462467 -0.7730925500462467
29.6335028125 -0.7629066828036398 -0.7629066828036398
29.633504375 -0.7599051086251201 -0.7599051086251201
29.6335059375 -0.7648160739752108 -0.7648160739752108
29.6335075 -0.7784945245288306 -0.7784945245288306
29.6335090625 -0.8019640912530235 -0.8019640912530235
29.633510625 -0.8364630758699579 -0.8364630758699579
29.6335121875 -0.8834944588150636 -0.8834944588150636
29.63351375 -0.9448799534952835 -0.9448799534952835
29.633515312500002 -1.022818131563093 -1.022818131563093
29.633516875 -1.1199466433197396 -1.1199466433197396
29.6335184375 -1.2394085620035336 -1.2394085620035336
29.63352 -1.384922875245596 -1.384922875245596
29.63352138888889 -1.5391586378092528 -1.5391586378092528
29.633522777777777 -1.717756849351699 -1.717756849351699
29.633524166666668 -1.920859378552837 -1.920859378552837
29.633525555555558 -2.1482641366642055 -2.1482641366642055
29.633526944444444 -2.3993389747087375 -2.3993389747087375
29.633528333333334 -2.672951418020352 -2.672951418020352
29.63352972222222 -2.967414200046426 -2.967414200046426
29.63353111111111 -3.280446581580374 -3.280446581580374
29.6335325 -3.6091514027987897 -3.6091514027987897
29.633533888888888 -3.950007853539805 -3.950007853539805
29.633535277777778 -4.298879921968664 -4.298879921968664
29.633536666666668 -4.651040478664683 -4.651040478664683
29.633538055555555 -5.001210976901044 -5.001210976901044
29.633539444444445 -5.343616725419977 -5.343616725419977
29.633540833333335 -5.672057688489832 -5.672057688489832
29.63354222222222 -5.979994791687831 -5.979994791687831
29.63354361111111 -6.260651685606533 -6.260651685606533
29.633544999999998 -6.507131920657696 -6.507131920657696
29.633546388888888 -6.712551510518317 -6.712551510518317
