 R   <X|H|A>   <X|H|B>   <X|H|C>   <X|H|D>   <X|H|E>   <X|H|F>   <X|H|G>   <X|H|H>   <X|H|I>   <X|H|J>   <A|H|B>   <A|H|C>   <A|H|D>   <A|H|E>   <A|H|F>   <A|H|G>   <A|H|H>   <A|H|I>   <A|H|J>   <B|H|C>   <B|H|D>   <B|H|E>   <B|H|F>   <B|H|G>   <B|H|H>   <B|H|I>   <B|H|J>   <C|H|D>   <C|H|E>   <C|H|F>   <C|H|G>   <C|H|H>   <C|H|I>   <C|H|J>   <D|H|E>   <D|H|F>   <D|H|G>   <D|H|H>   <D|H|I>   <D|H|J>   <E|H|F>   <E|H|G>   <E|H|H>   <E|H|I>   <E|H|J>   <F|H|G>   <F|H|H>   <F|H|I>   <F|H|J>   <G|H|H>   <G|H|I>   <G|H|J>   <H|H|I>   <H|H|J>   <I|H|J> 
8.41722 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.591473159963194e-5 6.8339831039873734e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.5790148416506257e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6273559204518202e-5 0.0 0.0 0.0 0.0 -7.507876331567607e-7
8.4244 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5829443325796052e-5 6.820729398901958e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.571269694797134e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.638303289145815e-5 0.0 0.0 0.0 0.0 -7.43060684298751e-7
8.43158 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5744585689835643e-5 6.807365760070698e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.5635805719334654e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6493995642961752e-5 0.0 0.0 0.0 0.0 -7.35422475058718e-7
8.43876 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5660116153595634e-5 6.793832649437915e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.5559491883899963e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6606426749539195e-5 0.0 0.0 0.0 0.0 -7.27872396548916e-7
8.44594 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.557607394692846e-5 6.780194765310699e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.548373094192625e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6720482709775927e-5 0.0 0.0 0.0 0.0 -7.204100960731484e-7
8.45312 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5492436043453873e-5 6.7664119372319095e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.540853948915434e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6836011213335262e-5 0.0 0.0 0.0 0.0 -7.130348926285238e-7
8.4603 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5409201680703113e-5 6.752510835971502e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.533389318122204e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6953170390208193e-5 0.0 0.0 0.0 0.0 -7.057407101287988e-7
8.46748 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5326368429844116e-5 6.7384701620277825e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.525980911341517e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.707194152364514e-5 0.0 0.0 0.0 0.0 -6.985384149083454e-7
8.47467 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.524381934969087e-5 6.724296604716535e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.5186159530948154e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7192474216335023e-5 0.0 0.0 0.0 0.0 -6.914061295201195e-7
8.48185 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5161763540235116e-5 6.709942679587858e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.5113210364976468e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7314505110602714e-5 0.0 0.0 0.0 0.0 -6.843576958287033e-7
8.48903 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5080102831410664e-5 6.695528188076196e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.5040747628889566e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7438227625937017e-5 0.0 0.0 0.0 0.0 -6.773995755943927e-7
8.49621 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4998816771544726e-5 6.680942780278181e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4968853662207647e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7563670179112137e-5 0.0 0.0 0.0 0.0 -6.705087338668394e-7
8.50339 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4917903108111815e-5 6.666213081610043e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4897502918714696e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7690769119389166e-5 0.0 0.0 0.0 0.0 -6.637016695273657e-7
8.51057 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4837379242764623e-5 6.651360037315088e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4826691207475208e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7819644599456365e-5 0.0 0.0 0.0 0.0 -6.569665315919322e-7
8.51775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4757224851024654e-5 6.636391067275842e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4756394806087388e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.795028045030463e-5 0.0 0.0 0.0 0.0 -6.503086852290462e-7
8.52493 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.467741758755042e-5 6.621267579403001e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.468663020113373e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8082706102569047e-5 0.0 0.0 0.0 0.0 -6.43727533848741e-7
8.53211 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.459799604204249e-5 6.606028302218522e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4617394727922775e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8216952525706343e-5 0.0 0.0 0.0 0.0 -6.372227811201501e-7
8.53929 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4518918391790366e-5 6.590639862341187e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4548683842041803e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8353050586337427e-5 0.0 0.0 0.0 0.0 -6.307882434655596e-7
8.54648 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.444005517985167e-5 6.575065433302566e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4480400309353105e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8491178579173485e-5 0.0 0.0 0.0 0.0 -6.244148419811555e-7
8.55366 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4361682134699325e-5 6.5594498318227975e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4412688571655874e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.863103179775239e-5 0.0 0.0 0.0 0.0 -6.181198375929796e-7
8.56084 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4283628828681056e-5 6.543652596884011e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.434551175395347e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8772738340955997e-5 0.0 0.0 0.0 0.0 -6.119049650474287e-7
8.56802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4205933642854644e-5 6.527756928620054e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4278825831410126e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8916476204965857e-5 0.0 0.0 0.0 0.0 -6.057476950796156e-7
8.5752 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.41285165138884e-5 6.511650094447091e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4212667820662326e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9062135147372074e-5 0.0 0.0 0.0 0.0 -5.996697332658949e-7
8.58238 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.40514738657409e-5 6.4954896990080055e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4146973389955707e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9209701107829427e-5 0.0 0.0 0.0 0.0 -5.936596920019681e-7
8.58956 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.397474561026864e-5 6.4791807086704635e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4081780017772792e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9359355525778178e-5 0.0 0.0 0.0 0.0 -5.877060790069355e-7
8.59674 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3898310574936713e-5 6.46268655429143e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.4017104378777187e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.951103712150075e-5 0.0 0.0 0.0 0.0 -5.818305415711429e-7
8.60392 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3822206945564878e-5 6.446110776749557e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3952882653879607e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.966478313064387e-5 0.0 0.0 0.0 0.0 -5.760217736969481e-7
8.6111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3746393837515503e-5 6.429398976561668e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3889131292817235e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9820680990659936e-5 0.0 0.0 0.0 0.0 -5.702737746854343e-7
8.61829 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3670785185547527e-5 6.412503691804288e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3825800934585517e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.997884141734375e-5 0.0 0.0 0.0 0.0 -5.645839357761201e-7
8.62547 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3595570324921614e-5 6.395522662888883e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3763003121644584e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.013891281501147e-5 0.0 0.0 0.0 0.0 -5.589676422055763e-7
8.63265 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3520680282408186e-5 6.378425492151572e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3700686562309132e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0301204111293422e-5 0.0 0.0 0.0 0.0 -5.534110541427759e-7
8.63983 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3446038365167487e-5 6.361146655757482e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3638848858011176e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.046570623726991e-5 0.0 0.0 0.0 0.0 -5.479248398293857e-7
8.64701 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3371718656084715e-5 6.343799676759743e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3577445792792337e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.063240930304918e-5 0.0 0.0 0.0 0.0 -5.424921805425508e-7
8.65419 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3297644692020845e-5 6.32625489810943e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3516535567687425e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0801355689782564e-5 0.0 0.0 0.0 0.0 -5.371291659015433e-7
8.66137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3223871853293643e-5 6.308629573197721e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.345605442062106e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0972588304351165e-5 0.0 0.0 0.0 0.0 -5.318245159111488e-7
8.66855 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3150360434350654e-5 6.290849779131961e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3396039119994384e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.114615118113185e-5 0.0 0.0 0.0 0.0 -5.265778436940214e-7
8.67573 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3077129202022026e-5 6.272955933173118e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3336467479397236e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.132203736242223e-5 0.0 0.0 0.0 0.0 -5.213997245740707e-7
8.68291 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.3004157093135763e-5 6.2549335542265785e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3277335793280599e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.150034506976501e-5 0.0 0.0 0.0 0.0 -5.16273519255599e-7
8.69009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2931425086340413e-5 6.2367477065658475e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3218661847050456e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.168101583906392e-5 0.0 0.0 0.0 0.0 -5.11204413656299e-7
8.69728 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.285888743609378e-5 6.218466674343674e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3160321816634011e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.18643531869963e-5 0.0 0.0 0.0 0.0 -5.061904632708853e-7
8.70446 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2786687772886916e-5 6.200052287939676e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.3102514413674646e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.204989529754127e-5 0.0 0.0 0.0 0.0 -5.012398625316917e-7
8.71164 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.27147250168019e-5 6.18150258627085e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.304513630986454e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.22378911633755e-5 0.0 0.0 0.0 0.0 -4.963453948167354e-7
8.71882 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2643015911070523e-5 6.162836220728391e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2988183975005814e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.242844497595483e-5 0.0 0.0 0.0 0.0 -4.915066378673178e-7
8.726 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.257156033163548e-5 6.144075849445165e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2931635797173883e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2621499419468534e-5 0.0 0.0 0.0 0.0 -4.867233899409556e-7
8.73318 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2500338048434305e-5 6.125166483025401e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2875527950130424e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.281710597788671e-5 0.0 0.0 0.0 0.0 -4.819952887203537e-7
8.74036 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2429366234694543e-5 6.106147122768255e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2819837695148024e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.301526180871882e-5 0.0 0.0 0.0 0.0 -4.773219767307542e-7
8.74754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.235860757371023e-5 6.087008002546102e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.276454358791685e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.321607686171525e-5 0.0 0.0 0.0 0.0 -4.727032525330225e-7
8.75472 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2288078787755716e-5 6.067727012815301e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2709681261629405e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3419437488848276e-5 0.0 0.0 0.0 0.0 -4.681439937062957e-7
8.7619 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.221777988315021e-5 6.048346780572149e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.265520986184126e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.362545513621112e-5 0.0 0.0 0.0 0.0 -4.63628166588217e-7
8.76909 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2147592950207604e-5 6.028786102926495e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2601089895743134e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3834479015554925e-5 0.0 0.0 0.0 0.0 -4.5916502873123117e-7
8.77627 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.2077731815754303e-5 6.009157625562185e-9 0.0 0.0 0.0 0.0 0.0 0.0 1.2547431269581147e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.404587160239334e-5 0.0 0.0 0.0 0.0 -4.547510398206493e-7
