 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <X|d2/dR2|D>   <X|d2/dR2|E>   <X|d2/dR2|F>   <X|d2/dR2|G>   <X|d2/dR2|H>   <X|d2/dR2|I>   <X|d2/dR2|J>   <A|d2/dR2|B>   <A|d2/dR2|C>   <A|d2/dR2|D>   <A|d2/dR2|E>   <A|d2/dR2|F>   <A|d2/dR2|G>   <A|d2/dR2|H>   <A|d2/dR2|I>   <A|d2/dR2|J>   <B|d2/dR2|C>   <B|d2/dR2|D>   <B|d2/dR2|E>   <B|d2/dR2|F>   <B|d2/dR2|G>   <B|d2/dR2|H>   <B|d2/dR2|I>   <B|d2/dR2|J>   <C|d2/dR2|D>   <C|d2/dR2|E>   <C|d2/dR2|F>   <C|d2/dR2|G>   <C|d2/dR2|H>   <C|d2/dR2|I>   <C|d2/dR2|J>   <D|d2/dR2|E>   <D|d2/dR2|F>   <D|d2/dR2|G>   <D|d2/dR2|H>   <D|d2/dR2|I>   <D|d2/dR2|J>   <E|d2/dR2|F>   <E|d2/dR2|G>   <E|d2/dR2|H>   <E|d2/dR2|I>   <E|d2/dR2|J>   <F|d2/dR2|G>   <F|d2/dR2|H>   <F|d2/dR2|I>   <F|d2/dR2|J>   <G|d2/dR2|H>   <G|d2/dR2|I>   <G|d2/dR2|J>   <H|d2/dR2|I>   <H|d2/dR2|J>   <I|d2/dR2|J> 
29.633960434782608 0.00721884919018541 0.006334267915661216 0.0011155998329974732 0.008918166270472596 0.0023441685112084287 -0.0022150610583009937 -0.009881436197943651 0.0021995464155730683 -0.0021674287494692634 -0.0002505953929244597 0.016058295086473634 -0.020359687596114506 -0.013807058736157143 0.0003563170207972 0.00450232662445371 0.010541382695049244 -0.0011060777936625426 7.177185440267947e-5 -7.443985249698961e-5 0.1996714070878925 -0.0294695699324077 -0.0052477644990002285 -0.009487070696997342 0.18411173396283925 0.610826495818632 0.015638217334610658 0.010819667409257645 -0.03186018005523342 -0.004198010403806205 0.013709426711695463 -0.004488943525971307 -0.0013962017765040138 -0.012855488123494591 -0.014069215402346978 -0.019513943482066476 -0.008067896782095607 -0.0515844245700417 0.017309360959647437 -0.0006522802754257079 -0.00452647299682055 -0.018596011298093542 -0.19813268385764338 8.368779301089376 0.10493813157402265 0.023868916865679594 17.879823530046153 -9126.652086186346 -96.07874468379777 0.22868129215873087 -5.2013572092238255e6 -54759.37412078543 126.86275204198148 -94.31831601220534 0.7228684230198137 -0.5595443447519983
29.633962608695654 0.0071205495044741485 0.005744943821110393 0.0008261057902342189 0.008505681837334264 0.0021136706613306497 -0.002222843372681221 -0.006595115189913046 0.0032931919607524724 -0.0019290378761890208 -1.9008371381642803e-5 0.015970591071514335 -0.019561522088348073 -0.013966982774105925 0.00034715649664381987 0.004754040127101095 0.005357676935723849 -0.003515483850359646 9.328177113159561e-5 2.9882178968421195e-5 0.19835108096782172 -0.026018160641735795 -0.005193519367952178 -0.009344119210825702 0.2674124632233753 0.3100662668921787 0.012152266187522524 0.010497278847839034 -0.028663783553552428 -0.0035253710954314746 0.012135197204701261 -0.008930967381184903 -0.0027587098998050337 -0.012340026474627763 -0.013470250903563925 -0.018334578429343454 -0.00785088125166584 -0.024163491192320738 0.022691141025408847 -0.0007615142536428121 -0.004547116160579973 -0.00587509152299655 -0.09245455675540479 2.4271851034540726 0.04182428869848808 0.023742920691473504 14.085724584167778 -2572.8661466379413 -27.10160428351539 0.0704869525483903 -1.4649235152727817e6 -15434.972253539825 35.52651455151517 -73.9756700802729 0.7882394443531917 -0.5597839131576396
29.633964782608697 0.0069781865133550355 0.005049081867280512 0.0004974329020365863 0.007973969839232372 0.001833689814571615 -0.002216164000073989 -0.002968414513692499 0.004339520191374968 -0.0016699237778644528 0.0002140823285731728 0.015568410943457914 -0.018537068257615377 -0.013876230589758003 0.00033889646513238073 0.004974004838155188 -0.000274185046997397 -0.005914009507618701 0.00010853793285943673 0.00013940047275051216 0.19540908622925499 -0.02209349753850088 -0.005085297584119536 -0.009051822263439273 0.3450840969954658 -0.015673143608145354 0.00827240650591229 0.010042771586054143 -0.025200780612731857 -0.002742873434540211 0.01033902255679962 -0.013687705446835804 -0.004034504145851208 -0.011660665418908292 -0.012688780000113059 -0.016802814619303497 -0.007579340587806151 0.0054728594183186775 0.02737744351423021 -0.0008699023734667524 -0.004495837424253955 0.007444566268551769 0.021370608802079395 -4.010994833477891 -0.0267658818289475 0.023318791219260893 10.092256317162125 4524.191207831605 47.5928658415943 -0.10096301776693895 2.581265945045633e6 27149.28727758516 -63.38061117514044 -52.47456345770186 0.839002747588955 -0.5532441311327848
29.63396695652174 0.006791760257271229 0.004246682241998361 0.0001295812587707561 0.007323030468900851 0.0015042260944315464 -0.00219506098510798 0.0009769936817895495 0.005329011664104307 -0.00139018652105829 0.0004486769200007178 0.014851755098626362 -0.017286326446299172 -0.01353480249986356 0.0003315368710927397 0.005162282389852163 -0.006319096088020503 -0.008283558282491521 0.000117730575967869 0.0002541145701064604 0.19084542466714705 -0.01769558155724793 -0.0049230981836884645 -0.008611303696683961 0.4164843135391934 -0.36419479648407016 0.004021769386682967 0.009456091737260941 -0.021471171805747202 -0.0018505177072613076 0.008320974225841491 -0.018718679689860754 -0.005216409300984648 -0.010817329964954821 -0.011724803136094721 -0.014918652292596674 -0.0072536418580422 0.03711549480327588 0.031320711625474375 -0.0009779436921749749 -0.004372635703980468 0.02136159882962737 0.142538388339202 -10.921825141920687 -0.10058036856031058 0.022595946162963877 5.930830831900819 12138.031919498324 127.72578446324684 -0.2850237572352474 6.922117244311988e6 72834.48718536315 -169.49115850560216 -29.980953750715972 0.8746946041508123 -0.5399339405389192
29.63396913043478 0.006561270498594143 0.0033377438216173954 -0.0002774496515712401 0.006552862629874168 0.001125278992244516 -0.002159568220332931 0.005221771605778847 0.006227929791189317 -0.0010901807334762756 0.000684776366724146 0.013820621231891282 -0.01580929462779475 -0.012942696654397349 0.0003250777109955089 0.005318916244474382 -0.012752268409373966 -0.010566403818893923 0.00012146697897447223 0.000374023136709466 0.1846600857976309 -0.012824407239134857 -0.004706915932025921 -0.008027788398040437 0.47863158868835187 -0.7335030101356739 -0.0005786208098519459 0.008737188970727167 -0.017474953784913098 -0.0008483026931486654 0.006081112824353977 -0.023987890350791352 -0.006255079075590679 -0.009809499571063269 -0.010578319841108168 -0.012682087795434113 -0.006874113038532942 0.07057735476602804 0.03425212399063912 -0.0010884659070779213 -0.004177503847909556 0.03587479440925161 0.2703245052866173 -18.28275172697759 -0.1793817216334933 0.021573833729130784 1.631789727696944 20242.812422323474 213.02507779480572 -0.4810656319277975 1.1542903212941675e7 121465.58407505296 -282.44632409832434 -6.643041114258047 0.8904970917026702 -0.5199076180320292
29.633971304347828 0.006286718624322337 0.002322273132025578 -0.0007236568275276677 0.00566347273731291 0.0006968516720006255 -0.0021097279404873417 0.009742110119909383 0.006989537956877788 -0.0007703995590679407 0.0009223810454746223 0.01247502278973905 -0.014105984591489235 -0.012099923833389127 0.00031951876973836113 0.005443957706656642 -0.019544834693863006 -0.012682317803234117 0.0001205915020224706 0.0004991237071649836 0.17685313072927625 -0.007480006411055865 -0.00443674674876868 -0.007308664764660562 0.5273150606178374 -1.1211514590999698 -0.005502982388115269 0.00788600963544253 -0.013212146080278292 0.0002637640697710138 0.003619530239023724 -0.029451615357394666 -0.007079221431746715 -0.008636432976955506 -0.009249341558529234 -0.010093140281993146 -0.006441158025485632 0.10563020117054733 0.035785473770788376 -0.0012055313933387003 -0.0039104354773026595 0.05098260594981061 0.4038607482014817 -26.074132053429572 -0.2629631295393122 0.020251992026345013 -2.7768844838609965 28815.427595842502 303.2475057469542 -0.6885278202590488 1.643045795338717e7 172903.97351864062 -401.9265288962884 17.407492964886465 0.8792589261235835 -0.49324388529068197
29.63397347826087 0.005968096549320484 0.0012002321068451656 -0.0012090577486647918 0.004654823416192545 0.00021892592546513098 -0.0020455744438689846 0.014517101728171122 0.007576813336981885 -0.0004312238540545233 0.001161496380768041 0.010814881395981236 -0.0121763275874603 -0.011006421193082448 0.00031486102612481633 0.005537450339411592 -0.02667012400634202 -0.014568852229251032 0.00011575968350640848 0.0006294176219941775 0.16742420322086315 -0.0016621935416425457 -0.004112569969549279 -0.00645953292691514 0.5593172171804566 -1.524984930787579 -0.010728650038372407 0.006902461850523507 -0.008682634854007712 0.0014857260356415563 0.0009362061840116548 -0.035071222792874474 -0.0076367556785002675 -0.007297531643644582 -0.007737812951152324 -0.007151695619613404 -0.005955113486501458 0.14207217954432885 0.03562773867035164 -0.0013322246917434981 -0.0035714051750164247 0.06668412225384973 0.542385692838469 -34.28233755975881 -0.3511811462875981 0.018630007197227346 -7.273704566116983 37839.75376149822 398.22328527977373 -0.9070201330161908 2.1575596720401287e7 227052.93976995855 -527.7095350351542 42.068512955560735 0.8355171803241568 -0.46000122721922027
29.633975652173913 0.005605451405121916 -2.8157391722789793e-5 -0.0017335505111402958 0.0035271325519785762 -0.0003083918905946341 -0.0019671745831334876 0.0195167070024965 0.007942221305665433 -7.320389540964889e-5 0.0014020972376345892 0.008840653887250832 -0.010020724327330996 -0.009662555024650955 0.00031109852256559637 0.005599481856045857 -0.03408915234999066 -0.016144211369209516 0.00010784076899572235 0.0007648861078164596 0.1563753797355363 0.0046279499062825144 -0.003734469293514221 -0.0054879611008899435 0.5704533407002503 -1.9419638874166456 -0.01622337579792062 0.005786696694449159 -0.0038870837001882745 0.0028173294493918843 -0.001968250989041538 -0.04079272203988607 -0.007858495772857532 -0.005792363328905089 -0.0060440656238819985 -0.0038584167374042426 -0.005416581858294642 0.17961922734127767 0.03339298332919672 -0.0014725929804275616 -0.0031605095600695833 0.08297524523215954 0.6848473255571728 -42.896985064348385 -0.4439259791105167 0.016708124628277164 -11.839722312268677 47302.86991496211 497.8163499111262 -1.1362343664874661 2.6970961030253857e7 283834.9933555282 -659.619636898349 67.25243882563834 0.7519544361360034 -0.42026746853199065
29.63397782608696 0.005198508486926227 -0.0013641885050576044 -0.002297729041352779 0.002279130242073566 -0.0008857213855032505 -0.0018744758269456517 0.024724031771746785 0.008035447196710288 0.0003034236761400488 0.001644338173957825 0.0065496776244895645 -0.007636839252114524 -0.00806619041408965 0.00030826562715661576 0.005629971142769874 -0.04178430881401591 -0.01732597204441929 9.765153202412406e-5 0.0009056248401065304 0.14369455767657036 0.011396727208708213 -0.003301910745436345 -0.004400362057321255 0.5562920317472022 -2.3702315648837535 -0.021968936609542314 0.004537351356086871 0.0011783751141994593 0.004260052738575896 -0.005096774992507973 -0.046582152533161135 -0.007672338471535844 -0.004118446955335295 -0.004166178392745474 -0.00020943681976658352 -0.004825263952449668 0.2180976305578619 0.02866144833787081 -0.0016311260065896027 -0.002677119821202459 0.0998681841479715 0.8306308119211796 -51.939749109968865 -0.5414282073391476 0.014484012450325668 -16.47994541481232 57226.968960835104 602.2601945361034 -1.3767198158444462 3.262921193512901e7 343383.34268675756 -797.9712802010263 93.00080996545051 0.6202466567587996 -0.37407847548931117
29.63398 0.004748868889891268 -0.0028003242853055586 -0.002898131668952193 0.0009182180160371503 -0.0015094509633523934 -0.001768082350505107 0.030067867007127193 0.007812090699454014 0.0006964857486468688 0.0018873266750853964 0.003957471591322575 -0.005038284957152013 -0.006229770534895488 0.00030616173143134306 0.0056297502869475085 -0.0496537660002984 -0.018029971897408823 8.637166953308475e-5 0.0010510623030209553 0.12945227604628748 0.018607400220302384 -0.002817959406333134 -0.0032109923097264565 0.5132091377692859 -2.803246300292834 -0.02788861443549237 0.003161940945144388 0.00649119880381039 0.005805278496884342 -0.008431729481286943 -0.05233134030537891 -0.0070200777494714385 -0.0022852099162245037 -0.0021153603630457004 0.003772709310545479 -0.004185743758791742 0.2569025404474006 0.021134076801500826 -0.0018105401858092035 -0.0021248333788429392 0.11728152777341319 0.9774407659093206 -61.316631457391814 -0.6426836195294234 0.011972103818145535 -21.119813595753033 67507.54260064593 710.454788278822 -1.6259377476595713 3.849077692616849e7 405070.94366541493 -941.3110261202725 118.92308455938019 0.4353828055642692 -0.32179198118246505
29.633982 0.004315839586130809 -0.004115858912055022 -0.0034385162569270144 -0.00034223334266685865 -0.002079040594964259 -0.0016645542939282105 0.03452943826511556 0.007396208130871104 0.0010518189021251935 0.0020995204141390457 0.0014930952654461159 -0.0026254144916034606 -0.004477896312085097 0.00030221674520748324 0.005610488596011328 -0.0561503865285529 -0.018246573442434848 7.863081410037623e-5 0.001181684017909967 0.11580323190579966 0.0251691724549025 -0.0023648874175142345 -0.0021059205579899527 0.45716476922338956 -3.1560688910497294 -0.03286856375131699 0.001877999299291229 0.01131195413969974 0.007208883881390461 -0.011461007871450374 -0.05679435022825968 -0.006164613810045558 -0.0005833232102753865 -0.00021398542269203527 0.007451712310842748 -0.0036067712895272363 0.2883118881386355 0.01315781680093392 -0.001972663783974615 -0.0015993233250828176 0.1327241497544072 1.0953026552643732 -68.80400961694144 -0.7238742064686363 0.009575043906920985 -24.39824080100268 75708.98776020674 796.7662262104407 -1.8245894594216643 4.31670434675166e7 454283.1962045367 -1055.6459112092934 137.58563323343594 0.2579606777345958 -0.2714973728607886
29.633984 0.0038833694771373386 -0.00532787666198371 -0.003921603019080829 -0.0015156318155968634 -0.002597459002995693 -0.0015623168909840392 0.03796521899857938 0.00688022143376683 0.0013797739619693249 0.0022883143049340603 -0.0008532432283578922 -0.00036563867972305594 -0.0028221370667399727 0.0002935822874298435 0.005581347381379888 -0.06100908683483741 -0.018088440958739627 7.666286198690277e-5 0.0013016225754942379 0.10249844047488708 0.031180306771591844 -0.001943427400840139 -0.0010682715847801882 0.39748136674915635 -3.4144386177995427 -0.03676673071974439 0.0006729344658815273 0.015771048881235317 0.008482182400288179 -0.01422264218406618 -0.05965979908707472 -0.005268930015963313 0.0010021668156691924 0.0015575389008696523 0.010855059363337447 -0.0030907503127337037 0.31093344607911133 0.005883402079210768 -0.002107263501889992 -0.0011023908857596733 0.14653336359966268 1.1782418565735862 -73.71958915379888 -0.7778336772825454 0.007270898097841967 -25.74634046272533 81085.7272838649 853.3468053475461 -1.9543557812707848 4.623297840658677e7 486546.3327887927 -1130.5476574267798 145.96156455961358 0.11832753912193676 -0.2223867176624062
29.633986 0.0034529315706418318 -0.0064294435383243365 -0.004344207222853507 -0.0025951679983514777 -0.003061383535000779 -0.0014619028969324918 0.04032282308424127 0.006271010748841696 0.0016788536799530514 0.002452886056509148 -0.003067266425376765 0.0017285188856007434 -0.0012739405201134951 0.0002800738062567463 0.00554307137020974 -0.06414797490322349 -0.01755440425191345 8.075094848974195e-5 0.0014103540552807704 0.08960279764577758 0.03660700407802808 -0.0015564058061022295 -0.00010397943486551833 0.3349227450336827 -3.573828872033878 -0.03952826338118301 -0.0004463028170682246 0.019847743671955152 0.009617246086593444 -0.016700453544159062 -0.06085467030759724 -0.0043445407361403735 0.0024619026978821195 0.0031889018008083372 0.013962018200765335 -0.002641651813633159 0.32435086631903043 -0.000606245055486856 -0.0022130728642775757 -0.0006373544944975832 0.15863531391790633 1.2248389376835738 -76.0234207671565 -0.8041281146741797 0.005074086140249652 -25.20393281111034 83594.1483982623 879.737676527151 -2.014189653502465 4.76637078904932e7 501598.6579987318 -1165.4132960167333 144.23050563111468 0.016905298586859442 -0.17472296900565193
29.633988000000002 0.0030242731368095637 -0.007421749228487359 -0.004706875285164113 -0.003582010203406886 -0.00347138425860941 -0.0013632295187360071 0.04160632107327365 0.005567950371482739 0.0019493205956461692 0.0025933767359692115 -0.00515142395855972 0.0036592069178194397 0.00016865745073642063 0.0002617229482841214 0.005495544675125303 -0.06557430647935023 -0.01664414488964751 9.085225838661406e-5 0.0015079683342515643 0.07710516900696374 0.04145506339852062 -0.0012033377091044896 0.0007879748350836659 0.26936037289718395 -3.6346760443126342 -0.0411589969390147 -0.0014809134440018311 0.023545596838810474 0.010615435162153464 -0.018897209477145814 -0.06038673290955174 -0.003388859266010266 0.003797496687402706 0.004681872307420557 0.016776145969195858 -0.002258844101912315 0.32860725288458037 -0.006366337691188353 -0.002290742327933727 -0.0002036437832638061 0.16904270458148743 1.2354859556213686 -75.81916312580282 -0.8038510147957436 0.002984516620609794 -22.907261304736977 83347.98537093058 877.1360534179378 -2.006885833275701 4.752406402499877e7 500122.6201856204 -1161.836917221653 133.09282973747142 -0.049740927260019344 -0.1284784517499542
29.63399 0.00259743753807429 -0.008304589610035953 -0.005009513456667975 -0.0044759579825327505 -0.0038273633441944233 -0.0012663301004087256 0.041804094187325724 0.004773547708879781 0.0021911547688526324 0.0027097620784474305 -0.007105295531880922 0.005426056749003705 0.0015053198514351656 0.00023852425044785475 0.005438817197826725 -0.06526970245446467 -0.015358484692650269 0.00010696630376269274 0.0015944500096954093 0.06500746495887065 0.04572348976519044 -0.0008843065905657196 0.0016077030521915881 0.20098145168109488 -3.5959979418816275 -0.041648387851765487 -0.002430713641622376 0.026863997863774733 0.011476516225069379 -0.020812408781330723 -0.058239615086115734 -0.0024041268368705866 0.005008653517073248 0.006036146927745862 0.019296832482951096 -0.0019425790913455798 0.32361333010540994 -0.011427979371003486 -0.0023405888679648513 0.00019864438983626688 0.17775307832989784 1.2101054841582901 -73.21962272051613 -0.7781894272078306 0.0010054205065599098 -18.99583179505852 80471.12500821191 846.8460168705179 -1.9354954276127496 4.588466695565128e7 482861.5939743292 -1121.557595242617 113.25918151327821 -0.08454128752643361 -0.08367455181383965
29.633992 0.0021724173337190865 -0.009077999704770322 -0.0052521378247854834 -0.005277045730746906 -0.004129337590337637 -0.0011711814235234445 0.04092810176606993 0.0038915421784626245 0.0024044032411905695 0.0028020461429375267 -0.00892895326179867 0.007029131633816095 0.002736104503068297 0.00021047867797382823 0.005372848974092566 -0.06325519495496407 -0.013706373271386465 0.00012899791539147396 0.001669801946342928 0.053309357713940644 0.04941245389582288 -0.0005992985961302392 0.002355682376263658 0.1300397638710951 -3.459126597966061 -0.04101049868518814 -0.003295706280985437 0.029803051504170446 0.012200529361428207 -0.02244617808954788 -0.054439284239105976 -0.0013942258541386925 0.006095379413243035 0.007251777822530477 0.021524182246618808 -0.001692611315872654 0.30949967097126996 -0.01582959552136214 -0.002363021238363992 0.000569527726958372 0.18476785424735453 1.1494501595082065 -68.37649470486637 -0.7287401737602031 -0.0008595522962624332 -13.633392426985523 75130.17965291403 790.6213290831515 -1.8041125310195174 4.284049463019286e7 450815.31690561224 -1046.9092100277314 85.57382384293057 -0.09084874280894499 -0.04032446642300183
29.633994 0.0017492137998823191 -0.009741973503720174 -0.0054347456316991205 -0.00598526755272146 -0.004377304114365827 -0.0010777853985968061 0.038977457615488764 0.0029334202999998157 0.0025891853637694667 0.002870227932771696 -0.010622384779756628 0.008468420720965195 0.0038610014874200104 0.00017758606263919177 0.005297644634474179 -0.05952841078687257 -0.01170607329686877 0.00015675539263090886 0.0017340241384030406 0.04201090348925586 0.052521926506741756 -0.0003483177765227179 0.0030336496548021845 0.05753118111901554 -3.224164460324549 -0.03924641336261159 -0.004075882660515977 0.03236273979550806 0.012787467709329335 -0.023798509388966813 -0.04898908201370482 -0.0003757274196307545 0.00705749229448532 0.008328756453563135 0.0234581772720733 -0.001508919919276824 0.28627968163323303 -0.019557763414785507 -0.002357899615879308 0.000909003030143539 0.19008732270316964 1.0538895540256228 -61.4815682846732 -0.6575219807925669 -0.0026056711691992453 -7.005750346354816 67536.04973633947 710.6818811216777 -1.6179244644064559 3.8511775205018185e7 405249.2830780243 -940.8488952376033 50.987126662284766 -0.07115441653527291 0.001568689739885767
29.633996 0.001327826718934652 -0.010296512034220296 -0.005557337352001205 -0.006600624459690498 -0.0045712634579521206 -0.0009860859758162443 0.035984069418534936 0.0019057860322103768 0.0027455705338146385 0.0029143074061562368 -0.01218559220323245 0.00974392586617441 0.004880012502614528 0.00013984651276942284 0.005213108439025486 -0.05414385538630512 -0.009376023220368682 0.00019004518718988264 0.0017871171147257655 0.031112092677035665 0.05505191261320644 -0.00013136442075806042 0.0036423694528180056 -0.01610524581951231 -2.8944440161010165 -0.03639121509175239 -0.004771161824395459 0.03454306581693485 0.013237332547970104 -0.024869515624691328 -0.04195203274942556 0.000644578817352076 0.007894922688374533 0.00926708450307313 0.025098820124436726 -0.0013909405570350904 0.25427479909941614 -0.02266828392021243 -0.0023258146328787124 0.001217072171831338 0.19371382204684268 0.9249446014645406 -52.77410242356819 -0.5670532067379734 -0.0042270631093226305 0.673991468487737 57951.55115020299 609.7939673345513 -1.3833849201643418 3.3048333892261606e7 347740.4915738108 -807.0557487104813 10.605537989853083 -0.02959015606625992 0.041988619207071
29.633998000000002 0.0009082561257575469 -0.010741615120164572 -0.005619912906645808 -0.007123116280493272 -0.004711215564479773 -0.000896050406852407 0.03196659048609665 0.0008336899037087925 0.0028738220738463347 0.0029342839250365415 -0.013618575174527914 0.010855646753431735 0.005793137260382714 9.726006628657624e-5 0.005119192024415047 -0.047129062712118114 -0.006761751574398086 0.00022838856510667326 0.0018290819800607528 0.020612926894458365 0.05700241136222421 5.155784682554776e-5 0.004185727665911323 -0.08865068974123404 -2.472037981936457 -0.032466738136173214 -0.0053814925230325945 0.0363440290506057 0.013550123741705502 -0.02565926558520104 -0.03336755251545899 0.0016283648230561555 0.008607267494090128 0.010066762639466882 0.026446109957416582 -0.0013383221040927722 0.21368511256981565 -0.02507134654690077 -0.0022658238519338027 0.0014937328675335652 0.1956489526355031 0.7637467150222843 -42.544160295788565 -0.4603868954908592 -0.005716599363834934 9.165731883608599 46695.93526000158 491.317837968579 -1.1083395308620572 2.663217274187248e7 280204.58698676527 -650.0024876881262 -34.33790716195696 0.03238302228754799 0.08095020951002829
29.634 0.0004905020159447633 -0.011077282789125188 -0.005622472311106731 -0.007552743045794992 -0.004797160537627117 -0.0008075776391765124 0.02698262012436773 -0.00027284962194406594 0.0029740449722691744 0.002930157245933042 -0.014921333752132757 0.011803583432522904 0.006600375807752976 4.982687497669892e-5 0.005015724248470722 -0.038581570448134386 -0.0038932662912234146 0.00027147044974713884 0.001859919471388804 0.010513405895265239 0.058373422896025054 0.000200448015460082 0.004664834913877997 -0.159466892894014 -1.9628392735043687 -0.02753501397496179 -0.0059067298079935274 0.037765629584884344 0.013725841502152194 -0.026167952668247507 -0.023345851794714496 0.002566055556821871 0.009194426811011583 0.010727791125217675 0.027500045950908044 -0.001350072940087705 0.16507593887419353 -0.026847277870378678 -0.0021787771059191413 0.0017389871165237665 0.19589665420873228 0.5727871329112849 -31.138971349811598 -0.34117776387920207 -0.007065756924368083 18.1998418808885 34150.63221656457 359.26816596490585 -0.8021507814235922 1.9480742441825863e7 204930.30561401177 -475.02659703859536 -82.43499091795964 0.10972219895517613 0.11843493471288341
29.634002 7.456438934218161e-5 -0.011303515035307302 -0.005565015564756515 -0.007889504755947558 -0.004829098457874715 -0.0007205741362702168 0.021085453123725034 -0.0013727443884554219 0.003046671202943572 0.002901926357177063 -0.016093867929492543 0.01258773589466882 0.007301728137739735 -2.452933556444551e-6 0.004902560651363434 -0.028583670906264694 -0.0008511665888717538 0.00031844327103822345 0.0018796315675244854 0.000813529710668605 0.0591649471910356 0.00031530027960344046 0.0050860513054973 -0.224922519047263 -1.3723730036834474 -0.021654220756071936 -0.006346737663266716 0.03880786741079842 0.013764485989575623 -0.026395756810027808 -0.011989475390891456 0.0033942070652796114 0.009655733752224081 0.01125017149796384 0.028260627247444003 -0.0014252679475787733 0.10897451074987356 -0.02781673443438175 -0.002062791329233277 0.0019528305173323879 0.1944606664519035 0.35446793533128496 -18.96079166040267 -0.2136596283605302 -0.008264658488047876 27.47884500246583 20758.601950309283 218.30716352818808 -0.4756954071644146 1.1846576082812278e7 124575.59083548181 -288.32894431810826 -132.1490106636759 0.2022889109281924 0.15447904402626927
29.634004 -0.00033955675516539747 -0.01142031185868965 -0.005447542669601679 -0.008133401415756573 -0.004807029462473011 -0.000634887043369259 0.014362221050806295 -0.0024505403960115996 0.003091862824149809 0.002849590878748186 -0.01713617771051294 0.013208104141616215 0.00789719425315172 -5.957912785100009e-5 0.004779444259385842 -0.0172818307603252 0.0023190009984641077 0.00036882863128351507 0.001888219384568156 -0.008486701684013482 0.05937698425337107 0.00039611305425918907 0.005451107797557017 -0.2840241829572327 -0.70946057370841 -0.014917213239404502 -0.006701299086262239 0.03947074253651213 0.013666057468626177 -0.026342965411583437 0.0005377367896645859 0.004098136658440504 0.009991034862768993 0.011633904104890035 0.028727852506999826 -0.0015624274646349884 0.046224405778681914 -0.02807224415820911 -0.0019188459901893279 0.0021352653585038905 0.19134674985541356 0.11236605942534585 -6.4694420660610525 -0.0826721661095074 -0.00930202079216574 36.680946178515114 7025.022239953701 73.75187211153732 -0.1413695736207478 4.017678684016703e6 42171.720282341084 -96.97665817666599 -181.79127887947368 0.3045258783336978 0.189065470669414
29.634006 -0.0007518614156376867 -0.011427673257402867 -0.005270053627689856 -0.008284433022899756 -0.004730953720864291 -0.0005503276825600796 0.006920455769932512 -0.0034520278691089422 0.003110189647793561 0.0027731494781408064 -0.018048263092748394 0.013664688169647516 0.008386774151733962 -0.00012155143926383661 0.004646075333444615 -0.004846854903409126 0.005501764405142188 0.0004214123638397041 0.0018856857573139514 -0.01738728825342864 0.059009534079604034 0.0004428788496376939 0.005768219698574162 -0.33207995877573065 0.015015740725044996 -0.007438557283198307 -0.006970146295395479 0.0397542549632738 0.013430556261719892 -0.026009930207936613 0.014035306185253373 0.004595880623312322 0.01019946882042227 0.011878990943221656 0.02890172006819059 -0.0017597352381197302 -0.022139108537289374 -0.02737355072853009 -0.0017444193719872423 0.0022862857464427656 0.1865619010494723 -0.1492190784304019 5.829843714384412 0.046467057473283245 -0.010165449984043732 45.464042440868646 -6493.680269056183 -68.54136847753514 0.18717707561435556 -3.6887231577579305e6 -38942.52605161735 91.24840791062466 -229.57791891078082 0.41727494665269793 0.22224681238931576
29.634008 -0.0011623495946971214 -0.01132559923016836 -0.005032548440077223 -0.008342599581370378 -0.0046008714190248 -0.00046668887892017426 -0.001121745138320522 -0.004353157691896115 0.0031019040619632426 0.002672601564434509 -0.018830124081222747 0.013957487979161281 0.008770467835390278 -0.00018836955681846175 0.004502108647440077 0.008524483403398805 0.008630820546674793 0.00047549782671229223 0.0018720323112709747 -0.025888230028662706 0.05806259666844231 0.00045559508221305867 0.006040215934529063 -0.3674690549747057 0.7891862138144918 0.0006568070385047386 -0.007152987310270802 0.039658404695317104 0.013057982719898432 -0.0253970355438626 0.02828412328171117 0.004863258562702396 0.01028078243981487 0.011985432589474657 0.02878222812311889 -0.0020152055185595702 -0.09498393105706916 -0.025788431025263455 -0.0015402316225214016 0.0024058933623313907 0.18011372907769366 -0.42563281704256173 17.39437721534721 0.16804628827807308 -0.010841634159904115 53.480132441204574 -19201.109191357587 -202.29556087285007 0.4953152930096761 -1.0932612947596084e7 -115188.51811991449 268.00585452295496 -273.67423731039975 0.5355731901330466 0.25401582495486186
