 R   <X|d/dR|A>   <X|d/dR|B>   <X|d/dR|C>   <X|d/dR|D>   <X|d/dR|E>   <X|d/dR|F>   <X|d/dR|G>   <X|d/dR|H>   <X|d/dR|I>   <X|d/dR|J>   <A|d/dR|B>   <A|d/dR|C>   <A|d/dR|D>   <A|d/dR|E>   <A|d/dR|F>   <A|d/dR|G>   <A|d/dR|H>   <A|d/dR|I>   <A|d/dR|J>   <B|d/dR|C>   <B|d/dR|D>   <B|d/dR|E>   <B|d/dR|F>   <B|d/dR|G>   <B|d/dR|H>   <B|d/dR|I>   <B|d/dR|J>   <C|d/dR|D>   <C|d/dR|E>   <C|d/dR|F>   <C|d/dR|G>   <C|d/dR|H>   <C|d/dR|I>   <C|d/dR|J>   <D|d/dR|E>   <D|d/dR|F>   <D|d/dR|G>   <D|d/dR|H>   <D|d/dR|I>   <D|d/dR|J>   <E|d/dR|F>   <E|d/dR|G>   <E|d/dR|H>   <E|d/dR|I>   <E|d/dR|J>   <F|d/dR|G>   <F|d/dR|H>   <F|d/dR|I>   <F|d/dR|J>   <G|d/dR|H>   <G|d/dR|I>   <G|d/dR|J>   <H|d/dR|I>   <H|d/dR|J>   <I|d/dR|J> 
22.46317 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.14660711808461e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5641544114158996e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.364879968848623e-5 0.0 0.0 0.0 0.0 7.950245907474019e-6
22.47036 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.144213621998893e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5620151636941043e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.361068496784562e-5 0.0 0.0 0.0 0.0 7.943889048903759e-6
22.47754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.141826179059267e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5598815617155775e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.357268784641966e-5 0.0 0.0 0.0 0.0 7.937548636876134e-6
22.48472 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.139441454311797e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5577506238673156e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3534755122604577e-5 0.0 0.0 0.0 0.0 7.931215812716257e-6
22.4919 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.137059443631697e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5556223457157282e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.349688665096092e-5 0.0 0.0 0.0 0.0 7.924890564321273e-6
22.49908 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.134680142902009e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5534967228364506e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.345908228645965e-5 0.0 0.0 0.0 0.0 7.918572879612464e-6
22.50626 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.132303548013573e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5513737508143055e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.342134188448062e-5 0.0 0.0 0.0 0.0 7.912262746535163e-6
22.51344 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.129929654865018e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5492534252432935e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3383665300811345e-5 0.0 0.0 0.0 0.0 7.905960153058717e-6
22.52062 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.127558459362737e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5471357417265618e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3346052391645474e-5 0.0 0.0 0.0 0.0 7.89966508717641e-6
22.5278 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1251899574208794e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.545020695876391e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3308503013581546e-5 0.0 0.0 0.0 0.0 7.893377536905434e-6
22.53498 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.122824144961319e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.542908283314162e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.327101702362151e-5 0.0 0.0 0.0 0.0 7.887097490286795e-6
22.54217 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.120457728521132e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5407955630842497e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3233542202393476e-5 0.0 0.0 0.0 0.0 7.880816204455205e-6
22.54935 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.118097286554288e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5386884076506908e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.319618264904293e-5 0.0 0.0 0.0 0.0 7.874551139768615e-6
22.55653 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.115739521875957e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5365838724175668e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3158886057012257e-5 0.0 0.0 0.0 0.0 7.868293542983317e-6
22.56371 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.11338443043878e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5344819530424622e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.312165228490425e-5 0.0 0.0 0.0 0.0 7.862043402235123e-6
22.57089 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.11103200820305e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.532382645191961e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3084481191718514e-5 0.0 0.0 0.0 0.0 7.85580070568341e-6
22.57807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.108682251136681e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.53028594454161e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.304737263684992e-5 0.0 0.0 0.0 0.0 7.849565441511036e-6
22.58525 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.106335155215205e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5281918467759053e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.301032648008748e-5 0.0 0.0 0.0 0.0 7.843337597924313e-6
22.59243 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.103990716421741e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5261003475882665e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.297334258161286e-5 0.0 0.0 0.0 0.0 7.837117163152921e-6
22.59961 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.101648930746987e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.524011442681023e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.293642080199918e-5 0.0 0.0 0.0 0.0 7.830904125449883e-6
22.60679 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0993097941892e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.521925127765378e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.289956100220958e-5 0.0 0.0 0.0 0.0 7.82469847309148e-6
22.61397 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.096973302754181e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.519841398561396e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2862763043596066e-5 0.0 0.0 0.0 0.0 7.818500194377227e-6
22.62116 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0946362038073096e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.517757354061669e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.282597566616078e-5 0.0 0.0 0.0 0.0 7.812300660311493e-6
22.62834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.09230499433545e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.515678787062948e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2789301061153086e-5 0.0 0.0 0.0 0.0 7.806117104105722e-6
22.63552 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.089976418043311e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.513602792983103e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.27526878835058e-5 0.0 0.0 0.0 0.0 7.799940886565185e-6
22.6427 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0876504709666964e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.511529367577426e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.271613599611352e-5 0.0 0.0 0.0 0.0 7.793771996081732e-6
22.64988 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.085327149148873e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.509458506609961e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2679645262253206e-5 0.0 0.0 0.0 0.0 7.787610421070165e-6
22.65706 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.083006448640545e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5073902058534777e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2643215545582785e-5 0.0 0.0 0.0 0.0 7.781456149968167e-6
22.66424 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.080688365499841e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5053244610894584e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.260684671014003e-5 0.0 0.0 0.0 0.0 7.775309171236265e-6
22.67142 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.078372895792296e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.5032612681080657e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.257053862034109e-5 0.0 0.0 0.0 0.0 7.769169473357756e-6
22.6786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0760600355908376e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.501200622708126e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2534291140979466e-5 0.0 0.0 0.0 0.0 7.763037044838671e-6
22.68578 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.073749780975761e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4991425206971072e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2498104137224505e-5 0.0 0.0 0.0 0.0 7.756911874207708e-6
22.69297 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.071438915845872e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.49708409675903e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.246192720095068e-5 0.0 0.0 0.0 0.0 7.750785434278382e-6
22.70015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.069133864289214e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.495031072510504e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2425860829175414e-5 0.0 0.0 0.0 0.0 7.744674755168847e-6
22.70733 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.066831406598491e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4929805791191558e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.238985453057237e-5 0.0 0.0 0.0 0.0 7.738571299653168e-6
22.71451 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0645315388833365e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4909326124268214e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.23539081718028e-5 0.0 0.0 0.0 0.0 7.732475056350228e-6
22.72169 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.062234257260681e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4888871682838757e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.231802161989779e-5 0.0 0.0 0.0 0.0 7.726386013901323e-6
22.72887 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.059939557854727e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4868442425492048e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.228219474225683e-5 0.0 0.0 0.0 0.0 7.720304160970088e-6
22.73605 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0576474367969364e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.484803831090198e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.224642740664682e-5 0.0 0.0 0.0 0.0 7.714229486242474e-6
22.74323 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0553578902260103e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4827659297827102e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2210719481200615e-5 0.0 0.0 0.0 0.0 7.70816197842667e-6
22.75041 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0530709142878785e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.480730534511051e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.217507083441602e-5 0.0 0.0 0.0 0.0 7.702101626253062e-6
22.75759 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0507865051356777e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4786976411679594e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2139481335154404e-5 0.0 0.0 0.0 0.0 7.696048418474175e-6
22.76477 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0485046589297406e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.476667245654592e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.2103950852639634e-5 0.0 0.0 0.0 0.0 7.690002343864634e-6
22.77196 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.04622219912583e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.474636521241865e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.206842989412323e-5 0.0 0.0 0.0 0.0 7.683954985384824e-6
22.77914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.043945470878335e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4726111125895873e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.203301713596012e-5 0.0 0.0 0.0 0.0 7.677923153421732e-6
22.78632 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0416712940957818e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4705881895150814e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.199766300419763e-5 0.0 0.0 0.0 0.0 7.671898421068336e-6
22.7935 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0393996649671207e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4685677479529475e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1962367369497856e-5 0.0 0.0 0.0 0.0 7.66588077718712e-6
22.80068 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0371305796884198e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4665497838461e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.192713010287942e-5 0.0 0.0 0.0 0.0 7.65987021066241e-6
22.80786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.034864034462838e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4645342931457342e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.189195107571617e-5 0.0 0.0 0.0 0.0 7.653866710400305e-6
22.81504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.032600025500623e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4625212718113176e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.185683015973617e-5 0.0 0.0 0.0 0.0 7.647870265328642e-6
22.82222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0303385490190805e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.460510715810561e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1821767227020345e-5 0.0 0.0 0.0 0.0 7.641880864396924e-6
22.8294 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.028079601242571e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.4585026211194086e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.178676215000148e-5 0.0 0.0 0.0 0.0 7.635898496576291e-6
