 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C> 
36.96 -2.0003877738803387e-6 0.07731106341149943 0.11728371293632632 0.1329166992724188
36.97 -2.0003147847099216e-6 0.07731106239043303 0.11728371593468315 0.13291628611609255
36.98 -2.0002264384365035e-6 0.0773110643887281 0.11728371893455343 0.13291589626569886
36.99 -2.0001218164015403e-6 0.07731106958449918 0.11728372193257687 0.13291553078766782
37.0 -1.9999999999464895e-6 0.0773110781558614 0.11728372492539105 0.13291519074843233
37.01 -1.9998607949359515e-6 0.07731109020438429 0.1172837279102952 0.1329148769203093
37.02 -1.999706905327111e-6 0.07731110552545417 0.11728373088724407 0.13291458889914193
37.03 -1.9995417596002936e-6 0.07731112383791117 0.11728373385685975 0.1329143259866524
37.04 -1.9993687862358296e-6 0.07731114486059522 0.11728373681976821 0.1329140874845603
37.05 -1.9991914137140453e-6 0.07731116831234598 0.1172837397765991 0.13291387269458219
37.06 -1.999013070515271e-6 0.07731119391200303 0.11728374272798595 0.1329136809184322
37.07 -1.9988371851198322e-6 0.07731122137840546 0.11728374567456583 0.13291351145782143
37.08 -1.9986671860080576e-6 0.07731125043039233 0.1172837486169797 0.13291336361445852
37.09 -1.9985065016602768e-6 0.07731128078680248 0.11728375155587198 0.1329132366900493
37.1 -1.9983585605568164e-6 0.07731131216647445 0.11728375449189077 0.13291312998629698
37.11 -1.998226791178005e-6 0.07731134428824657 0.11728375742568788 0.13291304280490196
37.12 -1.9981146220041702e-6 0.07731137687095696 0.1172837603579184 0.1329129744475622
37.13 -1.998025481515641e-6 0.07731140963344357 0.11728376328924117 0.13291292421597287
37.14 -1.997962798192744e-6 0.0773114422945441 0.11728376622031837 0.1329128914118266
37.15 -1.9979300005158083e-6 0.07731147457309602 0.11728376915181568 0.13291287533681337
37.16 -1.9979305169651624e-6 0.0773115061879366 0.11728377208440224 0.1329128752926207
37.17 -1.9979677760211332e-6 0.07731153685790297 0.11728377501875047 0.13291289058093336
37.18 -1.9980452061640496e-6 0.07731156630183195 0.11728377795553621 0.13291292050343365
37.19 -1.9981662358742394e-6 0.07731159423856022 0.11728378089543863 0.13291296436180133
37.2 -1.9983342936320303e-6 0.07731162038692427 0.1172837838391401 0.1329130214577136
37.21 -1.998552807917751e-6 0.07731164446576032 0.1172837867873264 0.13291309109284527
37.22 -1.998825207211729e-6 0.07731166619390446 0.11728378974068632 0.13291317256886842
37.23 -1.9991549199942925e-6 0.0773116852901926 0.11728379269991204 0.13291326518745283
37.24 -1.99954537474577e-6 0.07731170147346039 0.11728379566569883 0.13291336825026576
37.25 -1.999999999946489e-6 0.07731171446254333 0.11728379863874507 0.13291348105897205
37.26 -2.000519520119595e-6 0.07731172405282333 0.11728380161956856 0.1329136029356654
37.27 -2.001093843959503e-6 0.07731173034586902 0.11728380460795494 0.13291373328416342
37.28 -2.0017101762034424e-6 0.077311733519796 0.1172838076035082 0.13291387152871278
37.29 -2.0023557215886454e-6 0.07731173375272042 0.11728381060583445 0.13291401709355824
37.3 -2.0030176848523433e-6 0.07731173122275879 0.11728381361454175 0.1329141694029425
37.31 -2.0036832707317688e-6 0.0773117261080281 0.11728381662924019 0.13291432788110627
37.32 -2.0043396839641506e-6 0.07731171858664578 0.11728381964954172 0.1329144919522881
37.33 -2.004974129286722e-6 0.07731170883672976 0.11728382267506048 0.13291466104072483
37.34 -2.005573811436714e-6 0.07731169703639834 0.11728382570541224 0.1329148345706508
37.35 -2.0061259351513566e-6 0.07731168336377033 0.11728382874021481 0.13291501196629898
37.36 -2.006617705167883e-6 0.0773116679969649 0.11728383177908795 0.13291519265189988
37.37 -2.007036326223523e-6 0.07731165111410175 0.11728383482165326 0.13291537605168222
37.38 -2.0073690030555094e-6 0.07731163289330092 0.11728383786753403 0.13291556158987267
37.39 -2.0076029404010724e-6 0.07731161351268295 0.11728384091635553 0.1329157486906961
37.4 -2.007725342997443e-6 0.07731159315036876 0.11728384396774476 0.13291593677837546
37.41 -2.0077234155818534e-6 0.07731157198447978 0.11728384702133064 0.13291612527713162
37.42 -2.0075843628915342e-6 0.07731155019313778 0.11728385007674365 0.13291631361118364
37.43 -2.0072953896637176e-6 0.07731152795419842 0.11728385312663678 0.13291650119706241
37.44 -2.0068437006356344e-6 0.07731150544606041 0.11728385617786957 0.1329166874669416
37.45 -2.0062165005445152e-6 0.0773114828468553 0.1172838592303031 0.1329168718452825
37.46 -2.0054009941275927e-6 0.07731146033470597 0.11728386228355858 0.13291705375627877
37.47 -2.004384386122098e-6 0.07731143808773573 0.11728386533725917 0.1329172326241222
37.48 -2.003153881265262e-6 0.07731141628406825 0.11728386839102996 0.1329174078730032
37.49 -2.001696684294314e-6 0.07731139510182766 0.11728387144449792 0.13291757892711073
37.5 -1.999999999946489e-6 0.07731137471913847 0.11728387449729202 0.13291774521063213
37.51 -1.998061124264603e-6 0.07731135527646758 0.11728387754910402 0.13291790623217348
37.52 -1.995917718513814e-6 0.07731133676364978 0.11728388059987095 0.1329180618380203
37.53 -1.9936175352648727e-6 0.07731131913286189 0.11728388364959179 0.13291821195887785
37.54 -1.9912083270885246e-6 0.07731130233628092 0.11728388669826627 0.1329183565254515
37.55 -1.9887378465555155e-6 0.07731128632608397 0.117283889745895 0.13291849546844614
37.56 -1.986253846236591e-6 0.07731127105444814 0.11728389279247944 0.13291862871856658
37.57 -1.9838040787025e-6 0.07731125647355082 0.11728389583802172 0.13291875620651736
37.58 -1.98143629652399e-6 0.07731124253556942 0.117283898882525 0.13291887786300302
37.59 -1.9791982522718036e-6 0.07731122919268149 0.11728390192599292 0.13291899361872758
37.6 -1.977137698516691e-6 0.07731121639706467 0.11728390496843014 0.13291910340439522
37.61 -1.975302387829399e-6 0.0773112041008968 0.11728390800984198 0.13291920715070954
37.62 -1.9737400727806725e-6 0.07731119225635566 0.11728391105023453 0.1329193047883742
37.63 -1.972498505941258e-6 0.0773111808156193 0.11728391408961464 0.1329193962480925
37.64 -1.9716254398819036e-6 0.07731116973086587 0.11728391712798991 0.1329194814605676
37.65 -1.971168627173355e-6 0.07731115895427355 0.11728392016536864 0.1329195603565023
37.66 -1.97117582038636e-6 0.07731114843802069 0.11728392320175993 0.13291963286659933
37.67 -1.971694772091665e-6 0.07731113813428578 0.11728392623717344 0.1329196989215611
37.68 -1.9727732348600155e-6 0.07731112799524736 0.11728392927161967 0.1329197584520898
37.69 -1.9744589612621592e-6 0.07731111797308411 0.11728393230510978 0.1329198113888874
37.7 -1.9767997038688434e-6 0.07731110801997482 0.11728393533765563 0.13291985766265557
37.71 -1.9798432152508126e-6 0.07731109808809843 0.11728393836926972 0.1329198972040958
37.72 -1.9836372479788152e-6 0.07731108812963393 0.11728394139996519 0.13291992994390933
37.73 -1.9882295546235964e-6 0.07731107809676045 0.117283944429756 0.13291995581279709
37.74 -1.9936678877559085e-6 0.07731106794165724 0.11728394745865652 0.13291997474145978
37.75 -1.9999999999464895e-6 0.07731105761650368 0.11728395048668204 0.13291998666059787
37.76 -2.0072359825009293e-6 0.07731104708356976 0.11728395351384657 0.13291999159073636
37.77 -2.015235281664176e-6 0.07731103634548772 0.11728395654015783 0.1329199899116994
37.78 -2.0238196824160016e-6 0.07731102541498061 0.11728395956562115 0.1329199820931368
37.79 -2.0328109697361916e-6 0.07731101430477161 0.11728396259024115 0.13291996860469948
37.8 -2.04203092860453e-6 0.07731100302758409 0.11728396561402184 0.13291994991603923
37.81 -2.0513013440008042e-6 0.07731099159614156 0.11728396863696641 0.13291992649680875
37.82 -2.060444000904783e-6 0.07731098002316776 0.11728397165907749 0.13291989881666175
37.83 -2.0692806842962553e-6 0.07731096832138662 0.11728397468035688 0.13291986734525288
37.84 -2.0776331791550087e-6 0.07731095650352227 0.1172839777008058 0.13291983255223766
37.85 -2.085323270460814e-6 0.07731094458229892 0.11728398072042469 0.13291979490727243
37.86 -2.092172743193458e-6 0.07731093257044104 0.11728398373921346 0.13291975488001465
37.87 -2.098003382332724e-6 0.07731092048067328 0.11728398675717115 0.1329197129401224
37.88 -2.1026369728583966e-6 0.07731090832572045 0.11728398977429631 0.1329196695572547
37.89 -2.10589529975025e-6 0.07731089611830749 0.11728399279058664 0.13291962520107148
37.9 -2.1076001479880713e-6 0.07731088387115964 0.11728399580603938 0.13291958034123347
37.91 -2.107573302551642e-6 0.07731087159700219 0.117283998820651 0.13291953544740218
37.92 -2.1056365484207423e-6 0.07731085930856067 0.11728400183441728 0.13291949098923997
37.93 -2.1016116705751567e-6 0.07731084701856078 0.11728400484733342 0.13291944743640996
37.94 -2.095320453994667e-6 0.07731083473972837 0.11728400785939395 0.132919405258576
37.95 -2.0865846836590468e-6 0.07731082248478949 0.11728401087059277 0.13291936492540293
37.96 -2.0752261445480917e-6 0.07731081026647035 0.11728401388092315 0.13291932690655608
37.97 -2.0610666216415787e-6 0.07731079809749734 0.11728401689037764 0.13291929167170163
37.98 -2.0439278999192884e-6 0.07731078599059703 0.11728401989894831 0.13291925969050655
37.99 -2.0236317643609885e-6 0.07731077395849609 0.11728402290662646 0.13291923143263842
38.0 -1.999999999946489e-6 0.07731076201392151 0.11728402591340288 0.13291920736776566
38.01 -1.9729309454106146e-6 0.0773107501668965 0.11728402891925713 0.13291918784179402
38.02 -1.942629154508402e-6 0.07731073841662948 0.11728403192412644 0.13291917270557674
38.03 -1.9093757347500076e-6 0.07731072675961415 0.11728403492775684 0.13291916168601056
38.04 -1.8734517936455262e-6 0.07731071519169663 0.11728403791923603 0.13291915449870578
38.05 -1.8351384387050716e-6 0.07731070371009797 0.11728404091027375 0.13291915088322398
38.06 -1.7947167774387302e-6 0.07731069231132173 0.11728404390077482 0.13291915056662443
38.07 -1.7524679173566722e-6 0.07731068099187179 0.11728404689064537 0.13291915327596562
38.08 -1.7086729659689846e-6 0.07731066974825213 0.11728404987979307 0.13291915873830593
38.09 -1.6636130307857498e-6 0.07731065857696685 0.11728405286812686 0.13291916668070305
38.1 -1.6175692193171459e-6 0.07731064747452034 0.11728405585555707 0.1329191768302146
38.11 -1.5708226390732564e-6 0.0773106364374171 0.11728405884199546 0.13291918891389756
38.12 -1.5236543975641946e-6 0.07731062546216183 0.117284061827355 0.13291920265880852
38.13 -1.4763456023000421e-6 0.07731061454525934 0.11728406481155014 0.13291921779200386
38.14 -1.4291773607909802e-6 0.07731060368321473 0.11728406779449657 0.13291923404053937
38.15 -1.38243078054709e-6 0.07731059287253314 0.11728407077611128 0.13291925113147046
38.16 -1.3363869690784857e-6 0.07731058210971999 0.11728407375631261 0.13291926879185226
38.17 -1.29132703389525e-6 0.07731057139128078 0.11728407673502014 0.13291928674873943
38.18 -1.2475320825075619e-6 0.07731056071372122 0.11728407971215472 0.1329193047291862
38.19 -1.2052832224255032e-6 0.07731055007354726 0.11728408268763853 0.13291932246024646
38.2 -1.1648615611591599e-6 0.07731053946726486 0.11728408566139482 0.13291933966897368
38.21 -1.1265482062187038e-6 0.0773105288913803 0.11728408863334827 0.13291935608242084
38.22 -1.0906242651142211e-6 0.07731051834239994 0.11728409160342466 0.13291937142764068
38.23 -1.057370845355825e-6 0.07731050781683034 0.11728409457155099 0.13291938543168544
38.24 -1.02706905445361e-6 0.07731049731117817 0.1172840975376555 0.132919397821607
38.25 -9.999999999177334e-7 0.07731048682195038 0.11728410050166758 0.1329194083244568
38.26 -9.763682355032318e-7 0.07731047634637846 0.11728410346352551 0.13291941675255028
38.27 -9.560720999449294e-7 0.07731046588459203 0.117284106423199 0.13291942325926043
38.28 -9.389333782226367e-7 0.0773104554374453 0.11728410938066575 0.13291942808322504
38.29 -9.247738553161208e-7 0.07731044500579272 0.11728411233590347 0.1329194314630826
38.3 -9.13415316205163e-7 0.07731043459048885 0.11728411528889021 0.13291943363747205
38.31 -9.04679545869541e-7 0.07731042419238847 0.11728411823960401 0.13291943484503302
38.32 -8.983883292890482e-7 0.07731041381234645 0.11728412118802307 0.1329194353244056
38.33 -8.943634514434602e-7 0.0773104034512179 0.11728412413412585 0.13291943531423045
38.34 -8.924266973125582e-7 0.07731039310985803 0.11728412707789074 0.13291943505314877
38.35 -8.92399851876127e-7 0.07731038278912226 0.11728413001929641 0.13291943477980234
38.36 -8.941047001139466e-7 0.0773103724898662 0.11728413295832166 0.1329194347328334
38.37 -8.973630270057991e-7 0.0773103622129455 0.11728413589494538 0.13291943515088475
38.38 -9.0199661753147e-7 0.07731035195921608 0.11728413882914653 0.1329194362725996
38.39 -9.078272566707351e-7 0.07731034172953402 0.11728414176090425 0.1329194383366218
38.4 -9.14676729403379e-7 0.07731033152475547 0.11728414469019782 0.13291944158159547
38.41 -9.22366820709184e-7 0.07731032134573688 0.11728414761700669 0.13291944624616545
38.42 -9.307193155679384e-7 0.07731031119333473 0.11728415054131021 0.13291945256897686
38.43 -9.39555998959412e-7 0.07731030106840568 0.11728415346308806 0.1329194607886754
38.44 -9.486986558633929e-7 0.07731029097180663 0.11728415638231994 0.13291947114390718
38.45 -9.579690712596693e-7 0.07731028090439453 0.11728415929898565 0.13291948387331864
38.46 -9.671890301280104e-7 0.07731027086702659 0.11728416221306517 0.13291949921555693
38.47 -9.761803174482049e-7 0.07731026086056007 0.11728416512453856 0.13291951740926933
38.48 -9.847647182000347e-7 0.07731025088585246 0.11728416803338586 0.13291953869310366
38.49 -9.92764017363287e-7 0.07731024094376135 0.11728417093958735 0.13291956330570817
38.5 -9.999999999177332e-7 0.07731023103514457 0.1172841738431234 0.13291959148573154
38.51 -1.0063321121083213e-6 0.07731022116066592 0.11728417674396664 0.13291962338251595
38.52 -1.0117704452406413e-6 0.07731021132021283 0.11728417964205928 0.13291965878817685
38.53 -1.016362751885431e-6 0.07731020151347877 0.11728418253733665 0.13291969740552206
38.54 -1.0201567846134424e-6 0.07731019174015738 0.11728418542973515 0.13291973893735937
38.55 -1.0232002959954207e-6 0.07731018199994247 0.11728418831919216 0.1329197830864955
38.56 -1.0255410386021144e-6 0.07731017229252793 0.11728419120564619 0.1329198295557369
38.57 -1.0272267650042668e-6 0.07731016261760787 0.11728419408903655 0.13291987804788932
38.58 -1.028305227772626e-6 0.07731015297487652 0.1172841969693037 0.132919928265758
38.59 -1.0288241794779387e-6 0.07731014336402824 0.11728419984638902 0.1329199799121477
38.6 -1.0288313726909507e-6 0.07731013378475754 0.11728420272023478 0.1329200326898624
38.61 -1.0283745599824095e-6 0.07731012423675913 0.11728420559078431 0.1329200863017057
38.62 -1.0275014939230613e-6 0.07731011471972776 0.11728420845798185 0.1329201404504806
38.63 -1.026259927083651e-6 0.07731010523335846 0.1172842113217725 0.13292019483898948
38.64 -1.0246976120349278e-6 0.07731009577728293 0.11728421418121382 0.13292024916911274
38.65 -1.0228623013476364e-6 0.07731008635036511 0.11728421702458522 0.13292030313155132
38.66 -1.0208017475925247e-6 0.07731007695326042 0.11728421986530613 0.132920356443079
38.67 -1.0185637033403364e-6 0.07731006758566214 0.11728422270329415 0.13292040880646358
38.68 -1.0161959211618214e-6 0.07731005824726371 0.11728422553846828 0.13292045992447268
38.69 -1.013746153627725e-6 0.07731004893775881 0.11728422837074899 0.13292050949987408
38.7 -1.0112621533087916e-6 0.07731003965684129 0.11728423120005814 0.13292055723543547
38.71 -1.0087916727757715e-6 0.07731003040420517 0.11728423402631899 0.13292060283392465
38.72 -1.0063824645994091e-6 0.07731002117954464 0.11728423684945614 0.13292064599810943
38.73 -1.0040822813504515e-6 0.07731001198255408 0.11728423966939568 0.1329206864307577
38.74 -1.0019388755996428e-6 0.07731000281292807 0.11728424248606488 0.1329207238346371
38.75 -9.999999999177334e-7 0.07730999367036132 0.11728424529939245 0.13292075791251576
38.76 -9.983033155698817e-7 0.07730998455460074 0.11728424810931468 0.132920788447141
38.77 -9.968461185989054e-7 0.07730997546560152 0.11728425091579385 0.13292081554117938
38.78 -9.95615613742038e-7 0.07730996640337098 0.11728425371879912 0.13292083937727778
38.79 -9.945990057365103e-7 0.07730995736791667 0.11728425651830011 0.13292086013808393
38.8 -9.93783499319554e-7 0.0773099483592463 0.11728425931426704 0.1329208780062462
38.81 -9.931562992284014e-7 0.0773099393773677 0.11728426210667062 0.13292089316441374
38.82 -9.927046102002848e-7 0.07730993042228891 0.11728426489548201 0.1329209057952364
38.83 -9.92415636972436e-7 0.07730992149401818 0.11728426768067295 0.1329209160813648
38.84 -9.922765842820865e-7 0.07730991259256388 0.1172842704622156 0.13292092420545035
38.85 -9.92274656866469e-7 0.07730990371793453 0.11728427324008263 0.132920930350145
38.86 -9.92397059462815e-7 0.07730989487013883 0.11728427601424728 0.13292093469810143
38.87 -9.926309968083564e-7 0.0773098860491857 0.11728427878468314 0.13292093743197314
38.88 -9.929636736403259e-7 0.07730987725508418 0.11728428155136432 0.1329209387344141
38.89 -9.93382294695954e-7 0.07730986848784349 0.11728428431426546 0.13292093878807912
38.9 -9.93874064712474e-7 0.07730985974747297 0.11728428707336155 0.1329209377756235
38.91 -9.94426188427117e-7 0.07730985103398219 0.11728428982862818 0.13292093587970333
38.92 -9.950258705771162e-7 0.07730984234738082 0.1172842925800412 0.13292093328297525
38.93 -9.956603158997019e-7 0.07730983368767878 0.11728429532757705 0.13292093016809653
38.94 -9.963167291321072e-7 0.07730982505488607 0.11728429807121256 0.1329209267177251
38.95 -9.96982315011564e-7 0.07730981644901282 0.11728430081092499 0.1329209231145194
38.96 -9.976442782753036e-7 0.07730980787006944 0.11728430354669202 0.13292091954113852
38.97 -9.982898236605583e-7 0.0773097993180664 0.11728430627849178 0.13292091618024218
38.98 -9.989061559045601e-7 0.07730979079301442 0.11728430900630281 0.13292091321449057
38.99 -9.994804797445413e-7 0.07730978229492422 0.11728431173010398 0.1329209108265445
39.0 -9.999999999177334e-7 0.07730977382380683 0.11728431444987471 0.1329209091990654
39.01 -1.0004546251185506e-6 0.07730976537965945 0.117284317165592 0.13292090847608853
39.02 -1.0008450798701372e-6 0.07730975696242366 0.11728431987722285 0.13292090864714362
39.03 -1.0011747926528173e-6 0.07730974857202724 0.11728432258473226 0.1329209096631339
39.04 -1.0014471919469177e-6 0.0773097402083982 0.11728432528808583 0.13292091147496296
39.05 -1.0016657062327632e-6 0.07730973187146464 0.11728432798725008 0.13292091403353448
39.06 -1.0018337639906805e-6 0.07730972356115481 0.11728433068219202 0.13292091728975225
39.07 -1.0019547937009942e-6 0.07730971527739715 0.11728433337287943 0.13292092119452034
39.08 -1.0020322238440304e-6 0.07730970702012022 0.11728433605928086 0.1329209256987428
39.09 -1.002069482900115e-6 0.07730969878925271 0.11728433874136539 0.13292093075332415
39.1 -1.002069999349573e-6 0.0773096905847235 0.1172843414191028 0.13292093630916865
39.11 -1.0020372016727308e-6 0.07730968240646162 0.11728434409246359 0.132920942317181
39.12 -1.0019745183499135e-6 0.07730967425439618 0.11728434676141877 0.1329209487282659
39.13 -1.0018853778614468e-6 0.07730966612845655 0.11728434942594018 0.1329209554933282
39.14 -1.0017732086876566e-6 0.07730965802857213 0.11728435208600003 0.13292096256327285
39.15 -1.0016414393088682e-6 0.0773096499546725 0.11728435474157142 0.13292096988900498
39.16 -1.0014934982054074e-6 0.07730964190668743 0.11728435739262784 0.1329209774214298
39.17 -1.0013328138575999e-6 0.07730963388454676 0.1172843600391435 0.13292098511145256
39.18 -1.0011628147457713e-6 0.07730962588818055 0.11728436268109317 0.13292099290997864
39.19 -1.0009869293502474e-6 0.07730961791751896 0.11728436531845216 0.13292100076791355
39.2 -1.0008085861513532e-6 0.07730960997249223 0.11728436795119643 0.13292100863616282
39.21 -1.0006312136294152e-6 0.07730960205303085 0.11728437057930241 0.1329210164656321
39.22 -1.0004582402647585e-6 0.07730959415906537 0.11728437320274723 0.13292102420722707
39.23 -1.0002930945377091e-6 0.07730958629052653 0.11728437582150837 0.13292103181185352
39.24 -1.000139204928592e-6 0.07730957844734519 0.11728437843556402 0.13292103923041726
39.25 -9.999999999177336e-7 0.07730957062937052 0.1172843810438024 0.1329210464127051
39.26 -9.998781834623156e-7 0.07730956283599794 0.11728438363901032 0.13292105331277168
39.27 -9.997735614269474e-7 0.07730955506784874 0.11728438623012127 0.1329210599433606
39.28 -9.996852151530938e-7 0.07730954732487488 0.11728438881709559 0.13292106631853506
39.29 -9.99612225982221e-7 0.07730953960702872 0.11728439139989466 0.13292107245235904
39.3 -9.995536752557941e-7 0.07730953191426243 0.11728439397848059 0.13292107835889677
39.31 -9.995086443152783e-7 0.07730952424652862 0.11728439655281618 0.13292108405221306
39.32 -9.994762145021394e-7 0.07730951660378002 0.11728439912286506 0.13292108954637333
39.33 -9.994554671578432e-7 0.0773095089859694 0.1172844016885917 0.13292109485544334
39.34 -9.994454836238544e-7 0.07730950139304979 0.1172844042499612 0.1329210999934894
39.35 -9.994453452416392e-7 0.07730949382497433 0.11728440680693952 0.13292110497457818
39.36 -9.994541333526629e-7 0.07730948628169637 0.11728440935949332 0.13292110981277705
39.37 -9.994709292983907e-7 0.07730947876316935 0.11728441190758992 0.13292111452215358
39.38 -9.994948144202882e-7 0.07730947126934691 0.11728441445119747 0.1329211191167758
39.39 -9.99524870059821e-7 0.07730946380018282 0.11728441699028475 0.13292112361071234
39.4 -9.995601775584543e-7 0.07730945635563098 0.11728441952482126 0.13292112801803216
39.41 -9.99599818257654e-7 0.07730944893564555 0.11728442205477736 0.13292113235280462
39.42 -9.996428734988854e-7 0.0773094415401807 0.11728442458012377 0.1329211366290995
39.43 -9.99688424623614e-7 0.07730943416919081 0.11728442710083217 0.132921140860987
39.44 -9.99735552973305e-7 0.07730942682263048 0.11728442961687477 0.13292114506253772
39.45 -9.997833398894242e-7 0.07730941950045431 0.11728443212822448 0.13292114924782256
39.46 -9.998308667134369e-7 0.07730941220261718 0.11728443463485484 0.13292115343091288
39.47 -9.998772147868088e-7 0.07730940492907404 0.11728443713674011 0.13292115762588044
39.48 -9.999214654510052e-7 0.07730939767978008 0.11728443963385504 0.13292116184679725
39.49 -9.999627000474916e-7 0.07730939045469049 0.11728444212617513 0.1329211661077358
39.5 -9.999999999177336e-7 0.07730938325376069 0.11728444461367647 0.13292117042276883
39.51 -1.0000326405385876e-6 0.07730937607694527 0.1172844470963355 0.13292117480247526
39.52 -1.000060673928475e-6 0.07730936892419493 0.11728444957412863 0.13292117924345842
39.53 -1.0000843462412082e-6 0.07730936179545946 0.11728445204703264 0.13292118373882758
39.54 -1.0001039036306e-6 0.07730935469068885 0.11728445451502495 0.13292118828169236
39.55 -1.0001195922504622e-6 0.07730934760983324 0.11728445697808355 0.13292119286516277
39.56 -1.0001316582546082e-6 0.0773093405528429 0.11728445943618705 0.132921197482349
39.57 -1.000140347796849e-6 0.07730933351966818 0.11728446188931453 0.1329212021263615
39.58 -1.0001459070309984e-6 0.07730932651025965 0.11728446433744587 0.13292120679031091
39.59 -1.0001485821108684e-6 0.0773093195245679 0.11728446678056123 0.13292121146730843
39.6 -1.000148619190271e-6 0.0773093125625438 0.11728446921864151 0.1329212161504651
39.61 -1.0001462644230193e-6 0.07730930562413829 0.11728447165166812 0.13292122083289237
39.62 -1.0001417639629254e-6 0.0773092987093024 0.11728447407962295 0.13292122550770197
39.63 -1.0001353639638018e-6 0.07730929181798735 0.11728447650248845 0.13292123016800578
39.64 -1.000127310579461e-6 0.07730928495014448 0.11728447892024757 0.13292123480691578
39.65 -1.0001178499637154e-6 0.07730927810572528 0.11728448133288377 0.13292123941754438
39.66 -1.0001072282703775e-6 0.07730927128468129 0.11728448374038106 0.1329212439930041
39.67 -1.0000956916532597e-6 0.07730926448696428 0.11728448614272384 0.13292124852640744
39.68 -1.0000834862661742e-6 0.07730925771252613 0.11728448853989705 0.13292125301086744
39.69 -1.000070858262934e-6 0.07730925096131873 0.11728449093188613 0.132921257439497
39.7 -1.0000580537973508e-6 0.07730924423329427 0.1172844933186769 0.13292126180540928
39.71 -1.0000453190232378e-6 0.07730923752840492 0.11728449570025566 0.1329212661017177
39.72 -1.0000329000944072e-6 0.07730923084660316 0.11728449807660923 0.13292127032153572
39.73 -1.0000210431646712e-6 0.07730922418784135 0.11728450044772475 0.13292127445797688
39.74 -1.0000099943878424e-6 0.07730921755207211 0.11728450281358985 0.13292127850415505
39.75 -9.999999999177334e-7 0.07730921093924825 0.1172845051741926 0.13292128245318396
39.76 -9.99991253889735e-7 0.07730920434932283 0.11728450752952155 0.13292128630162364
39.77 -9.999837423655536e-7 0.07730919778225015 0.11728450987956637 0.13292129005981795
39.78 -9.99977399388474e-7 0.07730919123798498 0.11728451222431718 0.13292129374155667
39.79 -9.999721590017801e-7 0.07730918471648209 0.11728451456376447 0.13292129736062988
39.8 -9.999679552487576e-7 0.07730917821769641 0.11728451689789908 0.1329213009308276
39.81 -9.999647221726913e-7 0.07730917174158304 0.11728451922671224 0.1329213044659401
39.82 -9.999623938168648e-7 0.0773091652880971 0.11728452155019549 0.1329213079797577
39.83 -9.999609042245641e-7 0.07730915885719393 0.11728452386834062 0.1329213114860708
39.84 -9.999601874390731e-7 0.0773091524488289 0.11728452618113987 0.13292131499866972
39.85 -9.999601775036772e-7 0.07730914606295756 0.1172845284885857 0.1329213185313451
39.86 -9.999608084616608e-7 0.0773091396995 0.11728453079022041 0.13292132209742996
39.87 -9.999620143563084e-7 0.07730913335827329 0.11728453308427789 0.13292132570892815
39.88 -9.99963729230905e-7 0.07730912703942829 0.1172845353732251 0.13292132938214307
39.89 -9.999658871287356e-7 0.07730912074292012 0.11728453765704483 0.1329213331308544
39.9 -9.999684220930844e-7 0.07730911446870399 0.1172845399357203 0.13292133696884187
39.91 -9.999712681672366e-7 0.0773091082167353 0.11728454220923505 0.13292134090988544
39.92 -9.999743593944768e-7 0.07730910198696944 0.11728454447757294 0.1329213449677652
39.93 -9.999776298180896e-7 0.07730909577936204 0.11728454674071824 0.13292134915626133
39.94 -9.9998101348136e-7 0.0773090895938688 0.11728454899865562 0.13292135348915424
39.95 -9.999844444275723e-7 0.07730908343044547 0.11728455125137004 0.13292135798022428
39.96 -9.999878567000117e-7 0.07730907728904804 0.11728455349884684 0.1329213626432521
39.97 -9.999911843419628e-7 0.07730907116963256 0.11728455574107167 0.13292136749201836
39.98 -9.999943613967101e-7 0.07730906507215513 0.11728455797803063 0.1329213725403038
39.99 -9.999973219075387e-7 0.07730905899657203 0.11728456020970994 0.13292137780188948
40.0 -9.999999999177334e-7 0.07730905294283968 0.11728456243609639 0.13292138329055633
40.01 -1.0000023434088722e-6 0.07730904691091449 0.11728456465717653 0.1329213890097956
40.02 -1.000004356115711e-6 0.07730904090075268 0.11728456687293572 0.1329213949219399
40.03 -1.000006055711297e-6 0.07730903491231059 0.11728456908335931 0.13292140097903166
40.04 -1.0000074598686795e-6 0.07730902894554455 0.11728457128843289 0.13292140713311376
40.05 -1.000008586260907e-6 0.0773090230004111 0.11728457348814264 0.1329214133362287
40.06 -1.0000094525610282e-6 0.07730901707686688 0.11728457568247491 0.13292141954041936
40.07 -1.0000100764420914e-6 0.07730901117486859 0.11728457787141643 0.13292142569772836
40.08 -1.0000104755771455e-6 0.07730900529437307 0.11728458005495435 0.1329214317601985
40.09 -1.000010667639239e-6 0.07730899943533724 0.11728458223307604 0.13292143767987255
40.1 -1.0000106703014202e-6 0.0773089935977182 0.11728458440576935 0.13292144340879325
40.11 -1.0000105012367383e-6 0.07730898778147309 0.1172845865730224 0.13292144889900337
40.12 -1.0000101781182414e-6 0.07730898198655911 0.11728458873482354 0.13292145410254558
40.13 -1.000009718618978e-6 0.07730897621293371 0.11728459089116156 0.1329214589714627
40.14 -1.0000091404119971e-6 0.0773089704605543 0.11728459304202547 0.13292146345779743
40.15 -1.0000084611703468e-6 0.0773089647293785 0.11728459518740465 0.1329214675135925
40.16 -1.000007698567076e-6 0.07730895901936397 0.1172845973272888 0.13292147109089056
