 R   <X|H|A>   <X|H|B>   <X|H|C>   <A|H|B>   <A|H|C>   <B|H|C> 
29.72 0.0 0.0 0.0 0.0011791767970714148 -1.8280130110882034e-5 0.0005609249941536081
29.73 0.0 0.0 0.0 0.0011776557217886901 -1.821642730660407e-5 0.0005603586599480639
29.74 0.0 0.0 0.0 0.0011761364704333255 -1.8152971637184503e-5 0.0005597925059743495
29.75 0.0 0.0 0.0 0.0011746190440811359 -1.8089762253663064e-5 0.0005592265165264632
29.76 0.0 0.0 0.0 0.0011731034420213277 -1.802679818536365e-5 0.0005586606809662619
29.77 0.0 0.0 0.0 0.0011715896564547612 -1.796407796002821e-5 0.0005580950084420214
29.78 0.0 0.0 0.0 0.0011700776778454105 -1.7901599993385514e-5 0.0005575295129271135
29.79 0.0 0.0 0.0 0.0011685674966980288 -1.7839362717604917e-5 0.0005569642082633259
29.8 0.0 0.0 0.0 0.0011670591035579901 -1.7777364581045105e-5 0.0005563991081620603
29.81 0.0 0.0 0.0 0.001165552489011141 -1.771560404800482e-5 0.0005558342262055499
29.82 0.0 0.0 0.0 0.0011640476436836505 -1.7654079598478332e-5 0.0005552695758480299
29.83 0.0 0.0 0.0 0.0011625445582418594 -1.7592789727912527e-5 0.0005547051704169137
29.84 0.0 0.0 0.0 0.0011610432233921345 -1.7531732946968115e-5 0.0005541410231139646
29.85 0.0 0.0 0.0 0.0011595436298807217 -1.747090778128363e-5 0.0005535771470164323
29.86 0.0 0.0 0.0 0.001158045768493602 -1.7410312771242348e-5 0.0005530135550782005
29.87 0.0 0.0 0.0 0.0011565496300563391 -1.734994647174233e-5 0.000552450260130912
29.88 0.0 0.0 0.0 0.0011550552054339475 -1.7289807451969822e-5 0.0005518872748850911
29.89 0.0 0.0 0.0 0.0011535624855307405 -1.7229894295175352e-5 0.0005513246119312378
29.9 0.0 0.0 0.0 0.001152071461290195 -1.7170205598453244e-5 0.0005507622837409179
29.91 0.0 0.0 0.0 0.001150582123694807 -1.7110739972523252e-5 0.0005502003026678722
29.92 0.0 0.0 0.0 0.0011490944637659556 -1.7051496041516534e-5 0.0005496386809490507
29.93 0.0 0.0 0.0 0.0011476084725637612 -1.6992472442763495e-5 0.0005490774307057051
29.94 0.0 0.0 0.0 0.0011461241411869518 -1.693366782658501e-5 0.0005485165639444178
29.95 0.0 0.0 0.0 0.0011446414607727234 -1.687508085608668e-5 0.0005479560925581488
29.96 0.0 0.0 0.0 0.0011431604224966085 -1.6816710206955846e-5 0.000547396028327261
29.97 0.0 0.0 0.0 0.0011416810175723397 -1.6758554567261875e-5 0.0005468363829205329
29.98 0.0 0.0 0.0 0.0011402032372517137 -1.6700612637258536e-5 0.0005462771678961789
29.99 0.0 0.0 0.0 0.001138727072824465 -1.66428831291903e-5 0.0005457183947028272
30.0 0.0 0.0 0.0 0.0011372525156181277 -1.6585364767100857e-5 0.0005451600746805155
30.01 0.0 0.0 0.0 0.0011357795595527546 -1.6528056415259327e-5 0.0005446022148219451
30.02 0.0 0.0 0.0 0.0011343082087789862 -1.647095746025377e-5 0.0005440448051284633
30.03 0.0 0.0 0.0 0.0011328384699674707 -1.6414067418773163e-5 0.0005434878314593005
30.04 0.0 0.0 0.0 0.0011313703497475317 -1.6357385808019412e-5 0.0005429312797892362
30.05 0.0 0.0 0.0 0.0011299038547072594 -1.630091214563232e-5 0.0005423751362079309
30.06 0.0 0.0 0.0 0.0011284389913935955 -1.6244645949615796e-5 0.0005418193869192719
30.07 0.0 0.0 0.0 0.0011269757663124364 -1.6188586738266698e-5 0.0005412640182407088
30.08 0.0 0.0 0.0 0.0011255141859287197 -1.613273403010488e-5 0.0005407090166025908
30.09 0.0 0.0 0.0 0.0011240542566665187 -1.607708734380529e-5 0.0005401543685475166
30.1 0.0 0.0 0.0 0.0011225959849091361 -1.6021646198131915e-5 0.0005396000607296903
30.11 0.0 0.0 0.0 0.0011211393722899727 -1.5966378543058037e-5 0.0005390461394845885
30.12 0.0 0.0 0.0 0.001119684423233675 -1.5911271241981828e-5 0.0005384926156128725
30.13 0.0 0.0 0.0 0.001118231151634914 -1.5856374962958393e-5 0.000537939379593401
30.14 0.0 0.0 0.0 0.0011167795636636882 -1.5801688894187324e-5 0.0005373864191353561
30.15 0.0 0.0 0.0 0.0011153296654510445 -1.5747212231900616e-5 0.0005368337220412957
30.16 0.0 0.0 0.0 0.0011138814630891607 -1.5692944180241497e-5 0.0005362812762066158
30.17 0.0 0.0 0.0 0.0011124349626314277 -1.56388839511454e-5 0.0005357290696190281
30.18 0.0 0.0 0.0 0.0011109901700925295 -1.5585030764220568e-5 0.0005351770903580664
30.19 0.0 0.0 0.0 0.0011095470914485256 -1.5531383846630632e-5 0.0005346253265945539
30.2 0.0 0.0 0.0 0.001108105732636934 -1.5477942432977636e-5 0.0005340737665901128
30.21 0.0 0.0 0.0 0.0011066660995568136 -1.5424705765186087e-5 0.0005335223986966593
30.22 0.0 0.0 0.0 0.0011052281980688473 -1.5371673092388086e-5 0.0005329712113559056
30.23 0.0 0.0 0.0 0.0011037920339954238 -1.53188436708092e-5 0.0005324201930988709
30.24 0.0 0.0 0.0 0.0011023576131207185 -1.5266216763655557e-5 0.0005318693325453863
30.25 0.0 0.0 0.0 0.0011009249411907786 -1.521379164100147e-5 0.0005313186184036154
30.26 0.0 0.0 0.0 0.0010994940209549087 -1.516156743502735e-5 0.0005307680444930975
30.27 0.0 0.0 0.0 0.0010980648433202584 -1.5109542709934471e-5 0.0005302176247284419
30.28 0.0 0.0 0.0 0.0010966373962814277 -1.5057715902700404e-5 0.0005296673778979443
30.29 0.0 0.0 0.0 0.0010952116678866594 -1.5006085468509469e-5 0.0005291173226197432
30.3 0.0 0.0 0.0 0.0010937876462376647 -1.4954649880533766e-5 0.0005285674773431306
30.31 0.0 0.0 0.0 0.0010923653194894615 -1.4903407629716278e-5 0.0005280178603498998
30.32 0.0 0.0 0.0 0.0010909446758502006 -1.4852357224555616e-5 0.0005274684897556338
30.33 0.0 0.0 0.0 0.0010895257035810012 -1.4801497190893051e-5 0.0005269193835110362
30.34 0.0 0.0 0.0 0.0010881083909957876 -1.4750826071701185e-5 0.0005263705594032011
30.35 0.0 0.0 0.0 0.0010866927264611206 -1.4700342426874765e-5 0.0005258220350569009
30.36 0.0 0.0 0.0 0.001085278698396033 -1.4650044833023103e-5 0.0005252738279358716
30.37 0.0 0.0 0.0 0.0010838662952718694 -1.4599931883265053e-5 0.0005247259553440472
30.38 0.0 0.0 0.0 0.0010824555056121196 -1.455000218702465e-5 0.000524178434426842
30.39 0.0 0.0 0.0 0.0010810463179922612 -1.4500254369830265e-5 0.0005236312821723598
30.4 0.0 0.0 0.0 0.001079638721039589 -1.445068707311399e-5 0.0005230845154126496
30.41 0.0 0.0 0.0 0.0010782327034330652 -1.4401298954014081e-5 0.0005225381508249116
30.42 0.0 0.0 0.0 0.0010768282539031526 -1.4352088685178547e-5 0.0005219922049327128
30.43 0.0 0.0 0.0 0.0010754253612316558 -1.430305495457102e-5 0.0005214466941071924
30.44 0.0 0.0 0.0 0.0010740240142515672 -1.4254196465278063e-5 0.0005209016345682382
30.45 0.0 0.0 0.0 0.0010726242018469047 -1.4205511935318644e-5 0.0005203570423856843
30.46 0.0 0.0 0.0 0.0010712259129525557 -1.4157000097455123e-5 0.0005198129334804701
30.47 0.0 0.0 0.0 0.0010698291365541207 -1.410865969900612e-5 0.0005192693236258089
30.48 0.0 0.0 0.0 0.0010684338616877601 -1.4060489501661494e-5 0.0005187262284483319
30.49 0.0 0.0 0.0 0.0010670400774400353 -1.401248828129855e-5 0.0005181836634292437
30.5 0.0 0.0 0.0 0.0010656477729477564 -1.3964654827800264e-5 0.0005176416439054414
30.51 0.0 0.0 0.0 0.0010642569396548563 -1.3916988081717706e-5 0.0005171001792365748
30.52 0.0 0.0 0.0 0.0010628675780598993 -1.3869487540823665e-5 0.00051655925540268
30.53 0.0 0.0 0.0 0.0010614796909040002 -1.3822152842818557e-5 0.0005160188526793946
30.54 0.0 0.0 0.0 0.0010600932809079714 -1.3774983627467021e-5 0.0005154789514959005
30.55 0.0 0.0 0.0 0.0010587083507723651 -1.3727979536531525e-5 0.0005149395324340033
30.56 0.0 0.0 0.0 0.0010573249031775105 -1.3681140213706541e-5 0.0005144005762272439
30.57 0.0 0.0 0.0 0.0010559429407835427 -1.3634465304553306e-5 0.0005138620637600044
30.58 0.0 0.0 0.0 0.0010545624662304561 -1.3587954456435947e-5 0.0005133239760666103
30.59 0.0 0.0 0.0 0.0010531834821381266 -1.3541607318457512e-5 0.0005127862943304557
30.6 0.0 0.0 0.0 0.001051805991106359 -1.3495423541397536e-5 0.0005122489998831222
30.61 0.0 0.0 0.0 0.0010504299957149238 -1.344940277764978e-5 0.0005117120742035193
30.62 0.0 0.0 0.0 0.0010490554985235932 -1.3403544681160828e-5 0.0005111754989170124
30.63 0.0 0.0 0.0 0.0010476825020721804 -1.3357848907369624e-5 0.0005106392557945764
30.64 0.0 0.0 0.0 0.0010463110088805806 -1.331231511314771e-5 0.0005101033267519389
30.65 0.0 0.0 0.0 0.0010449410214488056 -1.3266942956739936e-5 0.0005095676938487361
30.66 0.0 0.0 0.0 0.0010435725422570244 -1.3221732097706098e-5 0.000509032339287684
30.67 0.0 0.0 0.0 0.0010422055737656047 -1.3176682196863474e-5 0.0005084972454137368
30.68 0.0 0.0 0.0 0.0010408401184151483 -1.3131792916229732e-5 0.0005079623947132715
30.69 0.0 0.0 0.0 0.0010394761786265317 -1.308706391896691e-5 0.0005074277698132617
30.7 0.0 0.0 0.0 0.0010381137568009487 -1.304249486932608e-5 0.0005068933534804614
30.71 0.0 0.0 0.0 0.0010367528553199429 -1.2998085432592319e-5 0.0005063591286206141
30.72 0.0 0.0 0.0 0.0010353934723275546 -1.2953793741969026e-5 0.0005058251609051515
30.73 0.0 0.0 0.0 0.0010340356094547464 -1.2909612385086853e-5 0.0005052914476460437
30.74 0.0 0.0 0.0 0.0010326792745826373 -1.2865595740570452e-5 0.0005047578633305117
30.75 0.0 0.0 0.0 0.0010313244699931233 -1.2821743275575883e-5 0.0005042243918072207
30.76 0.0 0.0 0.0 0.0010299711969189921 -1.2778054355904106e-5 0.0005036910227717243
30.77 0.0 0.0 0.0 0.0010286194524644961 -1.2734527932448919e-5 0.0005031577688251451
30.78 0.0 0.0 0.0 0.0010272692327141456 -1.2691162862740796e-5 0.0005026246481525834
30.79 0.0 0.0 0.0 0.0010259205337653807 -1.264795801702976e-5 0.0005020916787820453
30.8 0.0 0.0 0.0 0.0010245733517285224 -1.2604912278138177e-5 0.0005015588785855768
30.81 0.0 0.0 0.0 0.001023227682726735 -1.256202454131551e-5 0.0005010262652803766
30.82 0.0 0.0 0.0 0.0010218835228959801 -1.2519293714093435e-5 0.000500493856429929
30.83 0.0 0.0 0.0 0.0010205408683849771 -1.247671871614328e-5 0.000499961669445086
30.84 0.0 0.0 0.0 0.0010191997153551592 -1.243429847913382e-5 0.0004994297215851675
30.85 0.0 0.0 0.0 0.0010178600599806311 -1.2392031946590416e-5 0.0004988980299590589
30.86 0.0 0.0 0.0 0.0010165218984481306 -1.234991807375579e-5 0.0004983666115262827
30.87 0.0 0.0 0.0 0.001015185226956981 -1.2307955827451434e-5 0.0004978354830980743
30.88 0.0 0.0 0.0 0.0010138500417190609 -1.226614418594099e-5 0.0004973046613384405
30.89 0.0 0.0 0.0 0.0010125163389587465 -1.2224482138793593e-5 0.0004967741627652163
30.9 0.0 0.0 0.0 0.0010111841149128891 -1.2182968686749966e-5 0.0004962440037511075
30.91 0.0 0.0 0.0 0.0010098533658307613 -1.2141602841588182e-5 0.0004957142005247429
30.92 0.0 0.0 0.0 0.0010085240879740217 -1.210038362599171e-5 0.0004951847691716913
30.93 0.0 0.0 0.0 0.001007196277616678 -1.2059310073418155e-5 0.0004946557256354882
30.94 0.0 0.0 0.0 0.0010058699310450392 -1.201838122796899e-5 0.0004941270857186592
30.95 0.0 0.0 0.0 0.0010045450445576832 -1.1977596144260857e-5 0.0004935988650837169
30.96 0.0 0.0 0.0 0.001003221614465414 -1.1936953887297898e-5 0.0004930710792541664
30.97 0.0 0.0 0.0 0.001001899637091223 -1.189645353234505e-5 0.0004925437436154912
30.98 0.0 0.0 0.0 0.0010005791087702488 -1.1856094164802395e-5 0.0004920168734161537
30.99 0.0 0.0 0.0 0.0009992600258497423 -1.1815874880081381e-5 0.0004914904837685549
31.0 0.0 0.0 0.0 0.000997942384689022 -1.1775794783481043e-5 0.0004909645896500096
31.01 0.0 0.0 0.0 0.000996626181945524 -1.173585306939447e-5 0.0004904392007464759
31.02 0.0 0.0 0.0 0.0009953114154301012 -1.1696049256917458e-5 0.0004899143060666839
31.03 0.0 0.0 0.0 0.000993998083243667 -1.1656382947827496e-5 0.0004893898895626381
31.04 0.0 0.0 0.0 0.0009926861834903679 -1.1616853746634574e-5 0.0004888659353074962
31.05 0.0 0.0 0.0 0.0009913757142775645 -1.1577461260527498e-5 0.000488342427494869
31.06 0.0 0.0 0.0 0.000990066673715813 -1.1538205099320803e-5 0.0004878193504381601
31.07 0.0 0.0 0.0 0.000988759059918844 -1.1499084875402054e-5 0.0004872966885699059
31.08 0.0 0.0 0.0 0.0009874528710035455 -1.1460100203679915e-5 0.0004867744264410914
31.09 0.0 0.0 0.0 0.0009861481050899442 -1.1421250701532369e-5 0.00048625254872051445
31.1 0.0 0.0 0.0 0.0009848447603011893 -1.1382535988755895e-5 0.00048573104019411853
31.11 0.0 0.0 0.0 0.0009835428347635296 -1.134395568751475e-5 0.0004852098857643502
31.12 0.0 0.0 0.0 0.0009822423266063033 -1.1305509422291171e-5 0.0004846890704495044
31.13 0.0 0.0 0.0 0.00098094323396191 -1.1267196819835585e-5 0.0004841685793831033
31.14 0.0 0.0 0.0 0.000979645554965802 -1.1229017509117923e-5 0.0004836483978132365
31.15 0.0 0.0 0.0 0.0009783492877564642 -1.1190971121278986e-5 0.0004831285111019485
31.16 0.0 0.0 0.0 0.0009770544304753953 -1.1153057289582556e-5 0.0004826089047246046
31.17 0.0 0.0 0.0 0.0009757609812670944 -1.111527564936801e-5 0.00048208956426926857
31.18 0.0 0.0 0.0 0.0009744689382790414 -1.10776258380033e-5 0.000481570475436086
31.19 0.0 0.0 0.0 0.0009731782996616797 -1.1040107494838601e-5 0.0004810516240366666
31.2 0.0 0.0 0.0 0.0009718890635684043 -1.100272026116052e-5 0.0004805329959934795
31.21 0.0 0.0 0.0 0.0009706012281555414 -1.0965463780146544e-5 0.00048001457733923985
31.22 0.0 0.0 0.0 0.0009693147915823346 -1.092833769682038e-5 0.000479496354216315
31.23 0.0 0.0 0.0 0.0009680297520109278 -1.0891341658007427e-5 0.0004789783128761234
31.24 0.0 0.0 0.0 0.0009667461076063509 -1.0854475312291035e-5 0.0004784604396785379
31.25 0.0 0.0 0.0 0.0009654638565365014 -1.0817738309969129e-5 0.00047794272109130675
31.26 0.0 0.0 0.0 0.0009641829968225384 -1.0781130249268843e-5 0.00047742514738935416
31.27 0.0 0.0 0.0 0.0009629035258915882 -1.07446505165975e-5 0.0004769077236937087
31.28 0.0 0.0 0.0 0.0009616254410281634 -1.0708298450371252e-5 0.00047639045876642414
31.29 0.0 0.0 0.0 0.0009603487395241169 -1.06720733950564e-5 0.00047587336129609133
31.3 0.0 0.0 0.0 0.0009590734186786156 -1.0635974701085703e-5 0.00047535643989839773
31.31 0.0 0.0 0.0 0.0009577994757981187 -1.0600001724776038e-5 0.000474839703116653
31.32 0.0 0.0 0.0 0.0009565269081963545 -1.0564153828246633e-5 0.0004743231594223158
31.33 0.0 0.0 0.0 0.0009552557114237618 -1.0528400754900403e-5 0.0004738068781661707
31.34 0.0 0.0 0.0 0.0009539858828948382 -1.0492743282602852e-5 0.0004732908648156058
31.35 0.0 0.0 0.0 0.0009527174218669606 -1.0457212939112457e-5 0.0004727750614918357
31.36 0.0 0.0 0.0 0.0009514503256746118 -1.0421808978218545e-5 0.00047225947664952366
31.37 0.0 0.0 0.0 0.0009501845916595645 -1.0386530661325453e-5 0.0004717441186697045
31.38 0.0 0.0 0.0 0.0009489202171708741 -1.0351377257366544e-5 0.0004712289958602834
31.39 0.0 0.0 0.0 0.0009476571995648418 -1.0316348042717685e-5 0.00047071411645657995
31.4 0.0 0.0 0.0 0.0009463955362049998 -1.0281442301112182e-5 0.00047019948862182505
31.41 0.0 0.0 0.0 0.0009451352244620854 -1.0246659323556224e-5 0.00046968512044766965
31.42 0.0 0.0 0.0 0.0009438762617140205 -1.0211998408244994e-5 0.00046917101995469805
31.43 0.0 0.0 0.0 0.0009426186453458898 -1.0177458860479555e-5 0.00046865719509292633
31.44 0.0 0.0 0.0 0.0009413623727499141 -1.0143039992584115e-5 0.0004681436537423002
31.45 0.0 0.0 0.0 0.0009401074413254347 -1.0108741123824549e-5 0.00046763040371318324
31.46 0.0 0.0 0.0 0.0009388538484788865 -1.0074561580326877e-5 0.0004671174527468678
31.47 0.0 0.0 0.0 0.0009376015916237782 -1.0040500694997264e-5 0.000466604808516039
31.48 0.0 0.0 0.0 0.000936350668180671 -1.0006557807441818e-5 0.0004660924786252749
31.49 0.0 0.0 0.0 0.000935101075577156 -9.972732263887744e-6 0.0004655804706115185
31.5 0.0 0.0 0.0 0.0009338528112478324 -9.939023417104865e-6 0.00046506879194456024
31.51 0.0 0.0 0.0 0.0009326058729496785 -9.905430655040032e-6 0.0004645574482745618
31.52 0.0 0.0 0.0 0.0009313602597048616 -9.871953486082818e-6 0.0004640464382019068
31.53 0.0 0.0 0.0 0.0009301159708487169 -9.838591451472889e-6 0.0004635357585856381
31.54 0.0 0.0 0.0 0.0009288730057135368 -9.805344096334117e-6 0.0004630254063034428
31.55 0.0 0.0 0.0 0.0009276313636285623 -9.772210969620565e-6 0.00046251537825160965
31.56 0.0 0.0 0.0 0.0009263910439199964 -9.739191624063333e-6 0.00046200567134498116
31.57 0.0 0.0 0.0 0.0009251520459110043 -9.706285616117627e-6 0.00046149628251690943
31.58 0.0 0.0 0.0 0.0009239143689217178 -9.673492505910441e-6 0.00046098720871922625
31.59 0.0 0.0 0.0 0.0009226780122692409 -9.64081185718862e-6 0.000460478446922176
31.6 0.0 0.0 0.0 0.0009214429752676536 -9.60824323726754e-6 0.0004599699941143893
31.61 0.0 0.0 0.0 0.0009202092572280142 -9.575786216979826e-6 0.0004594618473028475
31.62 0.0 0.0 0.0 0.0009189768574583694 -9.543440370625324e-6 0.00045895400351281295
31.63 0.0 0.0 0.0 0.0009177457752637531 -9.511205275920686e-6 0.0004584464597878116
31.64 0.0 0.0 0.0 0.0009165160099461924 -9.479080513950032e-6 0.0004579392131895772
31.65 0.0 0.0 0.0 0.0009152875608047122 -9.447065669115587e-6 0.0004574322607980191
31.66 0.0 0.0 0.0 0.0009140604271353417 -9.41516032908938e-6 0.00045692559971116084
31.67 0.0 0.0 0.0 0.0009128346082311179 -9.383364084764822e-6 0.0004564192270451225
31.68 0.0 0.0 0.0 0.000911610103382089 -9.351676530209059e-6 0.0004559131399340581
31.69 0.0 0.0 0.0 0.0009103869118753194 -9.320097262615666e-6 0.0004554073355301229
31.7 0.0 0.0 0.0 0.0009091650329948961 -9.288625882257847e-6 0.0004549018110034345
31.71 0.0 0.0 0.0 0.0009079444660219333 -9.257261992442184e-6 0.0004543965635420166
31.72 0.0 0.0 0.0 0.0009067252102345751 -9.226005199462554e-6 0.00045389159035177565
31.73 0.0 0.0 0.0 0.0009055072649080014 -9.194855112554757e-6 0.0004533868886564451
31.74 0.0 0.0 0.0 0.0009042906293144354 -9.163811343851646e-6 0.00045288245569754626
31.75 0.0 0.0 0.0 0.0009030753027231434 -9.132873508338293e-6 0.0004523782887343539
31.76 0.0 0.0 0.0 0.0009018612833192272 -9.10204119452232e-6 0.00045187438593962065
31.77 0.0 0.0 0.0 0.0009006485649715885 -9.071313877296682e-6 0.00045137074907261235
31.78 0.0 0.0 0.0 0.0008994371404968624 -9.040691007083425e-6 0.0004508673807668478
31.79 0.0 0.0 0.0 0.0008982270027434621 -9.01017203924997e-6 0.00045036428363094764
31.8 0.0 0.0 0.0 0.0008970181445914878 -8.97975643404797e-6 0.00044986146024883874
31.81 0.0 0.0 0.0 0.0008958105589526455 -8.949443656552737e-6 0.00044935891317995604
31.82 0.0 0.0 0.0 0.0008946042387701605 -8.919233176603174e-6 0.0004488566449594596
31.83 0.0 0.0 0.0 0.0008933991770186939 -8.889124468742707e-6 0.0004483546580984103
31.84 0.0 0.0 0.0 0.0008921953667042582 -8.859117012160147e-6 0.0004478529550839919
31.85 0.0 0.0 0.0 0.0008909928008641327 -8.829210290631535e-6 0.0004473515383797057
31.86 0.0 0.0 0.0 0.0008897914725667826 -8.799403792462798e-6 0.0004468504104255476
31.87 0.0 0.0 0.0 0.00088859137491177 -8.769697010432204e-6 0.00044634957363822906
31.88 0.0 0.0 0.0 0.0008873925010296804 -8.740089441734214e-6 0.000445849030411349
31.89 0.0 0.0 0.0 0.0008861948440820307 -8.710580587923312e-6 0.00044534878311559844
31.9 0.0 0.0 0.0 0.0008849983972611904 -8.681169954858733e-6 0.00044484883409894163
31.91 0.0 0.0 0.0 0.0008838031537903037 -8.651857052649706e-6 0.00044434918568680867
31.92 0.0 0.0 0.0 0.0008826091069231992 -8.622641395601034e-6 0.00044384984018227836
31.93 0.0 0.0 0.0 0.0008814162499443189 -8.593522502159568e-6 0.00044335079986626525
31.94 0.0 0.0 0.0 0.0008802245757165606 -8.564478410271191e-6 0.0004428521125820106
31.95 0.0 0.0 0.0 0.0008790340776876677 -8.535513504125208e-6 0.00044235377027705285
31.96 0.0 0.0 0.0 0.0008778447496379744 -8.506646539237104e-6 0.0004418557343801734
31.97 0.0 0.0 0.0 0.0008766565849717178 -8.477876963191402e-6 0.00044135800726771745
31.98 0.0 0.0 0.0 0.0008754695771233658 -8.449204228940656e-6 0.0004408605912916955
31.99 0.0 0.0 0.0 0.0008742837195575395 -8.420627794747263e-6 0.0004403634887800008
32.0 0.0 0.0 0.0 0.0008730990057689373 -8.392147124126269e-6 0.00043986670203656665
32.01 0.0 0.0 0.0 0.0008719154317731683 -8.363761747547145e-6 0.00043937023151800503
32.02 0.0 0.0 0.0 0.0008707330035524543 -8.335471446048337e-6 0.00043887407039191296
32.03 0.0 0.0 0.0 0.0008695517295357194 -8.307276063113233e-6 0.000438378210057974
32.04 0.0 0.0 0.0 0.0008683716181010435 -8.279175442491072e-6 0.00043788264197845825
32.05 0.0 0.0 0.0 0.000867192677575798 -8.251169428180659e-6 0.0004373873576779069
32.06 0.0 0.0 0.0 0.0008660149162367747 -8.223257864413793e-6 0.00043689234874284854
32.07 0.0 0.0 0.0 0.0008648383423103115 -8.195440595639376e-6 0.0004363976068214735
32.08 0.0 0.0 0.0 0.0008636629639724229 -8.167717466507119e-6 0.00043590312362335533
32.09 0.0 0.0 0.0 0.0008624887893489247 -8.14008832185168e-6 0.00043540889091914003
32.1 0.0 0.0 0.0 0.0008613158265155687 -8.112553006677188e-6 0.0004349149005402617
32.11 0.0 0.0 0.0 0.000860144083498163 -8.085111366141408e-6 0.0004344211443786442
32.12 0.0 0.0 0.0 0.0008589735682727013 -8.057763245540433e-6 0.000433927614386408
32.13 0.0 0.0 0.0 0.0008578042887654879 -8.030508490293394e-6 0.00043343430257558385
32.14 0.0 0.0 0.0 0.0008566362528532708 -8.00334694592749e-6 0.00043294120101782554
32.15 0.0 0.0 0.0 0.0008554694683633576 -7.97627845806295e-6 0.0004324483018441141
32.16 0.0 0.0 0.0 0.0008543039430737478 -7.94930287239825e-6 0.00043195559724448974
32.17 0.0 0.0 0.0 0.000853139684713254 -7.922420034695468e-6 0.00043146307946775544
