C1 C4 C5
1.0858744300e+01 9.0775320000e-02 9.8426750000e-02
1.0865925300e+01 9.0787120000e-02 9.8431510000e-02
1.0873106200e+01 9.0798850000e-02 9.8436260000e-02
1.0880287200e+01 9.0810520000e-02 9.8440990000e-02
1.0887468100e+01 9.0822130000e-02 9.8445720000e-02
1.0894649100e+01 9.0833690000e-02 9.8450440000e-02
1.0901830100e+01 9.0845180000e-02 9.8455140000e-02
1.0909011000e+01 9.0856610000e-02 9.8459840000e-02
1.0916192000e+01 9.0867980000e-02 9.8464520000e-02
1.0923372900e+01 9.0879280000e-02 9.8469200000e-02
1.0930553900e+01 9.0890530000e-02 9.8473860000e-02
1.0937734900e+01 9.0901720000e-02 9.8478510000e-02
1.0944915800e+01 9.0912850000e-02 9.8483150000e-02
1.0952096800e+01 9.0923910000e-02 9.8487770000e-02
1.0959277700e+01 9.0934920000e-02 9.8492380000e-02
1.0966458700e+01 9.0945860000e-02 9.8496990000e-02
1.0973639700e+01 9.0956750000e-02 9.8501570000e-02
1.0980820600e+01 9.0967570000e-02 9.8506150000e-02
1.0988001600e+01 9.0978340000e-02 9.8510710000e-02
1.0995182500e+01 9.0989040000e-02 9.8515260000e-02
1.1002363500e+01 9.0999690000e-02 9.8519790000e-02
1.1009544400e+01 9.1010270000e-02 9.8524310000e-02
1.1016725400e+01 9.1020800000e-02 9.8528820000e-02
1.1023906400e+01 9.1031260000e-02 9.8533310000e-02
1.1031087300e+01 9.1041660000e-02 9.8537790000e-02
1.1038268300e+01 9.1052010000e-02 9.8542260000e-02
1.1045449200e+01 9.1062290000e-02 9.8546710000e-02
1.1052630200e+01 9.1072520000e-02 9.8551140000e-02
1.1059811200e+01 9.1082690000e-02 9.8555570000e-02
1.1066992100e+01 9.1092790000e-02 9.8559970000e-02
1.1074173100e+01 9.1102840000e-02 9.8564360000e-02
1.1081354000e+01 9.1112830000e-02 9.8568740000e-02
1.1088535000e+01 9.1122760000e-02 9.8573100000e-02
1.1095716000e+01 9.1132630000e-02 9.8577440000e-02
1.1102896900e+01 9.1142440000e-02 9.8581770000e-02
1.1110077900e+01 9.1152190000e-02 9.8586090000e-02
1.1117258800e+01 9.1161890000e-02 9.8590380000e-02
1.1124439800e+01 9.1171530000e-02 9.8594670000e-02
1.1131620800e+01 9.1181100000e-02 9.8598930000e-02
1.1138801700e+01 9.1190620000e-02 9.8603180000e-02
1.1145982700e+01 9.1200080000e-02 9.8607410000e-02
1.1153163600e+01 9.1209490000e-02 9.8611630000e-02
1.1160344600e+01 9.1218830000e-02 9.8615830000e-02
1.1167525600e+01 9.1228120000e-02 9.8620010000e-02
1.1174706500e+01 9.1237350000e-02 9.8624180000e-02
1.1181887500e+01 9.1246530000e-02 9.8628330000e-02
1.1189068400e+01 9.1255640000e-02 9.8632470000e-02
1.1196249400e+01 9.1264700000e-02 9.8636580000e-02
1.1203430400e+01 9.1273710000e-02 9.8640680000e-02
1.1210611300e+01 9.1282650000e-02 9.8644760000e-02
1.1217792300e+01 9.1291540000e-02 9.8648830000e-02
1.1224973200e+01 9.1300370000e-02 9.8652880000e-02
1.1232154200e+01 9.1309150000e-02 9.8656910000e-02
1.1239335100e+01 9.1317870000e-02 9.8660920000e-02
1.1246516100e+01 9.1326530000e-02 9.8664920000e-02
1.1253697100e+01 9.1335140000e-02 9.8668900000e-02
1.1260878000e+01 9.1343700000e-02 9.8672860000e-02
1.1268059000e+01 9.1352190000e-02 9.8676800000e-02
1.1275239900e+01 9.1360640000e-02 9.8680730000e-02
1.1282420900e+01 9.1369020000e-02 9.8684640000e-02
1.1289601900e+01 9.1377360000e-02 9.8688530000e-02
1.1296782800e+01 9.1385630000e-02 9.8692400000e-02
1.1303963800e+01 9.1393860000e-02 9.8696260000e-02
1.1311144700e+01 9.1402020000e-02 9.8700090000e-02
1.1318325700e+01 9.1410140000e-02 9.8703910000e-02
1.1325506700e+01 9.1418200000e-02 9.8707720000e-02
1.1332687600e+01 9.1426200000e-02 9.8711500000e-02
1.1339868600e+01 9.1434160000e-02 9.8715270000e-02
1.1347049500e+01 9.1442060000e-02 9.8719010000e-02
1.1354230500e+01 9.1449900000e-02 9.8722740000e-02
1.1361411500e+01 9.1457690000e-02 9.8726460000e-02
1.1368592400e+01 9.1465440000e-02 9.8730150000e-02
1.1375773400e+01 9.1473120000e-02 9.8733830000e-02
1.1382954300e+01 9.1480760000e-02 9.8737480000e-02
1.1390135300e+01 9.1488340000e-02 9.8741120000e-02
1.1397316300e+01 9.1495870000e-02 9.8744750000e-02
1.1404497200e+01 9.1503360000e-02 9.8748350000e-02
1.1411678200e+01 9.1510790000e-02 9.8751940000e-02
1.1418859100e+01 9.1518160000e-02 9.8755510000e-02
1.1426040100e+01 9.1525490000e-02 9.8759060000e-02
1.1433221000e+01 9.1532770000e-02 9.8762590000e-02
1.1440402000e+01 9.1540000000e-02 9.8766110000e-02
1.1447583000e+01 9.1547180000e-02 9.8769610000e-02
1.1454763900e+01 9.1554310000e-02 9.8773090000e-02
1.1461944900e+01 9.1561390000e-02 9.8776550000e-02
1.1469125800e+01 9.1568420000e-02 9.8780000000e-02
1.1476306800e+01 9.1575410000e-02 9.8783420000e-02
1.1483487800e+01 9.1582340000e-02 9.8786840000e-02
1.1490668700e+01 9.1589230000e-02 9.8790230000e-02
1.1497849700e+01 9.1596070000e-02 9.8793600000e-02
1.1505030600e+01 9.1602870000e-02 9.8796960000e-02
1.1512211600e+01 9.1609610000e-02 9.8800300000e-02
1.1519392600e+01 9.1616310000e-02 9.8803630000e-02
1.1526573500e+01 9.1622960000e-02 9.8806930000e-02
1.1533754500e+01 9.1629570000e-02 9.8810220000e-02
1.1540935400e+01 9.1636130000e-02 9.8813490000e-02
1.1548116400e+01 9.1642650000e-02 9.8816750000e-02
1.1555297400e+01 9.1649120000e-02 9.8819990000e-02
1.1562478300e+01 9.1655540000e-02 9.8823210000e-02
1.1569659300e+01 9.1661920000e-02 9.8826410000e-02
1.1576840200e+01 9.1668260000e-02 9.8829600000e-02
1.1584021200e+01 9.1674550000e-02 9.8832770000e-02
1.1591202200e+01 9.1680800000e-02 9.8835920000e-02
1.1598383100e+01 9.1687000000e-02 9.8839060000e-02
1.1605564100e+01 9.1693160000e-02 9.8842180000e-02
1.1612745000e+01 9.1699280000e-02 9.8845280000e-02
1.1619926000e+01 9.1705350000e-02 9.8848370000e-02
1.1627107000e+01 9.1711390000e-02 9.8851440000e-02
1.1634287900e+01 9.1717370000e-02 9.8854490000e-02
1.1641468900e+01 9.1723320000e-02 9.8857530000e-02
1.1648649800e+01 9.1729230000e-02 9.8860550000e-02
1.1655830800e+01 9.1735090000e-02 9.8863550000e-02
1.1663011700e+01 9.1740920000e-02 9.8866540000e-02
1.1670192700e+01 9.1746700000e-02 9.8869510000e-02
1.1677373700e+01 9.1752440000e-02 9.8872470000e-02
1.1684554600e+01 9.1758140000e-02 9.8875410000e-02
1.1691735600e+01 9.1763800000e-02 9.8878330000e-02
1.1698916500e+01 9.1769420000e-02 9.8881240000e-02
1.1706097500e+01 9.1775010000e-02 9.8884130000e-02
1.1713278500e+01 9.1780550000e-02 9.8887010000e-02
1.1720459400e+01 9.1786050000e-02 9.8889870000e-02
1.1727640400e+01 9.1791520000e-02 9.8892720000e-02
1.1734821300e+01 9.1796940000e-02 9.8895550000e-02
1.1742002300e+01 9.1802330000e-02 9.8898360000e-02
1.1749183300e+01 9.1807680000e-02 9.8901160000e-02
1.1756364200e+01 9.1812990000e-02 9.8903940000e-02
1.1763545200e+01 9.1818270000e-02 9.8906710000e-02
1.1770726100e+01 9.1823500000e-02 9.8909470000e-02
1.1777907100e+01 9.1828700000e-02 9.8912200000e-02
1.1785088100e+01 9.1833870000e-02 9.8914930000e-02
1.1792269000e+01 9.1838990000e-02 9.8917630000e-02
1.1799450000e+01 9.1844080000e-02 9.8920330000e-02
1.1806630900e+01 9.1849140000e-02 9.8923000000e-02
1.1813811900e+01 9.1854160000e-02 9.8925670000e-02
1.1820992900e+01 9.1859140000e-02 9.8928320000e-02
1.1828173800e+01 9.1864090000e-02 9.8930950000e-02
1.1835354800e+01 9.1869000000e-02 9.8933570000e-02
1.1842535700e+01 9.1873880000e-02 9.8936170000e-02
1.1849716700e+01 9.1878720000e-02 9.8938760000e-02
1.1856897600e+01 9.1883530000e-02 9.8941340000e-02
1.1864078600e+01 9.1888310000e-02 9.8943900000e-02
1.1871259600e+01 9.1893050000e-02 9.8946450000e-02
1.1878440500e+01 9.1897760000e-02 9.8948980000e-02
1.1885621500e+01 9.1902430000e-02 9.8951500000e-02
1.1892802400e+01 9.1907070000e-02 9.8954000000e-02
1.1899983400e+01 9.1911680000e-02 9.8956500000e-02
1.1907164400e+01 9.1916260000e-02 9.8958970000e-02
1.1914345300e+01 9.1920800000e-02 9.8961440000e-02
1.1921526300e+01 9.1925310000e-02 9.8963890000e-02
1.1928707200e+01 9.1929790000e-02 9.8966320000e-02
1.1935888200e+01 9.1934240000e-02 9.8968740000e-02
1.1943069200e+01 9.1938660000e-02 9.8971150000e-02
1.1950250100e+01 9.1943040000e-02 9.8973550000e-02
1.1957431100e+01 9.1947400000e-02 9.8975930000e-02
1.1964612000e+01 9.1951720000e-02 9.8978300000e-02
1.1971793000e+01 9.1956010000e-02 9.8980650000e-02
1.1978974000e+01 9.1960270000e-02 9.8983000000e-02
1.1986154900e+01 9.1964510000e-02 9.8985330000e-02
1.1993335900e+01 9.1968710000e-02 9.8987640000e-02
1.2000516800e+01 9.1972880000e-02 9.8989940000e-02
1.2007697800e+01 9.1977020000e-02 9.8992240000e-02
1.2014878800e+01 9.1981140000e-02 9.8994510000e-02
1.2022059700e+01 9.1985220000e-02 9.8996780000e-02
1.2029240700e+01 9.1989280000e-02 9.8999030000e-02
1.2036421600e+01 9.1993310000e-02 9.9001270000e-02
1.2043602600e+01 9.1997300000e-02 9.9003500000e-02
1.2050783500e+01 9.2001270000e-02 9.9005710000e-02
1.2057964500e+01 9.2005220000e-02 9.9007910000e-02
1.2065145500e+01 9.2009130000e-02 9.9010100000e-02
1.2072326400e+01 9.2013020000e-02 9.9012280000e-02
1.2079507400e+01 9.2016880000e-02 9.9014450000e-02
1.2086688300e+01 9.2020710000e-02 9.9016600000e-02
1.2093869300e+01 9.2024520000e-02 9.9018740000e-02
1.2101050300e+01 9.2028290000e-02 9.9020870000e-02
1.2108231200e+01 9.2032050000e-02 9.9022990000e-02
1.2115412200e+01 9.2035770000e-02 9.9025090000e-02
1.2122593100e+01 9.2039470000e-02 9.9027190000e-02
1.2129774100e+01 9.2043140000e-02 9.9029270000e-02
1.2136955100e+01 9.2046790000e-02 9.9031340000e-02
1.2144136000e+01 9.2050410000e-02 9.9033400000e-02
1.2151317000e+01 9.2054010000e-02 9.9035450000e-02
1.2158497900e+01 9.2057580000e-02 9.9037490000e-02
1.2165678900e+01 9.2061130000e-02 9.9039510000e-02
1.2172859900e+01 9.2064650000e-02 9.9041520000e-02
1.2180040800e+01 9.2068150000e-02 9.9043530000e-02
1.2187221800e+01 9.2071620000e-02 9.9045520000e-02
1.2194402700e+01 9.2075060000e-02 9.9047500000e-02
1.2201583700e+01 9.2078490000e-02 9.9049470000e-02
1.2208764700e+01 9.2081890000e-02 9.9051430000e-02
1.2215945600e+01 9.2085260000e-02 9.9053370000e-02
1.2223126600e+01 9.2088620000e-02 9.9055310000e-02
1.2230307500e+01 9.2091940000e-02 9.9057240000e-02
1.2237488500e+01 9.2095250000e-02 9.9059150000e-02
1.2244669500e+01 9.2098530000e-02 9.9061060000e-02
1.2251850400e+01 9.2101790000e-02 9.9062950000e-02
1.2259031400e+01 9.2105030000e-02 9.9064830000e-02
1.2266212300e+01 9.2108240000e-02 9.9066710000e-02
1.2273393300e+01 9.2111440000e-02 9.9068570000e-02
1.2280574200e+01 9.2114610000e-02 9.9070420000e-02
1.2287755200e+01 9.2117750000e-02 9.9072270000e-02
1.2294936200e+01 9.2120880000e-02 9.9074100000e-02
1.2302117100e+01 9.2123980000e-02 9.9075920000e-02
1.2309298100e+01 9.2127070000e-02 9.9077730000e-02
1.2316479000e+01 9.2130130000e-02 9.9079530000e-02
1.2323660000e+01 9.2133170000e-02 9.9081330000e-02
1.2330841000e+01 9.2136190000e-02 9.9083110000e-02
1.2338021900e+01 9.2139180000e-02 9.9084880000e-02
1.2345202900e+01 9.2142160000e-02 9.9086640000e-02
1.2352383800e+01 9.2145120000e-02 9.9088400000e-02
1.2359564800e+01 9.2148050000e-02 9.9090140000e-02
1.2366745800e+01 9.2150970000e-02 9.9091880000e-02
1.2373926700e+01 9.2153870000e-02 9.9093600000e-02
1.2381107700e+01 9.2156740000e-02 9.9095310000e-02
1.2388288600e+01 9.2159600000e-02 9.9097020000e-02
1.2395469600e+01 9.2162440000e-02 9.9098720000e-02
1.2402650600e+01 9.2165250000e-02 9.9100400000e-02
1.2409831500e+01 9.2168050000e-02 9.9102080000e-02
1.2417012500e+01 9.2170830000e-02 9.9103750000e-02
1.2424193400e+01 9.2173590000e-02 9.9105410000e-02
1.2431374400e+01 9.2176330000e-02 9.9107060000e-02
1.2438555400e+01 9.2179050000e-02 9.9108700000e-02
1.2445736300e+01 9.2181750000e-02 9.9110330000e-02
1.2452917300e+01 9.2184440000e-02 9.9111960000e-02
1.2460098200e+01 9.2187110000e-02 9.9113570000e-02
1.2467279200e+01 9.2189750000e-02 9.9115180000e-02
1.2474460100e+01 9.2192380000e-02 9.9116780000e-02
1.2481641100e+01 9.2195000000e-02 9.9118370000e-02
1.2488822100e+01 9.2197590000e-02 9.9119950000e-02
1.2496003000e+01 9.2200170000e-02 9.9121520000e-02
1.2503184000e+01 9.2202730000e-02 9.9123080000e-02
1.2510364900e+01 9.2205270000e-02 9.9124640000e-02
1.2517545900e+01 9.2207790000e-02 9.9126180000e-02
1.2524726900e+01 9.2210300000e-02 9.9127720000e-02
1.2531907800e+01 9.2212790000e-02 9.9129250000e-02
1.2539088800e+01 9.2215270000e-02 9.9130770000e-02
1.2546269700e+01 9.2217730000e-02 9.9132290000e-02
1.2553450700e+01 9.2220170000e-02 9.9133790000e-02
1.2560631700e+01 9.2222590000e-02 9.9135290000e-02
1.2567812600e+01 9.2225000000e-02 9.9136780000e-02
1.2574993600e+01 9.2227390000e-02 9.9138260000e-02
1.2582174500e+01 9.2229770000e-02 9.9139730000e-02
1.2589355500e+01 9.2232130000e-02 9.9141200000e-02
1.2596536500e+01 9.2234470000e-02 9.9142650000e-02
1.2603717400e+01 9.2236800000e-02 9.9144100000e-02
1.2610898400e+01 9.2239110000e-02 9.9145550000e-02
1.2618079300e+01 9.2241410000e-02 9.9146980000e-02
1.2625260300e+01 9.2243690000e-02 9.9148410000e-02
1.2632441300e+01 9.2245960000e-02 9.9149830000e-02
1.2639622200e+01 9.2248210000e-02 9.9151240000e-02
1.2646803200e+01 9.2250450000e-02 9.9152640000e-02
1.2653984100e+01 9.2252670000e-02 9.9154040000e-02
1.2661165100e+01 9.2254880000e-02 9.9155430000e-02
1.2668346000e+01 9.2257070000e-02 9.9156810000e-02
1.2675527000e+01 9.2259250000e-02 9.9158190000e-02
1.2682708000e+01 9.2261410000e-02 9.9159550000e-02
1.2689888900e+01 9.2263560000e-02 9.9160910000e-02
1.2697069900e+01 9.2265700000e-02 9.9162270000e-02
1.2704250800e+01 9.2267820000e-02 9.9163610000e-02
1.2711431800e+01 9.2269930000e-02 9.9164950000e-02
1.2718612800e+01 9.2272020000e-02 9.9166280000e-02
1.2725793700e+01 9.2274100000e-02 9.9167610000e-02
1.2732974700e+01 9.2276170000e-02 9.9168930000e-02
1.2740155600e+01 9.2278220000e-02 9.9170240000e-02
1.2747336600e+01 9.2280260000e-02 9.9171540000e-02
1.2754517600e+01 9.2282290000e-02 9.9172840000e-02
1.2761698500e+01 9.2284300000e-02 9.9174130000e-02
1.2768879500e+01 9.2286300000e-02 9.9175410000e-02
1.2776060400e+01 9.2288290000e-02 9.9176690000e-02
1.2783241400e+01 9.2290260000e-02 9.9177960000e-02
1.2790422400e+01 9.2292220000e-02 9.9179220000e-02
1.2797603300e+01 9.2294170000e-02 9.9180480000e-02
1.2804784300e+01 9.2296110000e-02 9.9181730000e-02
1.2811965200e+01 9.2298030000e-02 9.9182980000e-02
1.2819146200e+01 9.2299940000e-02 9.9184210000e-02
1.2826327200e+01 9.2301840000e-02 9.9185450000e-02
1.2833508100e+01 9.2303730000e-02 9.9186670000e-02
1.2840689100e+01 9.2305600000e-02 9.9187890000e-02
1.2847870000e+01 9.2307470000e-02 9.9189100000e-02
1.2855051000e+01 9.2309320000e-02 9.9190310000e-02
1.2862232000e+01 9.2311160000e-02 9.9191510000e-02
1.2869412900e+01 9.2312980000e-02 9.9192700000e-02
1.2876593900e+01 9.2314800000e-02 9.9193890000e-02
1.2883774800e+01 9.2316600000e-02 9.9195070000e-02
1.2890955800e+01 9.2318400000e-02 9.9196250000e-02
1.2898136700e+01 9.2320180000e-02 9.9197420000e-02
1.2905317700e+01 9.2321950000e-02 9.9198580000e-02
1.2912498700e+01 9.2323710000e-02 9.9199740000e-02
1.2919679600e+01 9.2325460000e-02 9.9200890000e-02
1.2926860600e+01 9.2327190000e-02 9.9202040000e-02
1.2934041500e+01 9.2328920000e-02 9.9203180000e-02
1.2941222500e+01 9.2330640000e-02 9.9204310000e-02
1.2948403500e+01 9.2332340000e-02 9.9205440000e-02
1.2955584400e+01 9.2334040000e-02 9.9206560000e-02
1.2962765400e+01 9.2335720000e-02 9.9207680000e-02
1.2969946300e+01 9.2337390000e-02 9.9208790000e-02
1.2977127300e+01 9.2339050000e-02 9.9209890000e-02
1.2984308300e+01 9.2340710000e-02 9.9210990000e-02
1.2991489200e+01 9.2342350000e-02 9.9212090000e-02
1.2998670200e+01 9.2343980000e-02 9.9213180000e-02
1.3005851100e+01 9.2345600000e-02 9.9214260000e-02
1.3013032100e+01 9.2347220000e-02 9.9215340000e-02
1.3020213100e+01 9.2348820000e-02 9.9216410000e-02
1.3027394000e+01 9.2350410000e-02 9.9217480000e-02
1.3034575000e+01 9.2351990000e-02 9.9218540000e-02
1.3041755900e+01 9.2353570000e-02 9.9219600000e-02
1.3048936900e+01 9.2355130000e-02 9.9220650000e-02
1.3056117900e+01 9.2356680000e-02 9.9221700000e-02
1.3063298800e+01 9.2358230000e-02 9.9222740000e-02
1.3070479800e+01 9.2359760000e-02 9.9223770000e-02
1.3077660700e+01 9.2361290000e-02 9.9224800000e-02
1.3084841700e+01 9.2362810000e-02 9.9225830000e-02
1.3092022600e+01 9.2364310000e-02 9.9226850000e-02
1.3099203600e+01 9.2365810000e-02 9.9227860000e-02
1.3106384600e+01 9.2367300000e-02 9.9228870000e-02
1.3113565500e+01 9.2368780000e-02 9.9229880000e-02
1.3120746500e+01 9.2370260000e-02 9.9230880000e-02
1.3127927400e+01 9.2371720000e-02 9.9231870000e-02
1.3135108400e+01 9.2373170000e-02 9.9232860000e-02
1.3142289400e+01 9.2374620000e-02 9.9233850000e-02
1.3149470300e+01 9.2376060000e-02 9.9234830000e-02
1.3156651300e+01 9.2377480000e-02 9.9235800000e-02
1.3163832200e+01 9.2378910000e-02 9.9236770000e-02
1.3171013200e+01 9.2380320000e-02 9.9237740000e-02
1.3178194200e+01 9.2381720000e-02 9.9238700000e-02
1.3185375100e+01 9.2383120000e-02 9.9239660000e-02
1.3192556100e+01 9.2384500000e-02 9.9240610000e-02
1.3199737000e+01 9.2385880000e-02 9.9241560000e-02
1.3206918000e+01 9.2387250000e-02 9.9242500000e-02
1.3214099000e+01 9.2388620000e-02 9.9243430000e-02
1.3221279900e+01 9.2389970000e-02 9.9244370000e-02
1.3228460900e+01 9.2391320000e-02 9.9245300000e-02
1.3235641800e+01 9.2392660000e-02 9.9246220000e-02
1.3242822800e+01 9.2393990000e-02 9.9247140000e-02
1.3250003800e+01 9.2395320000e-02 9.9248050000e-02
1.3257184700e+01 9.2396630000e-02 9.9248970000e-02
1.3264365700e+01 9.2397940000e-02 9.9249870000e-02
1.3271546600e+01 9.2399250000e-02 9.9250770000e-02
1.3278727600e+01 9.2400540000e-02 9.9251670000e-02
1.3285908500e+01 9.2401830000e-02 9.9252560000e-02
1.3293089500e+01 9.2403110000e-02 9.9253450000e-02
1.3300270500e+01 9.2404380000e-02 9.9254340000e-02
1.3307451400e+01 9.2405650000e-02 9.9255220000e-02
1.3314632400e+01 9.2406900000e-02 9.9256090000e-02
1.3321813300e+01 9.2408160000e-02 9.9256970000e-02
1.3328994300e+01 9.2409400000e-02 9.9257830000e-02
1.3336175300e+01 9.2410640000e-02 9.9258700000e-02
1.3343356200e+01 9.2411870000e-02 9.9259560000e-02
1.3350537200e+01 9.2413090000e-02 9.9260410000e-02
1.3357718100e+01 9.2414310000e-02 9.9261260000e-02
1.3364899100e+01 9.2415520000e-02 9.9262110000e-02
1.3372080100e+01 9.2416720000e-02 9.9262950000e-02
1.3379261000e+01 9.2417920000e-02 9.9263790000e-02
1.3386442000e+01 9.2419110000e-02 9.9264630000e-02
1.3393622900e+01 9.2420290000e-02 9.9265460000e-02
1.3400803900e+01 9.2421470000e-02 9.9266290000e-02
1.3407984900e+01 9.2422640000e-02 9.9267110000e-02
1.3415165800e+01 9.2423800000e-02 9.9267930000e-02
1.3422346800e+01 9.2424960000e-02 9.9268750000e-02
1.3429527700e+01 9.2426110000e-02 9.9269560000e-02
1.3436708700e+01 9.2427250000e-02 9.9270370000e-02
1.3443889700e+01 9.2428390000e-02 9.9271180000e-02
1.3451070600e+01 9.2429520000e-02 9.9271980000e-02
1.3458251600e+01 9.2430650000e-02 9.9272780000e-02
1.3465432500e+01 9.2431770000e-02 9.9273570000e-02
1.3472613500e+01 9.2432890000e-02 9.9274360000e-02
1.3479794500e+01 9.2433990000e-02 9.9275150000e-02
1.3486975400e+01 9.2435100000e-02 9.9275930000e-02
1.3494156400e+01 9.2436190000e-02 9.9276710000e-02
1.3501337300e+01 9.2437280000e-02 9.9277490000e-02
1.3508518300e+01 9.2438370000e-02 9.9278260000e-02
1.3515699200e+01 9.2439440000e-02 9.9279030000e-02
1.3522880200e+01 9.2440520000e-02 9.9279800000e-02
1.3530061200e+01 9.2441580000e-02 9.9280560000e-02
1.3537242100e+01 9.2442650000e-02 9.9281320000e-02
1.3544423100e+01 9.2443700000e-02 9.9282070000e-02
1.3551604000e+01 9.2444750000e-02 9.9282830000e-02
1.3558785000e+01 9.2445800000e-02 9.9283580000e-02
1.3565966000e+01 9.2446840000e-02 9.9284320000e-02
1.3573146900e+01 9.2447870000e-02 9.9285070000e-02
1.3580327900e+01 9.2448900000e-02 9.9285810000e-02
1.3587508800e+01 9.2449920000e-02 9.9286540000e-02
1.3594689800e+01 9.2450940000e-02 9.9287270000e-02
1.3601870800e+01 9.2451950000e-02 9.9288000000e-02
1.3609051700e+01 9.2452960000e-02 9.9288730000e-02
1.3616232700e+01 9.2453960000e-02 9.9289450000e-02
1.3623413600e+01 9.2454960000e-02 9.9290180000e-02
1.3630594600e+01 9.2455950000e-02 9.9290890000e-02
1.3637775600e+01 9.2456930000e-02 9.9291610000e-02
1.3644956500e+01 9.2457910000e-02 9.9292320000e-02
1.3652137500e+01 9.2458890000e-02 9.9293030000e-02
1.3659318400e+01 9.2459860000e-02 9.9293730000e-02
1.3666499400e+01 9.2460830000e-02 9.9294430000e-02
1.3673680400e+01 9.2461790000e-02 9.9295130000e-02
1.3680861300e+01 9.2462740000e-02 9.9295830000e-02
1.3688042300e+01 9.2463700000e-02 9.9296520000e-02
1.3695223200e+01 9.2464640000e-02 9.9297210000e-02
1.3702404200e+01 9.2465580000e-02 9.9297900000e-02
1.3709585100e+01 9.2466520000e-02 9.9298580000e-02
1.3716766100e+01 9.2467450000e-02 9.9299270000e-02
1.3723947100e+01 9.2468380000e-02 9.9299950000e-02
1.3731128000e+01 9.2469300000e-02 9.9300620000e-02
1.3738309000e+01 9.2470220000e-02 9.9301290000e-02
1.3745489900e+01 9.2471140000e-02 9.9301970000e-02
1.3752670900e+01 9.2472040000e-02 9.9302630000e-02
1.3759851900e+01 9.2472950000e-02 9.9303300000e-02
1.3767032800e+01 9.2473850000e-02 9.9303960000e-02
1.3774213800e+01 9.2474740000e-02 9.9304620000e-02
1.3781394700e+01 9.2475640000e-02 9.9305280000e-02
1.3788575700e+01 9.2476520000e-02 9.9305930000e-02
1.3795756700e+01 9.2477400000e-02 9.9306580000e-02
1.3802937600e+01 9.2478280000e-02 9.9307230000e-02
1.3810118600e+01 9.2479160000e-02 9.9307880000e-02
1.3817299500e+01 9.2480020000e-02 9.9308520000e-02
1.3824480500e+01 9.2480890000e-02 9.9309160000e-02
1.3831661500e+01 9.2481750000e-02 9.9309800000e-02
1.3838842400e+01 9.2482610000e-02 9.9310440000e-02
1.3846023400e+01 9.2483460000e-02 9.9311070000e-02
1.3853204300e+01 9.2484310000e-02 9.9311700000e-02
1.3860385300e+01 9.2485150000e-02 9.9312330000e-02
1.3867566300e+01 9.2485990000e-02 9.9312960000e-02
1.3874747200e+01 9.2486830000e-02 9.9313580000e-02
1.3881928200e+01 9.2487660000e-02 9.9314200000e-02
1.3889109100e+01 9.2488490000e-02 9.9314820000e-02
1.3896290100e+01 9.2489310000e-02 9.9315430000e-02
1.3903471000e+01 9.2490130000e-02 9.9316050000e-02
1.3910652000e+01 9.2490950000e-02 9.9316660000e-02
1.3917833000e+01 9.2491760000e-02 9.9317270000e-02
1.3925013900e+01 9.2492570000e-02 9.9317880000e-02
1.3932194900e+01 9.2493370000e-02 9.9318480000e-02
1.3939375800e+01 9.2494170000e-02 9.9319080000e-02
1.3946556800e+01 9.2494970000e-02 9.9319680000e-02
1.3953737800e+01 9.2495760000e-02 9.9320280000e-02
1.3960918700e+01 9.2496550000e-02 9.9320870000e-02
1.3968099700e+01 9.2497340000e-02 9.9321470000e-02
1.3975280600e+01 9.2498120000e-02 9.9322060000e-02
1.3982461600e+01 9.2498900000e-02 9.9322650000e-02
1.3989642600e+01 9.2499670000e-02 9.9323230000e-02
1.3996823500e+01 9.2500450000e-02 9.9323820000e-02
1.4004004500e+01 9.2501210000e-02 9.9324400000e-02
1.4011185400e+01 9.2501980000e-02 9.9324980000e-02
1.4018366400e+01 9.2502740000e-02 9.9325550000e-02
1.4025547400e+01 9.2503490000e-02 9.9326130000e-02
1.4032728300e+01 9.2504250000e-02 9.9326700000e-02
1.4039909300e+01 9.2505000000e-02 9.9327270000e-02
1.4047090200e+01 9.2505740000e-02 9.9327840000e-02
1.4054271200e+01 9.2506490000e-02 9.9328410000e-02
1.4061452200e+01 9.2507230000e-02 9.9328970000e-02
1.4068633100e+01 9.2507960000e-02 9.9329540000e-02
1.4075814100e+01 9.2508700000e-02 9.9330100000e-02
1.4082995000e+01 9.2509430000e-02 9.9330650000e-02
1.4090176000e+01 9.2510150000e-02 9.9331210000e-02
1.4097357000e+01 9.2510880000e-02 9.9331760000e-02
1.4104537900e+01 9.2511600000e-02 9.9332320000e-02
1.4111718900e+01 9.2512310000e-02 9.9332870000e-02
1.4118899800e+01 9.2513030000e-02 9.9333420000e-02
1.4126080800e+01 9.2513740000e-02 9.9333960000e-02
1.4133261700e+01 9.2514440000e-02 9.9334510000e-02
1.4140442700e+01 9.2515150000e-02 9.9335050000e-02
1.4147623700e+01 9.2515850000e-02 9.9335590000e-02
1.4154804600e+01 9.2516550000e-02 9.9336130000e-02
1.4161985600e+01 9.2517240000e-02 9.9336670000e-02
1.4169166500e+01 9.2517930000e-02 9.9337200000e-02
1.4176347500e+01 9.2518620000e-02 9.9337730000e-02
1.4183528500e+01 9.2519310000e-02 9.9338260000e-02
1.4190709400e+01 9.2519990000e-02 9.9338790000e-02
1.4197890400e+01 9.2520670000e-02 9.9339320000e-02
