 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
8.32387 -0.9996739294280472 0.023810863425051818 -0.023810863425071407 -0.9996739294280536
8.33105 -0.9996739294280469 0.023810863425051815 -0.0238108634250714 -0.9996739294280536
8.33823 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
8.34541 -0.9996739294280471 0.023810863425051815 -0.0238108634250714 -0.9996739294280534
8.35259 -0.9996739294280471 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.35977 -0.9996739294280473 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.36695 -0.9996739294280471 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.37413 -0.9996739294280473 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.38131 -0.999673929428047 0.023810863425051815 -0.023810863425071396 -0.9996739294280537
8.38849 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
8.39568 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280538
8.40286 -0.9996739294280472 0.02381086342505181 -0.023810863425071396 -0.9996739294280533
8.41004 -0.9996739294280472 0.023810863425051825 -0.023810863425071403 -0.9996739294280538
8.41722 -0.999673929428047 0.023810863425051815 -0.023810863425071393 -0.9996739294280534
8.4244 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.43158 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.43876 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
8.44594 -0.9996739294280471 0.023810863425051815 -0.0238108634250714 -0.9996739294280536
8.45312 -0.9996739294280473 0.02381086342505182 -0.023810863425071407 -0.9996739294280539
8.4603 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280533
8.46748 -0.999673929428047 0.02381086342505181 -0.02381086342507139 -0.9996739294280534
8.47467 -0.9996739294280472 0.023810863425051818 -0.023810863425071407 -0.9996739294280536
8.48185 -0.9996739294280469 0.023810863425051815 -0.0238108634250714 -0.9996739294280536
8.48903 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
8.49621 -0.9996739294280471 0.023810863425051815 -0.0238108634250714 -0.9996739294280534
