C1 C8 C9
2.1960507400e+01 1.5078418000e-01 1.5214799000e-01
2.1967688300e+01 1.5079595000e-01 1.5215090000e-01
2.1974869300e+01 1.5080767000e-01 1.5215387000e-01
2.1982050300e+01 1.5081932000e-01 1.5215689000e-01
2.1989231200e+01 1.5083092000e-01 1.5215997000e-01
2.1996412200e+01 1.5084245000e-01 1.5216310000e-01
2.2003593100e+01 1.5085392000e-01 1.5216628000e-01
2.2010774100e+01 1.5086533000e-01 1.5216953000e-01
2.2017955100e+01 1.5087667000e-01 1.5217284000e-01
2.2025136000e+01 1.5088795000e-01 1.5217620000e-01
2.2032317000e+01 1.5089916000e-01 1.5217963000e-01
2.2039497900e+01 1.5091030000e-01 1.5218311000e-01
2.2046678900e+01 1.5092137000e-01 1.5218666000e-01
2.2053859900e+01 1.5093237000e-01 1.5219028000e-01
2.2061040800e+01 1.5094331000e-01 1.5219396000e-01
2.2068221800e+01 1.5095416000e-01 1.5219771000e-01
2.2075402700e+01 1.5096495000e-01 1.5220152000e-01
2.2082583700e+01 1.5097566000e-01 1.5220540000e-01
2.2089764700e+01 1.5098629000e-01 1.5220935000e-01
2.2096945600e+01 1.5099685000e-01 1.5221337000e-01
2.2104126600e+01 1.5100733000e-01 1.5221747000e-01
2.2111307500e+01 1.5101773000e-01 1.5222163000e-01
2.2118488500e+01 1.5102805000e-01 1.5222587000e-01
2.2125669500e+01 1.5103829000e-01 1.5223019000e-01
2.2132850400e+01 1.5104845000e-01 1.5223458000e-01
2.2140031400e+01 1.5105853000e-01 1.5223905000e-01
2.2147212300e+01 1.5106852000e-01 1.5224359000e-01
2.2154393300e+01 1.5107842000e-01 1.5224822000e-01
2.2161574300e+01 1.5108824000e-01 1.5225292000e-01
2.2168755200e+01 1.5109798000e-01 1.5225770000e-01
2.2175936200e+01 1.5110762000e-01 1.5226257000e-01
2.2183117100e+01 1.5111718000e-01 1.5226752000e-01
2.2190298100e+01 1.5112664000e-01 1.5227255000e-01
2.2197479000e+01 1.5113602000e-01 1.5227767000e-01
2.2204660000e+01 1.5114530000e-01 1.5228287000e-01
2.2211841000e+01 1.5115449000e-01 1.5228816000e-01
2.2219021900e+01 1.5116359000e-01 1.5229353000e-01
2.2226202900e+01 1.5117260000e-01 1.5229899000e-01
2.2233383800e+01 1.5118151000e-01 1.5230454000e-01
2.2240564800e+01 1.5119032000e-01 1.5231018000e-01
2.2247745800e+01 1.5119904000e-01 1.5231591000e-01
2.2254926700e+01 1.5120766000e-01 1.5232173000e-01
2.2262107700e+01 1.5121618000e-01 1.5232764000e-01
2.2269288600e+01 1.5122461000e-01 1.5233364000e-01
2.2276469600e+01 1.5123294000e-01 1.5233973000e-01
2.2283650600e+01 1.5124117000e-01 1.5234592000e-01
2.2290831500e+01 1.5124930000e-01 1.5235219000e-01
2.2298012500e+01 1.5125733000e-01 1.5235856000e-01
2.2305193400e+01 1.5126526000e-01 1.5236503000e-01
2.2312374400e+01 1.5127309000e-01 1.5237158000e-01
2.2319555400e+01 1.5128082000e-01 1.5237823000e-01
2.2326736300e+01 1.5128846000e-01 1.5238498000e-01
2.2333917300e+01 1.5129599000e-01 1.5239182000e-01
2.2341098200e+01 1.5130342000e-01 1.5239875000e-01
2.2348279200e+01 1.5131075000e-01 1.5240577000e-01
2.2355460200e+01 1.5131798000e-01 1.5241289000e-01
2.2362641100e+01 1.5132510000e-01 1.5242011000e-01
2.2369822100e+01 1.5133213000e-01 1.5242741000e-01
2.2377003000e+01 1.5133906000e-01 1.5243481000e-01
2.2384184000e+01 1.5134589000e-01 1.5244231000e-01
2.2391364900e+01 1.5135262000e-01 1.5244989000e-01
2.2398545900e+01 1.5135925000e-01 1.5245757000e-01
2.2405726900e+01 1.5136579000e-01 1.5246534000e-01
2.2412907800e+01 1.5137222000e-01 1.5247320000e-01
2.2420088800e+01 1.5137856000e-01 1.5248115000e-01
2.2427269700e+01 1.5138480000e-01 1.5248920000e-01
2.2434450700e+01 1.5139094000e-01 1.5249733000e-01
2.2441631700e+01 1.5139699000e-01 1.5250555000e-01
2.2448812600e+01 1.5140294000e-01 1.5251386000e-01
2.2455993600e+01 1.5140880000e-01 1.5252226000e-01
2.2463174500e+01 1.5141456000e-01 1.5253074000e-01
2.2470355500e+01 1.5142023000e-01 1.5253931000e-01
2.2477536500e+01 1.5142581000e-01 1.5254797000e-01
2.2484717400e+01 1.5143130000e-01 1.5255671000e-01
2.2491898400e+01 1.5143670000e-01 1.5256553000e-01
2.2499079300e+01 1.5144201000e-01 1.5257444000e-01
2.2506260300e+01 1.5144723000e-01 1.5258343000e-01
2.2513441300e+01 1.5145236000e-01 1.5259249000e-01
2.2520622200e+01 1.5145741000e-01 1.5260164000e-01
2.2527803200e+01 1.5146237000e-01 1.5261087000e-01
2.2534984100e+01 1.5146725000e-01 1.5262017000e-01
2.2542165100e+01 1.5147204000e-01 1.5262955000e-01
2.2549346100e+01 1.5147676000e-01 1.5263901000e-01
2.2556527000e+01 1.5148139000e-01 1.5264854000e-01
2.2563708000e+01 1.5148594000e-01 1.5265814000e-01
2.2570888900e+01 1.5149041000e-01 1.5266782000e-01
2.2578069900e+01 1.5149480000e-01 1.5267756000e-01
2.2585250800e+01 1.5149912000e-01 1.5268738000e-01
2.2592431800e+01 1.5150336000e-01 1.5269726000e-01
2.2599612800e+01 1.5150753000e-01 1.5270722000e-01
2.2606793700e+01 1.5151163000e-01 1.5271723000e-01
2.2613974700e+01 1.5151565000e-01 1.5272732000e-01
2.2621155600e+01 1.5151960000e-01 1.5273747000e-01
2.2628336600e+01 1.5152348000e-01 1.5274768000e-01
2.2635517600e+01 1.5152730000e-01 1.5275795000e-01
2.2642698500e+01 1.5153104000e-01 1.5276828000e-01
2.2649879500e+01 1.5153472000e-01 1.5277867000e-01
2.2657060400e+01 1.5153834000e-01 1.5278912000e-01
2.2664241400e+01 1.5154189000e-01 1.5279963000e-01
2.2671422400e+01 1.5154538000e-01 1.5281019000e-01
2.2678603300e+01 1.5154880000e-01 1.5282081000e-01
2.2685784300e+01 1.5155217000e-01 1.5283148000e-01
2.2692965200e+01 1.5155548000e-01 1.5284221000e-01
2.2700146200e+01 1.5155872000e-01 1.5285298000e-01
2.2707327200e+01 1.5156191000e-01 1.5286381000e-01
2.2714508100e+01 1.5156505000e-01 1.5287469000e-01
2.2721689100e+01 1.5156813000e-01 1.5288561000e-01
2.2728870000e+01 1.5157115000e-01 1.5289658000e-01
2.2736051000e+01 1.5157412000e-01 1.5290760000e-01
2.2743232000e+01 1.5157704000e-01 1.5291866000e-01
2.2750412900e+01 1.5157991000e-01 1.5292977000e-01
2.2757593900e+01 1.5158273000e-01 1.5294092000e-01
2.2764774800e+01 1.5158550000e-01 1.5295211000e-01
2.2771955800e+01 1.5158822000e-01 1.5296335000e-01
2.2779136800e+01 1.5159089000e-01 1.5297462000e-01
2.2786317700e+01 1.5159352000e-01 1.5298594000e-01
2.2793498700e+01 1.5159610000e-01 1.5299729000e-01
2.2800679600e+01 1.5159864000e-01 1.5300868000e-01
2.2807860600e+01 1.5160113000e-01 1.5302011000e-01
2.2815041500e+01 1.5160358000e-01 1.5303157000e-01
2.2822222500e+01 1.5160599000e-01 1.5304307000e-01
2.2829403500e+01 1.5160835000e-01 1.5305460000e-01
2.2836584400e+01 1.5161068000e-01 1.5306617000e-01
2.2843765400e+01 1.5161297000e-01 1.5307776000e-01
2.2850946300e+01 1.5161521000e-01 1.5308939000e-01
2.2858127300e+01 1.5161742000e-01 1.5310106000e-01
2.2865308300e+01 1.5161960000e-01 1.5311275000e-01
2.2872489200e+01 1.5162173000e-01 1.5312447000e-01
2.2879670200e+01 1.5162383000e-01 1.5313622000e-01
2.2886851100e+01 1.5162590000e-01 1.5314800000e-01
2.2894032100e+01 1.5162793000e-01 1.5315980000e-01
2.2901213100e+01 1.5162993000e-01 1.5317163000e-01
2.2908394000e+01 1.5163189000e-01 1.5318349000e-01
2.2915575000e+01 1.5163382000e-01 1.5319537000e-01
2.2922755900e+01 1.5163572000e-01 1.5320728000e-01
2.2929936900e+01 1.5163759000e-01 1.5321921000e-01
2.2937117900e+01 1.5163943000e-01 1.5323117000e-01
2.2944298800e+01 1.5164124000e-01 1.5324315000e-01
2.2951479800e+01 1.5164302000e-01 1.5325515000e-01
2.2958660700e+01 1.5164477000e-01 1.5326717000e-01
2.2965841700e+01 1.5164650000e-01 1.5327921000e-01
2.2973022700e+01 1.5164819000e-01 1.5329127000e-01
2.2980203600e+01 1.5164986000e-01 1.5330336000e-01
2.2987384600e+01 1.5165150000e-01 1.5331546000e-01
2.2994565500e+01 1.5165312000e-01 1.5332758000e-01
2.3001746500e+01 1.5165471000e-01 1.5333972000e-01
2.3008927400e+01 1.5165628000e-01 1.5335188000e-01
2.3016108400e+01 1.5165782000e-01 1.5336406000e-01
2.3023289400e+01 1.5165934000e-01 1.5337625000e-01
2.3030470300e+01 1.5166083000e-01 1.5338846000e-01
2.3037651300e+01 1.5166230000e-01 1.5340068000e-01
2.3044832200e+01 1.5166375000e-01 1.5341292000e-01
2.3052013200e+01 1.5166518000e-01 1.5342518000e-01
2.3059194200e+01 1.5166658000e-01 1.5343745000e-01
2.3066375100e+01 1.5166797000e-01 1.5344973000e-01
2.3073556100e+01 1.5166933000e-01 1.5346203000e-01
2.3080737000e+01 1.5167067000e-01 1.5347434000e-01
2.3087918000e+01 1.5167200000e-01 1.5348667000e-01
2.3095099000e+01 1.5167330000e-01 1.5349900000e-01
2.3102279900e+01 1.5167458000e-01 1.5351135000e-01
2.3109460900e+01 1.5167585000e-01 1.5352371000e-01
2.3116641800e+01 1.5167709000e-01 1.5353609000e-01
2.3123822800e+01 1.5167832000e-01 1.5354847000e-01
2.3131003800e+01 1.5167953000e-01 1.5356087000e-01
2.3138184700e+01 1.5168072000e-01 1.5357327000e-01
2.3145365700e+01 1.5168190000e-01 1.5358569000e-01
2.3152546600e+01 1.5168305000e-01 1.5359811000e-01
2.3159727600e+01 1.5168420000e-01 1.5361055000e-01
2.3166908600e+01 1.5168532000e-01 1.5362299000e-01
2.3174089500e+01 1.5168643000e-01 1.5363545000e-01
2.3181270500e+01 1.5168752000e-01 1.5364791000e-01
2.3188451400e+01 1.5168860000e-01 1.5366038000e-01
2.3195632400e+01 1.5168966000e-01 1.5367286000e-01
2.3202813300e+01 1.5169071000e-01 1.5368534000e-01
2.3209994300e+01 1.5169175000e-01 1.5369784000e-01
2.3217175300e+01 1.5169277000e-01 1.5371034000e-01
2.3224356200e+01 1.5169377000e-01 1.5372285000e-01
2.3231537200e+01 1.5169476000e-01 1.5373536000e-01
2.3238718100e+01 1.5169574000e-01 1.5374788000e-01
2.3245899100e+01 1.5169671000e-01 1.5376041000e-01
2.3253080100e+01 1.5169766000e-01 1.5377294000e-01
2.3260261000e+01 1.5169860000e-01 1.5378548000e-01
2.3267442000e+01 1.5169952000e-01 1.5379803000e-01
2.3274622900e+01 1.5170044000e-01 1.5381058000e-01
2.3281803900e+01 1.5170134000e-01 1.5382314000e-01
2.3288984900e+01 1.5170223000e-01 1.5383570000e-01
2.3296165800e+01 1.5170310000e-01 1.5384826000e-01
2.3303346800e+01 1.5170397000e-01 1.5386083000e-01
2.3310527700e+01 1.5170483000e-01 1.5387340000e-01
2.3317708700e+01 1.5170567000e-01 1.5388598000e-01
2.3324889700e+01 1.5170650000e-01 1.5389857000e-01
2.3332070600e+01 1.5170732000e-01 1.5391115000e-01
2.3339251600e+01 1.5170814000e-01 1.5392374000e-01
2.3346432500e+01 1.5170894000e-01 1.5393633000e-01
2.3353613500e+01 1.5170973000e-01 1.5394893000e-01
2.3360794500e+01 1.5171051000e-01 1.5396153000e-01
2.3367975400e+01 1.5171128000e-01 1.5397413000e-01
2.3375156400e+01 1.5171204000e-01 1.5398674000e-01
2.3382337300e+01 1.5171279000e-01 1.5399934000e-01
2.3389518300e+01 1.5171353000e-01 1.5401195000e-01
2.3396699300e+01 1.5171427000e-01 1.5402456000e-01
2.3403880200e+01 1.5171499000e-01 1.5403718000e-01
2.3411061200e+01 1.5171571000e-01 1.5404979000e-01
2.3418242100e+01 1.5171641000e-01 1.5406241000e-01
2.3425423100e+01 1.5171711000e-01 1.5407503000e-01
2.3432604000e+01 1.5171780000e-01 1.5408765000e-01
2.3439785000e+01 1.5171848000e-01 1.5410027000e-01
2.3446966000e+01 1.5171915000e-01 1.5411290000e-01
2.3454146900e+01 1.5171982000e-01 1.5412552000e-01
2.3461327900e+01 1.5172047000e-01 1.5413815000e-01
2.3468508800e+01 1.5172112000e-01 1.5415077000e-01
2.3475689800e+01 1.5172176000e-01 1.5416340000e-01
2.3482870800e+01 1.5172239000e-01 1.5417603000e-01
2.3490051700e+01 1.5172302000e-01 1.5418866000e-01
2.3497232700e+01 1.5172364000e-01 1.5420128000e-01
2.3504413600e+01 1.5172425000e-01 1.5421391000e-01
2.3511594600e+01 1.5172485000e-01 1.5422654000e-01
2.3518775600e+01 1.5172545000e-01 1.5423917000e-01
2.3525956500e+01 1.5172604000e-01 1.5425180000e-01
2.3533137500e+01 1.5172662000e-01 1.5426443000e-01
2.3540318400e+01 1.5172720000e-01 1.5427706000e-01
2.3547499400e+01 1.5172777000e-01 1.5428969000e-01
2.3554680400e+01 1.5172833000e-01 1.5430231000e-01
2.3561861300e+01 1.5172889000e-01 1.5431494000e-01
2.3569042300e+01 1.5172944000e-01 1.5432757000e-01
2.3576223200e+01 1.5172998000e-01 1.5434019000e-01
2.3583404200e+01 1.5173052000e-01 1.5435282000e-01
2.3590585200e+01 1.5173105000e-01 1.5436544000e-01
2.3597766100e+01 1.5173158000e-01 1.5437806000e-01
2.3604947100e+01 1.5173210000e-01 1.5439068000e-01
2.3612128000e+01 1.5173261000e-01 1.5440330000e-01
2.3619309000e+01 1.5173312000e-01 1.5441592000e-01
2.3626489900e+01 1.5173362000e-01 1.5442854000e-01
2.3633670900e+01 1.5173412000e-01 1.5444116000e-01
2.3640851900e+01 1.5173461000e-01 1.5445377000e-01
2.3648032800e+01 1.5173510000e-01 1.5446639000e-01
2.3655213800e+01 1.5173558000e-01 1.5447900000e-01
2.3662394700e+01 1.5173606000e-01 1.5449161000e-01
2.3669575700e+01 1.5173653000e-01 1.5450422000e-01
2.3676756700e+01 1.5173699000e-01 1.5451682000e-01
2.3683937600e+01 1.5173746000e-01 1.5452943000e-01
2.3691118600e+01 1.5173791000e-01 1.5454203000e-01
2.3698299500e+01 1.5173836000e-01 1.5455463000e-01
2.3705480500e+01 1.5173881000e-01 1.5456722000e-01
2.3712661500e+01 1.5173925000e-01 1.5457982000e-01
2.3719842400e+01 1.5173969000e-01 1.5459241000e-01
2.3727023400e+01 1.5174012000e-01 1.5460500000e-01
2.3734204300e+01 1.5174055000e-01 1.5461759000e-01
2.3741385300e+01 1.5174097000e-01 1.5463018000e-01
2.3748566300e+01 1.5174139000e-01 1.5464276000e-01
2.3755747200e+01 1.5174181000e-01 1.5465534000e-01
2.3762928200e+01 1.5174222000e-01 1.5466792000e-01
2.3770109100e+01 1.5174263000e-01 1.5468050000e-01
2.3777290100e+01 1.5174303000e-01 1.5469307000e-01
2.3784471100e+01 1.5174343000e-01 1.5470564000e-01
2.3791652000e+01 1.5174382000e-01 1.5471821000e-01
2.3798833000e+01 1.5174421000e-01 1.5473077000e-01
2.3806013900e+01 1.5174460000e-01 1.5474333000e-01
2.3813194900e+01 1.5174498000e-01 1.5475589000e-01
2.3820375800e+01 1.5174536000e-01 1.5476844000e-01
2.3827556800e+01 1.5174573000e-01 1.5478100000e-01
2.3834737800e+01 1.5174610000e-01 1.5479354000e-01
2.3841918700e+01 1.5174647000e-01 1.5480609000e-01
2.3849099700e+01 1.5174683000e-01 1.5481863000e-01
2.3856280600e+01 1.5174719000e-01 1.5483117000e-01
2.3863461600e+01 1.5174755000e-01 1.5484371000e-01
2.3870642600e+01 1.5174790000e-01 1.5485624000e-01
2.3877823500e+01 1.5174825000e-01 1.5486877000e-01
2.3885004500e+01 1.5174860000e-01 1.5488129000e-01
2.3892185400e+01 1.5174894000e-01 1.5489381000e-01
2.3899366400e+01 1.5174928000e-01 1.5490633000e-01
2.3906547400e+01 1.5174962000e-01 1.5491885000e-01
2.3913728300e+01 1.5174995000e-01 1.5493136000e-01
2.3920909300e+01 1.5175028000e-01 1.5494386000e-01
2.3928090200e+01 1.5175061000e-01 1.5495637000e-01
2.3935271200e+01 1.5175093000e-01 1.5496887000e-01
2.3942452200e+01 1.5175125000e-01 1.5498136000e-01
2.3949633100e+01 1.5175157000e-01 1.5499385000e-01
2.3956814100e+01 1.5175189000e-01 1.5500634000e-01
2.3963995000e+01 1.5175220000e-01 1.5501883000e-01
2.3971176000e+01 1.5175251000e-01 1.5503131000e-01
2.3978357000e+01 1.5175281000e-01 1.5504378000e-01
2.3985537900e+01 1.5175311000e-01 1.5505625000e-01
2.3992718900e+01 1.5175341000e-01 1.5506872000e-01
2.3999899800e+01 1.5175371000e-01 1.5508119000e-01
2.4007080800e+01 1.5175401000e-01 1.5509365000e-01
2.4014261800e+01 1.5175430000e-01 1.5510610000e-01
2.4021442700e+01 1.5175459000e-01 1.5511855000e-01
2.4028623700e+01 1.5175487000e-01 1.5513100000e-01
2.4035804600e+01 1.5175516000e-01 1.5514345000e-01
2.4042985600e+01 1.5175544000e-01 1.5515588000e-01
2.4050166500e+01 1.5175572000e-01 1.5516832000e-01
2.4057347500e+01 1.5175600000e-01 1.5518075000e-01
2.4064528500e+01 1.5175627000e-01 1.5519318000e-01
2.4071709400e+01 1.5175654000e-01 1.5520560000e-01
2.4078890400e+01 1.5175681000e-01 1.5521802000e-01
2.4086071300e+01 1.5175708000e-01 1.5523043000e-01
2.4093252300e+01 1.5175734000e-01 1.5524284000e-01
2.4100433300e+01 1.5175760000e-01 1.5525524000e-01
2.4107614200e+01 1.5175786000e-01 1.5526764000e-01
2.4114795200e+01 1.5175812000e-01 1.5528004000e-01
2.4121976100e+01 1.5175837000e-01 1.5529243000e-01
2.4129157100e+01 1.5175863000e-01 1.5530481000e-01
2.4136338100e+01 1.5175888000e-01 1.5531720000e-01
2.4143519000e+01 1.5175913000e-01 1.5532957000e-01
2.4150700000e+01 1.5175937000e-01 1.5534194000e-01
2.4157880900e+01 1.5175962000e-01 1.5535431000e-01
2.4165061900e+01 1.5175986000e-01 1.5536668000e-01
2.4172242900e+01 1.5176010000e-01 1.5537903000e-01
2.4179423800e+01 1.5176034000e-01 1.5539139000e-01
2.4186604800e+01 1.5176057000e-01 1.5540374000e-01
2.4193785700e+01 1.5176081000e-01 1.5541608000e-01
2.4200966700e+01 1.5176104000e-01 1.5542842000e-01
2.4208147700e+01 1.5176127000e-01 1.5544075000e-01
2.4215328600e+01 1.5176150000e-01 1.5545308000e-01
2.4222509600e+01 1.5176172000e-01 1.5546541000e-01
2.4229690500e+01 1.5176195000e-01 1.5547773000e-01
2.4236871500e+01 1.5176217000e-01 1.5549004000e-01
2.4244052400e+01 1.5176239000e-01 1.5550235000e-01
2.4251233400e+01 1.5176261000e-01 1.5551466000e-01
2.4258414400e+01 1.5176282000e-01 1.5552696000e-01
2.4265595300e+01 1.5176304000e-01 1.5553926000e-01
2.4272776300e+01 1.5176325000e-01 1.5555155000e-01
2.4279957200e+01 1.5176346000e-01 1.5556383000e-01
2.4287138200e+01 1.5176367000e-01 1.5557611000e-01
2.4294319200e+01 1.5176388000e-01 1.5558839000e-01
2.4301500100e+01 1.5176409000e-01 1.5560066000e-01
2.4308681100e+01 1.5176429000e-01 1.5561293000e-01
2.4315862000e+01 1.5176449000e-01 1.5562519000e-01
2.4323043000e+01 1.5176469000e-01 1.5563744000e-01
2.4330224000e+01 1.5176489000e-01 1.5564969000e-01
2.4337404900e+01 1.5176509000e-01 1.5566194000e-01
2.4344585900e+01 1.5176529000e-01 1.5567418000e-01
2.4351766800e+01 1.5176548000e-01 1.5568642000e-01
2.4358947800e+01 1.5176568000e-01 1.5569865000e-01
2.4366128800e+01 1.5176587000e-01 1.5571087000e-01
2.4373309700e+01 1.5176606000e-01 1.5572309000e-01
2.4380490700e+01 1.5176625000e-01 1.5573531000e-01
2.4387671600e+01 1.5176643000e-01 1.5574752000e-01
2.4394852600e+01 1.5176662000e-01 1.5575972000e-01
2.4402033600e+01 1.5176680000e-01 1.5577192000e-01
2.4409214500e+01 1.5176698000e-01 1.5578411000e-01
2.4416395500e+01 1.5176717000e-01 1.5579630000e-01
2.4423576400e+01 1.5176735000e-01 1.5580849000e-01
2.4430757400e+01 1.5176752000e-01 1.5582066000e-01
2.4437938400e+01 1.5176770000e-01 1.5583284000e-01
2.4445119300e+01 1.5176788000e-01 1.5584501000e-01
2.4452300300e+01 1.5176805000e-01 1.5585717000e-01
2.4459481200e+01 1.5176822000e-01 1.5586933000e-01
2.4466662200e+01 1.5176840000e-01 1.5588148000e-01
2.4473843100e+01 1.5176857000e-01 1.5589362000e-01
2.4481024100e+01 1.5176873000e-01 1.5590577000e-01
2.4488205100e+01 1.5176890000e-01 1.5591790000e-01
2.4495386000e+01 1.5176907000e-01 1.5593003000e-01
2.4502567000e+01 1.5176923000e-01 1.5594216000e-01
2.4509747900e+01 1.5176940000e-01 1.5595428000e-01
2.4516928900e+01 1.5176956000e-01 1.5596639000e-01
2.4524109900e+01 1.5176972000e-01 1.5597850000e-01
2.4531290800e+01 1.5176988000e-01 1.5599061000e-01
2.4538471800e+01 1.5177004000e-01 1.5600270000e-01
2.4545652700e+01 1.5177020000e-01 1.5601480000e-01
2.4552833700e+01 1.5177036000e-01 1.5602689000e-01
2.4560014700e+01 1.5177051000e-01 1.5603897000e-01
2.4567195600e+01 1.5177066000e-01 1.5605105000e-01
2.4574376600e+01 1.5177082000e-01 1.5606312000e-01
2.4581557500e+01 1.5177097000e-01 1.5607518000e-01
2.4588738500e+01 1.5177112000e-01 1.5608724000e-01
2.4595919500e+01 1.5177127000e-01 1.5609930000e-01
2.4603100400e+01 1.5177142000e-01 1.5611135000e-01
2.4610281400e+01 1.5177157000e-01 1.5612339000e-01
2.4617462300e+01 1.5177171000e-01 1.5613543000e-01
2.4624643300e+01 1.5177186000e-01 1.5614747000e-01
2.4631824300e+01 1.5177200000e-01 1.5615949000e-01
2.4639005200e+01 1.5177215000e-01 1.5617152000e-01
2.4646186200e+01 1.5177229000e-01 1.5618353000e-01
2.4653367100e+01 1.5177243000e-01 1.5619554000e-01
2.4660548100e+01 1.5177257000e-01 1.5620755000e-01
2.4667729000e+01 1.5177271000e-01 1.5621955000e-01
2.4674910000e+01 1.5177285000e-01 1.5623154000e-01
2.4682091000e+01 1.5177298000e-01 1.5624353000e-01
2.4689271900e+01 1.5177312000e-01 1.5625552000e-01
2.4696452900e+01 1.5177326000e-01 1.5626750000e-01
2.4703633800e+01 1.5177339000e-01 1.5627947000e-01
2.4710814800e+01 1.5177352000e-01 1.5629144000e-01
2.4717995800e+01 1.5177365000e-01 1.5630340000e-01
2.4725176700e+01 1.5177379000e-01 1.5631535000e-01
2.4732357700e+01 1.5177392000e-01 1.5632730000e-01
2.4739538600e+01 1.5177405000e-01 1.5633925000e-01
2.4746719600e+01 1.5177418000e-01 1.5635119000e-01
2.4753900600e+01 1.5177430000e-01 1.5636312000e-01
2.4761081500e+01 1.5177443000e-01 1.5637505000e-01
2.4768262500e+01 1.5177456000e-01 1.5638697000e-01
2.4775443400e+01 1.5177468000e-01 1.5639889000e-01
2.4782624400e+01 1.5177480000e-01 1.5641080000e-01
2.4789805400e+01 1.5177493000e-01 1.5642270000e-01
2.4796986300e+01 1.5177505000e-01 1.5643460000e-01
2.4804167300e+01 1.5177517000e-01 1.5644649000e-01
2.4811348200e+01 1.5177529000e-01 1.5645838000e-01
2.4818529200e+01 1.5177541000e-01 1.5647027000e-01
2.4825710200e+01 1.5177553000e-01 1.5648214000e-01
2.4832891100e+01 1.5177565000e-01 1.5649401000e-01
2.4840072100e+01 1.5177577000e-01 1.5650588000e-01
2.4847253000e+01 1.5177589000e-01 1.5651774000e-01
2.4854434000e+01 1.5177600000e-01 1.5652959000e-01
2.4861614900e+01 1.5177612000e-01 1.5654144000e-01
2.4868795900e+01 1.5177623000e-01 1.5655328000e-01
2.4875976900e+01 1.5177634000e-01 1.5656512000e-01
2.4883157800e+01 1.5177646000e-01 1.5657695000e-01
2.4890338800e+01 1.5177657000e-01 1.5658878000e-01
2.4897519700e+01 1.5177668000e-01 1.5660060000e-01
2.4904700700e+01 1.5177679000e-01 1.5661241000e-01
2.4911881700e+01 1.5177690000e-01 1.5662422000e-01
2.4919062600e+01 1.5177701000e-01 1.5663602000e-01
2.4926243600e+01 1.5177712000e-01 1.5664782000e-01
2.4933424500e+01 1.5177723000e-01 1.5665961000e-01
2.4940605500e+01 1.5177733000e-01 1.5667140000e-01
2.4947786500e+01 1.5177744000e-01 1.5668318000e-01
2.4954967400e+01 1.5177755000e-01 1.5669495000e-01
2.4962148400e+01 1.5177765000e-01 1.5670672000e-01
2.4969329300e+01 1.5177775000e-01 1.5671848000e-01
2.4976510300e+01 1.5177786000e-01 1.5673024000e-01
2.4983691300e+01 1.5177796000e-01 1.5674199000e-01
2.4990872200e+01 1.5177806000e-01 1.5675374000e-01
2.4998053200e+01 1.5177816000e-01 1.5676548000e-01
2.5005234100e+01 1.5177827000e-01 1.5677721000e-01
2.5012415100e+01 1.5177837000e-01 1.5678894000e-01
2.5019596100e+01 1.5177846000e-01 1.5680066000e-01
2.5026777000e+01 1.5177856000e-01 1.5681238000e-01
2.5033958000e+01 1.5177866000e-01 1.5682409000e-01
2.5041138900e+01 1.5177876000e-01 1.5683579000e-01
2.5048319900e+01 1.5177886000e-01 1.5684749000e-01
2.5055500900e+01 1.5177895000e-01 1.5685918000e-01
2.5062681800e+01 1.5177905000e-01 1.5687087000e-01
2.5069862800e+01 1.5177914000e-01 1.5688255000e-01
2.5077043700e+01 1.5177924000e-01 1.5689423000e-01
2.5084224700e+01 1.5177933000e-01 1.5690590000e-01
2.5091405600e+01 1.5177943000e-01 1.5691756000e-01
2.5098586600e+01 1.5177952000e-01 1.5692922000e-01
2.5105767600e+01 1.5177961000e-01 1.5694087000e-01
2.5112948500e+01 1.5177970000e-01 1.5695252000e-01
2.5120129500e+01 1.5177979000e-01 1.5696416000e-01
2.5127310400e+01 1.5177988000e-01 1.5697580000e-01
2.5134491400e+01 1.5177997000e-01 1.5698743000e-01
2.5141672400e+01 1.5178006000e-01 1.5699905000e-01
2.5148853300e+01 1.5178015000e-01 1.5701067000e-01
2.5156034300e+01 1.5178024000e-01 1.5702228000e-01
2.5163215200e+01 1.5178033000e-01 1.5703389000e-01
2.5170396200e+01 1.5178042000e-01 1.5704549000e-01
2.5177577200e+01 1.5178050000e-01 1.5705708000e-01
2.5184758100e+01 1.5178059000e-01 1.5706867000e-01
2.5191939100e+01 1.5178067000e-01 1.5708026000e-01
2.5199120000e+01 1.5178076000e-01 1.5709183000e-01
2.5206301000e+01 1.5178084000e-01 1.5710340000e-01
2.5213482000e+01 1.5178093000e-01 1.5711497000e-01
2.5220662900e+01 1.5178101000e-01 1.5712653000e-01
2.5227843900e+01 1.5178109000e-01 1.5713808000e-01
2.5235024800e+01 1.5178118000e-01 1.5714963000e-01
2.5242205800e+01 1.5178126000e-01 1.5716117000e-01
2.5249386800e+01 1.5178134000e-01 1.5717271000e-01
2.5256567700e+01 1.5178142000e-01 1.5718424000e-01
2.5263748700e+01 1.5178150000e-01 1.5719577000e-01
2.5270929600e+01 1.5178158000e-01 1.5720728000e-01
2.5278110600e+01 1.5178166000e-01 1.5721880000e-01
2.5285291500e+01 1.5178174000e-01 1.5723031000e-01
2.5292472500e+01 1.5178182000e-01 1.5724181000e-01
2.5299653500e+01 1.5178190000e-01 1.5725330000e-01
