 R   <X|H|A>   <X|H|B>   <X|H|C>   <X|H|D>   <X|H|E>   <X|H|F>   <X|H|G>   <X|H|H>   <X|H|I>   <X|H|J>   <A|H|B>   <A|H|C>   <A|H|D>   <A|H|E>   <A|H|F>   <A|H|G>   <A|H|H>   <A|H|I>   <A|H|J>   <B|H|C>   <B|H|D>   <B|H|E>   <B|H|F>   <B|H|G>   <B|H|H>   <B|H|I>   <B|H|J>   <C|H|D>   <C|H|E>   <C|H|F>   <C|H|G>   <C|H|H>   <C|H|I>   <C|H|J>   <D|H|E>   <D|H|F>   <D|H|G>   <D|H|H>   <D|H|I>   <D|H|J>   <E|H|F>   <E|H|G>   <E|H|H>   <E|H|I>   <E|H|J>   <F|H|G>   <F|H|H>   <F|H|I>   <F|H|J>   <G|H|H>   <G|H|I>   <G|H|J>   <H|H|I>   <H|H|J>   <I|H|J> 
29.635645 -2.923566558281692e-5 8.05125796844295e-10 1.0086617075639356e-15 -7.312874585798064e-21 3.0441377584396247e-24 5.0757905601810534e-27 -4.206677148366902e-30 -2.9916559587614e-34 -2.040320049957571e-36 3.931703445676732e-39 1.948092585614097e-6 4.0597610585921e-12 -1.0924276021384244e-16 -1.5587674959239526e-20 -5.919641215917786e-23 4.890832373908644e-26 3.786660000912513e-30 2.7331117173304173e-32 -5.458631902726013e-35 -4.0179394317176376e-8 -2.9709004709128877e-13 -2.304556141419923e-15 -3.214131608454662e-18 2.2913111284257382e-21 2.0148395396824064e-25 1.5645998285456182e-27 -3.2545660488744114e-30 6.109340340381247e-7 1.2346421344536525e-9 1.4790387132890247e-12 -9.998354660462533e-16 -1.2114580174719317e-19 -1.034199980278872e-21 2.2485397147963264e-24 4.270747532642343e-5 2.9633666547821535e-8 -1.922575370641175e-11 -4.452179294102114e-15 -4.2023745462041626e-17 9.542076496921275e-20 -1.4615508103366701e-5 -5.364242639022463e-9 -7.499939032151755e-12 -7.688508537481468e-14 1.820689874885622e-16 1.992032253352525e-5 5.089691479343572e-9 5.409180452667476e-11 -1.3629365124537976e-13 -2.397903739835916e-8 8.333157987925673e-9 -3.444125159656435e-11 -3.590307653470699e-5 6.499026799740381e-8 3.5255339912043235e-6
29.63567 -2.9233605979042867e-5 8.050123768852251e-10 1.0084486138162977e-15 -7.31081342836634e-21 3.043065325407814e-24 5.073638549358068e-27 -4.204589743543035e-30 -2.9825757704995805e-34 -2.03122067347885e-36 3.910521092852442e-39 1.9479554624880073e-6 4.059189638971256e-12 -1.09219704759504e-16 -1.5583265672756294e-20 -5.917547152904931e-23 4.888749684704644e-26 3.7742467329914836e-30 2.7203387759666817e-32 -5.428479958266287e-35 -4.017656829707234e-8 -2.9704829512764013e-13 -2.30406831654753e-15 -3.2132216197804306e-18 2.2904971049779334e-21 2.0076183230186924e-25 1.5569686409868604e-27 -3.236280242479478e-30 6.108910784541291e-7 1.234467688112195e-9 1.4787242334754565e-12 -9.995507040616376e-16 -1.2066725364641568e-19 -1.0289990235240015e-21 2.235861280374161e-24 4.270445360554026e-5 2.962945937817153e-8 -1.9221631139869463e-11 -4.433266794363853e-15 -4.181164487402784e-17 9.489211092558371e-20 -1.4614459408239503e-5 -5.363459089794537e-9 -7.46822421708241e-12 -7.65128466867088e-14 1.811074358610293e-16 1.9918874954819983e-5 5.071855669494675e-9 5.385784772454014e-11 -1.3563727140316983e-13 -2.3976683276156863e-8 8.303700156227925e-9 -3.430365726588579e-11 -3.590054191645481e-5 6.49814703385894e-8 3.5253117832135857e-6
29.635695 -2.9231546379686322e-5 8.048989651565929e-10 1.0082355505355742e-15 -7.308752702049817e-21 3.041993186558711e-24 5.071487295059397e-27 -4.2025032306260085e-30 -2.9736520054481317e-34 -2.022286562062644e-36 3.889726939052688e-39 1.947818339639599e-6 4.058618260712205e-12 -1.0919665268149125e-16 -1.557885723174378e-20 -5.915453679051982e-23 4.886667741181944e-26 3.762054792858069e-30 2.707800277033777e-32 -5.39887986066498e-35 -4.017374228238923e-8 -2.970065493072824e-13 -2.303580557965129e-15 -3.212311823549084e-18 2.2896833174968713e-21 2.0005295050425771e-25 1.5494781178889317e-27 -3.2183264204462996e-30 6.108481240163847e-7 1.2342932532740604e-9 1.478409798049923e-12 -9.992660065098674e-16 -1.2019765852865716e-19 -1.023893560975699e-21 2.223409057976389e-24 4.27014318760159e-5 2.9625252505517303e-8 -1.9217509342606334e-11 -4.414711562250427e-15 -4.160337800720787e-17 9.437259166992595e-20 -1.46134107180968e-5 -5.362676035117995e-9 -7.437107250769827e-12 -7.614709781951611e-14 1.8016152193110662e-16 1.9917427865248374e-5 5.0543508487218565e-9 5.362760655313672e-11 -1.349901290420969e-13 -2.397424079220004e-8 8.274384224759521e-9 -3.416673173938938e-11 -3.5898004408214944e-5 6.497266649888098e-8 3.5250895720180933e-6
29.63572 -2.9229486784746695e-5 8.04785561658314e-10 1.0080225177194024e-15 -7.306692437435023e-21 3.04092137823146e-24 5.069336829754092e-27 -4.2004176260188926e-30 -2.9648647177803915e-34 -2.013498754106377e-36 3.8692814614669856e-39 1.9476812170688324e-6 4.058046923814512e-12 -1.0917360368869065e-16 -1.5574449981522298e-20 -5.913360825248747e-23 4.884586557500062e-26 3.750055879662459e-30 2.695469778201422e-32 -5.369777695028587e-35 -4.017091627312694e-8 -2.969647991313101e-13 -2.3030928781370233e-15 -3.2114022309287716e-18 2.2888697698650688e-21 1.9935561210194874e-25 1.542112794959508e-27 -3.200674074098632e-30 6.108051671536306e-7 1.2341188341807665e-9 1.4780954108176222e-12 -9.989813734454526e-16 -1.197358675506306e-19 -1.0188735111230397e-21 2.2111642190923007e-24 4.269841019470181e-5 2.9621045980906182e-8 -1.9213388230661745e-11 -4.396467710149035e-15 -4.139856808119818e-17 9.386157656571165e-20 -1.4612362032938076e-5 -5.361893191038663e-9 -7.406511292514464e-12 -7.578729428686693e-14 1.7923059499430422e-16 1.9915980951155647e-5 5.0371344226730095e-9 5.3400922615771e-11 -1.3435253594933436e-13 -2.3971786698713292e-8 8.245374543300269e-9 -3.4031247524454416e-11 -3.58954658723583e-5 6.496386080885285e-8 3.5248673577252986e-6
29.635745 -2.922742719422429e-5 8.04672166390355e-10 1.00780951536551e-15 -7.30463264941147e-21 3.0398499181128278e-24 5.067187169155676e-27 -4.1983329370194045e-30 -2.9561978899787908e-34 -2.0048419202176374e-36 3.849152438549496e-39 1.9475440947757243e-6 4.057475628278014e-12 -1.0915055763889738e-16 -1.5570044090486825e-20 -5.91126860649194e-23 4.8825061395740667e-26 3.738227267240967e-30 2.683325876197268e-32 -5.341129367756394e-35 -4.01680902692854e-8 -2.9692303947329756e-13 -2.3026052831439963e-15 -3.210492847353287e-18 2.2880564633193752e-21 1.9866845483719613e-25 1.5348601325674148e-27 -3.1832981314902145e-30 6.107622061213326e-7 1.233944432903361e-9 1.4777810736340025e-12 -9.986968043571904e-16 -1.1928095822884468e-19 -1.0139306759088003e-21 2.1991111609834924e-24 4.269538858937022e-5 2.961683982926296e-8 -1.9209267734687526e-11 -4.378498393401869e-15 -4.119690711008423e-17 9.335853360294832e-20 -1.4611313352763116e-5 -5.361110347894419e-9 -7.376374649514619e-12 -7.543298532782887e-14 1.783140686444529e-16 1.991453398088785e-5 5.02017220284109e-9 5.317765385424628e-11 -1.337246722491099e-13 -2.396937158934628e-8 8.216794614794042e-9 -3.3897784858164343e-11 -3.5892927689465e-5 6.495505647701103e-8 3.524645140702125e-6
29.63577 -2.922536760811901e-5 8.045587793526592e-10 1.007596543471573e-15 -7.302573228918743e-21 3.038778676696859e-24 5.065038196826666e-27 -4.196249095255883e-30 -2.9476390414587876e-34 -1.9963040145746672e-36 3.8293142619619894e-39 1.947406972760278e-6 4.056904374102509e-12 -1.0912751556629231e-16 -1.556563833004652e-20 -5.909176912355517e-23 4.880426421841653e-26 3.726551260830235e-30 2.671351730063208e-32 -5.312899695266637e-35 -4.016526427086437e-8 -2.968813076768655e-13 -2.3021177286326848e-15 -3.209583632976144e-18 2.2872433735766202e-21 1.9799041877204792e-25 1.527710243624954e-27 -3.166178463776968e-30 6.107192536238127e-7 1.233770034354527e-9 1.4774667729495616e-12 -9.984122903407459e-16 -1.1883221328792356e-19 -1.0090585693395674e-21 2.1872372244065073e-24 4.269236685777565e-5 2.9612633869000364e-8 -1.9205147692044724e-11 -4.3607749857450286e-15 -4.099814987170366e-17 9.286302151681984e-20 -1.4610264677571319e-5 -5.360327360396827e-9 -7.346649447459264e-12 -7.50838064578657e-14 1.7741141880189753e-16 1.991308679385438e-5 5.003437744983178e-9 5.295767476898321e-11 -1.3310660386191643e-13 -2.3966935174443578e-8 8.188732082383682e-9 -3.376675302101161e-11 -3.589039090303214e-5 6.494625592973667e-8 3.5244229209719773e-6
29.635795 -2.922330802643069e-5 8.044454005451666e-10 1.0073836020352688e-15 -7.300514105454824e-21 3.037707570298394e-24 5.062889837496721e-27 -4.1941660432107085e-30 -2.9390631432300214e-34 -1.9877698578997785e-36 3.8095363803727285e-39 1.9472698510224993e-6 4.05633316128778e-12 -1.091044781393546e-16 -1.5561231906189377e-20 -5.907085671457596e-23 4.878347339916055e-26 3.714850358126706e-30 2.659387534105258e-32 -5.284778781796914e-35 -4.0162438277863414e-8 -2.9683962789220764e-13 -2.3016301859280517e-15 -3.2086745620368885e-18 2.2864304691246775e-21 1.9731085759712427e-25 1.5205703919086287e-27 -3.1491437974225824e-30 6.106763178799318e-7 1.2335956287772303e-9 1.4771525000037496e-12 -9.981278122650864e-16 -1.1838241900074128e-19 -1.0041975098080382e-21 2.1754411496268923e-24 4.268934486907877e-5 2.960842798268644e-8 -1.920102728642227e-11 -4.3430091937792785e-15 -4.080012056656401e-17 9.2371975067447e-20 -1.4609216007359225e-5 -5.359542352812547e-9 -7.316852688853203e-12 -7.473681193882805e-14 1.7652078976302802e-16 1.9911637318010665e-5 4.986663261751182e-9 5.2740513819147476e-11 -1.3250274826023057e-13 -2.3964809116419085e-8 8.16252140657107e-9 -3.364441671217474e-11 -3.5887868008129814e-5 6.493748820952139e-8 3.52420069874522e-6
29.63582 -2.922124844916006e-5 8.043320299678672e-10 1.0071706910543901e-15 -7.298455664009931e-21 3.0366370560664967e-24 5.060742501396349e-27 -4.1920840357559225e-30 -2.930628143497743e-34 -1.9793836076343248e-36 3.790103781436937e-39 1.947132729562389e-6 4.055761989833542e-12 -1.090814417030019e-16 -1.555682915855676e-20 -5.904995273258859e-23 4.8762691490235063e-26 3.70334878137224e-30 2.6476329541714106e-32 -5.257147810122526e-35 -4.015961229028487e-8 -2.9679786815924505e-13 -2.301142811715206e-15 -3.2077657751708314e-18 2.2856178532367243e-21 1.9664321900621328e-25 1.5135561474043144e-27 -3.1324031320772744e-30 6.106333539908471e-7 1.2334212694846493e-9 1.476838302653422e-12 -9.978434165425706e-16 -1.1794068671811528e-19 -9.994215614536562e-22 2.1638446563681443e-24 4.268632333804338e-5 2.9604222811974865e-8 -1.91969078895143e-11 -4.3255651210650544e-15 -4.0605497434618455e-17 9.188893831861435e-20 -1.4608167342132394e-5 -5.358757835447615e-9 -7.287594292414837e-12 -7.439554729510639e-14 1.756437065364851e-16 1.9910188325960865e-5 4.970186744438327e-9 5.2526572901020464e-11 -1.319066224514433e-13 -2.3962789173436736e-8 8.136365568107016e-9 -3.3522344969183904e-11 -3.588534207880332e-5 6.492871397473094e-8 3.5239784736102764e-6
29.635849999999998 -2.9218776962266172e-5 8.041959961388684e-10 1.0069152380752345e-15 -7.295986747675085e-21 3.035353592331907e-24 5.058167382045895e-27 -4.189587197432596e-30 -2.920688794630604e-34 -1.969511492152763e-36 3.7672306974164335e-39 1.9469681841767e-6 4.055076638683595e-12 -1.0905379631237323e-16 -1.555155424402661e-20 -5.902488224386593e-23 4.8737766783802903e-26 3.6898052480429364e-30 2.6337986114654997e-32 -5.224623215272149e-35 -4.0156221112348816e-8 -2.967475435199134e-13 -2.3005583125716246e-15 -3.2066757202901466e-18 2.284643160987725e-21 1.9585750456368023e-25 1.5053014708415934e-27 -3.1126936454379116e-30 6.10581723606021e-7 1.233212142831084e-9 1.4764614045612029e-12 -9.975022728699404e-16 -1.1742105532741448e-19 -9.938004121828028e-22 2.150186077895532e-24 4.268269868702476e-5 2.9599178074076178e-8 -1.9191966249194203e-11 -4.3050490849442506e-15 -4.0376347176617775e-17 9.131959810244107e-20 -1.4606908950440845e-5 -5.357817070834601e-9 -7.2531815960614455e-12 -7.399341276270108e-14 1.746085694491154e-16 1.990845018410442e-5 4.950800588234751e-9 5.227396859834747e-11 -1.312010749940302e-13 -2.3960893841925366e-8 8.10502097449585e-9 -3.337607713074842e-11 -3.588230652262286e-5 6.49181752819732e-8 3.5237117996359718e-6
29.63588 -2.9216305481731422e-5 8.040599741610465e-10 1.0066598289442003e-15 -7.293516721469647e-21 3.0340684976884003e-24 5.055591506358109e-27 -4.187090575846268e-30 -2.9109228685031125e-34 -1.959823887550748e-36 3.744793828862203e-39 1.946803639190946e-6 4.054391347092621e-12 -1.0902617220486672e-16 -1.5546261047355558e-20 -5.899980272480618e-23 4.871284267270167e-26 3.676507125490813e-30 2.62022631714561e-32 -5.192720140185281e-35 -4.015282994220972e-8 -2.966978208239144e-13 -2.299973204710151e-15 -3.2055853102395446e-18 2.2836684411588457e-21 1.950864737821922e-25 1.4972042896305204e-27 -3.0933592626896527e-30 6.105302967069726e-7 1.2330027931241725e-9 1.4760843552809617e-12 -9.971610956406223e-16 -1.1691135603422142e-19 -9.882864561398756e-22 2.13678431121355e-24 4.267907081046785e-5 2.959413087988886e-8 -1.9187023929563504e-11 -4.284929518326436e-15 -4.015151810271943e-17 9.076070798635118e-20 -1.4605650565921809e-5 -5.3568767037177666e-9 -7.219432573410229e-12 -7.359865089875105e-14 1.7359158146969358e-16 1.9906712397985294e-5 4.931781971509806e-9 5.2025677783635853e-11 -1.3050666508078406e-13 -2.3958916562411202e-8 8.07394233997235e-9 -3.3231060954708536e-11 -3.587926889340904e-5 6.49076325490976e-8 3.523445121546421e-6
29.635905 -2.9214245919477126e-5 8.039466315658003e-10 1.0064470214939331e-15 -7.291456362010854e-21 3.0329949672825814e-24 5.053443134063666e-27 -4.185009512707259e-30 -2.9029012061501015e-34 -1.951876791931357e-36 3.7263981854148726e-39 1.946666518675002e-6 4.0538203162629985e-12 -1.0900317935563067e-16 -1.5541823051246898e-20 -5.897888453267921e-23 4.8692066276449175e-26 3.665590418457156e-30 2.609095302555778e-32 -5.166566041021755e-35 -4.015000397305014e-8 -2.9665724183470746e-13 -2.2994846789758617e-15 -3.204675941413566e-18 2.2828559086306335e-21 1.9445382742652313e-25 1.4905647078666839e-27 -3.0775094480438107e-30 6.104877314787286e-7 1.232828004347128e-9 1.4757698882343114e-12 -9.96876671451465e-16 -1.1649329142577559e-19 -9.83765399550002e-22 2.1257972503229217e-24 4.2676042965658174e-5 2.9589921079108017e-8 -1.9182903626960396e-11 -4.2684301748330926e-15 -3.9967163196693194e-17 9.030243865184029e-20 -1.4604601917632557e-5 -5.356093185104981e-9 -7.191755573491518e-12 -7.327488271234725e-14 1.7275741020681807e-16 1.9905264312369727e-5 4.916181207056134e-9 5.182193636901347e-11 -1.299367090717936e-13 -2.3956718870903994e-8 8.048375068226644e-9 -3.311176015498611e-11 -3.58767376749793e-5 6.489884785761728e-8 3.5232228866961893e-6
29.63593 -2.9212186361644135e-5 8.038332972007527e-10 1.0062342444897226e-15 -7.289396908053882e-21 3.031922294773835e-24 5.0512960231435366e-27 -4.182929627039915e-30 -2.894975453912502e-34 -1.944034132303794e-36 3.7082554131105295e-39 1.946529398436328e-6 4.053249326790492e-12 -1.0898018537479769e-16 -1.5537391252506907e-20 -5.895797702854174e-23 4.8671300028213937e-26 3.6548092012498195e-30 2.59811311320067e-32 -5.140774913185633e-35 -4.014717800933991e-8 -2.9661650641357805e-13 -2.298996412642808e-15 -3.2037669382711028e-18 2.28204370723878e-21 1.9382927728797768e-25 1.4840150377428687e-27 -3.0618809983122732e-30 6.104451121156782e-7 1.232653292754361e-9 1.4754555245429521e-12 -9.965923419096302e-16 -1.1608069821952613e-19 -9.793060363805856e-22 2.1149641012073572e-24 4.2673015992252406e-5 2.9585712365823612e-8 -1.9178784351090427e-11 -4.2521491305829844e-15 -3.9785329217177823e-17 8.985058823892976e-20 -1.460355327432985e-5 -5.355309664446989e-9 -7.164443969429268e-12 -7.295552947315819e-14 1.7193490033170126e-16 1.990381616639544e-5 4.900782910809512e-9 5.162096408904035e-11 -1.293747317778013e-13 -2.3954354942826693e-8 8.023181006217015e-9 -3.2994209352838544e-11 -3.587420704293494e-5 6.489006506968179e-8 3.5230006491006564e-6
29.635955 -2.9210126808231223e-5 8.037199710657823e-10 1.006021497929079e-15 -7.287340370064008e-21 3.0308528661988468e-24 5.049152314327339e-27 -4.180852148616807e-30 -2.887113050081299e-34 -1.9362654253629713e-36 3.690303602808581e-39 1.9463922784749346e-6 4.052678378675031e-12 -1.089571711688952e-16 -1.553298831086692e-20 -5.893710054284018e-23 4.865055558748854e-26 3.64411706134299e-30 2.587237303177479e-32 -5.115263020613687e-35 -4.0144352051073564e-8 -2.9657492483820337e-13 -2.298509224269221e-15 -3.202859035245985e-18 2.2812322565112726e-21 1.9321003030693e-25 1.4775305418112466e-27 -3.0464272044770303e-30 6.104022038235551e-7 1.2324789369999635e-9 1.4751415142280528e-12 -9.963082481258652e-16 -1.1567167871361614e-19 -9.74892352621145e-22 2.1042567984451675e-24 4.26699936280237e-5 2.958150809378082e-8 -1.9174667880833702e-11 -4.236010374128889e-15 -3.960542648843479e-17 8.940427388136289e-20 -1.4602504636016288e-5 -5.3545257595226554e-9 -7.137370143967722e-12 -7.263977265611942e-14 1.7112337225872427e-16 1.990236753750414e-5 4.8855160599086546e-9 5.142258927295002e-11 -1.288216854288015e-13 -2.39522098280698e-8 7.998684314020685e-9 -3.287993738069193e-11 -3.5871679257085545e-5 6.488128943417838e-8 3.522778408808531e-6
29.63598 -2.920806725922175e-5 8.036066531597837e-10 1.005808781806206e-15 -7.285285324154552e-21 3.029784991196648e-24 5.0470104902492435e-27 -4.1787762012831944e-30 -2.8792909688773332e-34 -1.9285492770521607e-36 3.67249914036237e-39 1.9462551587926035e-6 4.052107471926653e-12 -1.0893415025385039e-16 -1.5528598179892012e-20 -5.891624067161766e-23 4.862982462457878e-26 3.633481420969013e-30 2.5764381392817707e-32 -5.08997130581934e-35 -4.014152609813102e-8 -2.965329851877153e-13 -2.2980225343986712e-15 -3.2019517122104754e-18 2.2804212545857162e-21 1.9259413783952175e-25 1.4710939089464196e-27 -3.0311150283281344e-30 6.10359172694544e-7 1.2323047398967788e-9 1.4748276802963512e-12 -9.960242862744383e-16 -1.1526491522802858e-19 -9.705131389726319e-22 2.0936553624228966e-24 4.2666973228885205e-5 2.9577305889720313e-8 -1.9170552750161976e-11 -4.2199613167432325e-15 -3.942704123251808e-17 8.896285649106383e-20 -1.4601456002679889e-5 -5.3537412225522e-9 -7.110446059945263e-12 -7.232703281142881e-14 1.7032228753894839e-16 1.9900918151678485e-5 4.870331873764854e-9 5.122667946714603e-11 -1.2827815551394946e-13 -2.395029597642469e-8 7.975101964614391e-9 -3.276996127284176e-11 -3.586915601534595e-5 6.487252489639072e-8 3.522556165613159e-6
29.636005 -2.920600771461485e-5 8.034933434826498e-10 1.0055960961186185e-15 -7.28323024299159e-21 3.028716857041408e-24 5.044868924177057e-27 -4.1767008552461956e-30 -2.8715860656928822e-34 -1.920955825505762e-36 3.654980321586462e-39 1.9461180393894134e-6 4.051536606545581e-12 -1.0891113713247452e-16 -1.5524203646272926e-20 -5.889538196807353e-23 4.8609098362318564e-26 3.623011575974763e-30 2.565812822168964e-32 -5.06508467080329e-35 -4.013870015050619e-8 -2.964912113410198e-13 -2.297535721252023e-15 -3.201044411213622e-18 2.27961038875215e-21 1.9198816487346785e-25 1.464761418315113e-27 -3.0160457358721094e-30 6.103161970570747e-7 1.2321304897927988e-9 1.4745138328275111e-12 -9.957403542981943e-16 -1.1486486158140346e-19 -9.662044590415783e-22 2.0832186060249096e-24 4.266395195596129e-5 2.9573103206295605e-8 -1.916643788187625e-11 -4.204180137805764e-15 -3.925147630428552e-17 8.852803411672378e-20 -1.4600407374319017e-5 -5.35295703103743e-9 -7.08397050139477e-12 -7.201902801641434e-14 1.695323070237308e-16 1.9899469089375437e-5 4.85539618565126e-9 5.103341358348313e-11 -1.2774087756507238e-13 -2.3948281963942096e-8 7.951544234226983e-9 -3.2660102245223645e-11 -3.586663090792564e-5 6.48637565688222e-8 3.5223339193472344e-6
29.63603 -2.920394817447217e-5 8.033800420382261e-10 1.0053834408768167e-15 -7.28117520568816e-21 3.0276485574210937e-24 5.0427277000410036e-27 -4.174626157792098e-30 -2.863986559954239e-34 -1.9134738684850173e-36 3.637723799402605e-39 1.9459809202590294e-6 4.050965782494773e-12 -1.088881310557018e-16 -1.5519805598476377e-20 -5.887452522885783e-23 4.858837724372335e-26 3.6126907987308865e-30 2.555345721150385e-32 -5.040571248989229e-35 -4.0135874208637115e-8 -2.9644957631094917e-13 -2.2970488168753373e-15 -3.2001371610137473e-18 2.2787996744885067e-21 1.9139110800358804e-25 1.45852392349769e-27 -3.0012012845215516e-30 6.102732677399937e-7 1.231956197584538e-9 1.474199981605632e-12 -9.954564569273977e-16 -1.1447083785764252e-19 -9.61960346823449e-22 2.0729353874150257e-24 4.2660929955253905e-5 2.9568900174634172e-8 -1.916232330344581e-11 -4.188639665377363e-15 -3.9078508614378813e-17 8.809943330563597e-20 -1.459935875096546e-5 -5.352173064374406e-9 -7.05789794878974e-12 -7.171543570830856e-14 1.687530448459939e-16 1.9898020217259387e-5 4.840683759604194e-9 5.084269770931684e-11 -1.272100356351224e-13 -2.3946204448291758e-8 7.928108534699649e-9 -3.255081774814186e-11 -3.586410471679784e-5 6.485498626359984e-8 3.522111670922106e-6
29.63633666666667 -2.917868485098918e-5 8.019908812164794e-10 1.0027773475619954e-15 -7.256002004940855e-21 3.014568199573582e-24 5.016523491623243e-27 -4.14924848612645e-30 -2.7770940713655904e-34 -1.828569495721937e-36 3.442651914106587e-39 1.944298947185279e-6 4.043967033525131e-12 -1.0860619534303163e-16 -1.546592728037331e-20 -5.861916224760041e-23 4.833479826838933e-26 3.495026094377747e-30 2.4367415846839645e-32 -4.7637010088629694e-35 -4.010120983201724e-8 -2.9593928010313275e-13 -2.291081595324287e-15 -3.189023919312128e-18 2.26887373868439e-21 1.8460116332895824e-25 1.3879245145664413e-27 -2.8336333709810683e-30 6.097467378257842e-7 1.2298191775056285e-9 1.4703537057501636e-12 -9.919789349614164e-16 -1.0999832862404113e-19 -9.139554627470781e-22 1.9568858662461612e-24 4.2623859752097825e-5 2.951736748810766e-8 -1.9111898301242493e-11 -4.012408611280319e-15 -3.7122417172144855e-17 8.32623301184453e-20 -1.4586496048157127e-5 -5.342557540139136e-9 -6.762177667918473e-12 -6.82811030024994e-14 1.5995627282591527e-16 1.9880243864704935e-5 4.673561924574315e-9 4.868431107420068e-11 -1.212172478254913e-13 -2.3921948007328335e-8 7.664290727532146e-9 -3.1321480425660315e-11 -3.583313982359205e-5 6.474750089467574e-8 3.51938533460918e-6
29.636643333333332 -2.9153422209492483e-5 8.006029597498744e-10 1.0001758331294171e-15 -7.23089536392801e-21 3.0015340666906692e-24 4.9904342156643524e-27 -4.124004386376635e-30 -2.700390314126221e-34 -1.7546325121436484e-36 3.2738572723998723e-39 1.9426170139755677e-6 4.0369744962093856e-12 -1.0832474889910218e-16 -1.5412196454594893e-20 -5.836469922412419e-23 4.8082335371664414e-26 3.3917464542577485e-30 2.3337399968868807e-32 -4.524444732753025e-35 -4.0066546403792145e-8 -2.9542927791727924e-13 -2.285125073504025e-15 -3.177940189325797e-18 2.2589829082089175e-21 1.7867061926303143e-25 1.326732357713633e-27 -2.688923258161921e-30 6.092201681700288e-7 1.2276841406329639e-9 1.4665143220159006e-12 -9.885107084655226e-16 -1.0610665950150978e-19 -8.72387700146492e-22 1.8566490975923274e-24 4.2586791627437175e-5 2.9465882515464927e-8 -1.9061564252154902e-11 -3.859360293868563e-15 -3.542820378342837e-17 7.907949379987232e-20 -1.4573634103493232e-5 -5.33295012701429e-9 -6.505279609384524e-12 -6.530148731274346e-14 1.5233107685016472e-16 1.9862467591508804e-5 4.527955034709082e-9 4.6804625619256374e-11 -1.159992667577401e-13 -2.3897978374467892e-8 7.431198066990692e-9 -3.023660938686147e-11 -3.5802178406990245e-5 6.464010429365364e-8 3.5166588366224306e-6
29.63695 -2.9128160249217063e-5 7.992162775206068e-10 9.975788933125916e-16 -7.20585513765317e-21 2.9885460039984405e-24 4.964459435725064e-27 -4.098893258462609e-30 -2.6314652465604383e-34 -1.6890734251588886e-36 3.125162880588207e-39 1.9409351205752313e-6 4.0299881697991585e-12 -1.080437915043885e-16 -1.5358612560100203e-20 -5.811113347297392e-23 4.783098455194909e-26 3.2994366461111714e-30 2.2426567789214558e-32 -4.313980347693131e-35 -4.003188392801277e-8 -2.949195781419082e-13 -2.2791792309750575e-15 -3.1668859077919115e-18 2.2491270921613094e-21 1.7339498354362517e-25 1.272729376587271e-27 -2.561731591001872e-30 6.086935615586836e-7 1.2255510833289375e-9 1.462681820596572e-12 -9.850517662823523e-16 -1.0265749288748684e-19 -8.357443620591088e-22 1.768555667418068e-24 4.25497255367702e-5 2.9414445210208068e-8 -1.9011321439938527e-11 -3.723974804976833e-15 -3.393470442280582e-17 7.540071652927712e-20 -1.4560772915810904e-5 -5.3233517647849654e-9 -6.277971441761238e-12 -6.267160647570158e-14 1.4561358797775924e-16 1.9844692369911395e-5 4.3987565081116105e-9 4.514112634787163e-11 -1.113891848820597e-13 -2.3874587645754385e-8 7.223718399736356e-9 -2.927212258821657e-11 -3.577121527644587e-5 6.453278454679234e-8 3.51393217671079e-6
29.637667999999998 -2.9069016972082674e-5 7.959744790058813e-10 9.915165363164657e-16 -7.147487311150098e-21 2.958316329516795e-24 4.904089964426568e-27 -4.040617126791444e-30 -2.4921172595872013e-34 -1.559280090272987e-36 2.8339084261958298e-39 1.9369974516514967e-6 4.013655343172367e-12 -1.0738789639437507e-16 -1.5233727931864833e-20 -5.752095342867721e-23 4.724682181361082e-26 3.114316954976172e-30 2.0631062315384325e-32 -3.9027377271289216e-35 -3.995073227108067e-8 -2.9372744579518386e-13 -2.2652998611883195e-15 -3.1411193014010438e-18 2.2261879802506843e-21 1.628920501482085e-25 1.1666261157629621e-27 -2.3135913179121118e-30 6.074604863580626e-7 1.2205646696614545e-9 1.453735633307753e-12 -9.769895048145408e-16 -9.58305701912576e-20 -7.638923995044845e-22 1.59678689376265e-24 4.2462950242738365e-5 2.9294201013844203e-8 -1.8894042132323193e-11 -3.4568392949026346e-15 -3.100724662321378e-17 6.822349354729159e-20 -1.4530663915543322e-5 -5.300909761314319e-9 -5.8293189386695266e-12 -5.750962814395504e-14 1.3248572761636824e-16 1.980307388339552e-5 4.142631925392874e-9 4.1866637396488674e-11 -1.0235709680682435e-13 -2.382269978269445e-8 6.816075583429729e-9 -2.7381063087889074e-11 -3.56987494947647e-5 6.428189917884334e-8 3.507547602762845e-6
