C1 C11 C12
2.0746925300e+01 1.6712054000e-01 1.6792789000e-01
2.0754106200e+01 1.6711977000e-01 1.6792642000e-01
2.0761287200e+01 1.6711901000e-01 1.6792495000e-01
2.0768468100e+01 1.6711824000e-01 1.6792348000e-01
2.0775649100e+01 1.6711747000e-01 1.6792201000e-01
2.0782830100e+01 1.6711670000e-01 1.6792055000e-01
2.0790011000e+01 1.6711594000e-01 1.6791909000e-01
2.0797192000e+01 1.6711517000e-01 1.6791763000e-01
2.0804372900e+01 1.6711441000e-01 1.6791617000e-01
2.0811553900e+01 1.6711364000e-01 1.6791472000e-01
2.0818734900e+01 1.6711288000e-01 1.6791327000e-01
2.0825915800e+01 1.6711212000e-01 1.6791183000e-01
2.0833096800e+01 1.6711135000e-01 1.6791038000e-01
2.0840277700e+01 1.6711059000e-01 1.6790894000e-01
2.0847458700e+01 1.6710983000e-01 1.6790751000e-01
2.0854639700e+01 1.6710907000e-01 1.6790607000e-01
2.0861820600e+01 1.6710831000e-01 1.6790464000e-01
2.0869001600e+01 1.6710755000e-01 1.6790321000e-01
2.0876182500e+01 1.6710679000e-01 1.6790179000e-01
2.0883363500e+01 1.6710603000e-01 1.6790037000e-01
2.0890544500e+01 1.6710528000e-01 1.6789895000e-01
2.0897725400e+01 1.6710452000e-01 1.6789753000e-01
2.0904906400e+01 1.6710376000e-01 1.6789612000e-01
2.0912087300e+01 1.6710301000e-01 1.6789471000e-01
2.0919268300e+01 1.6710225000e-01 1.6789330000e-01
2.0926449200e+01 1.6710150000e-01 1.6789190000e-01
2.0933630200e+01 1.6710074000e-01 1.6789050000e-01
2.0940811200e+01 1.6709999000e-01 1.6788910000e-01
2.0947992100e+01 1.6709923000e-01 1.6788770000e-01
2.0955173100e+01 1.6709848000e-01 1.6788631000e-01
2.0962354000e+01 1.6709773000e-01 1.6788492000e-01
2.0969535000e+01 1.6709698000e-01 1.6788354000e-01
2.0976716000e+01 1.6709623000e-01 1.6788215000e-01
2.0983896900e+01 1.6709548000e-01 1.6788077000e-01
2.0991077900e+01 1.6709473000e-01 1.6787939000e-01
2.0998258800e+01 1.6709398000e-01 1.6787802000e-01
2.1005439800e+01 1.6709323000e-01 1.6787665000e-01
2.1012620800e+01 1.6709248000e-01 1.6787528000e-01
2.1019801700e+01 1.6709173000e-01 1.6787392000e-01
2.1026982700e+01 1.6709098000e-01 1.6787255000e-01
2.1034163600e+01 1.6709024000e-01 1.6787119000e-01
2.1041344600e+01 1.6708949000e-01 1.6786984000e-01
2.1048525600e+01 1.6708875000e-01 1.6786848000e-01
2.1055706500e+01 1.6708800000e-01 1.6786713000e-01
2.1062887500e+01 1.6708726000e-01 1.6786579000e-01
2.1070068400e+01 1.6708651000e-01 1.6786444000e-01
2.1077249400e+01 1.6708577000e-01 1.6786310000e-01
2.1084430400e+01 1.6708503000e-01 1.6786176000e-01
2.1091611300e+01 1.6708428000e-01 1.6786042000e-01
2.1098792300e+01 1.6708354000e-01 1.6785909000e-01
2.1105973200e+01 1.6708280000e-01 1.6785776000e-01
2.1113154200e+01 1.6708206000e-01 1.6785644000e-01
2.1120335200e+01 1.6708132000e-01 1.6785511000e-01
2.1127516100e+01 1.6708058000e-01 1.6785379000e-01
2.1134697100e+01 1.6707984000e-01 1.6785247000e-01
2.1141878000e+01 1.6707910000e-01 1.6785116000e-01
2.1149059000e+01 1.6707837000e-01 1.6784984000e-01
2.1156239900e+01 1.6707763000e-01 1.6784854000e-01
2.1163420900e+01 1.6707689000e-01 1.6784723000e-01
2.1170601900e+01 1.6707616000e-01 1.6784593000e-01
2.1177782800e+01 1.6707542000e-01 1.6784463000e-01
2.1184963800e+01 1.6707469000e-01 1.6784333000e-01
2.1192144700e+01 1.6707395000e-01 1.6784203000e-01
2.1199325700e+01 1.6707322000e-01 1.6784074000e-01
2.1206506700e+01 1.6707248000e-01 1.6783945000e-01
2.1213687600e+01 1.6707175000e-01 1.6783817000e-01
2.1220868600e+01 1.6707102000e-01 1.6783689000e-01
2.1228049500e+01 1.6707029000e-01 1.6783561000e-01
2.1235230500e+01 1.6706956000e-01 1.6783433000e-01
2.1242411500e+01 1.6706882000e-01 1.6783305000e-01
2.1249592400e+01 1.6706809000e-01 1.6783178000e-01
2.1256773400e+01 1.6706737000e-01 1.6783052000e-01
2.1263954300e+01 1.6706664000e-01 1.6782925000e-01
2.1271135300e+01 1.6706591000e-01 1.6782799000e-01
2.1278316300e+01 1.6706518000e-01 1.6782673000e-01
2.1285497200e+01 1.6706445000e-01 1.6782547000e-01
2.1292678200e+01 1.6706373000e-01 1.6782422000e-01
2.1299859100e+01 1.6706300000e-01 1.6782297000e-01
2.1307040100e+01 1.6706227000e-01 1.6782172000e-01
2.1314221100e+01 1.6706155000e-01 1.6782048000e-01
2.1321402000e+01 1.6706082000e-01 1.6781923000e-01
2.1328583000e+01 1.6706010000e-01 1.6781799000e-01
2.1335763900e+01 1.6705938000e-01 1.6781676000e-01
2.1342944900e+01 1.6705865000e-01 1.6781552000e-01
2.1350125800e+01 1.6705793000e-01 1.6781429000e-01
2.1357306800e+01 1.6705721000e-01 1.6781307000e-01
2.1364487800e+01 1.6705649000e-01 1.6781184000e-01
2.1371668700e+01 1.6705577000e-01 1.6781062000e-01
2.1378849700e+01 1.6705505000e-01 1.6780940000e-01
2.1386030600e+01 1.6705433000e-01 1.6780819000e-01
2.1393211600e+01 1.6705361000e-01 1.6780697000e-01
2.1400392600e+01 1.6705289000e-01 1.6780576000e-01
2.1407573500e+01 1.6705217000e-01 1.6780456000e-01
2.1414754500e+01 1.6705145000e-01 1.6780335000e-01
2.1421935400e+01 1.6705074000e-01 1.6780215000e-01
2.1429116400e+01 1.6705002000e-01 1.6780095000e-01
2.1436297400e+01 1.6704930000e-01 1.6779975000e-01
2.1443478300e+01 1.6704859000e-01 1.6779856000e-01
2.1450659300e+01 1.6704787000e-01 1.6779737000e-01
2.1457840200e+01 1.6704716000e-01 1.6779618000e-01
2.1465021200e+01 1.6704644000e-01 1.6779500000e-01
2.1472202200e+01 1.6704573000e-01 1.6779382000e-01
2.1479383100e+01 1.6704502000e-01 1.6779264000e-01
2.1486564100e+01 1.6704431000e-01 1.6779146000e-01
2.1493745000e+01 1.6704359000e-01 1.6779029000e-01
2.1500926000e+01 1.6704288000e-01 1.6778912000e-01
2.1508107000e+01 1.6704217000e-01 1.6778795000e-01
2.1515287900e+01 1.6704146000e-01 1.6778679000e-01
2.1522468900e+01 1.6704075000e-01 1.6778563000e-01
2.1529649800e+01 1.6704004000e-01 1.6778447000e-01
2.1536830800e+01 1.6703934000e-01 1.6778331000e-01
2.1544011800e+01 1.6703863000e-01 1.6778216000e-01
2.1551192700e+01 1.6703792000e-01 1.6778101000e-01
2.1558373700e+01 1.6703722000e-01 1.6777986000e-01
2.1565554600e+01 1.6703651000e-01 1.6777871000e-01
2.1572735600e+01 1.6703580000e-01 1.6777757000e-01
2.1579916500e+01 1.6703510000e-01 1.6777643000e-01
2.1587097500e+01 1.6703439000e-01 1.6777530000e-01
2.1594278500e+01 1.6703369000e-01 1.6777416000e-01
2.1601459400e+01 1.6703299000e-01 1.6777303000e-01
2.1608640400e+01 1.6703228000e-01 1.6777190000e-01
2.1615821300e+01 1.6703158000e-01 1.6777078000e-01
2.1623002300e+01 1.6703088000e-01 1.6776965000e-01
2.1630183300e+01 1.6703018000e-01 1.6776853000e-01
2.1637364200e+01 1.6702948000e-01 1.6776742000e-01
2.1644545200e+01 1.6702878000e-01 1.6776630000e-01
2.1651726100e+01 1.6702808000e-01 1.6776519000e-01
2.1658907100e+01 1.6702738000e-01 1.6776408000e-01
2.1666088100e+01 1.6702668000e-01 1.6776298000e-01
2.1673269000e+01 1.6702598000e-01 1.6776187000e-01
2.1680450000e+01 1.6702529000e-01 1.6776077000e-01
2.1687630900e+01 1.6702459000e-01 1.6775968000e-01
2.1694811900e+01 1.6702389000e-01 1.6775858000e-01
2.1701992900e+01 1.6702320000e-01 1.6775749000e-01
2.1709173800e+01 1.6702250000e-01 1.6775640000e-01
2.1716354800e+01 1.6702181000e-01 1.6775531000e-01
2.1723535700e+01 1.6702111000e-01 1.6775423000e-01
2.1730716700e+01 1.6702042000e-01 1.6775315000e-01
2.1737897700e+01 1.6701973000e-01 1.6775207000e-01
2.1745078600e+01 1.6701904000e-01 1.6775099000e-01
2.1752259600e+01 1.6701834000e-01 1.6774992000e-01
2.1759440500e+01 1.6701765000e-01 1.6774885000e-01
2.1766621500e+01 1.6701696000e-01 1.6774778000e-01
2.1773802400e+01 1.6701627000e-01 1.6774671000e-01
2.1780983400e+01 1.6701558000e-01 1.6774565000e-01
2.1788164400e+01 1.6701489000e-01 1.6774459000e-01
2.1795345300e+01 1.6701421000e-01 1.6774354000e-01
2.1802526300e+01 1.6701352000e-01 1.6774248000e-01
2.1809707200e+01 1.6701283000e-01 1.6774143000e-01
2.1816888200e+01 1.6701214000e-01 1.6774038000e-01
2.1824069200e+01 1.6701146000e-01 1.6773933000e-01
2.1831250100e+01 1.6701077000e-01 1.6773829000e-01
2.1838431100e+01 1.6701009000e-01 1.6773725000e-01
2.1845612000e+01 1.6700940000e-01 1.6773621000e-01
2.1852793000e+01 1.6700872000e-01 1.6773517000e-01
2.1859974000e+01 1.6700804000e-01 1.6773414000e-01
2.1867154900e+01 1.6700735000e-01 1.6773311000e-01
2.1874335900e+01 1.6700667000e-01 1.6773208000e-01
2.1881516800e+01 1.6700599000e-01 1.6773106000e-01
2.1888697800e+01 1.6700531000e-01 1.6773004000e-01
2.1895878800e+01 1.6700463000e-01 1.6772902000e-01
2.1903059700e+01 1.6700395000e-01 1.6772800000e-01
2.1910240700e+01 1.6700327000e-01 1.6772698000e-01
2.1917421600e+01 1.6700259000e-01 1.6772597000e-01
2.1924602600e+01 1.6700191000e-01 1.6772496000e-01
2.1931783600e+01 1.6700123000e-01 1.6772396000e-01
2.1938964500e+01 1.6700056000e-01 1.6772295000e-01
2.1946145500e+01 1.6699988000e-01 1.6772195000e-01
2.1953326400e+01 1.6699921000e-01 1.6772095000e-01
2.1960507400e+01 1.6699853000e-01 1.6771996000e-01
2.1967688300e+01 1.6699786000e-01 1.6771896000e-01
2.1974869300e+01 1.6699718000e-01 1.6771797000e-01
2.1982050300e+01 1.6699651000e-01 1.6771698000e-01
2.1989231200e+01 1.6699583000e-01 1.6771600000e-01
2.1996412200e+01 1.6699516000e-01 1.6771501000e-01
2.2003593100e+01 1.6699449000e-01 1.6771403000e-01
2.2010774100e+01 1.6699382000e-01 1.6771305000e-01
2.2017955100e+01 1.6699315000e-01 1.6771208000e-01
2.2025136000e+01 1.6699248000e-01 1.6771111000e-01
2.2032317000e+01 1.6699181000e-01 1.6771013000e-01
2.2039497900e+01 1.6699114000e-01 1.6770917000e-01
2.2046678900e+01 1.6699047000e-01 1.6770820000e-01
2.2053859900e+01 1.6698980000e-01 1.6770724000e-01
2.2061040800e+01 1.6698914000e-01 1.6770628000e-01
2.2068221800e+01 1.6698847000e-01 1.6770532000e-01
2.2075402700e+01 1.6698780000e-01 1.6770436000e-01
2.2082583700e+01 1.6698714000e-01 1.6770341000e-01
2.2089764700e+01 1.6698647000e-01 1.6770246000e-01
2.2096945600e+01 1.6698581000e-01 1.6770151000e-01
2.2104126600e+01 1.6698515000e-01 1.6770057000e-01
2.2111307500e+01 1.6698448000e-01 1.6769963000e-01
2.2118488500e+01 1.6698382000e-01 1.6769869000e-01
2.2125669500e+01 1.6698316000e-01 1.6769775000e-01
2.2132850400e+01 1.6698250000e-01 1.6769681000e-01
2.2140031400e+01 1.6698184000e-01 1.6769588000e-01
2.2147212300e+01 1.6698118000e-01 1.6769495000e-01
2.2154393300e+01 1.6698052000e-01 1.6769402000e-01
2.2161574300e+01 1.6697986000e-01 1.6769310000e-01
2.2168755200e+01 1.6697920000e-01 1.6769217000e-01
2.2175936200e+01 1.6697854000e-01 1.6769125000e-01
2.2183117100e+01 1.6697789000e-01 1.6769034000e-01
2.2190298100e+01 1.6697723000e-01 1.6768942000e-01
2.2197479000e+01 1.6697657000e-01 1.6768851000e-01
2.2204660000e+01 1.6697592000e-01 1.6768760000e-01
2.2211841000e+01 1.6697526000e-01 1.6768669000e-01
2.2219021900e+01 1.6697461000e-01 1.6768578000e-01
2.2226202900e+01 1.6697396000e-01 1.6768488000e-01
2.2233383800e+01 1.6697330000e-01 1.6768398000e-01
2.2240564800e+01 1.6697265000e-01 1.6768308000e-01
2.2247745800e+01 1.6697200000e-01 1.6768218000e-01
2.2254926700e+01 1.6697135000e-01 1.6768129000e-01
2.2262107700e+01 1.6697070000e-01 1.6768040000e-01
2.2269288600e+01 1.6697005000e-01 1.6767951000e-01
2.2276469600e+01 1.6696940000e-01 1.6767862000e-01
2.2283650600e+01 1.6696875000e-01 1.6767774000e-01
2.2290831500e+01 1.6696810000e-01 1.6767686000e-01
2.2298012500e+01 1.6696745000e-01 1.6767598000e-01
2.2305193400e+01 1.6696681000e-01 1.6767510000e-01
2.2312374400e+01 1.6696616000e-01 1.6767423000e-01
2.2319555400e+01 1.6696551000e-01 1.6767336000e-01
2.2326736300e+01 1.6696487000e-01 1.6767249000e-01
2.2333917300e+01 1.6696423000e-01 1.6767162000e-01
2.2341098200e+01 1.6696358000e-01 1.6767075000e-01
2.2348279200e+01 1.6696294000e-01 1.6766989000e-01
2.2355460200e+01 1.6696230000e-01 1.6766903000e-01
2.2362641100e+01 1.6696165000e-01 1.6766817000e-01
2.2369822100e+01 1.6696101000e-01 1.6766732000e-01
2.2377003000e+01 1.6696037000e-01 1.6766646000e-01
2.2384184000e+01 1.6695973000e-01 1.6766561000e-01
2.2391364900e+01 1.6695909000e-01 1.6766477000e-01
2.2398545900e+01 1.6695845000e-01 1.6766392000e-01
2.2405726900e+01 1.6695781000e-01 1.6766307000e-01
2.2412907800e+01 1.6695718000e-01 1.6766223000e-01
2.2420088800e+01 1.6695654000e-01 1.6766139000e-01
2.2427269700e+01 1.6695590000e-01 1.6766056000e-01
2.2434450700e+01 1.6695527000e-01 1.6765972000e-01
2.2441631700e+01 1.6695463000e-01 1.6765889000e-01
2.2448812600e+01 1.6695400000e-01 1.6765806000e-01
2.2455993600e+01 1.6695336000e-01 1.6765723000e-01
2.2463174500e+01 1.6695273000e-01 1.6765641000e-01
2.2470355500e+01 1.6695210000e-01 1.6765558000e-01
2.2477536500e+01 1.6695147000e-01 1.6765476000e-01
2.2484717400e+01 1.6695084000e-01 1.6765394000e-01
2.2491898400e+01 1.6695020000e-01 1.6765313000e-01
2.2499079300e+01 1.6694957000e-01 1.6765231000e-01
2.2506260300e+01 1.6694895000e-01 1.6765150000e-01
2.2513441300e+01 1.6694832000e-01 1.6765069000e-01
2.2520622200e+01 1.6694769000e-01 1.6764988000e-01
2.2527803200e+01 1.6694706000e-01 1.6764908000e-01
2.2534984100e+01 1.6694643000e-01 1.6764828000e-01
2.2542165100e+01 1.6694581000e-01 1.6764747000e-01
2.2549346100e+01 1.6694518000e-01 1.6764668000e-01
2.2556527000e+01 1.6694456000e-01 1.6764588000e-01
2.2563708000e+01 1.6694393000e-01 1.6764509000e-01
2.2570888900e+01 1.6694331000e-01 1.6764429000e-01
2.2578069900e+01 1.6694269000e-01 1.6764350000e-01
2.2585250800e+01 1.6694206000e-01 1.6764272000e-01
2.2592431800e+01 1.6694144000e-01 1.6764193000e-01
2.2599612800e+01 1.6694082000e-01 1.6764115000e-01
2.2606793700e+01 1.6694020000e-01 1.6764037000e-01
2.2613974700e+01 1.6693958000e-01 1.6763959000e-01
2.2621155600e+01 1.6693896000e-01 1.6763881000e-01
2.2628336600e+01 1.6693834000e-01 1.6763804000e-01
2.2635517600e+01 1.6693772000e-01 1.6763726000e-01
2.2642698500e+01 1.6693711000e-01 1.6763649000e-01
2.2649879500e+01 1.6693649000e-01 1.6763573000e-01
2.2657060400e+01 1.6693587000e-01 1.6763496000e-01
2.2664241400e+01 1.6693526000e-01 1.6763420000e-01
2.2671422400e+01 1.6693464000e-01 1.6763344000e-01
2.2678603300e+01 1.6693403000e-01 1.6763268000e-01
2.2685784300e+01 1.6693342000e-01 1.6763192000e-01
2.2692965200e+01 1.6693280000e-01 1.6763116000e-01
2.2700146200e+01 1.6693219000e-01 1.6763041000e-01
2.2707327200e+01 1.6693158000e-01 1.6762966000e-01
2.2714508100e+01 1.6693097000e-01 1.6762891000e-01
2.2721689100e+01 1.6693036000e-01 1.6762817000e-01
2.2728870000e+01 1.6692975000e-01 1.6762742000e-01
2.2736051000e+01 1.6692914000e-01 1.6762668000e-01
2.2743232000e+01 1.6692853000e-01 1.6762594000e-01
2.2750412900e+01 1.6692792000e-01 1.6762520000e-01
2.2757593900e+01 1.6692732000e-01 1.6762446000e-01
2.2764774800e+01 1.6692671000e-01 1.6762373000e-01
2.2771955800e+01 1.6692611000e-01 1.6762300000e-01
2.2779136800e+01 1.6692550000e-01 1.6762227000e-01
2.2786317700e+01 1.6692490000e-01 1.6762154000e-01
2.2793498700e+01 1.6692429000e-01 1.6762081000e-01
2.2800679600e+01 1.6692369000e-01 1.6762009000e-01
2.2807860600e+01 1.6692309000e-01 1.6761937000e-01
2.2815041500e+01 1.6692249000e-01 1.6761865000e-01
2.2822222500e+01 1.6692189000e-01 1.6761793000e-01
2.2829403500e+01 1.6692129000e-01 1.6761722000e-01
2.2836584400e+01 1.6692069000e-01 1.6761650000e-01
2.2843765400e+01 1.6692009000e-01 1.6761579000e-01
2.2850946300e+01 1.6691949000e-01 1.6761508000e-01
2.2858127300e+01 1.6691889000e-01 1.6761437000e-01
2.2865308300e+01 1.6691829000e-01 1.6761367000e-01
2.2872489200e+01 1.6691770000e-01 1.6761296000e-01
2.2879670200e+01 1.6691710000e-01 1.6761226000e-01
2.2886851100e+01 1.6691651000e-01 1.6761156000e-01
2.2894032100e+01 1.6691591000e-01 1.6761087000e-01
2.2901213100e+01 1.6691532000e-01 1.6761017000e-01
2.2908394000e+01 1.6691473000e-01 1.6760948000e-01
2.2915575000e+01 1.6691413000e-01 1.6760878000e-01
2.2922755900e+01 1.6691354000e-01 1.6760810000e-01
2.2929936900e+01 1.6691295000e-01 1.6760741000e-01
2.2937117900e+01 1.6691236000e-01 1.6760672000e-01
2.2944298800e+01 1.6691177000e-01 1.6760604000e-01
2.2951479800e+01 1.6691118000e-01 1.6760536000e-01
2.2958660700e+01 1.6691059000e-01 1.6760468000e-01
2.2965841700e+01 1.6691001000e-01 1.6760400000e-01
2.2973022700e+01 1.6690942000e-01 1.6760332000e-01
2.2980203600e+01 1.6690883000e-01 1.6760265000e-01
2.2987384600e+01 1.6690825000e-01 1.6760198000e-01
2.2994565500e+01 1.6690766000e-01 1.6760131000e-01
2.3001746500e+01 1.6690708000e-01 1.6760064000e-01
2.3008927400e+01 1.6690650000e-01 1.6759997000e-01
2.3016108400e+01 1.6690591000e-01 1.6759931000e-01
2.3023289400e+01 1.6690533000e-01 1.6759864000e-01
2.3030470300e+01 1.6690475000e-01 1.6759798000e-01
2.3037651300e+01 1.6690417000e-01 1.6759732000e-01
2.3044832200e+01 1.6690359000e-01 1.6759667000e-01
2.3052013200e+01 1.6690301000e-01 1.6759601000e-01
2.3059194200e+01 1.6690243000e-01 1.6759536000e-01
2.3066375100e+01 1.6690185000e-01 1.6759471000e-01
2.3073556100e+01 1.6690127000e-01 1.6759406000e-01
2.3080737000e+01 1.6690070000e-01 1.6759341000e-01
2.3087918000e+01 1.6690012000e-01 1.6759277000e-01
2.3095099000e+01 1.6689955000e-01 1.6759212000e-01
2.3102279900e+01 1.6689897000e-01 1.6759148000e-01
2.3109460900e+01 1.6689840000e-01 1.6759084000e-01
2.3116641800e+01 1.6689782000e-01 1.6759020000e-01
2.3123822800e+01 1.6689725000e-01 1.6758957000e-01
2.3131003800e+01 1.6689668000e-01 1.6758893000e-01
2.3138184700e+01 1.6689611000e-01 1.6758830000e-01
2.3145365700e+01 1.6689554000e-01 1.6758767000e-01
2.3152546600e+01 1.6689497000e-01 1.6758704000e-01
2.3159727600e+01 1.6689440000e-01 1.6758641000e-01
2.3166908600e+01 1.6689383000e-01 1.6758578000e-01
2.3174089500e+01 1.6689326000e-01 1.6758516000e-01
2.3181270500e+01 1.6689269000e-01 1.6758454000e-01
2.3188451400e+01 1.6689213000e-01 1.6758392000e-01
2.3195632400e+01 1.6689156000e-01 1.6758330000e-01
2.3202813300e+01 1.6689100000e-01 1.6758268000e-01
2.3209994300e+01 1.6689043000e-01 1.6758207000e-01
2.3217175300e+01 1.6688987000e-01 1.6758146000e-01
2.3224356200e+01 1.6688931000e-01 1.6758084000e-01
2.3231537200e+01 1.6688874000e-01 1.6758024000e-01
2.3238718100e+01 1.6688818000e-01 1.6757963000e-01
2.3245899100e+01 1.6688762000e-01 1.6757902000e-01
2.3253080100e+01 1.6688706000e-01 1.6757842000e-01
2.3260261000e+01 1.6688650000e-01 1.6757781000e-01
2.3267442000e+01 1.6688594000e-01 1.6757721000e-01
2.3274622900e+01 1.6688538000e-01 1.6757661000e-01
2.3281803900e+01 1.6688483000e-01 1.6757602000e-01
2.3288984900e+01 1.6688427000e-01 1.6757542000e-01
2.3296165800e+01 1.6688371000e-01 1.6757483000e-01
2.3303346800e+01 1.6688316000e-01 1.6757424000e-01
2.3310527700e+01 1.6688260000e-01 1.6757365000e-01
2.3317708700e+01 1.6688205000e-01 1.6757306000e-01
2.3324889700e+01 1.6688150000e-01 1.6757247000e-01
2.3332070600e+01 1.6688094000e-01 1.6757188000e-01
2.3339251600e+01 1.6688039000e-01 1.6757130000e-01
2.3346432500e+01 1.6687984000e-01 1.6757072000e-01
2.3353613500e+01 1.6687929000e-01 1.6757014000e-01
2.3360794500e+01 1.6687874000e-01 1.6756956000e-01
2.3367975400e+01 1.6687819000e-01 1.6756898000e-01
2.3375156400e+01 1.6687764000e-01 1.6756841000e-01
2.3382337300e+01 1.6687709000e-01 1.6756783000e-01
2.3389518300e+01 1.6687655000e-01 1.6756726000e-01
2.3396699300e+01 1.6687600000e-01 1.6756669000e-01
2.3403880200e+01 1.6687546000e-01 1.6756612000e-01
2.3411061200e+01 1.6687491000e-01 1.6756556000e-01
2.3418242100e+01 1.6687437000e-01 1.6756499000e-01
2.3425423100e+01 1.6687382000e-01 1.6756443000e-01
2.3432604000e+01 1.6687328000e-01 1.6756386000e-01
2.3439785000e+01 1.6687274000e-01 1.6756330000e-01
2.3446966000e+01 1.6687220000e-01 1.6756275000e-01
2.3454146900e+01 1.6687166000e-01 1.6756219000e-01
2.3461327900e+01 1.6687111000e-01 1.6756163000e-01
2.3468508800e+01 1.6687058000e-01 1.6756108000e-01
2.3475689800e+01 1.6687004000e-01 1.6756053000e-01
2.3482870800e+01 1.6686950000e-01 1.6755998000e-01
2.3490051700e+01 1.6686896000e-01 1.6755943000e-01
2.3497232700e+01 1.6686843000e-01 1.6755888000e-01
2.3504413600e+01 1.6686789000e-01 1.6755833000e-01
2.3511594600e+01 1.6686735000e-01 1.6755779000e-01
2.3518775600e+01 1.6686682000e-01 1.6755724000e-01
2.3525956500e+01 1.6686629000e-01 1.6755670000e-01
2.3533137500e+01 1.6686575000e-01 1.6755616000e-01
2.3540318400e+01 1.6686522000e-01 1.6755563000e-01
2.3547499400e+01 1.6686469000e-01 1.6755509000e-01
2.3554680400e+01 1.6686416000e-01 1.6755455000e-01
2.3561861300e+01 1.6686363000e-01 1.6755402000e-01
2.3569042300e+01 1.6686310000e-01 1.6755349000e-01
2.3576223200e+01 1.6686257000e-01 1.6755296000e-01
2.3583404200e+01 1.6686204000e-01 1.6755243000e-01
2.3590585200e+01 1.6686151000e-01 1.6755190000e-01
2.3597766100e+01 1.6686099000e-01 1.6755138000e-01
2.3604947100e+01 1.6686046000e-01 1.6755085000e-01
2.3612128000e+01 1.6685994000e-01 1.6755033000e-01
2.3619309000e+01 1.6685941000e-01 1.6754981000e-01
2.3626489900e+01 1.6685889000e-01 1.6754929000e-01
2.3633670900e+01 1.6685836000e-01 1.6754877000e-01
2.3640851900e+01 1.6685784000e-01 1.6754825000e-01
2.3648032800e+01 1.6685732000e-01 1.6754774000e-01
2.3655213800e+01 1.6685680000e-01 1.6754722000e-01
2.3662394700e+01 1.6685628000e-01 1.6754671000e-01
2.3669575700e+01 1.6685576000e-01 1.6754620000e-01
2.3676756700e+01 1.6685524000e-01 1.6754569000e-01
2.3683937600e+01 1.6685472000e-01 1.6754519000e-01
2.3691118600e+01 1.6685420000e-01 1.6754468000e-01
2.3698299500e+01 1.6685369000e-01 1.6754417000e-01
2.3705480500e+01 1.6685317000e-01 1.6754367000e-01
2.3712661500e+01 1.6685266000e-01 1.6754317000e-01
2.3719842400e+01 1.6685214000e-01 1.6754267000e-01
2.3727023400e+01 1.6685163000e-01 1.6754217000e-01
2.3734204300e+01 1.6685111000e-01 1.6754167000e-01
2.3741385300e+01 1.6685060000e-01 1.6754118000e-01
2.3748566300e+01 1.6685009000e-01 1.6754068000e-01
2.3755747200e+01 1.6684958000e-01 1.6754019000e-01
2.3762928200e+01 1.6684907000e-01 1.6753970000e-01
2.3770109100e+01 1.6684856000e-01 1.6753921000e-01
2.3777290100e+01 1.6684805000e-01 1.6753872000e-01
2.3784471100e+01 1.6684754000e-01 1.6753823000e-01
2.3791652000e+01 1.6684703000e-01 1.6753774000e-01
2.3798833000e+01 1.6684653000e-01 1.6753726000e-01
2.3806013900e+01 1.6684602000e-01 1.6753678000e-01
2.3813194900e+01 1.6684551000e-01 1.6753629000e-01
2.3820375800e+01 1.6684501000e-01 1.6753581000e-01
2.3827556800e+01 1.6684451000e-01 1.6753533000e-01
2.3834737800e+01 1.6684400000e-01 1.6753486000e-01
2.3841918700e+01 1.6684350000e-01 1.6753438000e-01
2.3849099700e+01 1.6684300000e-01 1.6753391000e-01
2.3856280600e+01 1.6684250000e-01 1.6753343000e-01
2.3863461600e+01 1.6684200000e-01 1.6753296000e-01
2.3870642600e+01 1.6684150000e-01 1.6753249000e-01
2.3877823500e+01 1.6684100000e-01 1.6753202000e-01
2.3885004500e+01 1.6684050000e-01 1.6753155000e-01
2.3892185400e+01 1.6684000000e-01 1.6753109000e-01
2.3899366400e+01 1.6683950000e-01 1.6753062000e-01
2.3906547400e+01 1.6683901000e-01 1.6753016000e-01
2.3913728300e+01 1.6683851000e-01 1.6752969000e-01
2.3920909300e+01 1.6683802000e-01 1.6752923000e-01
2.3928090200e+01 1.6683752000e-01 1.6752877000e-01
2.3935271200e+01 1.6683703000e-01 1.6752831000e-01
2.3942452200e+01 1.6683654000e-01 1.6752786000e-01
2.3949633100e+01 1.6683604000e-01 1.6752740000e-01
2.3956814100e+01 1.6683555000e-01 1.6752695000e-01
2.3963995000e+01 1.6683506000e-01 1.6752649000e-01
2.3971176000e+01 1.6683457000e-01 1.6752604000e-01
2.3978357000e+01 1.6683408000e-01 1.6752559000e-01
2.3985537900e+01 1.6683359000e-01 1.6752514000e-01
2.3992718900e+01 1.6683311000e-01 1.6752469000e-01
2.3999899800e+01 1.6683262000e-01 1.6752425000e-01
2.4007080800e+01 1.6683213000e-01 1.6752380000e-01
2.4014261800e+01 1.6683165000e-01 1.6752336000e-01
2.4021442700e+01 1.6683116000e-01 1.6752291000e-01
2.4028623700e+01 1.6683068000e-01 1.6752247000e-01
2.4035804600e+01 1.6683020000e-01 1.6752203000e-01
2.4042985600e+01 1.6682971000e-01 1.6752159000e-01
2.4050166500e+01 1.6682923000e-01 1.6752116000e-01
2.4057347500e+01 1.6682875000e-01 1.6752072000e-01
2.4064528500e+01 1.6682827000e-01 1.6752028000e-01
2.4071709400e+01 1.6682779000e-01 1.6751985000e-01
2.4078890400e+01 1.6682731000e-01 1.6751942000e-01
2.4086071300e+01 1.6682683000e-01 1.6751899000e-01
