 R   <X|H|X>   <A|H|A> 
2.2055502 0.16633933392975184 0.16140288273919612
2.2055963 0.16632185782757675 0.1613866171097985
2.2056423 0.16630442111573346 0.1613703883924006
2.2056883 0.16628698588348287 0.16135416130176414
2.2057344 0.16626951423294356 0.16133790056678626
2.2057804 0.16625208196294367 0.16132167673275843
2.2058264 0.16623465117231212 0.1613054545249552
2.2058725 0.1662171839727484 0.1612891986827995
2.2059185 0.1661997561437559 0.16127297973033838
2.2059645 0.1661823297938189 0.1612567624034606
2.2060106 0.16616486704428957 0.1612405114521976
2.2060566 0.16614744365536532 0.1612242973793777
2.2061026 0.1661300217451839 0.16120808493149985
2.2061487 0.16611256325711338 0.16119183871290785
2.2061947 0.16609514373635975 0.1611756290422296
2.2062407 0.16607772569729806 0.16115942099858513
2.2062868 0.16606027127934725 0.161143179352184
2.2063328 0.1660428562065502 0.1611269745654788
2.2063788 0.16602544261510588 0.1611107714051433
2.2064249 0.16600799265410116 0.16109453465200085
2.2064709 0.16599058202824296 0.16107833474727523
2.2065169 0.16597317288339827 0.16106213646825493
2.2065629 0.16595576521945443 0.16104593981471893
2.206609 0.16593832119838312 0.16102970958163326
2.206655 0.16592091649912125 0.1610135161819348
2.206701 0.16590351328042177 0.16099732440705677
2.2067471 0.16588607371391842 0.16098109906256836
2.2067931 0.165868673459223 0.16096491054019826
2.2068391 0.16585127468475153 0.1609487236419846
2.2068852 0.16583383957179826 0.160932503184096
2.2069312 0.16581644376065363 0.16091631953706098
2.2069772 0.16579904942939486 0.16090013751351853
2.2070233 0.16578161876897418 0.16088392194023216
2.2070693 0.16576422740036537 0.16086774316653907
2.2071153 0.16574683751130445 0.16085156601567463
2.2071614 0.1657294113023997 0.16083535532499313
2.2072074 0.16571202437531238 0.16081918142264895
2.2072534 0.16569463892743527 0.16080300914246964
2.2072995 0.16567721716903033 0.16078680333239564
2.2073455 0.1656598346824509 0.16077063429940758
2.2073915 0.16564245367474417 0.1607544668879205
2.2074376 0.16562503636582365 0.16073826595645696
2.2074836 0.16560765831873908 0.16072210179083204
2.2075296 0.16559028175019 0.16070593924604454
2.2075756 0.16557290666006375 0.16068977832187292
2.2076217 0.1655554952811374 0.1606735838909403
2.2076677 0.16553812315073366 0.16065742621085952
2.2077137 0.1655207524984161 0.16064127015073126
2.2077598 0.16550334556660756 0.1606250805937498
2.2078058 0.165485977873338 0.16060892777638347
2.2078518 0.16546861165781787 0.1605927765783061
2.2078979 0.1654512091721141 0.16057659189327927
2.2079439 0.16543384591496788 0.16056044393663504
2.2079899 0.16541648413523458 0.16054429759861608
2.208036 0.1653990860946231 0.16052811778354734
2.208082 0.1653817272725902 0.16051197468563297
2.208128 0.16536436992763384 0.16049583320568028
2.2081741 0.16534697633110285 0.1604796582585731
2.2082201 0.16532962194317374 0.1604635200173965
2.2082661 0.1653122690319852 0.160447383393518
2.2083122 0.16529487987852345 0.1604312133123761
2.2083582 0.16527752992368944 0.16041507992594517
2.2084042 0.16526018144526003 0.1603989481561489
2.2084502 0.16524283444312315 0.16038281800276613
2.2084963 0.16522545121110996 0.16036665440529896
2.2085423 0.1652081071644319 0.16035052748759315
2.2085883 0.16519076459371074 0.16033440218563735
2.2086344 0.16517338580241023 0.16031824344947818
2.2086804 0.16515604618647628 0.1603021213818711
2.2087264 0.16513870804616382 0.16028600092935055
2.2087725 0.16512133369456714 0.16026984705250358
2.2088185 0.16510399850837046 0.16025372983300348
2.2088645 0.16508666479746056 0.16023761422792684
2.2089106 0.16506929488455907 0.1602214652083958
2.2089566 0.16505196412709397 0.16020535283501142
2.2090026 0.1650346348445807 0.1601892420753871
2.2090487 0.1650172693693669 0.16017309791117645
2.2090947 0.16499994303962812 0.16015699038191628
2.2091407 0.16498261818450644 0.16014088446575295
2.2091868 0.1649652571459733 0.1601247451548672
2.2092328 0.1649479352429562 0.16010864246773998
2.2092788 0.16493061481422175 0.16009254139304643
2.2093249 0.16491325821136288 0.16007640693348996
2.2093709 0.16489594073406352 0.16006030908650465
2.2094169 0.1648786247307125 0.1600442128512897
2.2094629 0.16486131020119832 0.16002811822762408
2.209509 0.1648439595099373 0.16001199023223264
2.209555 0.1648266479309667 0.15999589883450546
2.209601 0.16480933782549892 0.1599798090476643
2.2096471 0.16479199156756674 0.15996368589894688
2.2096931 0.1647746844119741 0.15994759933671646
2.2097391 0.1647573787295504 0.15993151438470893
2.2097852 0.16474003690394318 0.15991539608067062
2.2098312 0.16472273417072644 0.15989931435194601
2.2098772 0.1647054329103454 0.15988323423278145
2.2099233 0.16468809551605929 0.15986712077142695
2.2099693 0.16467079720421757 0.1598510438742177
2.2100153 0.1646535003648783 0.15983496858590554
2.2100614 0.16463616740091036 0.15981885996523984
2.2101074 0.1646188735094431 0.1598027878975554
2.2101534 0.16460158109014522 0.15978671743810502
2.2101995 0.16458425255549322 0.1597706136561334
2.2102455 0.16456696308340063 0.15975454641598325
2.2102915 0.16454967508314447 0.15973848078340422
2.2103376 0.16453235097680696 0.1597223818381321
2.2103836 0.16451506592308976 0.1597063194235259
2.2104296 0.1644977823408763 0.1596902586158279
2.2104756 0.16448050023005562 0.159674199414817
2.2105217 0.1644631820255119 0.15965810691420806
2.2105677 0.16444590286034286 0.15964205092940092
2.2106137 0.16442862516623402 0.15962599655061785
2.2106598 0.16441131138767046 0.15960990888205498
2.2107058 0.16439403663854815 0.15959385771814855
2.2107518 0.1643767633601538 0.15957780815960337
2.2107979 0.16435945400657093 0.15956172532109208
2.2108439 0.16434218367249814 0.15954567897609634
2.2108899 0.1643249148088214 0.159529634235799
