# Data
{R} <G|V|G> <H|V|H>
29.631362 0.16320561 0.16320873
29.6314133 0.16320567 0.16320873
29.6314646 0.16320573 0.16320873
29.6315159 0.16320579 0.16320873
29.6315672 0.16320585 0.16320873
29.6316185 0.16320591 0.16320873
29.6316698 0.16320597 0.16320873
29.631721 0.16320603 0.16320873
29.6317723 0.16320609 0.16320873
29.6318236 0.16320615 0.16320873
29.6318749 0.16320621 0.16320873
29.6319262 0.16320627 0.16320873
29.6319775 0.16320633 0.16320873
29.6320288 0.16320639 0.16320873
29.6320801 0.16320645 0.16320873
29.6321314 0.16320651 0.16320873
29.6321827 0.16320657 0.16320873
29.632234 0.16320663 0.16320873
29.6322853 0.16320669 0.16320873
29.6323366 0.16320675 0.16320873
29.6323878 0.16320681 0.16320873
29.6324391 0.16320687 0.16320873
29.6324904 0.16320693 0.16320873
29.6325417 0.16320699 0.16320873
29.632593 0.16320705 0.16320873
29.6326443 0.16320711 0.16320873
29.6326956 0.16320717 0.16320873
29.6327469 0.16320723 0.16320873
29.6327982 0.16320729 0.16320873
29.6328495 0.16320735 0.16320873
29.6329008 0.16320741 0.16320873
29.6329521 0.16320747 0.16320873
29.6330034 0.16320753 0.16320873
29.6330547 0.16320759 0.16320873
29.6331059 0.16320765 0.16320873
29.6331572 0.16320771 0.16320873
29.6332085 0.16320777 0.16320873
29.6332598 0.16320783 0.16320873
29.6333111 0.16320789 0.16320873
29.6333624 0.16320795 0.16320873
29.6334137 0.16320801 0.16320873
29.633465 0.16320807 0.16320873
29.6335163 0.16320813 0.16320873
29.6335676 0.16320819 0.16320873
29.6336189 0.16320825 0.16320873
29.6336702 0.16320831 0.16320873
29.6337215 0.16320837 0.16320874
29.6337727 0.16320843 0.16320874
29.633824 0.16320849 0.16320874
29.6338753 0.16320855 0.16320874
29.6339266 0.16320861 0.16320874
29.6339779 0.16320866 0.16320874
29.6340292 0.16320871 0.16320876
29.6340805 0.16320873 0.1632088
29.6341318 0.16320873 0.16320886
29.6341831 0.16320873 0.16320891
29.6342344 0.16320873 0.16320897
29.6342857 0.16320873 0.16320903
29.634337 0.16320873 0.16320909
29.6343883 0.16320873 0.16320915
29.6344396 0.16320873 0.16320921
29.6344908 0.16320873 0.16320927
29.6345421 0.16320873 0.16320933
29.6345934 0.16320873 0.16320939
29.6346447 0.16320873 0.16320945
29.634696 0.16320873 0.16320951
29.6347473 0.16320873 0.16320957
29.6347986 0.16320873 0.16320963
29.6348499 0.16320873 0.16320969
29.6349012 0.16320873 0.16320975
29.6349525 0.16320873 0.16320981
29.6350038 0.16320873 0.16320987
29.6350551 0.16320873 0.16320993
29.6351064 0.16320873 0.16320999
29.6351576 0.16320873 0.16321005
29.6352089 0.16320873 0.16321011
29.6352602 0.16320873 0.16321017
29.6353115 0.16320873 0.16321023
29.6353628 0.16320873 0.16321029
29.6354141 0.16320873 0.16321035
29.6354654 0.16320873 0.16321041
29.6355167 0.16320873 0.16321047
29.635568 0.16320873 0.16321053
29.6356193 0.16320873 0.16321059
29.6356706 0.16320873 0.16321065
29.6357219 0.16320873 0.16321071
29.6357732 0.16320873 0.16321077
29.6358245 0.16320873 0.16321083
29.6358757 0.16320873 0.16321089
29.635927 0.16320873 0.16321095
29.6359783 0.16320873 0.16321101
29.6360296 0.16320873 0.16321107
29.6441338 0.16320874 0.16322056
29.6513148 0.16320875 0.16322895
29.6584958 0.16320875 0.16323735
29.6656767 0.16320876 0.16324574
29.6728577 0.16320876 0.16325412
29.6800386 0.16320877 0.1632625
29.6872196 0.16320877 0.16327088
29.6944006 0.16320878 0.16327925
29.7015815 0.16320878 0.16328762
29.7087625 0.16320879 0.16329598
29.7159434 0.16320879 0.16330434
29.7231244 0.1632088 0.16331269
29.7303054 0.1632088 0.16332104
29.7374863 0.16320881 0.16332939
29.7446673 0.16320881 0.16333773
29.7518482 0.16320881 0.16334607
29.7590292 0.16320882 0.1633544
29.7662102 0.16320882 0.16336273
29.7733911 0.16320883 0.16337105
29.7805721 0.16320883 0.16337937
29.787753 0.16320884 0.16338768
29.794934 0.16320884 0.16339599
29.802115 0.16320885 0.1634043
29.8092959 0.16320885 0.1634126
29.8164769 0.16320886 0.1634209
29.8236578 0.16320886 0.16342919
29.8308388 0.16320887 0.16343748
29.8380197 0.16320887 0.16344576
29.8452007 0.16320888 0.16345404
29.8523817 0.16320888 0.16346232
29.8595626 0.16320889 0.16347059
29.8667436 0.16320889 0.16347885
29.8739245 0.1632089 0.16348712
29.8811055 0.1632089 0.16349537
29.8882865 0.16320891 0.16350363
29.8954674 0.16320891 0.16351187
29.9026484 0.16320892 0.16352012
29.9098293 0.16320892 0.16352836
29.9170103 0.16320893 0.16353659
29.9241913 0.16320893 0.16354483
29.9313722 0.16320894 0.16355305
29.9385532 0.16320894 0.16356127
29.9457341 0.16320895 0.16356949
29.9529151 0.16320895 0.16357771
29.9600961 0.16320896 0.16358592
29.967277 0.16320896 0.16359412
29.974458 0.16320897 0.16360232
29.9816389 0.16320897 0.16361052
29.9888199 0.16320898 0.16361871
29.9960009 0.16320898 0.1636269
30.0031818 0.16320898 0.16363508
30.0103628 0.16320899 0.16364326
30.0175437 0.16320899 0.16365143
30.0247247 0.163209 0.1636596
30.0319056 0.163209 0.16366777
30.0390866 0.16320901 0.16367593
30.0462676 0.16320901 0.16368408
30.0534485 0.16320902 0.16369224
30.0606295 0.16320902 0.16370038
30.0678104 0.16320903 0.16370853
30.0749914 0.16320903 0.16371667
30.0821724 0.16320904 0.1637248
30.0893533 0.16320904 0.16373293
30.0965343 0.16320905 0.16374106
30.1037152 0.16320905 0.16374918
30.1108962 0.16320906 0.16375729
30.1180772 0.16320906 0.16376541
30.1252581 0.16320907 0.16377352
30.1324391 0.16320907 0.16378162
30.13962 0.16320908 0.16378972
30.146801 0.16320908 0.16379781
30.153982 0.16320909 0.16380591
30.1611629 0.16320909 0.16381399
30.1683439 0.1632091 0.16382207
30.1755248 0.1632091 0.16383015
30.1827058 0.16320911 0.16383822
30.1898868 0.16320911 0.16384629
30.1970677 0.16320912 0.16385436
30.2042487 0.16320912 0.16386242
30.2114296 0.16320913 0.16387047
30.2186106 0.16320913 0.16387852
30.2257915 0.16320914 0.16388657
30.2329725 0.16320914 0.16389461
30.2401535 0.16320914 0.16390265
30.2473344 0.16320915 0.16391069
30.2545154 0.16320915 0.16391872
30.2616963 0.16320916 0.16392674
30.2688773 0.16320916 0.16393476
30.2760583 0.16320917 0.16394278
30.2832392 0.16320917 0.16395079
30.2904202 0.16320918 0.1639588
30.2976011 0.16320918 0.1639668
30.3047821 0.16320919 0.1639748
30.3119631 0.16320919 0.16398279
30.319144 0.1632092 0.16399078
30.326325 0.1632092 0.16399877
30.3335059 0.16320921 0.16400675
30.3406869 0.16320921 0.16401472
30.3478679 0.16320922 0.1640227
30.3550488 0.16320922 0.16403066
30.3622298 0.16320923 0.16403863
30.3694107 0.16320923 0.16404659
30.3765917 0.16320924 0.16405454
30.3837727 0.16320924 0.16406249
30.3909536 0.16320925 0.16407044
30.3981346 0.16320925 0.16407838
30.4053155 0.16320926 0.16408632
30.4124965 0.16320926 0.16409425
30.4196775 0.16320927 0.16410218
30.4268584 0.16320927 0.1641101
30.4340394 0.16320928 0.16411802
30.4412203 0.16320928 0.16412594
30.4484013 0.16320929 0.16413385
30.4555822 0.16320929 0.16414176
30.4627632 0.1632093 0.16414966
30.4699442 0.1632093 0.16415756
30.4771251 0.16320931 0.16416545
30.4843061 0.16320931 0.16417334
30.491487 0.16320932 0.16418122
30.498668 0.16320932 0.1641891
30.505849 0.16320933 0.16419698
30.5130299 0.16320933 0.16420485
30.5202109 0.16320934 0.16421272
30.5273918 0.16320934 0.16422058
30.5345728 0.16320935 0.16422844
30.5417538 0.16320935 0.1642363
30.5489347 0.16320936 0.16424415
30.5561157 0.16320936 0.16425199
30.5632966 0.16320936 0.16425983
30.5704776 0.16320937 0.16426767
30.5776586 0.16320937 0.1642755
30.5848395 0.16320938 0.16428333
30.5920205 0.16320938 0.16429115
30.5992014 0.16320939 0.16429897
30.6063824 0.16320939 0.16430679
30.6135634 0.1632094 0.1643146
30.6207443 0.1632094 0.1643224
30.6279253 0.16320941 0.1643302
30.6351062 0.16320941 0.164338
30.6422872 0.16320942 0.16434579
30.6494681 0.16320942 0.16435358
30.6566491 0.16320943 0.16436137
30.6638301 0.16320943 0.16436914
30.671011 0.16320944 0.16437692
30.678192 0.16320944 0.16438469
30.6853729 0.16320945 0.16439246
30.6925539 0.16320945 0.16440022
30.6997349 0.16320945 0.16440798
30.7069158 0.16320946 0.16441573
30.7140968 0.16320946 0.16442348
30.7212777 0.16320947 0.16443122
30.7284587 0.16320947 0.16443896
30.7356397 0.16320948 0.1644467
30.7428206 0.16320948 0.16445443
30.7500016 0.16320949 0.16446215
30.7571825 0.16320949 0.16446988
30.7643635 0.1632095 0.16447759
30.7715445 0.1632095 0.16448531
30.7787254 0.16320951 0.16449301
30.7859064 0.16320951 0.16450072
30.7930873 0.16320951 0.16450842
30.8002683 0.16320952 0.16451611
30.8074493 0.16320952 0.1645238
30.8146302 0.16320953 0.16453149
30.8218112 0.16320953 0.16453917
30.8289921 0.16320954 0.16454685
30.8361731 0.16320954 0.16455452
30.843354 0.16320955 0.16456219
30.850535 0.16320955 0.16456985
30.857716 0.16320956 0.16457751
30.8648969 0.16320956 0.16458517
30.8720779 0.16320956 0.16459282
30.8792588 0.16320957 0.16460046
30.8864398 0.16320957 0.1646081
30.8936208 0.16320958 0.16461574
30.9008017 0.16320958 0.16462337
30.9079827 0.16320959 0.164631
30.9151636 0.16320959 0.16463862
30.9223446 0.1632096 0.16464624
30.9295256 0.1632096 0.16465385
30.9367065 0.1632096 0.16466146
30.9438875 0.16320961 0.16466907
30.9510684 0.16320961 0.16467667
30.9582494 0.16320962 0.16468426
30.9654304 0.16320962 0.16469185
30.9726113 0.16320963 0.16469944
30.9797923 0.16320963 0.16470702
30.9869732 0.16320963 0.1647146
30.9941542 0.16320964 0.16472217
31.0013352 0.16320964 0.16472974
31.0085161 0.16320965 0.1647373
31.0156971 0.16320965 0.16474486
31.022878 0.16320966 0.16475241
31.030059 0.16320966 0.16475996
31.03724 0.16320966 0.16476751
31.0444209 0.16320967 0.16477504
31.0516019 0.16320967 0.16478258
31.0587828 0.16320968 0.16479011
31.0659638 0.16320968 0.16479763
31.0731447 0.16320969 0.16480515
31.0803257 0.16320969 0.16481267
31.0875067 0.16320969 0.16482018
31.0946876 0.1632097 0.16482769
31.1018686 0.1632097 0.16483519
31.1090495 0.16320971 0.16484269
31.1162305 0.16320971 0.16485018
31.1234115 0.16320971 0.16485766
31.1305924 0.16320972 0.16486515
31.1377734 0.16320972 0.16487262
31.1449543 0.16320973 0.1648801
31.1521353 0.16320973 0.16488756
31.1593163 0.16320973 0.16489503
31.1664972 0.16320974 0.16490248
31.1736782 0.16320974 0.16490994
31.1808591 0.16320975 0.16491738
31.1880401 0.16320975 0.16492483
31.1952211 0.16320975 0.16493226
31.202402 0.16320976 0.1649397
31.209583 0.16320976 0.16494712
31.2167639 0.16320977 0.16495455
31.2239449 0.16320977 0.16496197
31.2311259 0.16320977 0.16496938
31.2383068 0.16320978 0.16497679
31.2454878 0.16320978 0.16498419
31.2526687 0.16320979 0.16499159
31.2598497 0.16320979 0.16499898
31.2670306 0.16320979 0.16500637
31.2742116 0.1632098 0.16501375
31.2813926 0.1632098 0.16502113
31.2885735 0.16320981 0.1650285
31.2957545 0.16320981 0.16503586
31.3029354 0.16320981 0.16504323
31.3101164 0.16320982 0.16505058
31.3172974 0.16320982 0.16505793
31.3244783 0.16320983 0.16506528
31.3316593 0.16320983 0.16507262
31.3388402 0.16320983 0.16507995
31.3460212 0.16320984 0.16508728
31.3532022 0.16320984 0.16509461
31.3603831 0.16320984 0.16510193
31.3675641 0.16320985 0.16510924
31.374745 0.16320985 0.16511655
31.381926 0.16320986 0.16512385
31.389107 0.16320986 0.16513115
31.3962879 0.16320986 0.16513844
31.4034689 0.16320987 0.16514573
31.4106498 0.16320987 0.16515301
31.4178308 0.16320987 0.16516028
31.4250118 0.16320988 0.16516755
31.4321927 0.16320988 0.16517481
31.4393737 0.16320988 0.16518207
31.4465546 0.16320989 0.16518932
31.4537356 0.16320989 0.16519657
31.4609166 0.1632099 0.16520381
31.4680975 0.1632099 0.16521105
31.4752785 0.1632099 0.16521827
31.4824594 0.16320991 0.1652255
31.4896404 0.16320991 0.16523272
31.4968213 0.16320991 0.16523993
31.5040023 0.16320992 0.16524713
31.5111833 0.16320992 0.16525433
31.5183642 0.16320992 0.16526153
31.5255452 0.16320993 0.16526871
31.5327261 0.16320993 0.16527589
31.5399071 0.16320994 0.16528307
31.5470881 0.16320994 0.16529024
31.554269 0.16320994 0.1652974
31.56145 0.16320995 0.16530456
31.5686309 0.16320995 0.16531171
31.5758119 0.16320995 0.16531885
31.5829929 0.16320996 0.16532599
31.5901738 0.16320996 0.16533312
31.5973548 0.16320996 0.16534025
31.6045357 0.16320997 0.16534736
31.6117167 0.16320997 0.16535448
31.6188977 0.16320997 0.16536158
31.6260786 0.16320998 0.16536868
31.6332596 0.16320998 0.16537577
31.6404405 0.16320998 0.16538286
31.6476215 0.16320999 0.16538994
31.6548025 0.16320999 0.16539701
31.6619834 0.16320999 0.16540407
31.6691644 0.16321 0.16541113
31.6763453 0.16321 0.16541818
31.6835263 0.16321 0.16542522
31.6907072 0.16321001 0.16543226
31.6978882 0.16321001 0.16543929
31.7050692 0.16321001 0.16544631
31.7122501 0.16321002 0.16545333
31.7194311 0.16321002 0.16546033
31.726612 0.16321002 0.16546733
31.733793 0.16321003 0.16547433
31.740974 0.16321003 0.16548131
31.7481549 0.16321003 0.16548829
31.7553359 0.16321004 0.16549526
31.7625168 0.16321004 0.16550222
31.7696978 0.16321004 0.16550918
31.7768788 0.16321005 0.16551612
31.7840597 0.16321005 0.16552306
31.7912407 0.16321005 0.16552999
31.7984216 0.16321006 0.16553691
31.8056026 0.16321006 0.16554383
31.8127836 0.16321006 0.16555073
31.8199645 0.16321007 0.16555763
31.8271455 0.16321007 0.16556452
31.8343264 0.16321007 0.1655714
31.8415074 0.16321008 0.16557827
31.8486884 0.16321008 0.16558514
31.8558693 0.16321008 0.16559199
31.8630503 0.16321009 0.16559884
31.8702312 0.16321009 0.16560567
31.8774122 0.16321009 0.1656125
31.8845931 0.1632101 0.16561932
31.8917741 0.1632101 0.16562613
31.8989551 0.1632101 0.16563293
31.906136 0.16321011 0.16563972
31.913317 0.16321011 0.1656465
31.9204979 0.16321011 0.16565327
31.9276789 0.16321012 0.16566003
31.9348599 0.16321012 0.16566679
31.9420408 0.16321012 0.16567353
31.9492218 0.16321012 0.16568026
31.9564027 0.16321013 0.16568698
31.9635837 0.16321013 0.16569369
31.9707647 0.16321013 0.16570039
31.9779456 0.16321014 0.16570708
31.9851266 0.16321014 0.16571376
31.9923075 0.16321014 0.16572043
31.9994885 0.16321015 0.16572708
32.0066695 0.16321015 0.16573373
32.0138504 0.16321015 0.16574036
32.0210314 0.16321016 0.16574699
32.0282123 0.16321016 0.1657536
32.0353933 0.16321016 0.1657602
32.0425743 0.16321017 0.16576678
32.0497552 0.16321017 0.16577336
32.0569362 0.16321017 0.16577992
32.0641171 0.16321017 0.16578647
32.0712981 0.16321018 0.16579301
32.0784791 0.16321018 0.16579953
32.08566 0.16321018 0.16580604
32.092841 0.16321019 0.16581254
32.1000219 0.16321019 0.16581903
32.1072029 0.16321019 0.1658255
32.1143838 0.1632102 0.16583196
32.1215648 0.1632102 0.1658384
32.1287458 0.1632102 0.16584483
32.1359267 0.16321021 0.16585124
32.1431077 0.16321021 0.16585764
32.1502886 0.16321021 0.16586403
32.1574696 0.16321022 0.1658704
32.1646506 0.16321022 0.16587675
32.1718315 0.16321022 0.16588309
32.1790125 0.16321022 0.16588941
32.1861934 0.16321023 0.16589572
32.1933744 0.16321023 0.16590201
32.2005554 0.16321023 0.16590829
32.2077363 0.16321024 0.16591454
32.2149173 0.16321024 0.16592078
32.2220982 0.16321024 0.16592701
32.2292792 0.16321025 0.16593321
32.2364602 0.16321025 0.1659394
32.2436411 0.16321025 0.16594557
32.2508221 0.16321025 0.16595172
32.258003 0.16321026 0.16595785
32.265184 0.16321026 0.16596396
32.272365 0.16321026 0.16597005
32.2795459 0.16321027 0.16597612
32.2867269 0.16321027 0.16598217
32.2939078 0.16321027 0.1659882
32.3010888 0.16321028 0.16599421
32.3082697 0.16321028 0.1660002
32.3154507 0.16321028 0.16600617
32.3226317 0.16321029 0.16601211
32.3298126 0.16321029 0.16601804
32.3369936 0.16321029 0.16602394
32.3441745 0.16321029 0.16602981
32.3513555 0.1632103 0.16603567
32.3585365 0.1632103 0.16604149
32.3657174 0.1632103 0.1660473
32.3728984 0.16321031 0.16605308
32.3800793 0.16321031 0.16605883
32.3872603 0.16321031 0.16606456
32.3944413 0.16321031 0.16607026
32.4016222 0.16321032 0.16607594
32.4088032 0.16321032 0.16608159
32.4159841 0.16321032 0.16608721
32.4231651 0.16321033 0.1660928
32.4303461 0.16321033 0.16609836
32.437527 0.16321033 0.1661039
32.444708 0.16321034 0.16610941
32.4518889 0.16321034 0.16611488
32.4590699 0.16321034 0.16612033
32.4662509 0.16321034 0.16612574
32.4734318 0.16321035 0.16613112
32.4806128 0.16321035 0.16613648
32.4877937 0.16321035 0.16614179
32.4949747 0.16321036 0.16614708
32.5021556 0.16321036 0.16615233
32.5093366 0.16321036 0.16615755
32.5165176 0.16321036 0.16616273
32.5236985 0.16321037 0.16616788
32.5308795 0.16321037 0.166173
32.5380604 0.16321037 0.16617807
32.5452414 0.16321038 0.16618311
32.5524224 0.16321038 0.16618811
32.5596033 0.16321038 0.16619308
32.5667843 0.16321038 0.16619801
32.5739652 0.16321039 0.16620289
32.5811462 0.16321039 0.16620774
32.5883272 0.16321039 0.16621255
32.5955081 0.1632104 0.16621732
32.6026891 0.1632104 0.16622205
32.60987 0.1632104 0.16622673
32.617051 0.1632104 0.16623138
32.624232 0.16321041 0.16623598
32.6314129 0.16321041 0.16624054
32.6385939 0.16321041 0.16624506
32.6457748 0.16321041 0.16624953
32.6529558 0.16321042 0.16625396
32.6601368 0.16321042 0.16625834
32.6673177 0.16321042 0.16626268
32.6744987 0.16321043 0.16626698
32.6816796 0.16321043 0.16627123
32.6888606 0.16321043 0.16627543
32.6960416 0.16321043 0.16627958
32.7032225 0.16321044 0.16628369
32.7104035 0.16321044 0.16628776
32.7175844 0.16321044 0.16629177
32.7247654 0.16321044 0.16629574
32.7319463 0.16321045 0.16629966
32.7391273 0.16321045 0.16630353
32.7463083 0.16321045 0.16630736
32.7534892 0.16321046 0.16631113
32.7606702 0.16321046 0.16631486
32.7678511 0.16321046 0.16631854
32.7750321 0.16321046 0.16632217
32.7822131 0.16321047 0.16632575
32.789394 0.16321047 0.16632928
32.796575 0.16321047 0.16633277
32.8037559 0.16321047 0.1663362
32.8109369 0.16321048 0.16633959
32.8181179 0.16321048 0.16634293
32.8252988 0.16321048 0.16634622
32.8324798 0.16321048 0.16634946
32.8396607 0.16321049 0.16635265
32.8468417 0.16321049 0.1663558
32.8540227 0.16321049 0.16635889
32.8612036 0.16321049 0.16636194
32.8683846 0.1632105 0.16636495
32.8755655 0.1632105 0.1663679
32.8827465 0.1632105 0.16637081
32.8899275 0.16321051 0.16637367
32.8971084 0.16321051 0.16637649
32.9042894 0.16321051 0.16637926
32.9114703 0.16321051 0.16638198
32.9186513 0.16321052 0.16638466
32.9258322 0.16321052 0.1663873
32.9330132 0.16321052 0.16638989
32.9401942 0.16321052 0.16639243
32.9473751 0.16321053 0.16639494
32.9545561 0.16321053 0.1663974
32.961737 0.16321053 0.16639982
32.968918 0.16321053 0.16640219
32.976099 0.16321054 0.16640453
32.9832799 0.16321054 0.16640682
32.9904609 0.16321054 0.16640908
32.9976418 0.16321054 0.16641129
33.0048228 0.16321055 0.16641347
33.0120038 0.16321055 0.1664156
33.0191847 0.16321055 0.1664177
33.0263657 0.16321055 0.16641976
33.0335466 0.16321056 0.16642179
33.0407276 0.16321056 0.16642378
33.0479086 0.16321056 0.16642573
33.0550895 0.16321056 0.16642764
33.0622705 0.16321057 0.16642953
33.0694514 0.16321057 0.16643137
33.0766324 0.16321057 0.16643319
33.0838134 0.16321057 0.16643497
33.0909943 0.16321058 0.16643672
33.0981753 0.16321058 0.16643844
33.1053562 0.16321058 0.16644012
33.1125372 0.16321058 0.16644178
33.1197181 0.16321058 0.16644341
33.1268991 0.16321059 0.166445
33.1340801 0.16321059 0.16644657
33.141261 0.16321059 0.16644811
33.148442 0.16321059 0.16644962
33.1556229 0.1632106 0.1664511
33.1628039 0.1632106 0.16645256
33.1699849 0.1632106 0.16645399
33.1771658 0.1632106 0.16645539
33.1843468 0.16321061 0.16645677
33.1915277 0.16321061 0.16645813
33.1987087 0.16321061 0.16645946
33.2058897 0.16321061 0.16646076
33.2130706 0.16321062 0.16646204
33.2202516 0.16321062 0.1664633
33.2274325 0.16321062 0.16646454
33.2346135 0.16321062 0.16646576
33.2417945 0.16321063 0.16646695
33.2489754 0.16321063 0.16646812
33.2561564 0.16321063 0.16646927
33.2633373 0.16321063 0.16647041
33.2705183 0.16321064 0.16647152
33.2776993 0.16321064 0.16647261
33.2848802 0.16321064 0.16647368
33.2920612 0.16321064 0.16647474
33.2992421 0.16321064 0.16647578
33.3064231 0.16321065 0.16647679
33.3136041 0.16321065 0.16647779
33.320785 0.16321065 0.16647878
33.327966 0.16321065 0.16647975
33.3351469 0.16321066 0.1664807
33.3423279 0.16321066 0.16648163
33.3495088 0.16321066 0.16648255
33.3566898 0.16321066 0.16648345
33.3638708 0.16321067 0.16648434
33.3710517 0.16321067 0.16648521
33.3782327 0.16321067 0.16648607
33.3854136 0.16321067 0.16648692
33.3925946 0.16321068 0.16648775
33.3997756 0.16321068 0.16648856
33.4069565 0.16321068 0.16648937
33.4141375 0.16321068 0.16649016
33.4213184 0.16321068 0.16649094
33.4284994 0.16321069 0.1664917
33.4356804 0.16321069 0.16649245
33.4428613 0.16321069 0.16649319
33.4500423 0.16321069 0.16649392
33.4572232 0.1632107 0.16649464
33.4644042 0.1632107 0.16649535
33.4715852 0.1632107 0.16649604
33.4787661 0.1632107 0.16649673
33.4859471 0.16321071 0.1664974
33.493128 0.16321071 0.16649806
33.500309 0.16321071 0.16649871
33.50749 0.16321071 0.16649936
33.5146709 0.16321071 0.16649999
33.5218519 0.16321072 0.16650061
33.5290328 0.16321072 0.16650123
33.5362138 0.16321072 0.16650183
33.5433947 0.16321072 0.16650242
33.5505757 0.16321073 0.16650301
33.5577567 0.16321073 0.16650359
33.5649376 0.16321073 0.16650416
33.5721186 0.16321073 0.16650472
33.5792995 0.16321074 0.16650527
33.5864805 0.16321074 0.16650581
33.5936615 0.16321074 0.16650635
33.6008424 0.16321074 0.16650688
33.6080234 0.16321075 0.1665074
33.6152043 0.16321075 0.16650791
33.6223853 0.16321075 0.16650842
33.6295663 0.16321075 0.16650891
33.6367472 0.16321075 0.16650941
33.6439282 0.16321076 0.16650989
33.6511091 0.16321076 0.16651037
33.6582901 0.16321076 0.16651084
33.6654711 0.16321076 0.1665113
33.672652 0.16321077 0.16651176
33.679833 0.16321077 0.16651221
33.6870139 0.16321077 0.16651266
33.6941949 0.16321077 0.1665131
33.7013759 0.16321078 0.16651353
33.7085568 0.16321078 0.16651396
33.7157378 0.16321078 0.16651438
33.7229187 0.16321078 0.1665148
33.7300997 0.16321079 0.16651521
33.7372806 0.16321079 0.16651561
33.7444616 0.16321079 0.16651601
33.7516426 0.16321079 0.1665164
33.7588235 0.1632108 0.16651679
33.7660045 0.1632108 0.16651718
33.7731854 0.1632108 0.16651756
33.7803664 0.1632108 0.16651793
33.7875474 0.16321081 0.1665183
33.7947283 0.16321081 0.16651866
33.8019093 0.16321081 0.16651902
33.8090902 0.16321081 0.16651938
33.8162712 0.16321082 0.16651973
33.8234522 0.16321082 0.16652007
33.8306331 0.16321082 0.16652042
33.8378141 0.16321082 0.16652075
33.844995 0.16321082 0.16652109
33.852176 0.16321083 0.16652142
33.859357 0.16321083 0.16652174
33.8665379 0.16321083 0.16652206
33.8737189 0.16321083 0.16652238
33.8808998 0.16321084 0.16652269
33.8880808 0.16321084 0.166523
33.8952618 0.16321084 0.16652331
33.9024427 0.16321084 0.16652361
33.9096237 0.16321085 0.16652391
33.9168046 0.16321085 0.1665242
33.9239856 0.16321085 0.16652449
33.9311666 0.16321085 0.16652478
33.9383475 0.16321086 0.16652506
33.9455285 0.16321086 0.16652534
33.9527094 0.16321086 0.16652562
33.9598904 0.16321087 0.16652589
33.9670713 0.16321087 0.16652617
33.9742523 0.16321087 0.16652643
33.9814333 0.16321087 0.1665267
33.9886142 0.16321088 0.16652696
33.9957952 0.16321088 0.16652722
34.0029761 0.16321088 0.16652747
34.0101571 0.16321088 0.16652773
34.0173381 0.16321089 0.16652798
34.024519 0.16321089 0.16652822
34.0317 0.16321089 0.16652847
34.0388809 0.16321089 0.16652871
34.0460619 0.1632109 0.16652895
34.0532429 0.1632109 0.16652919
34.0604238 0.1632109 0.16652942
34.0676048 0.1632109 0.16652965
34.0747857 0.16321091 0.16652988
34.0819667 0.16321091 0.1665301
34.0891477 0.16321091 0.16653033
34.0963286 0.16321091 0.16653055
34.1035096 0.16321092 0.16653077
34.1106905 0.16321092 0.16653098
34.1178715 0.16321092 0.1665312
34.1250525 0.16321093 0.16653141
34.1322334 0.16321093 0.16653162
34.1394144 0.16321093 0.16653183
34.1465953 0.16321093 0.16653203
34.1537763 0.16321094 0.16653223
34.1609572 0.16321094 0.16653244
34.1681382 0.16321094 0.16653263
34.1753192 0.16321094 0.16653283
34.1825001 0.16321095 0.16653303
34.1896811 0.16321095 0.16653322
34.196862 0.16321095 0.16653341
34.204043 0.16321096 0.1665336
34.211224 0.16321096 0.16653378
34.2184049 0.16321096 0.16653397
34.2255859 0.16321096 0.16653415
34.2327668 0.16321097 0.16653433
34.2399478 0.16321097 0.16653451
34.2471288 0.16321097 0.16653469
34.2543097 0.16321097 0.16653486
34.2614907 0.16321098 0.16653504
34.2686716 0.16321098 0.16653521
34.2758526 0.16321098 0.16653538
34.2830336 0.16321098 0.16653555
34.2902145 0.16321099 0.16653572
34.2973955 0.16321099 0.16653588
34.3045764 0.16321099 0.16653605
34.3117574 0.16321099 0.16653621
34.3189384 0.163211 0.16653637
34.3261193 0.163211 0.16653653
34.3333003 0.163211 0.16653669
34.3404812 0.16321101 0.16653684
34.3476622 0.16321101 0.166537
34.3548431 0.16321101 0.16653715
34.3620241 0.16321101 0.1665373
34.3692051 0.16321102 0.16653745
34.376386 0.16321102 0.1665376
34.383567 0.16321102 0.16653775
34.3907479 0.16321102 0.16653789
34.3979289 0.16321103 0.16653804
34.4051099 0.16321103 0.16653818
34.4122908 0.16321103 0.16653832
34.4194718 0.16321103 0.16653846
34.4266527 0.16321104 0.1665386
34.4338337 0.16321104 0.16653874
34.4410147 0.16321104 0.16653888
34.4481956 0.16321104 0.16653901
34.4553766 0.16321105 0.16653915
34.4625575 0.16321105 0.16653928
34.4697385 0.16321105 0.16653941
34.4769195 0.16321105 0.16653954
34.4841004 0.16321106 0.16653967
34.4912814 0.16321106 0.1665398
34.4984623 0.16321106 0.16653993
34.5056433 0.16321106 0.16654005
34.5128243 0.16321107 0.16654018
34.5200052 0.16321107 0.1665403
34.5271862 0.16321107 0.16654042
34.5343671 0.16321107 0.16654055
34.5415481 0.16321107 0.16654067
34.5487291 0.16321108 0.16654079
34.55591 0.16321108 0.1665409
34.563091 0.16321108 0.16654102
34.5702719 0.16321108 0.16654114
34.5774529 0.16321109 0.16654125
34.5846338 0.16321109 0.16654137
