 <|d/dR|>   <|d/dR|>_1   <|d/dR|>_2   <|d/dR|>_3   <|d/dR|>_4   <|d/dR|>_5   <|d/dR|>_6   <|d/dR|>_7   <|d/dR|>_8   <|d/dR|>_9   <|d/dR|>_10   <|d/dR|>_11   <|d/dR|>_12   <|d/dR|>_13   <|d/dR|>_14   <|d/dR|>_15   <|d/dR|>_16   <|d/dR|>_17   <|d/dR|>_18   <|d/dR|>_19   <|d/dR|>_20   <|d/dR|>_21   <|d/dR|>_22   <|d/dR|>_23   <|d/dR|>_24   <|d/dR|>_25   <|d/dR|>_26   <|d/dR|>_27   <|d/dR|>_28   <|d/dR|>_29   <|d/dR|>_30   <|d/dR|>_31   <|d/dR|>_32   <|d/dR|>_33   <|d/dR|>_34   <|d/dR|>_35   <|d/dR|>_36   <|d/dR|>_37   <|d/dR|>_38   <|d/dR|>_39   <|d/dR|>_40   <|d/dR|>_41   <|d/dR|>_42   <|d/dR|>_43   <|d/dR|>_44   <|d/dR|>_45   <|d/dR|>_46   <|d/dR|>_47   <|d/dR|>_48   <|d/dR|>_49   <|d/dR|>_50   <|d/dR|>_51   <|d/dR|>_52   <|d/dR|>_53   <|d/dR|>_54   <|d/dR|>_55 
 15.46174   3.17e-5   3.209e-5   -0.00020826   0.00678156   0.00028166   0.00011005   -0.00010369   1.755e-5   -0.00030537   -6.743e-5   0.00168238   0.00038309   0.00081943   -0.00544604   0.00212336   -7.66e-5   0.00014557   0.00017959   6.704e-5   0.00219277   0.00186248   -0.00683839   -0.00094217   0.00026023   0.00342395   -0.00083125   0.00090438   0.00238832   -0.00697966   -0.00080577   0.00045871   -3.241e-5   0.00090149   0.0008026   -0.02576697   -0.0024224   0.00018471   5.539e-5   -0.00195156   -0.00069822   0.01402158   0.00634783   0.00018355   0.006092   -0.02970676   0.01053717   0.00059867   0.00624477   -0.01404998   -0.00042039   0.00522229   0.01019845   -0.00876275   0.00795655   0.02374221 
 15.46892   3.151e-5   3.191e-5   -0.00020809   0.00678226   0.00028109   0.00010986   -0.00010343   1.739e-5   -0.0003054   -6.796e-5   0.00167724   0.00038023   0.00081331   -0.00542698   0.00212499   -7.66e-5   0.00014548   0.0001789   6.667e-5   0.0021815   0.00185147   -0.00680775   -0.00094028   0.00026002   0.00342346   -0.00083129   0.00090393   0.00237315   -0.00695309   -0.00080514   0.00045768   -3.204e-5   0.00090297   0.00080261   -0.02565742   -0.00242289   0.00018086   5.512e-5   -0.0019459   -0.00069958   0.01415003   0.00633214   0.00018301   0.00610287   -0.02972845   0.0105321   0.00059435   0.0062428   -0.01406292   -0.00041749   0.00520848   0.01020633   -0.008746   0.00794607   0.02377346 
 15.4761   3.121e-5   3.166e-5   -0.00020803   0.0067829   0.00028051   0.00010967   -0.00010331   1.73e-5   -0.00030547   -6.852e-5   0.00167221   0.00037757   0.00080751   -0.00540783   0.00212636   -7.626e-5   0.00014511   0.00017807   6.638e-5   0.00217244   0.0018387   -0.00677721   -0.00093851   0.00025979   0.00342284   -0.00083164   0.00090339   0.00235931   -0.00692628   -0.00080512   0.00045639   -3.177e-5   0.00090404   0.00080259   -0.02554823   -0.00242345   0.000177   5.475e-5   -0.00194023   -0.00070076   0.01427991   0.00631632   0.00018228   0.00611366   -0.02975014   0.01052671   0.00059087   0.00623916   -0.01407562   -0.00041627   0.00519383   0.0102138   -0.00872783   0.00793486   0.02381727 
 15.48328   3.091e-5   3.142e-5   -0.00020797   0.00678354   0.00027992   0.00010948   -0.00010319   1.721e-5   -0.00030554   -6.908e-5   0.00166722   0.00037493   0.00080175   -0.00538878   0.00212773   -7.592e-5   0.00014475   0.00017725   6.608e-5   0.00216338   0.00182604   -0.00674682   -0.00093674   0.00025956   0.00342222   -0.00083198   0.00090285   0.00234551   -0.00689959   -0.00080509   0.00045512   -3.149e-5   0.00090511   0.00080257   -0.02543959   -0.002424   0.00017314   5.438e-5   -0.00193456   -0.00070193   0.01441044   0.00630044   0.00018157   0.00612441   -0.02977155   0.01052123   0.00058742   0.00623551   -0.0140882   -0.00041503   0.00517919   0.01022118   -0.00870972   0.0079236   0.02386082 
 15.49046   3.062e-5   3.117e-5   -0.0002079   0.00678419   0.00027934   0.0001093   -0.00010306   1.712e-5   -0.00030561   -6.964e-5   0.00166226   0.00037231   0.00079603   -0.00536983   0.00212908   -7.559e-5   0.00014438   0.00017643   6.577e-5   0.00215438   0.00181344   -0.00671657   -0.00093499   0.00025933   0.0034216   -0.00083231   0.00090231   0.00233179   -0.00687304   -0.00080506   0.00045385   -3.122e-5   0.00090617   0.00080255   -0.02533147   -0.00242455   0.00016928   5.401e-5   -0.00192891   -0.00070308   0.01454165   0.00628449   0.00018088   0.00613513   -0.02979271   0.01051574   0.00058398   0.00623184   -0.01410068   -0.00041381   0.00516456   0.01022845   -0.00869163   0.00791232   0.02390479 
 15.49764   3.033e-5   3.093e-5   -0.00020783   0.00678485   0.00027875   0.00010911   -0.00010294   1.703e-5   -0.00030568   -7.02e-5   0.00165734   0.0003697   0.00079036   -0.005351   0.00213043   -7.525e-5   0.00014402   0.00017561   6.546e-5   0.00214538   0.00180093   -0.00668647   -0.00093324   0.0002591   0.003421   -0.00083265   0.00090176   0.00231809   -0.00684661   -0.00080503   0.00045259   -3.095e-5   0.00090723   0.00080253   -0.02522387   -0.00242508   0.00016541   5.365e-5   -0.00192324   -0.00070421   0.01467353   0.00626847   0.00018021   0.00614581   -0.0298136   0.01051015   0.00058056   0.00622815   -0.01411306   -0.00041258   0.00514991   0.01023563   -0.00867351   0.00790102   0.02394871 
 15.50483   3.004e-5   3.069e-5   -0.00020776   0.00678551   0.00027817   0.00010893   -0.00010281   1.694e-5   -0.00030575   -7.077e-5   0.00165246   0.00036711   0.00078472   -0.00533227   0.00213177   -7.492e-5   0.00014366   0.0001748   6.515e-5   0.00213647   0.00178851   -0.00665652   -0.0009315   0.00025886   0.0034204   -0.00083297   0.00090121   0.00230454   -0.0068203   -0.00080501   0.00045133   -3.068e-5   0.00090828   0.00080251   -0.02511681   -0.00242561   0.00016154   5.329e-5   -0.00191759   -0.00070533   0.01480608   0.00625239   0.00017956   0.00615646   -0.02983423   0.0105045   0.00057715   0.00622446   -0.01412534   -0.00041139   0.00513524   0.01024271   -0.00865542   0.00788968   0.02399267 
 15.51201   2.975e-5   3.045e-5   -0.00020769   0.00678618   0.00027758   0.00010874   -0.00010268   1.685e-5   -0.00030583   -7.133e-5   0.00164761   0.00036454   0.00077913   -0.00531365   0.0021331   -7.458e-5   0.00014329   0.000174   6.483e-5   0.00212761   0.00177616   -0.0066267   -0.00092976   0.00025863   0.0034198   -0.0008333   0.00090065   0.00229102   -0.00679413   -0.00080498   0.00045008   -3.042e-5   0.00090933   0.00080249   -0.02501027   -0.00242612   0.00015766   5.293e-5   -0.00191194   -0.00070644   0.01493932   0.00623624   0.00017893   0.00616707   -0.02985459   0.01049878   0.00057376   0.00622073   -0.01413751   -0.00041017   0.00512056   0.01024968   -0.00863734   0.00787832   0.0240368 
 15.51919   2.946e-5   3.021e-5   -0.00020761   0.00678686   0.000277   0.00010856   -0.00010255   1.677e-5   -0.0003059   -7.189e-5   0.0016428   0.00036199   0.00077357   -0.00529513   0.00213443   -7.425e-5   0.00014293   0.0001732   6.451e-5   0.00211882   0.00176392   -0.00659703   -0.00092804   0.0002584   0.00341922   -0.00083362   0.00090009   0.00227764   -0.00676807   -0.00080496   0.00044883   -3.015e-5   0.00091038   0.00080246   -0.02490423   -0.00242663   0.00015378   5.258e-5   -0.00190629   -0.00070753   0.01507324   0.00622003   0.00017832   0.00617764   -0.02987469   0.01049296   0.00057039   0.006217   -0.01414958   -0.00040898   0.00510586   0.01025656   -0.00861927   0.00786692   0.02408112 
 15.52637   2.918e-5   2.998e-5   -0.00020753   0.00678754   0.00027641   0.00010837   -0.00010243   1.668e-5   -0.00030597   -7.246e-5   0.00163802   0.00035946   0.00076806   -0.00527671   0.00213575   -7.392e-5   0.00014257   0.00017241   6.419e-5   0.00211006   0.00175173   -0.0065675   -0.00092632   0.00025816   0.00341864   -0.00083393   0.00089953   0.00226428   -0.00674215   -0.00080494   0.00044759   -2.99e-5   0.00091142   0.00080244   -0.02479873   -0.00242712   0.0001499   5.222e-5   -0.00190064   -0.00070861   0.01520784   0.00620375   0.00017772   0.00618817   -0.02989455   0.01048707   0.00056702   0.00621326   -0.01416156   -0.00040781   0.00509114   0.01026334   -0.00860122   0.00785549   0.02412578 
 15.53355   2.89e-5   2.974e-5   -0.00020745   0.00678823   0.00027583   0.00010819   -0.00010229   1.659e-5   -0.00030605   -7.302e-5   0.00163329   0.00035695   0.00076259   -0.0052584   0.00213706   -7.358e-5   0.0001422   0.00017162   6.386e-5   0.00210126   0.00173965   -0.00653811   -0.0009246   0.00025794   0.00341806   -0.00083424   0.00089897   0.00225101   -0.00671634   -0.0008049   0.00044636   -2.964e-5   0.00091247   0.00080242   -0.02469373   -0.0024276   0.00014601   5.187e-5   -0.00189499   -0.00070967   0.01534313   0.00618741   0.00017714   0.00619867   -0.02991413   0.01048106   0.0005637   0.00620952   -0.01417344   -0.00040662   0.0050764   0.01027003   -0.0085832   0.00784402   0.02417 
 15.54073   2.862e-5   2.951e-5   -0.00020737   0.00678892   0.00027525   0.00010801   -0.00010216   1.65e-5   -0.00030612   -7.359e-5   0.00162858   0.00035445   0.00075716   -0.00524019   0.00213836   -7.325e-5   0.00014184   0.00017084   6.353e-5   0.00209264   0.00172765   -0.00650885   -0.0009229   0.0002577   0.0034175   -0.00083454   0.0008984   0.00223786   -0.00669066   -0.00080488   0.00044513   -2.938e-5   0.0009135   0.0008024   -0.02458924   -0.00242807   0.00014212   5.152e-5   -0.00188935   -0.00071072   0.01547913   0.006171   0.00017658   0.00620914   -0.02993345   0.01047502   0.00056037   0.00620574   -0.01418523   -0.00040545   0.00506167   0.01027662   -0.00856516   0.00783253   0.02421465 
 15.54791   2.835e-5   2.928e-5   -0.00020728   0.00678962   0.00027466   0.00010783   -0.00010203   1.642e-5   -0.0003062   -7.416e-5   0.00162391   0.00035196   0.00075176   -0.00522209   0.00213965   -7.292e-5   0.00014148   0.00017007   6.319e-5   0.00208397   0.00171573   -0.00647975   -0.0009212   0.00025747   0.00341694   -0.00083484   0.00089783   0.00222477   -0.0066651   -0.00080486   0.00044391   -2.913e-5   0.00091453   0.00080238   -0.02448526   -0.00242853   0.00013823   5.117e-5   -0.00188371   -0.00071175   0.01561584   0.00615453   0.00017604   0.00621957   -0.02995253   0.01046892   0.00055705   0.00620195   -0.01419691   -0.00040429   0.00504692   0.01028312   -0.00854712   0.00782102   0.02425953 
 15.55509   2.808e-5   2.905e-5   -0.00020719   0.00679033   0.00027408   0.00010764   -0.0001019   1.633e-5   -0.00030628   -7.473e-5   0.00161927   0.00034951   0.00074641   -0.00520408   0.00214094   -7.258e-5   0.00014112   0.0001693   6.286e-5   0.00207541   0.00170387   -0.00645077   -0.00091951   0.00025723   0.00341638   -0.00083513   0.00089726   0.00221173   -0.00663966   -0.00080484   0.00044269   -2.887e-5   0.00091556   0.00080236   -0.02438179   -0.00242899   0.00013432   5.082e-5   -0.00187807   -0.00071278   0.01575324   0.00613799   0.00017551   0.00622996   -0.02997134   0.01046273   0.00055376   0.00619815   -0.0142085   -0.00040314   0.00503215   0.01028951   -0.00852911   0.00780947   0.02430443 
 15.56227   2.781e-5   2.882e-5   -0.0002071   0.00679104   0.0002735   0.00010746   -0.00010177   1.625e-5   -0.00030635   -7.529e-5   0.00161467   0.00034706   0.0007411   -0.00518618   0.00214221   -7.225e-5   0.00014076   0.00016853   6.251e-5   0.00206678   0.00169211   -0.00642194   -0.00091782   0.000257   0.00341583   -0.00083542   0.00089668   0.00219878   -0.00661435   -0.00080481   0.00044148   -2.862e-5   0.00091658   0.00080234   -0.02427882   -0.00242943   0.00013043   5.048e-5   -0.00187244   -0.00071378   0.01589137   0.00612138   0.000175   0.00624032   -0.0299899   0.01045649   0.00055049   0.00619433   -0.01422   -0.00040201   0.00501737   0.01029583   -0.00851108   0.00779789   0.02434941 
 15.56945   2.778e-5   2.867e-5   -0.00020697   0.00679183   0.00027297   0.00010726   -0.00010175   1.617e-5   -0.00030642   -7.586e-5   0.00161029   0.00034487   0.00073608   -0.00516853   0.00214343   -7.197e-5   0.00014029   0.00016773   6.218e-5   0.00206007   0.00168088   -0.00639328   -0.00091625   0.00025664   0.0034153   -0.00083553   0.00089608   0.00218568   -0.00658886   -0.00080493   0.00044032   -2.872e-5   0.0009175   0.00080228   -0.02417642   -0.00242959   0.00012682   5.002e-5   -0.00186673   -0.00071467   0.01603047   0.00610465   0.00017438   0.00625101   -0.03000787   0.01044885   0.00054745   0.00619029   -0.01423179   -0.00040264   0.00500221   0.01030174   -0.00849442   0.00778548   0.02437435 
 15.57663   2.727e-5   2.837e-5   -0.00020691   0.00679248   0.00027233   0.00010709   -0.00010149   1.608e-5   -0.00030651   -7.644e-5   0.00160556   0.00034222   0.00073058   -0.00515068   0.00214474   -7.159e-5   0.00014004   0.00016702   6.182e-5   0.00204985   0.00166881   -0.00636468   -0.00091448   0.00025654   0.00341476   -0.00083599   0.00089552   0.00217313   -0.00656408   -0.00080477   0.00043907   -2.813e-5   0.00091862   0.0008023   -0.02407437   -0.00243028   0.00012262   4.98e-5   -0.00186117   -0.00071575   0.01616977   0.00608797   0.00017404   0.00626092   -0.03002626   0.01044377   0.00054398   0.00618668   -0.01424272   -0.00039972   0.00498777   0.01030817   -0.00847513   0.00777466   0.02444002 
 15.58382   2.701e-5   2.814e-5   -0.00020681   0.0067932   0.00027175   0.00010691   -0.00010136   1.599e-5   -0.00030659   -7.701e-5   0.00160106   0.00033983   0.00072539   -0.00513308   0.002146   -7.126e-5   0.00013968   0.00016627   6.146e-5   0.00204144   0.0016573   -0.00633626   -0.00091281   0.0002563   0.00341423   -0.00083626   0.00089493   0.0021604   -0.00653912   -0.00080475   0.00043788   -2.788e-5   0.00091963   0.00080227   -0.02397288   -0.0024307   0.0001187   4.946e-5   -0.00185555   -0.00071671   0.01631005   0.00607117   0.00017358   0.00627117   -0.03004406   0.01043725   0.00054076   0.00618286   -0.01425394   -0.0003986   0.00497296   0.01031421   -0.00845717   0.00776299   0.02448528 
 15.591   2.674e-5   2.792e-5   -0.00020671   0.00679394   0.00027117   0.00010673   -0.00010122   1.591e-5   -0.00030667   -7.758e-5   0.00159659   0.00033745   0.00072022   -0.00511558   0.00214725   -7.093e-5   0.00013932   0.00016552   6.111e-5   0.002033   0.00164586   -0.00630797   -0.00091116   0.00025607   0.00341371   -0.00083654   0.00089434   0.00214778   -0.00651428   -0.00080473   0.00043669   -2.764e-5   0.00092064   0.00080225   -0.02387189   -0.0024311   0.00011479   4.912e-5   -0.00184992   -0.00071765   0.01645107   0.0060543   0.00017314   0.00628139   -0.0300616   0.01043071   0.00053754   0.00617899   -0.01426508   -0.00039746   0.00495815   0.01032017   -0.00843922   0.00775131   0.02453088 
 15.59818   2.643e-5   2.779e-5   -0.00020647   0.00679485   0.00027063   0.00010661   -0.00010093   1.593e-5   -0.00030658   -7.812e-5   0.00159208   0.00033495   0.00071497   -0.00509807   0.0021482   -7.071e-5   0.00013901   0.0001645   6.081e-5   0.00202618   0.00163492   -0.00627979   -0.00090956   0.00025595   0.00341323   -0.00083672   0.00089385   0.0021318   -0.00648951   -0.00080448   0.00043594   -2.741e-5   0.00092195   0.0008023   -0.02377097   -0.00243136   0.00011169   4.892e-5   -0.00184431   -0.00071843   0.01659279   0.00603721   0.00017276   0.00629196   -0.03007893   0.01042975   0.00053422   0.00617381   -0.0142759   -0.00039576   0.00494339   0.01032628   -0.00841815   0.00774016   0.02457646 
 15.60536   2.623e-5   2.747e-5   -0.0002065   0.00679541   0.00027001   0.00010637   -0.00010094   1.574e-5   -0.00030683   -7.873e-5   0.00158776   0.00033275   0.00071002   -0.00508088   0.00214972   -7.027e-5   0.0001386   0.00016405   6.038e-5   0.00201643   0.00162318   -0.00625179   -0.00090787   0.0002556   0.00341268   -0.00083706   0.00089316   0.00212271   -0.00646496   -0.00080469   0.00043433   -2.716e-5   0.00092264   0.00080221   -0.02367136   -0.00243188   0.00010695   4.846e-5   -0.00183868   -0.0007195   0.01673532   0.00602036   0.0001723   0.00630171   -0.03009596   0.01041736   0.00053117   0.00617124   -0.01428708   -0.00039523   0.00492845   0.01033178   -0.00840338   0.00772784   0.0246226 
 15.61254   2.608e-5   2.723e-5   -0.00020647   0.00679601   0.00026939   0.00010613   -0.00010097   1.571e-5   -0.00030689   -7.928e-5   0.00158344   0.00033032   0.00070496   -0.00506372   0.00215098   -7.011e-5   0.00013827   0.00016356   5.996e-5   0.00201416   0.00161063   -0.00622413   -0.00090618   0.00025511   0.00341215   -0.00083693   0.00089264   0.00210729   -0.00644045   -0.00080413   0.0004333   -2.667e-5   0.00092387   0.00080218   -0.02357131   -0.00243219   0.00010295   4.798e-5   -0.00183346   -0.00072047   0.01687763   0.00600337   0.00017192   0.00631163   -0.03011251   0.01041219   0.00052792   0.00616932   -0.01429787   -0.000394   0.00491378   0.01033815   -0.00838514   0.00771626   0.02466122 
 15.61972   2.572e-5   2.704e-5   -0.00020629   0.00679691   0.00026885   0.00010601   -0.00010066   1.557e-5   -0.00030699   -7.988e-5   0.00157905   0.00032811   0.00069995   -0.00504657   0.00215215   -6.961e-5   0.00013788   0.0001626   5.965e-5   0.00199991   0.00160085   -0.00619615   -0.0009046   0.00025513   0.00341167   -0.00083758   0.00089196   0.00209793   -0.0064161   -0.00080465   0.00043199   -2.669e-5   0.00092463   0.00080217   -0.02347276   -0.00243262   9.912e-5   4.78e-5   -0.00182746   -0.00072129   0.01702257   0.00598615   0.00017154   0.0063219   -0.03012931   0.01040379   0.00052483   0.00616345   -0.01430874   -0.00039305   0.0048987   0.01034306   -0.00836747   0.00770429   0.02471482 
 15.6269   2.538e-5   2.68e-5   -0.00020614   0.00679768   0.00026832   0.00010595   -0.00010034   1.545e-5   -0.00030716   -8.045e-5   0.00157438   0.00032594   0.00069491   -0.00502947   0.00215332   -6.908e-5   0.00013756   0.00016187   5.923e-5   0.00198455   0.00159035   -0.00616885   -0.00090297   0.00025482   0.00341093   -0.00083774   0.00089135   0.00208598   -0.00639209   -0.00080459   0.00043089   -2.657e-5   0.00092586   0.00080217   -0.02337468   -0.00243323   9.475e-5   4.74e-5   -0.00182181   -0.00072213   0.01716752   0.00596907   0.00017111   0.00633168   -0.03014615   0.0103948   0.00052212   0.00616007   -0.01432016   -0.00039126   0.00488571   0.01034968   -0.00835453   0.0076919   0.02478003 
 15.63408   2.522e-5   2.661e-5   -0.00020606   0.00679843   0.00026768   0.00010565   -0.00010037   1.541e-5   -0.00030716   -8.103e-5   0.00157047   0.00032353   0.00069004   -0.00501265   0.00215456   -6.895e-5   0.00013716   0.00016117   5.89e-5   0.00198364   0.00157877   -0.00614103   -0.00090136   0.00025466   0.00341069   -0.00083807   0.00089075   0.00207344   -0.0063677   -0.00080461   0.00042967   -2.623e-5   0.0009266   0.00080213   -0.02327605   -0.00243333   9.125e-5   4.715e-5   -0.00181625   -0.00072303   0.01731285   0.00595167   0.00017083   0.00634195   -0.03016167   0.01038991   0.00051857   0.00615561   -0.01433005   -0.00039089   0.00486893   0.010354   -0.0083317   0.00768061   0.0248075 
 15.64126   2.504e-5   2.639e-5   -0.00020598   0.0067992   0.00026719   0.00010546   -0.0001004   1.53e-5   -0.0003073   -8.165e-5   0.00156605   0.00032133   0.00068502   -0.00499563   0.00215514   -6.829e-5   0.00013625   0.0001602   5.856e-5   0.001975   0.00156792   -0.00611344   -0.00090014   0.00025447   0.0034103   -0.0008384   0.00089013   0.00206247   -0.00634367   -0.00080474   0.00042862   -2.607e-5   0.00092707   0.00080206   -0.02317837   -0.00243379   8.785e-5   4.668e-5   -0.00181072   -0.00072377   0.01745945   0.00593436   0.00017015   0.00635216   -0.03017748   0.01038031   0.00051735   0.00615007   -0.01434074   -0.00039066   0.00485531   0.01036027   -0.00831387   0.00766747   0.02485069 
 15.64844   2.473e-5   2.618e-5   -0.00020583   0.00679997   0.00026652   0.00010529   -0.00010008   1.525e-5   -0.00030732   -8.219e-5   0.00156202   0.00031902   0.00068026   -0.00497911   0.00215693   -6.83e-5   0.00013645   0.00015976   5.813e-5   0.00196747   0.00155701   -0.00608643   -0.00089815   0.0002542   0.00340973   -0.00083855   0.00088953   0.00204919   -0.00631976   -0.00080457   0.00042738   -2.577e-5   0.00092857   0.00080209   -0.02308123   -0.002434   8.339e-5   4.651e-5   -0.00180505   -0.00072471   0.01760618   0.00591692   0.0001702   0.00636185   -0.03019305   0.0103758   0.00051237   0.00614774   -0.01435105   -0.0003887   0.0048391   0.01036459   -0.008296   0.00765683   0.02490115 
 15.65563   2.448e-5   2.597e-5   -0.00020571   0.00680074   0.00026594   0.00010511   -9.994e-5   1.516e-5   -0.00030741   -8.277e-5   0.00155784   0.00031679   0.00067543   -0.00496249   0.00215811   -6.797e-5   0.00013609   0.00015906   5.775e-5   0.00195944   0.00154623   -0.00605933   -0.00089656   0.00025396   0.00340926   -0.00083879   0.00088892   0.00203723   -0.00629596   -0.00080457   0.00042624   -2.554e-5   0.00092953   0.00080206   -0.02298452   -0.00243432   7.945e-5   4.619e-5   -0.00179946   -0.00072553   0.01775403   0.00589945   0.0001699   0.00637175   -0.03020838   0.0103686   0.00050928   0.0061438   -0.01436142   -0.00038767   0.00482418   0.01036976   -0.00827814   0.0076449   0.02494825 
 15.66281   2.424e-5   2.576e-5   -0.00020558   0.00680152   0.00026536   0.00010493   -9.98e-5   1.508e-5   -0.00030749   -8.335e-5   0.0015537   0.00031458   0.00067064   -0.00494596   0.00215928   -6.765e-5   0.00013574   0.00015837   5.736e-5   0.00195147   0.00153554   -0.00603236   -0.00089497   0.00025373   0.0034088   -0.00083901   0.0008883   0.00202531   -0.00627227   -0.00080455   0.0004251   -2.532e-5   0.0009305   0.00080204   -0.02288828   -0.00243464   7.551e-5   4.587e-5   -0.00179387   -0.00072633   0.01790264   0.0058819   0.00016962   0.00638162   -0.03022346   0.01036139   0.0005062   0.00613984   -0.01437171   -0.00038663   0.0048092   0.01037485   -0.00826027   0.00763295   0.02499518 
 15.66999   2.407e-5   2.557e-5   -0.00020547   0.00680237   0.00026481   0.00010473   -9.961e-5   1.5e-5   -0.00030747   -8.391e-5   0.00154948   0.00031214   0.00066574   -0.00492971   0.00216058   -6.748e-5   0.00013553   0.00015771   5.687e-5   0.00194296   0.00152651   -0.00600563   -0.00089358   0.0002533   0.0034085   -0.00083902   0.00088768   0.00200849   -0.00624871   -0.00080441   0.00042391   -2.515e-5   0.00093161   0.00080192   -0.02279207   -0.00243486   7.182e-5   4.592e-5   -0.00178842   -0.00072727   0.01805179   0.00586412   0.00016956   0.00639166   -0.03023749   0.01035894   0.0005023   0.00613641   -0.01438152   -0.00038499   0.00479461   0.01037977   -0.00823801   0.0076221   0.02502789 
 15.67717   2.377e-5   2.534e-5   -0.00020533   0.00680308   0.0002642   0.00010457   -9.95e-5   1.492e-5   -0.00030766   -8.451e-5   0.00154549   0.00031019   0.00066115   -0.00491318   0.00216158   -6.699e-5   0.00013502   0.000157   5.657e-5   0.00193563   0.00151436   -0.00597879   -0.00089181   0.00025326   0.00340788   -0.00083946   0.00088706   0.00200165   -0.00622523   -0.00080452   0.00042285   -2.488e-5   0.00093243   0.00080201   -0.02269717   -0.00243524   6.763e-5   4.525e-5   -0.0017827   -0.0007279   0.01820225   0.00584661   0.0001691   0.00640125   -0.0302529   0.01034665   0.00050012   0.00613191   -0.01439206   -0.00038453   0.00477929   0.0103848   -0.00822457   0.00760898   0.02508998 
 15.68435   2.353e-5   2.514e-5   -0.0002052   0.00680387   0.00026362   0.00010439   -9.935e-5   1.485e-5   -0.00030775   -8.509e-5   0.00154144   0.00030803   0.00065645   -0.00489693   0.00216273   -6.667e-5   0.00013467   0.00015632   5.617e-5   0.00192781   0.00150388   -0.00595219   -0.00089025   0.00025302   0.00340743   -0.00083967   0.00088643   0.0019899   -0.00620186   -0.00080451   0.00042173   -2.466e-5   0.00093338   0.00080198   -0.02260229   -0.00243553   6.369e-5   4.494e-5   -0.00177712   -0.00072866   0.01835326   0.00582886   0.00016887   0.00641102   -0.03026726   0.01033926   0.00049708   0.00612793   -0.01440212   -0.00038349   0.00476435   0.01038964   -0.00820672   0.00759696   0.02513757 
 15.69153   2.326e-5   2.494e-5   -0.00020504   0.00680481   0.0002631   0.00010424   -9.919e-5   1.48e-5   -0.00030782   -8.567e-5   0.00153749   0.0003061   0.00065175   -0.00488063   0.00216384   -6.629e-5   0.00013412   0.00015564   5.577e-5   0.00191707   0.0014956   -0.00592548   -0.00088894   0.00025269   0.00340672   -0.00083995   0.00088576   0.00197903   -0.00617871   -0.00080465   0.00042057   -2.429e-5   0.0009341   0.00080187   -0.02250765   -0.00243549   5.984e-5   4.457e-5   -0.00177118   -0.00072933   0.01850579   0.00581101   0.00016856   0.00642084   -0.03028111   0.01033141   0.00049386   0.00612325   -0.01441205   -0.00038548   0.00474772   0.01039424   -0.00818536   0.0075846   0.02518318 
 15.69871   2.307e-5   2.473e-5   -0.00020494   0.00680546   0.00026246   0.00010404   -9.905e-5   1.469e-5   -0.00030792   -8.626e-5   0.00153341   0.00030374   0.00064717   -0.00486472   0.00216499   -6.602e-5   0.00013396   0.00015498   5.537e-5   0.00191216   0.00148314   -0.00589938   -0.00088714   0.00025255   0.00340655   -0.00084009   0.00088518   0.00196663   -0.00615548   -0.00080448   0.00041952   -2.423e-5   0.00093529   0.00080195   -0.0224139   -0.00243608   5.579e-5   4.432e-5   -0.00176598   -0.00073014   0.01865769   0.00579316   0.00016844   0.00643044   -0.03029527   0.01032418   0.00049108   0.00611995   -0.01442201   -0.00038145   0.00473437   0.0103991   -0.00817115   0.00757282   0.02523354 
 15.70589   2.284e-5   2.453e-5   -0.0002048   0.00680626   0.00026188   0.00010386   -9.89e-5   1.461e-5   -0.00030801   -8.684e-5   0.00152945   0.00030161   0.00064258   -0.00484874   0.00216611   -6.569e-5   0.0001336   0.00015432   5.496e-5   0.00190447   0.00147286   -0.00587316   -0.00088559   0.00025231   0.00340612   -0.00084029   0.00088454   0.0019551   -0.00613244   -0.00080447   0.00041841   -2.402e-5   0.00093624   0.00080193   -0.02232037   -0.00243635   5.183e-5   4.402e-5   -0.00176041   -0.00073086   0.01881113   0.00577521   0.00016825   0.0064401   -0.03030891   0.01031648   0.00048809   0.00611595   -0.01443184   -0.00038041   0.00471935   0.01040371   -0.00815339   0.00756073   0.02528173 
 15.71307   2.262e-5   2.433e-5   -0.00020467   0.00680706   0.00026131   0.00010368   -9.875e-5   1.453e-5   -0.0003081   -8.743e-5   0.00152551   0.00029951   0.00063802   -0.00483287   0.00216722   -6.537e-5   0.00013325   0.00015367   5.455e-5   0.00189675   0.00146267   -0.00584707   -0.00088405   0.00025208   0.00340569   -0.00084049   0.00088391   0.00194362   -0.00610953   -0.00080446   0.00041731   -2.38e-5   0.00093718   0.00080191   -0.0222273   -0.0024366   4.788e-5   4.372e-5   -0.00175484   -0.00073156   0.01896539   0.00575719   0.00016807   0.00644973   -0.03032232   0.01030881   0.00048512   0.00611195   -0.0144416   -0.00037941   0.00470434   0.01040824   -0.00813562   0.0075486   0.02533006 
