 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C>   <D|H|D>   <E|H|E>   <F|H|F>   <G|H|G>   <H|H|H>   <I|H|I>   <J|H|J> 
29.63390608695652 2.5800000000000003e-6 0.06930158000000002 0.092727910102727 0.09955975996807072 0.10774705992918945 0.14369911000000002 0.15179803000000003 0.1632087355411328 0.1632085898413042 0.16663583997987585 0.16738785997872002
29.63390644927536 2.58e-6 0.06930158000000002 0.09272791010272698 0.09955975996807073 0.10774705992918945 0.14369911000000002 0.15179803000000006 0.16320873553192472 0.16320859027635565 0.16663583997985176 0.1673878599786959
29.633906811594205 2.58e-6 0.06930158000000002 0.09272791010272699 0.09955975996807073 0.10774705992918947 0.14369911000000002 0.15179803000000003 0.16320873552252443 0.16320859071100194 0.16663583997983825 0.16738785997868239
29.633907173913045 2.5800000000000003e-6 0.06930158000000002 0.09272791010272699 0.09955975996807077 0.10774705992918947 0.14369911000000002 0.15179803000000003 0.1632087355128122 0.16320859114511901 0.16663583997983555 0.1673878599786797
29.633907536231884 2.58e-6 0.06930158 0.09272791010272695 0.09955975996807073 0.10774705992918948 0.14369911 0.15179803000000003 0.16320873550289441 0.16320859157880893 0.1666358399798438 0.16738785997868794
29.633907898550724 2.5800000000000003e-6 0.06930158000000002 0.09272791010272693 0.09955975996807076 0.10774705992918951 0.14369911000000005 0.15179803000000006 0.1632087354927565 0.1632085920120528 0.16663583997986317 0.16738785997870734
29.633908260869564 2.58e-6 0.06930158 0.09272791010272693 0.09955975996807077 0.10774705992918951 0.14369911000000002 0.15179803000000006 0.1632087354822756 0.16320859244472347 0.1666358399798938 0.16738785997873798
29.633908623188407 2.5800000000000003e-6 0.06930158 0.09272791010272691 0.09955975996807079 0.10774705992918948 0.14369911 0.15179803000000003 0.16320873547160739 0.16320859287697223 0.16663583997993606 0.1673878599787802
29.633908985507247 2.58e-6 0.06930158 0.09272791010272691 0.09955975996807076 0.10774705992918954 0.14369911000000002 0.15179803000000006 0.16320873546068917 0.16320859330873227 0.16663583997999 0.16738785997883415
29.633909347826087 2.58e-6 0.06930158 0.09272791010272688 0.0995597599680707 0.10774705992918947 0.14369910999999996 0.15179803000000003 0.16320873544941095 0.1632085937398892 0.16663583998005577 0.16738785997889988
29.633909710144927 2.5800000000000003e-6 0.06930158 0.09272791010272687 0.09955975996807073 0.1077470599291895 0.14369911 0.15179803000000006 0.1632087354379516 0.16320859417061767 0.16663583998013365 0.16738785997897784
29.633910072463767 2.5800000000000003e-6 0.06930158000000002 0.0927279101027269 0.09955975996807073 0.10774705992918952 0.14369911000000002 0.15179803000000006 0.16320873542618095 0.16320859460078324 0.16663583998022385 0.16738785997906802
29.63391043478261 2.58e-6 0.06930158 0.09272791010272684 0.09955975996807075 0.10774705992918951 0.14369911 0.15179803000000003 0.16320873541410572 0.1632085950303885 0.16663583998032655 0.1673878599791707
29.63391079710145 2.58e-6 0.06930158000000002 0.09272791010272684 0.09955975996807073 0.10774705992918952 0.14369911000000002 0.15179803000000003 0.16320873540181466 0.16320859545951796 0.16663583998044185 0.16738785997928599
29.63391115942029 2.58e-6 0.06930158000000002 0.09272791010272684 0.09955975996807073 0.10774705992918954 0.14369911 0.15179803000000006 0.16320873538916147 0.1632085958880212 0.16663583998057 0.16738785997941416
29.63391152173913 2.58e-6 0.06930158 0.09272791010272684 0.09955975996807076 0.10774705992918955 0.14369911 0.15179803000000003 0.16320873537624694 0.16320859631599471 0.16663583998071124 0.1673878599795554
29.63391188405797 2.5800000000000007e-6 0.06930158000000002 0.09272791010272685 0.09955975996807077 0.10774705992918958 0.14369911000000002 0.15179803000000008 0.16320873536308345 0.16320859674344684 0.16663583998086567 0.1673878599797098
29.633912246376813 2.58e-6 0.06930158 0.09272791010272681 0.09955975996807076 0.10774705992918952 0.14369911 0.15179803000000003 0.1632087353495171 0.16320859717021952 0.16663583998103343 0.16738785997987757
29.633912608695653 2.5800000000000003e-6 0.06930158 0.0927279101027268 0.09955975996807076 0.10774705992918958 0.14369911 0.15179803000000006 0.16320873533572092 0.16320859759648168 0.16663583998121484 0.167387859980059
29.633912971014492 2.58e-6 0.06930158 0.09272791010272681 0.09955975996807076 0.1077470599291896 0.14369911 0.15179803000000006 0.16320873532164448 0.16320859802217874 0.16663583998141007 0.16738785998025418
29.633913333333332 2.58e-6 0.06930158000000002 0.09272791010272678 0.09955975996807077 0.10774705992918958 0.14369911000000002 0.15179803000000006 0.1632087353071338 0.1632085984471528 0.16663583998161932 0.16738785998046346
29.633913695652176 2.5800000000000003e-6 0.06930158 0.09272791010272677 0.09955975996807082 0.10774705992918962 0.14369911000000002 0.15179803000000006 0.1632087352924136 0.16320859887162428 0.16663583998184267 0.1673878599806868
29.633914057971015 2.5800000000000007e-6 0.06930158000000003 0.09272791010272681 0.09955975996807082 0.10774705992918965 0.14369911000000005 0.15179803000000008 0.16320873527735247 0.16320859929545797 0.16663583998208037 0.1673878599809245
29.633914420289855 2.5800000000000003e-6 0.06930158 0.09272791010272677 0.09955975996807077 0.1077470599291896 0.14369911 0.15179803000000003 0.16320873526189678 0.16320859971859614 0.16663583998233256 0.1673878599811767
29.633914782608695 2.5800000000000003e-6 0.06930158000000002 0.09272791010272675 0.09955975996807082 0.10774705992918962 0.14369911000000002 0.15179803000000006 0.16320873524621013 0.16320860014119834 0.16663583998259954 0.1673878599814437
29.633915144927535 2.58e-6 0.06930158 0.09272791010272674 0.0995597599680708 0.10774705992918962 0.14369911000000002 0.15179803000000003 0.16320873523011506 0.16320860056308317 0.16663583998288142 0.16738785998172553
29.63391550724638 2.5800000000000003e-6 0.06930158 0.09272791010272674 0.09955975996807083 0.10774705992918963 0.14369910999999996 0.15179803000000006 0.1632087352136906 0.16320860098432577 0.1666358399831784 0.16738785998202257
29.633915869565218 2.5800000000000003e-6 0.06930158000000002 0.09272791010272671 0.09955975996807086 0.1077470599291897 0.14369911000000002 0.15179803000000006 0.16320873519699516 0.16320860140498053 0.16663583998349077 0.16738785998233488
29.633916231884058 2.5800000000000003e-6 0.06930158 0.0927279101027267 0.09955975996807084 0.10774705992918963 0.14369911 0.15179803000000003 0.16320873517983692 0.16320860182485178 0.16663583998381856 0.1673878599826627
29.633916594202898 2.5800000000000003e-6 0.06930158000000002 0.09272791010272673 0.09955975996807083 0.10774705992918969 0.14369911000000002 0.15179803000000006 0.16320873516239917 0.16320860224411884 0.16663583998416204 0.16738785998300618
29.633916956521738 2.5800000000000003e-6 0.06930158 0.0927279101027267 0.09955975996807083 0.10774705992918968 0.14369911 0.15179803000000006 0.16320873514465276 0.1632086026627487 0.1666358399845213 0.16738785998336547
29.63391731884058 2.58e-6 0.06930158000000002 0.09272791010272668 0.09955975996807084 0.10774705992918966 0.14369911000000002 0.15179803000000003 0.1632087351264013 0.16320860308054125 0.16663583998489667 0.16738785998374084
29.63391768115942 2.58e-6 0.06930158 0.09272791010272667 0.09955975996807083 0.10774705992918966 0.14369911000000002 0.15179803000000003 0.1632087351079057 0.16320860349775346 0.16663583998528825 0.16738785998413244
29.63391804347826 2.5800000000000007e-6 0.06930158 0.09272791010272666 0.0995597599680708 0.10774705992918968 0.14369911000000002 0.15179803000000006 0.16320873508905415 0.1632086039142697 0.1666358399856963 0.16738785998454045
29.6339184057971 2.58e-6 0.06930158 0.09272791010272663 0.0995597599680708 0.10774705992918966 0.14369911 0.15179803000000003 0.16320873506969066 0.16320860432993028 0.16663583998612091 0.16738785998496508
29.63391876811594 2.5800000000000003e-6 0.06930158000000002 0.09272791010272666 0.09955975996807083 0.10774705992918972 0.14369911000000002 0.15179803000000008 0.16320873505009287 0.16320860474500898 0.1666358399865624 0.16738785998540656
29.633919130434784 2.5800000000000007e-6 0.06930158000000002 0.09272791010272664 0.09955975996807083 0.1077470599291897 0.14369911000000005 0.15179803000000006 0.16320873503004826 0.16320860515928964 0.1666358399870209 0.16738785998586508
29.633919492753623 2.5800000000000007e-6 0.06930158000000002 0.09272791010272663 0.09955975996807083 0.1077470599291897 0.14369911000000005 0.15179803000000006 0.163208735009587 0.16320860557279865 0.1666358399874966 0.16738785998634073
29.633919855072463 2.5800000000000003e-6 0.06930158 0.09272791010272659 0.09955975996807086 0.10774705992918973 0.14369911000000002 0.15179803000000006 0.16320873498884247 0.1632086059856658 0.16663583998798956 0.1673878599868337
29.633920217391303 2.5800000000000007e-6 0.06930158 0.09272791010272662 0.09955975996807086 0.10774705992918972 0.14369911000000005 0.15179803000000008 0.16320873496757732 0.16320860639764997 0.16663583998850018 0.16738785998734432
29.633920579710146 2.5800000000000003e-6 0.06930158 0.09272791010272659 0.09955975996807083 0.10774705992918975 0.14369911000000002 0.15179803000000003 0.16320873494597107 0.16320860680892718 0.16663583998902845 0.16738785998787262
29.633920942028986 2.5800000000000003e-6 0.06930158 0.09272791010272657 0.09955975996807087 0.1077470599291897 0.14369911 0.15179803000000006 0.16320873492403565 0.16320860721950553 0.1666358399895747 0.16738785998841887
29.633921304347826 2.5800000000000003e-6 0.06930158 0.09272791010272659 0.09955975996807086 0.10774705992918976 0.14369911000000002 0.15179803000000006 0.16320873490152168 0.16320860762913228 0.1666358399901391 0.16738785998898326
29.633921666666666 2.5800000000000007e-6 0.06930158000000002 0.09272791010272659 0.09955975996807084 0.10774705992918979 0.14369911000000002 0.15179803000000006 0.1632087348787236 0.16320860803809822 0.16663583999072182 0.16738785998956598
29.633922028985506 2.5800000000000003e-6 0.06930158 0.09272791010272655 0.09955975996807086 0.10774705992918976 0.14369911000000002 0.15179803000000003 0.16320873485555287 0.1632086084463113 0.16663583999132306 0.1673878599901672
29.63392239130435 2.5800000000000003e-6 0.06930158 0.09272791010272655 0.09955975996807089 0.10774705992918976 0.14369911000000002 0.15179803000000003 0.1632087348317608 0.16320860885351934 0.16663583999194295 0.1673878599907871
29.63392275362319 2.5800000000000003e-6 0.06930158 0.09272791010272655 0.09955975996807089 0.1077470599291898 0.14369911000000002 0.15179803000000006 0.16320873480772372 0.16320860926009512 0.16663583999258183 0.16738785999142594
29.63392311594203 2.5800000000000003e-6 0.06930158 0.09272791010272652 0.09955975996807089 0.10774705992918979 0.14369911000000002 0.15179803000000006 0.16320873478321515 0.1632086096658088 0.16663583999323964 0.16738785999208378
29.63392347826087 2.5800000000000003e-6 0.06930158 0.09272791010272653 0.09955975996807089 0.10774705992918977 0.14369911 0.15179803000000006 0.16320873475817313 0.163208610070595 0.16663583999391673 0.16738785999276087
29.63392384057971 2.5800000000000007e-6 0.06930158 0.09272791010272652 0.0995597599680709 0.10774705992918981 0.14369911000000002 0.15179803000000006 0.16320873473285 0.1632086104747026 0.16663583999461334 0.16738785999345748
29.63392420289855 2.5800000000000003e-6 0.06930158 0.09272791010272649 0.09955975996807089 0.10774705992918981 0.14369911000000002 0.15179803000000008 0.16320873470695413 0.16320861087783667 0.16663583999532952 0.1673878599941737
29.63392456521739 2.58e-6 0.06930158 0.09272791010272646 0.09955975996807089 0.10774705992918981 0.14369911 0.15179803000000003 0.16320873468063643 0.16320861128014477 0.16663583999606557 0.1673878599949097
29.63392492753623 2.5800000000000003e-6 0.06930158 0.09272791010272648 0.0995597599680709 0.10774705992918981 0.14369911000000002 0.15179803000000003 0.16320873465398023 0.16320861168170694 0.1666358399968217 0.16738785999566583
29.63392528985507 2.5800000000000007e-6 0.06930158000000002 0.09272791010272648 0.09955975996807091 0.10774705992918986 0.14369911000000002 0.15179803000000006 0.16320873462667113 0.16320861208220555 0.16663583999759796 0.16738785999644207
29.63392565217391 2.5800000000000007e-6 0.06930158000000002 0.09272791010272648 0.09955975996807094 0.10774705992918987 0.14369911000000002 0.15179803000000008 0.16320873459902754 0.16320861248195567 0.1666358399983946 0.16738785999723874
29.633926014492754 2.580000000000001e-6 0.06930158000000002 0.09272791010272646 0.09955975996807091 0.10774705992918986 0.14369911000000005 0.15179803000000008 0.16320873457099153 0.16320861288089628 0.16663583999921178 0.1673878599980559
29.633926376811594 2.5800000000000007e-6 0.06930158 0.09272791010272644 0.09955975996807089 0.10774705992918986 0.14369911000000002 0.15179803000000006 0.1632087345422422 0.16320861327870329 0.1666358400000498 0.16738785999889394
29.633926739130434 2.58e-6 0.06930157999999999 0.09272791010272641 0.09955975996807089 0.10774705992918981 0.14369911 0.15179803000000003 0.1632087345132225 0.16320861367581643 0.16663584000090867 0.16738785999975284
29.633927101449274 2.5800000000000003e-6 0.06930158 0.09272791010272641 0.09955975996807089 0.10774705992918987 0.14369911000000002 0.15179803000000006 0.16320873448373693 0.1632086140720395 0.16663584000178844 0.16738786000063258
29.633927463768117 2.5800000000000007e-6 0.06930158000000002 0.09272791010272642 0.09955975996807091 0.1077470599291899 0.14369911000000002 0.15179803000000006 0.16320873445357928 0.16320861446716817 0.16663584000268827 0.1673878600015324
29.633927826086957 2.580000000000001e-6 0.06930158000000002 0.09272791010272642 0.09955975996807093 0.1077470599291899 0.14369911000000007 0.1517980300000001 0.16320873442320186 0.1632086148616569 0.16663584000360754 0.1673878600024517
29.633928188405797 2.5800000000000007e-6 0.06930158000000002 0.09272791010272638 0.09955975996807094 0.1077470599291899 0.14369911000000002 0.15179803000000006 0.1632087343922675 0.16320861525517105 0.1666358400045454 0.16738786000338954
29.633928550724637 2.5800000000000003e-6 0.06930158 0.09272791010272638 0.09955975996807091 0.10774705992918991 0.14369911000000002 0.15179803000000003 0.163208734360872 0.16320861564780847 0.16663584000550125 0.1673878600043454
29.633928913043476 2.5800000000000003e-6 0.06930158 0.09272791010272637 0.09955975996807091 0.10774705992918988 0.14369911000000002 0.15179803000000006 0.16320873432923372 0.16320861603978998 0.1666358400064745 0.16738786000531863
29.63392927536232 2.5800000000000007e-6 0.06930158 0.09272791010272632 0.09955975996807094 0.10774705992918993 0.14369911000000002 0.15179803000000003 0.16320873429697622 0.16320861643074133 0.16663584000746426 0.1673878600063084
29.63392963768116 2.5800000000000007e-6 0.06930158000000002 0.09272791010272637 0.09955975996807094 0.10774705992918994 0.14369911000000005 0.15179803000000008 0.16320873426443677 0.16320861682100238 0.16663584000846987 0.16738786000731407
29.63393 2.5800000000000007e-6 0.06930158000000002 0.09272791010272634 0.09955975996807094 0.10774705992918995 0.14369911000000005 0.15179803000000006 0.16320873423163615 0.16320861721059612 0.16663584000949067 0.1673878600083348
29.633930225225225 2.5800000000000003e-6 0.06930157999999999 0.09272791010272634 0.09955975996807093 0.10774705992918993 0.14369911000000002 0.15179803000000003 0.16320873421087806 0.16320861745220386 0.1666358400101325 0.16738786000897665
29.63393045045045 2.5800000000000007e-6 0.06930158000000002 0.09272791010272635 0.09955975996807095 0.10774705992918995 0.14369911000000005 0.15179803000000008 0.16320873419002146 0.1632086176935578 0.16663584001077983 0.16738786000962402
29.633930675675675 2.5800000000000003e-6 0.06930157999999999 0.09272791010272632 0.09955975996807095 0.10774705992918993 0.14369911000000002 0.15179803000000003 0.16320873416914142 0.16320861793473332 0.16663584001143242 0.16738786001027658
29.6339309009009 2.5800000000000007e-6 0.06930158 0.09272791010272632 0.09955975996807097 0.10774705992918995 0.14369911000000002 0.15179803000000003 0.1632087341481627 0.16320861817565618 0.16663584001209006 0.16738786001093423
29.633931126126125 2.5800000000000007e-6 0.06930158000000002 0.0927279101027263 0.09955975996807093 0.10774705992918994 0.14369911000000002 0.15179803000000003 0.1632087341270013 0.16320861841624268 0.16663584001275258 0.16738786001159675
29.63393135135135 2.5800000000000003e-6 0.06930157999999999 0.0927279101027263 0.09955975996807093 0.10774705992918994 0.14369911 0.15179803000000003 0.16320873410551578 0.16320861865635206 0.16663584001341988 0.16738786001226405
29.633931576576575 2.5800000000000007e-6 0.06930158000000002 0.0927279101027263 0.09955975996807097 0.10774705992918995 0.14369911000000002 0.15179803000000006 0.16320873408407804 0.1632086188963568 0.16663584001409185 0.16738786001293599
29.6339318018018 2.5800000000000003e-6 0.06930158 0.09272791010272628 0.09955975996807094 0.10774705992918994 0.14369911000000002 0.15179803000000003 0.16320873406258837 0.1632086191361578 0.16663584001476806 0.1673878600136122
29.633932027027026 2.5800000000000007e-6 0.06930158 0.0927279101027263 0.09955975996807095 0.10774705992918997 0.14369911000000002 0.15179803000000006 0.163208734040987 0.16320861937569595 0.1666358400154486 0.16738786001429273
29.63393225225225 2.5800000000000003e-6 0.06930158 0.09272791010272627 0.09955975996807095 0.10774705992918995 0.14369911 0.15179803000000003 0.16320873401904595 0.1632086196147439 0.16663584001613316 0.16738786001497727
29.633932477477476 2.5800000000000003e-6 0.06930158 0.09272791010272624 0.09955975996807095 0.10774705992918998 0.14369911000000002 0.15179803000000003 0.16320873399706695 0.163208619853604 0.16663584001682158 0.16738786001566577
29.6339327027027 2.5800000000000007e-6 0.06930158000000002 0.09272791010272627 0.09955975996807098 0.10774705992919001 0.14369911000000002 0.15179803000000006 0.16320873397509592 0.1632086200923228 0.16663584001751383 0.16738786001635803
29.633932927927926 2.5800000000000007e-6 0.06930158000000002 0.09272791010272625 0.09955975996807094 0.10774705992918997 0.14369911000000002 0.15179803000000006 0.16320873395305097 0.163208620330819 0.1666358400182096 0.16738786001705375
29.63393315315315 2.580000000000001e-6 0.06930158000000002 0.09272791010272624 0.09955975996807097 0.10774705992919 0.14369911000000005 0.15179803000000008 0.1632087339308125 0.16320862056897362 0.16663584001890877 0.1673878600177529
29.633933378378376 2.5800000000000007e-6 0.06930158 0.09272791010272624 0.09955975996807095 0.10774705992919 0.14369911000000002 0.15179803000000006 0.16320873390829885 0.16320862080670576 0.16663584001961118 0.16738786001845532
29.6339336036036 2.5800000000000007e-6 0.06930158000000002 0.09272791010272625 0.09955975996807098 0.10774705992919001 0.14369911000000005 0.15179803000000006 0.1632087338858691 0.16320862104437506 0.16663584002031662 0.16738786001916076
29.633933828828827 2.5800000000000007e-6 0.06930158 0.09272791010272624 0.099559759968071 0.10774705992919001 0.14369911000000002 0.15179803000000006 0.16320873386341475 0.16320862128187372 0.16663584002102488 0.16738786001986908
29.633934054054052 2.5800000000000007e-6 0.06930158 0.09272791010272623 0.09955975996807098 0.10774705992919002 0.14369911000000002 0.15179803000000003 0.16320873384087117 0.1632086215191377 0.1666358400217359 0.1673878600205801
29.63393427927928 2.5800000000000003e-6 0.06930158000000002 0.09272791010272623 0.09955975996807098 0.10774705992919002 0.14369911000000002 0.15179803000000006 0.16320873381796977 0.16320862175589917 0.16663584002244947 0.1673878600212936
29.633934504504506 2.5800000000000003e-6 0.06930158 0.09272791010272623 0.099559759968071 0.10774705992919001 0.14369911000000005 0.15179803000000006 0.1632087337950962 0.16320862199254432 0.16663584002316548 0.16738786002200962
29.63393472972973 2.5800000000000003e-6 0.06930157999999999 0.0927279101027262 0.099559759968071 0.10774705992919001 0.14369911 0.15179803000000003 0.16320873377226197 0.16320862222908541 0.16663584002388357 0.1673878600227277
29.633934954954956 2.5800000000000007e-6 0.06930158 0.0927279101027262 0.09955975996807098 0.10774705992919004 0.14369911000000002 0.15179803000000006 0.16320873374937853 0.16320862246543455 0.16663584002460377 0.1673878600234479
29.63393518018018 2.5800000000000003e-6 0.06930158 0.09272791010272619 0.09955975996807097 0.10774705992919002 0.14369911 0.15179803 0.1632087337262854 0.16320862270143194 0.1666358400253258 0.16738786002416994
29.633935405405406 2.5800000000000007e-6 0.06930158 0.0927279101027262 0.09955975996807101 0.10774705992919001 0.14369911 0.15179803000000003 0.16320873370297279 0.16320862293706853 0.16663584002604956 0.16738786002489373
29.63393563063063 2.5800000000000003e-6 0.06930158 0.09272791010272617 0.09955975996807098 0.10774705992919004 0.14369911000000002 0.15179803 0.16320873367978153 0.1632086231726857 0.1666358400267748 0.16738786002561898
29.633935855855857 2.5800000000000003e-6 0.06930158 0.09272791010272617 0.099559759968071 0.10774705992919005 0.14369911000000002 0.15179803000000006 0.16320873365659364 0.1632086234081663 0.16663584002750145 0.16738786002634562
29.63393608108108 2.580000000000001e-6 0.06930158000000002 0.0927279101027262 0.09955975996807102 0.10774705992919005 0.14369911000000005 0.15179803000000006 0.16320873363333901 0.16320862364344088 0.1666358400282293 0.16738786002707345
29.633936306306307 2.5800000000000007e-6 0.06930158 0.09272791010272619 0.09955975996807102 0.10774705992919006 0.14369911000000005 0.15179803000000008 0.1632087336097012 0.1632086238781937 0.16663584002895815 0.1673878600278023
29.633936531531532 2.5800000000000007e-6 0.06930158000000002 0.09272791010272616 0.09955975996807102 0.10774705992919005 0.14369911000000002 0.15179803000000006 0.16320873358616478 0.16320862411291007 0.16663584002968787 0.16738786002853204
29.633936756756757 2.5800000000000003e-6 0.06930158 0.09272791010272612 0.09955975996807095 0.10774705992919004 0.14369911 0.15179803000000003 0.16320873356269985 0.16320862434756075 0.16663584003041826 0.1673878600292624
29.633936981981982 2.5800000000000003e-6 0.06930158 0.09272791010272613 0.099559759968071 0.10774705992919004 0.14369911000000002 0.15179803000000003 0.1632087335392096 0.1632086245820497 0.16663584003114917 0.1673878600299933
29.633937207207207 2.5800000000000007e-6 0.06930158 0.09272791010272613 0.09955975996807098 0.10774705992919008 0.14369911000000002 0.15179803000000003 0.16320873351548526 0.16320862481616882 0.1666358400318804 0.16738786003072456
29.633937432432433 2.58e-6 0.06930158 0.0927279101027261 0.09955975996807095 0.10774705992919005 0.14369910999999996 0.15179803000000003 0.16320873349160114 0.16320862504999326 0.16663584003261184 0.16738786003145598
29.633937657657658 2.5800000000000007e-6 0.06930158000000002 0.09272791010272613 0.09955975996807101 0.10774705992919009 0.14369911000000002 0.15179803000000006 0.16320873346787546 0.16320862528384183 0.16663584003334328 0.16738786003218742
29.633937882882883 2.5800000000000003e-6 0.06930158 0.09272791010272612 0.09955975996807098 0.10774705992919004 0.14369911 0.15179803000000003 0.1632087334441787 0.16320862551758583 0.16663584003407453 0.16738786003291867
29.633938108108108 2.5800000000000003e-6 0.06930158 0.09272791010272612 0.099559759968071 0.10774705992919009 0.14369911000000002 0.15179803000000006 0.1632087334204347 0.1632086257511499 0.1666358400348055 0.16738786003364964
29.633938333333333 2.58e-6 0.06930158 0.09272791010272609 0.09955975996807102 0.10774705992919009 0.14369911 0.15179803 0.16320873339627687 0.16320862598416808 0.1666358400355359 0.16738786003438003
29.633938558558558 2.5800000000000007e-6 0.06930158000000002 0.09272791010272612 0.09955975996807102 0.10774705992919009 0.14369911000000002 0.15179803000000006 0.16320873337229633 0.16320862621723237 0.16663584003626566 0.16738786003510983
29.633938783783783 2.5800000000000007e-6 0.06930158000000002 0.09272791010272609 0.09955975996807101 0.1077470599291901 0.14369911000000002 0.15179803000000006 0.16320873334841574 0.16320862645026613 0.16663584003699458 0.16738786003583875
29.63393900900901 2.5800000000000003e-6 0.06930158 0.09272791010272606 0.09955975996807102 0.1077470599291901 0.14369911 0.15179803000000003 0.16320873332453115 0.16320862668316616 0.16663584003772247 0.16738786003656664
29.633939234234234 2.5800000000000007e-6 0.06930157999999999 0.09272791010272606 0.09955975996807101 0.10774705992919009 0.14369911 0.15179803000000003 0.16320873330038202 0.16320862691567273 0.1666358400384492 0.16738786003729336
29.63393945945946 2.5800000000000007e-6 0.06930158 0.09272791010272609 0.09955975996807102 0.1077470599291901 0.14369911000000002 0.15179803000000003 0.16320873327614246 0.1632086271479607 0.16663584003917464 0.1673878600380188
29.633939684684684 2.5800000000000007e-6 0.06930158 0.09272791010272607 0.09955975996807104 0.10774705992919013 0.14369911000000002 0.15179803000000003 0.16320873325209864 0.16320862738031713 0.16663584003989854 0.16738786003874268
29.63393990990991 2.5800000000000007e-6 0.06930158 0.09272791010272609 0.09955975996807104 0.1077470599291901 0.14369911 0.15179803000000003 0.16320873322811114 0.16320862761260327 0.16663584004062065 0.16738786003946485
29.633940135135134 2.5800000000000003e-6 0.06930158 0.09272791010272607 0.09955975996807101 0.10774705992919009 0.14369911 0.15179803000000003 0.16320873320409834 0.16320862784473833 0.166635840041341 0.16738786004018513
29.63394036036036 2.5800000000000003e-6 0.06930158 0.09272791010272606 0.09955975996807105 0.10774705992919013 0.14369911 0.15179803000000006 0.16320873317963477 0.16320862807629766 0.1666358400420594 0.16738786004090353
29.633940585585584 2.5800000000000007e-6 0.06930158 0.09272791010272602 0.099559759968071 0.10774705992919012 0.14369911000000002 0.15179803000000003 0.16320873315543924 0.1632086283080008 0.16663584004277546 0.16738786004161962
29.63394081081081 2.58e-6 0.06930158 0.09272791010272599 0.099559759968071 0.10774705992919012 0.14369911 0.15179803000000003 0.16320873313137774 0.1632086285397148 0.16663584004348916 0.16738786004233333
29.633941036036035 2.580000000000001e-6 0.06930158000000002 0.09272791010272605 0.09955975996807107 0.10774705992919018 0.14369911000000005 0.15179803000000006 0.16320873310733694 0.16320862877132689 0.16663584004420048 0.16738786004304462
29.63394126126126 2.5800000000000007e-6 0.06930158 0.092727910102726 0.099559759968071 0.10774705992919013 0.14369911000000005 0.15179803000000006 0.1632087330829933 0.1632086290025144 0.16663584004490897 0.16738786004375314
29.633941486486485 2.5800000000000007e-6 0.06930158 0.09272791010272602 0.09955975996807101 0.10774705992919018 0.14369911 0.15179803000000006 0.16320873305863715 0.16320862923356858 0.16663584004561463 0.16738786004445877
29.63394171171171 2.5800000000000007e-6 0.06930158000000002 0.09272791010272602 0.09955975996807105 0.10774705992919016 0.14369911000000002 0.15179803000000006 0.16320873303451633 0.16320862946473808 0.1666358400463172 0.16738786004516137
29.633941936936935 2.5800000000000003e-6 0.06930158 0.092727910102726 0.09955975996807102 0.10774705992919018 0.14369911000000002 0.15179803000000003 0.16320873301047756 0.1632086296958705 0.1666358400470166 0.16738786004586076
29.63394216216216 2.5800000000000007e-6 0.06930158 0.09272791010272599 0.09955975996807102 0.10774705992919018 0.14369911000000002 0.15179803000000003 0.16320873298643193 0.16320862992687768 0.16663584004771262 0.16738786004655679
29.633942387387386 2.580000000000001e-6 0.06930158000000002 0.09272791010272602 0.09955975996807108 0.10774705992919019 0.14369911 0.15179803000000006 0.16320873296188665 0.16320863015726775 0.16663584004840518 0.16738786004724931
29.633942612612614 2.5800000000000003e-6 0.06930157999999999 0.09272791010272595 0.09955975996807102 0.10774705992919016 0.14369911 0.15179803000000003 0.1632087329377048 0.16320863038790462 0.1666358400490939 0.16738786004793804
29.63394283783784 2.5800000000000003e-6 0.06930157999999999 0.09272791010272596 0.09955975996807101 0.10774705992919015 0.14369911 0.15179803 0.1632087329136864 0.16320863061858923 0.16663584004977877 0.1673878600486229
29.633943063063064 2.5800000000000003e-6 0.06930157999999999 0.09272791010272596 0.09955975996807101 0.10774705992919016 0.14369911 0.15179803000000003 0.16320873288970783 0.16320863084919884 0.16663584005045967 0.16738786004930378
29.63394328828829 2.5800000000000007e-6 0.06930158 0.09272791010272599 0.09955975996807102 0.10774705992919018 0.14369911000000002 0.15179803000000003 0.163208732865379 0.16320863107934425 0.16663584005113627 0.1673878600499804
29.633943513513515 2.5800000000000003e-6 0.06930158 0.09272791010272598 0.09955975996807108 0.10774705992919018 0.14369911000000002 0.15179803000000006 0.1632087328411215 0.1632086313094479 0.16663584005180845 0.16738786005065262
29.63394373873874 2.5800000000000007e-6 0.06930158000000002 0.09272791010272596 0.09955975996807105 0.1077470599291902 0.14369911000000002 0.15179803000000003 0.1632087328171336 0.16320863153970896 0.16663584005247611 0.16738786005132023
29.633943963963965 2.5800000000000003e-6 0.06930158 0.09272791010272596 0.09955975996807105 0.10774705992919022 0.14369911000000002 0.15179803000000006 0.16320873279325096 0.16320863176996392 0.166635840053139 0.16738786005198314
29.63394418918919 2.58e-6 0.06930158 0.09272791010272595 0.09955975996807107 0.10774705992919019 0.14369911 0.15179803000000003 0.16320873276932313 0.16320863200006344 0.16663584005379697 0.16738786005264114
29.633944414414415 2.5800000000000007e-6 0.06930158000000002 0.09272791010272598 0.0995597599680711 0.10774705992919024 0.14369911000000002 0.15179803000000006 0.16320873274496384 0.163208632229622 0.16663584005444998 0.16738786005329415
