 R   <X|d2/dR2|X>   <A|d2/dR2|A>   <B|d2/dR2|B>   <C|d2/dR2|C>   <D|d2/dR2|D>   <E|d2/dR2|E>   <F|d2/dR2|F>   <G|d2/dR2|G>   <H|d2/dR2|H>   <I|d2/dR2|I>   <J|d2/dR2|J> 
14.49231 -4.561616141248746e-5 -0.00010250914231819301 -0.00022506259372207668 -0.00020036341465418903 -0.0023452408764763934 -0.0033224771148524027 -0.00030905557134264336 -0.00024381132636473596 -0.00030245080386732774 -0.0006226486175627996 -0.0012624463482649071
14.49949 -4.5622405541587485e-5 -0.00010166096356249311 -0.00022294400433425503 -0.00019845269674255572 -0.0023234766167647184 -0.0033004007089699147 -0.0003095924702084436 -0.00024279594350498133 -0.00030236476776031643 -0.0006224485295533456 -0.0012660741458792501
14.50667 -4.562879071368746e-5 -0.00010082076406459308 -0.00022084838729667755 -0.00019656337735935505 -0.0023019372354570354 -0.003278580664764724 -0.0003101381833936437 -0.00024178525402575906 -0.00030227478857925636 -0.0006222636013670014 -0.0012697116418937135
14.51385 -4.563504399238749e-5 -9.99889461078932e-5 -0.00021877550908612096 -0.00019469432395197378 -0.0022806186869912546 -0.003257012540917434 -0.0003106981376096439 -0.00024078256779054853 -0.0003021863720064706 -0.0006221040864513008 -0.0012733637753955048
14.52103 -4.564129155318752e-5 -9.916499258539331e-5 -0.00021672440396205433 -0.00019284523618109752 -0.0022595202277995597 -0.0032356953398227466 -0.00031126831107884407 -0.00023978636050476522 -0.00030209545461848365 -0.0006219523125282027 -0.0012770140300328169
14.52821 -4.564754498548754e-5 -9.834891605849341e-5 -0.0002146958785082328 -0.000191016800677665 -0.0022386377294886465 -0.0032146244346820583 -0.0003118512412283443 -0.0002387958876218191 -0.00030200532668058476 -0.0006218424703957413 -0.0012806976014974674
14.5354 -4.5653797630787596e-5 -9.754077535349355e-5 -0.00021268874160234555 -0.00018920747701354826 -0.0022179709388197694 -0.00319380020445757 -0.00031244526683184455 -0.000237813767993275 -0.00030191344434174494 -0.0006217393828349667 -0.0012843760049250248
14.54258 -4.5659902832887584e-5 -9.674034933529359e-5 -0.000210703596733674 -0.00018741873441832576 -0.0021975160133170532 -0.003173218004774481 -0.00031305299230764466 -0.00023683774742432653 -0.00030182250838772123 -0.00062166624796118 -0.0012880755283125802
14.54976 -4.566602244868765e-5 -9.594762605379365e-5 -0.00020873935949225145 -0.00018564900772062194 -0.002177271624012612 -0.0031528764355944895 -0.00031367200102534466 -0.00023586964293524873 -0.0003017300250275416 -0.0006216125437130719 -0.0012917827149292746
14.55694 -4.567213075858761e-5 -9.516254227569366e-5 -0.000206796292651955 -0.000183898682914112 -0.002157236252713646 -0.003132773908752699 -0.0003143038257542447 -0.00023490770353235587 -0.00030163648994552635 -0.0006215739355170042 -0.001295496712487891
14.56412 -4.5678251988087635e-5 -9.438515482929378e-5 -0.0002048743579111458 -0.00018216729057190682 -0.0021374053213128867 -0.0031129073105118084 -0.00031494772854924485 -0.0002339530178893806 -0.00030154226887827817 -0.0006215583714319821 -0.0012992240908910482
14.5713 -4.568422566148766e-5 -9.361504669949393e-5 -0.00020297286420174605 -0.0001804547890933223 -0.0021177765702551066 -0.0030932716350742175 -0.00031560510109564515 -0.00023300342827642197 -0.0003014486291554437 -0.0006215646236963909 -0.0013029641793552366
14.57848 -4.5690206724287636e-5 -9.285242575079393e-5 -0.00020109232715197667 -0.00017876153651431924 -0.0020983506119322563 -0.0030738702310313245 -0.00031627461917234503 -0.00023206165119870513 -0.0003013527148230233 -0.0006215935047272581 -0.0013067165140969212
14.58566 -4.5696182432087704e-5 -9.209714657039408e-5 -0.00019923103062573368 -0.0001770850709732641 -0.0020791225156125007 -0.003054696717710637 -0.00031695827553344556 -0.00023112715096844586 -0.0003012573593699345 -0.0006216409731743349 -0.001310477225849831
14.59284 -4.570201974438768e-5 -9.134888720039417e-5 -0.00019739023725649836 -0.00017542781192195296 -0.002060091187883499 -0.003035749811262945 -0.00031765527350814573 -0.00023019869237662192 -0.00030116239424663106 -0.0006217140238036744 -0.001314254033522447
14.60002 -4.57079958230877e-5 -9.060795849029415e-5 -0.00019556853799932835 -0.00017378779768097562 -0.0020412531476789193 -0.0030170260953452563 -0.00031836492839844576 -0.00022927727592231782 -0.00030106621471393387 -0.000621806261771677 -0.0013180393201686837
14.60721 -4.5713845005587706e-5 -8.987430606409421e-5 -0.000193766862979896 -0.00017216570053628575 -0.002022608853496034 -0.002998527294731363 -0.0003190877721864458 -0.00022836091673466113 -0.0003009687683363596 -0.0006219089201533947 -0.0013218283839616137
14.61439 -4.5719544761787696e-5 -8.914747591629424e-5 -0.0001919838941646155 -0.00017056101027799656 -0.0020041551080019955 -0.0029802491724905725 -0.00031982470947264596 -0.00022745366798112326 -0.000300871156634788 -0.0006220507286910832 -0.0013256437940986968
14.62157 -4.572539084308774e-5 -8.842761958649439e-5 -0.00019022082551945567 -0.00016897438122861314 -0.0019858893565715624 -0.002962188559055683 -0.00032057575937914645 -0.00022654997564466284 -0.00030077365772162635 -0.00062219173660278 -0.0013294521670898902
14.62875 -4.573110169308774e-5 -8.771476410309451e-5 -0.0001884754251308494 -0.00016740359685154095 -0.001967808623408961 -0.002944343599581091 -0.00032134011196444627 -0.0002256546711648184 -0.0003006746795482582 -0.0006223639993264028 -0.0013332806171749009
14.63593 -4.573680469168777e-5 -8.70086043856945e-5 -0.00018674945423997842 -0.0001658508546064561 -0.0019499142172586315 -0.0029267136753959 -0.0003221191214750465 -0.00022476559186498886 -0.00030057593589355387 -0.0006225630327970861 -0.0013371250923893412
14.64311 -4.5742367053287806e-5 -8.630922560979459e-5 -0.00018504192270086856 -0.0001643140606266379 -0.0019321991244280333 -0.0029092943119502085 -0.0003229116985565466 -0.0002238824813951573 -0.0003004756376106488 -0.0006227628436031381 -0.0013409623610300893
14.65029 -4.574807612328775e-5 -8.561648070339454e-5 -0.00018335231249562865 -0.00016279405850776026 -0.001914665404730662 -0.0028920867073698145 -0.00032372176204584647 -0.00022300514764185092 -0.00030037859269033465 -0.000622997486366177 -0.001344826136970321
14.65747 -4.575363686878785e-5 -8.493049747439474e-5 -0.00018168045153627577 -0.00016129001652601653 -0.0018973100720903015 -0.002875086858802928 -0.00032454176559074707 -0.00022213401413658115 -0.00030027634019679547 -0.0006232457177873414 -0.0013486938575519164
14.66465 -4.5759069340687855e-5 -8.425088955559486e-5 -0.0001800265333647651 -0.00015980226354121046 -0.001880131380592655 -0.0028582943347635363 -0.0003253798345921471 -0.00022126995791023162 -0.0003001763885282497 -0.0006235158202486683 -0.00135257458624342
14.67183 -4.5764507080187834e-5 -8.357789598929478e-5 -0.00017839016268628318 -0.00015833039688939479 -0.0018631263903129906 -0.002841705381633342 -0.000326231750891047 -0.00022041115125563419 -0.0003000751711288663 -0.0006238036861471512 -0.0013564642683398195
14.67901 -4.576993538518789e-5 -8.291122421219485e-5 -0.0001767714250308054 -0.00015687431546847284 -0.0018462934596168538 -0.0028253182798443502 -0.00032709920896354717 -0.00021955956664265262 -0.000299974145181972 -0.0006241047009110074 -0.001360355633637596
14.6862 -4.577536040508795e-5 -8.225099354859509e-5 -0.00017516919733859957 -0.00015543377178299286 -0.00182963112462781 -0.0028091325421112628 -0.0003279825266530476 -0.0002187132743062727 -0.0002998733458433096 -0.0006244400180664223 -0.0013642745846730968
14.69338 -4.578065489378794e-5 -8.159700042229508e-5 -0.00017358399685053725 -0.00015400789907191919 -0.0018131370311868884 -0.0027931446435842684 -0.00032888067740364775 -0.00021787301383951563 -0.0002997711004714057 -0.0006247808600967072 -0.0013681894249518306
14.70056 -4.57859538849879e-5 -8.094942598789515e-5 -0.0001720161156065425 -0.00015259805719159547 -0.0017968109033545917 -0.0027773549065243774 -0.0003297936216753476 -0.0002170396387295603 -0.00029966802081553127 -0.0006251506869549431 -0.001372123286870461
14.70774 -4.5791111736087955e-5 -8.030773569039515e-5 -0.0001704647008582085 -0.00015120272613776542 -0.0017806494769620532 -0.002761760591792486 -0.00033072302573274785 -0.00021621163116000304 -0.00029956515963658944 -0.0006255320351841066 -0.001376060688872125
14.71492 -4.579626195078799e-5 -7.96722985560952e-5 -0.00016892958116193578 -0.000149822389654323 -0.0017646508500889333 -0.0027463587029625943 -0.00033166936416504793 -0.000215388691126052 -0.0002994631100549285 -0.0006259352299666256 -0.0013800122096713514
14.7221 -4.5801429459888025e-5 -7.904291026979527e-5 -0.0001674104926098953 -0.00014845616973035232 -0.001748812692905156 -0.0027311473773745016 -0.0003326309822049481 -0.0002145736720679493 -0.0002993599652733961 -0.0006263457819435564 -0.0013839594609923699
14.72928 -4.5806577782487986e-5 -7.841931308859531e-5 -0.00016590751784816975 -0.00014710518755152 -0.0017331362542086777 -0.002716127798203608 -0.00033360923663984797 -0.00021376220265401777 -0.000299256835643489 -0.0006267973404488818 -0.0013879421722119466
14.73646 -4.581159408318801e-5 -7.780183405679533e-5 -0.0001644209696294654 -0.00014576832314861508 -0.001717617138638497 -0.0027012965710238135 -0.0003346034178848483 -0.00021295837561436873 -0.0002991518903363593 -0.0006272493976334844 -0.0013919145971101532
14.74364 -4.5816477332188014e-5 -7.719022640529543e-5 -0.00016294938279744867 -0.00014444545071146253 -0.001702253869757359 -0.0026866517011962226 -0.00033561565893284827 -0.00021216069974619816 -0.000299048847509186 -0.0006277395354628135 -0.0013959160609621295
14.75082 -4.5821502264688e-5 -7.658439873729543e-5 -0.0001614932352834772 -0.00014313649517715815 -0.0016870454216782222 -0.0026721905402291293 -0.0003366437233133483 -0.00021136638094365246 -0.000298944189136699 -0.0006282263288794908 -0.0013999078848392491
14.75801 -4.5826386385188064e-5 -7.59842482612956e-5 -0.00016005253033370557 -0.00014184137010220355 -0.0016719891405764574 -0.002657912584342338 -0.00033768862886194884 -0.00021057955038874358 -0.0002988393177217386 -0.0006287304613922306 -0.0014039064968264796
14.76519 -4.583112393628806e-5 -7.538967794439556e-5 -0.00015862743636756616 -0.00014056010900177567 -0.0016570847002965981 -0.0026438169706326426 -0.00033875130624584854 -0.00020979895842113217 -0.0002987346267429308 -0.0006292737373049927 -0.0014079354076906192
14.77237 -4.5835878741888057e-5 -7.48011006690956e-5 -0.0001572170880467865 -0.00013929175999252932 -0.001642329798779093 -0.0026299017555433506 -0.00033983157527074875 -0.0002090224719180896 -0.0002986295959053135 -0.0006298230293799004 -0.0014119637888411539
14.77955 -4.584062238848802e-5 -7.421775903569565e-5 -0.00015582119705120378 -0.00013803704221755655 -0.001627722931719217 -0.002616164051543057 -0.0003409298883178487 -0.00020825248657733105 -0.0002985248213379767 -0.0006303881715918368 -0.001415996806695473
14.78673 -4.584522855838811e-5 -7.36400601014957e-5 -0.00015444055102939024 -0.00013679592457452007 -0.0016132625264712631 -0.002602604519165764 -0.0003420449074887489 -0.0002074880224857916 -0.0002984183096577175 -0.0006309764391455204 -0.0014200469709121628
14.79391 -4.584983092868811e-5 -7.30678806117958e-5 -0.00015307432518144617 -0.00013556754975365353 -0.0015989473409234371 -0.00258921986115237 -0.00034317819163324906 -0.00020672893980011812 -0.0002983124244048727 -0.0006315783905198566 -0.0014241011516259855
14.80109 -4.585430688698812e-5 -7.250094345089575e-5 -0.0001517217283612232 -0.0001343515949662183 -0.001584773886733402 -0.0025760077414497757 -0.0003443308268484488 -0.00020597411519140035 -0.000298207469677108 -0.0006322002633882509 -0.0014281685431037344
14.80827 -4.5858772104788166e-5 -7.193969136899592e-5 -0.00015038405403805 -0.00013314900625925044 -0.0015707433035484436 -0.002562969735543785 -0.0003455009872465493 -0.0002052268643323428 -0.0002981014908086411 -0.0006328468394158795 -0.0014322501587795905
14.81545 -4.58632489542882e-5 -7.1383314383896e-5 -0.00014906008519132853 -0.00013195845459333544 -0.001556852552080741 -0.002550101782024992 -0.0003466898268992495 -0.00020448494515509566 -0.0002979948391392744 -0.0006334996905243376 -0.0014363298119049839
14.82263 -4.586758545558815e-5 -7.083253968429593e-5 -0.00014774954408631943 -0.00013078032505328753 -0.0015430999571498243 -0.0025374029717556974 -0.00034789766139584923 -0.0002037476234747059 -0.0002978881906881273 -0.0006341741274214173 -0.0014404239353929538
14.82981 -4.587191434448815e-5 -7.0286818515896e-5 -0.0001464529778265595 -0.0001296144529155966 -0.0015294851919716921 -0.0025248725684094034 -0.00034912452833044935 -0.00020301542702808506 -0.0002977815807433345 -0.000634864994839996 -0.0014445265009397795
14.837 -4.587610979678824e-5 -6.974624377579613e-5 -0.0001451700551291696 -0.0001284613675012375 -0.001516006767988189 -0.0025125093609009138 -0.00035037183771684986 -0.0002022891743606304 -0.00029767633024472596 -0.0006355804414218344 -0.001448644046206523
14.84418 -4.588030567568824e-5 -6.921077953409614e-5 -0.00014390067237857337 -0.00012731970775570905 -0.0015026611708628158 -0.002500311129647419 -0.0003516360032549497 -0.0002015681530575736 -0.0002975682880262633 -0.0006363071027280253 -0.0014527660388691385
14.85136 -4.588436484618825e-5 -6.868029943139614e-5 -0.0001426443101860956 -0.0001261908217038489 -0.0014894492276604976 -0.002488275614326524 -0.0003529221070254498 -0.00020085165029401462 -0.0002974622459819324 -0.000637055145033744 -0.0014569013796607677
14.85854 -4.588842442398824e-5 -6.815483660009623e-5 -0.00014140101866915147 -0.00012507232176679094 -0.0014763680436332503 -0.002476403980589832 -0.00035422800740325 -0.00020014211808020726 -0.00029735580298183664 -0.0006378213171367591 -0.0014610448780624748
14.86572 -4.5892485244188296e-5 -6.76345028592963e-5 -0.00014017072815545345 -0.00012396624799718983 -0.0014634174426899763 -0.0024646929762899366 -0.0003555526721817501 -0.00019943672915053614 -0.0002972476261564456 -0.0006386076922667385 -0.001465202061690685
14.8729 -4.589640673078832e-5 -6.711877325259636e-5 -0.00013895343877592177 -0.00012287145371531812 -0.001450595023507868 -0.002453142263411646 -0.0003568981961660503 -0.00019873654896984116 -0.00029714053502061894 -0.0006394004010427601 -0.0014693576397394586
14.88008 -4.590019345738828e-5 -6.660813642259629e-5 -0.0001377485637351304 -0.00012178812092848326 -0.00143790007442101 -0.0024417496723530482 -0.00035826433533305 -0.00019804008643239268 -0.0002970332517378595 -0.000640213950290713 -0.0014735275802071253
14.88726 -4.59039777943883e-5 -6.610220294459635e-5 -0.00013655667897503827 -0.00012071618369602695 -0.0014253300170425766 -0.0024305145586497553 -0.00035965244164025016 -0.00019735153364970677 -0.0002969271409261325 -0.0006410488342272084 -0.0014777074763013584
14.89444 -4.5907762596788316e-5 -6.560098167419646e-5 -0.00013537618073172368 -0.0001196544964884222 -0.001412885625989197 -0.0024194360829596613 -0.00036105972947905025 -0.00019666592535280073 -0.00029681898411696524 -0.0006418973620442508 -0.0014818969294353185
14.90162 -4.591141021478833e-5 -6.51043600076965e-5 -0.00013420862751468016 -0.0001186045314020087 -0.001400563605121814 -0.002408510564124664 -0.0003624887869749501 -0.00019598640683071592 -0.00029671145625078857 -0.0006427688613436047 -0.0014860979799282382
14.90881 -4.591505703718838e-5 -6.461257040109655e-5 -0.0001330530257000877 -0.00011756454666516823 -0.001388363398082949 -0.0023977405219918722 -0.00036393999361545085 -0.00019531158448121016 -0.0002966038335569113 -0.0006436516756743818 -0.0014903051802657406
14.91599 -4.591856695278837e-5 -6.412546959099654e-5 -0.0001319092104847019 -0.00011653639937794895 -0.0013762841947409182 -0.0023871220741053783 -0.00036541242251245055 -0.0001946424087287335 -0.0002964971815097555 -0.0006445520881669355 -0.0014945203912974882
14.92317 -4.5922080318388325e-5 -6.36427617919966e-5 -0.00013077752696398392 -0.0001155178261708346 -0.001364324845486831 -0.0023766565306345823 -0.00036690679711015074 -0.00019397682191805887 -0.000296389848790611 -0.0006454742010606731 -0.0014987512171565115
14.93035 -4.592545085738833e-5 -6.316456024849661e-5 -0.0001296575804806374 -0.00011451024480330176 -0.0013524818835829082 -0.002366338218602287 -0.0003684246048456506 -0.00019331679731481721 -0.00029628397796607937 -0.0006464040837644398 -0.0015029812119471651
14.93753 -4.592882726568837e-5 -6.269082596339663e-5 -0.00012854905899393126 -0.0001135130760397463 -0.0013407571907241582 -0.0023561706718103932 -0.0003699628177191508 -0.00019266109541625975 -0.0002961755235506686 -0.0006473554244335343 -0.0015072260552557435
