 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
1.619916923076923 -0.11802232368848917 -0.9929975445349992 0.9929975445350108 -0.11802232368852858
1.62991 -0.1135579301609735 -0.9935180112191403 0.9935180112191516 -0.11355793016101295
1.639903076923077 -0.10906335537052146 -0.9940214741944118 0.994021474194423 -0.10906335537056097
1.6498961538461538 -0.10453912696108927 -0.994507477891041 0.9945074778910518 -0.10453912696112883
1.6598892307692308 -0.09998579954931269 -0.9949755869187359 0.9949755869187464 -0.09998579954935229
1.6698823076923077 -0.09540395489321478 -0.9954253849085507 0.9954253849085611 -0.09540395489325443
1.6798753846153847 -0.09079420748110685 -0.9958564361466107 0.9958564361466207 -0.09079420748114655
1.6898684615384614 -0.08615722405928816 -0.9962683125384278 0.9962683125384376 -0.0861572240593279
1.6998615384615383 -0.08149362545425705 -0.9966606062735127 0.9966606062735223 -0.08149362545429682
1.7098546153846153 -0.07680412550654135 -0.9970329119033682 0.9970329119033774 -0.07680412550658117
1.7198476923076922 -0.07208950906160715 -0.9973848522716487 0.9973848522716577 -0.072089509061647
1.7298407692307691 -0.06735046451765421 -0.9977160147046066 0.9977160147046152 -0.06735046451769411
1.739833846153846 -0.06258776839951193 -0.9980260230639018 0.9980260230639103 -0.06258776839955185
1.749826923076923 -0.057802291679625424 -0.9983145450658538 0.998314545065862 -0.0578022916796654
1.75982 -0.0529948840040972 -0.9985812360738758 0.9985812360738839 -0.05299488400413722
1.7698130769230769 -0.04816632549568549 -0.9988257114151143 0.9988257114151222 -0.04816632549572554
1.7798061538461538 -0.04331754745013831 -0.9990476731438579 0.9990476731438656 -0.0433175474501784
1.7897992307692308 -0.03844950726958664 -0.9992468417265167 0.9992468417265242 -0.03844950726962676
1.7997923076923077 -0.03356305669093953 -0.999422863106694 0.9994228631067013 -0.03356305669097968
1.8097853846153846 -0.028659188846477168 -0.9995754843992077 0.9995754843992147 -0.028659188846517355
1.8197784615384616 -0.023738837010548818 -0.999704404753347 0.9997044047533538 -0.02373883701058904
1.8297715384615383 -0.01880303580609652 -0.9998094030171645 0.9998094030171711 -0.018803035806136775
1.8397646153846152 -0.013852762766928881 -0.9998902135918569 0.9998902135918635 -0.013852762766969172
1.8497576923076922 -0.008889083379588207 -0.9999466398112026 0.9999466398112089 -0.00888908337962853
1.859750769230769 -0.003913018306728285 -0.999978450332905 0.9999784503329112 -0.003913018306768639
1.869743846153846 0.001074342391261602 -0.9999854718961679 0.9999854718961739 0.0010743423912212158
1.879736923076923 0.006071939739297375 -0.9999674942026066 0.9999674942026123 0.006071939739256961
1.88973 0.011078661395397137 -0.9999243752917718 0.9999243752917774 0.011078661395356695
1.89691 0.014681009932501356 -0.9998777105735138 0.9998777105735194 0.014681009932460895
1.90409 0.018287084950408435 -0.9998179293494093 0.9998179293494146 0.018287084950367957
1.91127 0.02189646084364147 -0.9997450300704889 0.9997450300704942 0.021896460843600963
1.91845 0.02550871200672343 -0.9996590111877838 0.999659011187789 0.025508712006682904
1.92563 0.029123410713532527 -0.9995601023176461 0.9995601023176514 0.029123410713491987
1.93281 0.032740134196569 -0.9994479925514548 0.9994479925514599 0.03274013419652844
1.93999 0.03635845734485939 -0.9993226264358608 0.9993226264358659 0.03635845734481881
1.94717 0.03997795425146221 -0.9991840352836328 0.9991840352836378 0.039977954251421616
1.95435 0.04359819900943635 -0.9990322504075392 0.9990322504075442 0.04359819900939574
1.96154 0.0472238083102154 -0.9988670642245276 0.9988670642245328 0.04722380831017477
1.96872 0.05084435286953538 -0.9986892360629559 0.998689236062961 0.050844352869494715
1.9759 0.05446432162751539 -0.9984981601794751 0.9984981601794802 0.05446432162747471
1.98308 0.058083296474081246 -0.9982938933348708 0.998293893334876 0.05808329647404055
1.99026 0.061700861341397406 -0.9980764989555451 0.9980764989555502 0.061700861341356696
1.99744 0.06531660016162844 -0.9978460404678996 0.9978460404679047 0.06531660016158772
